,station,month,hour,min,altm,tmp,dew,rh,dir,spd,date
26,,1,23,0,1016.0,25.0,23.0,89.0,60.0,2,1546470000000000000
27,,1,22,0,1015.0,25.0,22.0,83.0,340.0,2,1546466400000000000
28,,1,21,0,1015.0,25.0,22.0,83.0,70.0,2,1546462800000000000
29,,1,20,0,1015.0,25.0,22.0,83.0,50.0,3,1546459200000000000
30,,1,19,0,1014.0,24.0,23.0,94.0,90.0,2,1546455600000000000
31,,1,18,0,1015.0,24.0,23.0,94.0,110.0,2,1546452000000000000
32,,1,17,0,1015.0,24.0,23.0,94.0,100.0,2,1546448400000000000
33,,1,16,0,1015.0,24.0,23.0,94.0,90.0,2,1546444800000000000
34,,1,15,0,1016.0,25.0,23.0,89.0,110.0,1,1546441200000000000
35,,1,14,0,1016.0,25.0,24.0,94.0,90.0,2,1546437600000000000
36,,1,13,0,1016.0,25.0,24.0,94.0,80.0,2,1546434000000000000
37,,1,12,0,1015.0,24.0,24.0,100.0,110.0,4,1546430400000000000
38,,1,11,0,1014.0,24.0,24.0,100.0,100.0,6,1546426800000000000
39,,1,10,0,1014.0,24.0,24.0,100.0,100.0,4,1546423200000000000
40,,1,9,0,1014.0,28.0,23.0,74.0,100.0,5,1546419600000000000
41,,1,8,0,1013.0,29.0,23.0,70.0,100.0,5,1546416000000000000
42,,1,7,0,1012.0,29.0,23.0,70.0,100.0,6,1546412400000000000
43,,1,6,0,1012.0,29.0,22.0,66.0,100.0,3,1546408800000000000
44,,1,5,0,1014.0,32.0,23.0,59.0,110.0,3,1546405200000000000
45,,1,4,0,1014.0,30.0,23.0,66.0,100.0,3,1546401600000000000
46,,1,3,0,1015.0,29.0,24.0,74.0,100.0,2,1546398000000000000
47,,1,2,0,1016.0,28.0,22.0,70.0,100.0,2,1546394400000000000
48,,1,1,0,1015.0,26.0,22.0,79.0,70.0,2,1546390800000000000
49,,1,0,0,1015.0,25.0,23.0,89.0,340.0,2,1546387200000000000
50,,3,0,0,1017.0,27.0,23.0,79.0,90.0,2,1546473600000000000
51,,2,23,0,1017.0,25.0,22.0,83.0,70.0,1,1546556400000000000
52,,2,22,0,1016.0,25.0,22.0,83.0,180.0,1,1546552800000000000
53,,2,21,0,1016.0,25.0,22.0,83.0,100.0,1,1546549200000000000
54,,2,20,0,1015.0,25.0,22.0,83.0,70.0,2,1546545600000000000
55,,2,19,0,1015.0,25.0,22.0,83.0,0.0,0,1546542000000000000
56,,2,18,0,1016.0,26.0,22.0,79.0,70.0,2,1546538400000000000
57,,2,17,0,1016.0,26.0,22.0,79.0,80.0,2,1546534800000000000
58,,2,16,0,1016.0,26.0,22.0,79.0,90.0,2,1546531200000000000
59,,2,15,0,1016.0,26.0,22.0,79.0,100.0,3,1546527600000000000
60,,2,14,0,1016.0,26.0,22.0,79.0,80.0,4,1546524000000000000
61,,2,13,0,1016.0,26.0,22.0,79.0,120.0,4,1546520400000000000
62,,2,12,0,1017.0,26.0,23.0,84.0,0.0,0,1546516800000000000
63,,2,11,0,1015.0,26.0,23.0,84.0,100.0,5,1546513200000000000
64,,2,10,0,1015.0,28.0,23.0,74.0,110.0,5,1546509600000000000
65,,2,9,0,1014.0,28.0,23.0,74.0,110.0,4,1546506000000000000
66,,2,8,0,1012.0,30.0,23.0,66.0,0.0,0,1546502400000000000
67,,2,7,0,1012.0,31.0,23.0,62.0,110.0,6,1546498800000000000
68,,2,6,0,1013.0,32.0,23.0,59.0,100.0,5,1546495200000000000
69,,2,5,0,1014.0,32.0,23.0,59.0,100.0,6,1546491600000000000
70,,2,4,0,1014.0,30.0,23.0,66.0,110.0,6,1546488000000000000
71,,2,3,0,1015.0,30.0,22.0,62.0,100.0,5,1546484400000000000
72,,2,2,0,1016.0,29.0,24.0,74.0,90.0,6,1546480800000000000
73,,2,1,0,1016.0,28.0,23.0,74.0,90.0,4,1546477200000000000
74,,2,0,0,1016.0,28.0,22.0,70.0,40.0,2,1546473600000000000
75,,4,0,0,1019.0,26.0,20.0,70.0,80.0,4,1546560000000000000
76,,3,23,0,1018.0,26.0,20.0,70.0,70.0,2,1546642800000000000
77,,3,22,0,1017.0,25.0,22.0,83.0,70.0,2,1546639200000000000
78,,3,21,0,1017.0,25.0,22.0,83.0,60.0,4,1546635600000000000
79,,3,20,0,1016.0,25.0,22.0,83.0,80.0,4,1546632000000000000
80,,3,19,0,1016.0,25.0,22.0,83.0,90.0,3,1546628400000000000
81,,3,18,0,1017.0,26.0,22.0,79.0,70.0,3,1546624800000000000
82,,3,17,0,1017.0,26.0,22.0,79.0,80.0,4,1546621200000000000
83,,3,16,0,1017.0,26.0,22.0,79.0,80.0,2,1546617600000000000
84,,3,15,0,1017.0,26.0,22.0,79.0,90.0,3,1546614000000000000
85,,3,14,0,1017.0,26.0,23.0,84.0,80.0,4,1546610400000000000
86,,3,13,0,1017.0,27.0,22.0,74.0,90.0,4,1546606800000000000
87,,3,12,0,1017.0,27.0,22.0,74.0,90.0,3,1546603200000000000
88,,3,11,0,1017.0,27.0,22.0,74.0,70.0,5,1546599600000000000
89,,3,10,0,1016.0,28.0,23.0,74.0,100.0,5,1546596000000000000
90,,3,9,0,1015.0,29.0,22.0,66.0,100.0,5,1546592400000000000
91,,3,8,0,1014.0,30.0,23.0,66.0,110.0,6,1546588800000000000
92,,3,7,0,1014.0,29.0,24.0,74.0,110.0,5,1546585200000000000
93,,3,6,0,1014.0,32.0,24.0,63.0,120.0,5,1546581600000000000
94,,3,5,0,1015.0,32.0,23.0,59.0,110.0,5,1546578000000000000
95,,3,4,0,1016.0,31.0,23.0,62.0,110.0,4,1546574400000000000
96,,3,3,0,1017.0,30.0,23.0,66.0,120.0,2,1546570800000000000
97,,3,2,0,1018.0,30.0,23.0,66.0,100.0,2,1546567200000000000
98,,3,1,0,1018.0,28.0,23.0,74.0,120.0,2,1546563600000000000
99,,3,0,0,1017.0,27.0,23.0,79.0,90.0,2,1546560000000000000
100,,5,0,0,1018.0,26.0,22.0,79.0,30.0,2,1546646400000000000
101,,4,23,0,1017.0,25.0,22.0,83.0,70.0,3,1546729200000000000
102,,4,22,0,1017.0,25.0,21.0,78.0,80.0,1,1546725600000000000
103,,4,21,0,1016.0,25.0,21.0,78.0,30.0,1,1546722000000000000
104,,4,20,0,1016.0,25.0,21.0,78.0,10.0,2,1546718400000000000
105,,4,19,0,1016.0,26.0,21.0,74.0,0.0,0,1546714800000000000
106,,4,18,0,1017.0,26.0,21.0,74.0,50.0,3,1546711200000000000
107,,4,17,0,1017.0,26.0,21.0,74.0,60.0,2,1546707600000000000
108,,4,16,0,1018.0,26.0,21.0,74.0,50.0,2,1546704000000000000
109,,4,15,0,1018.0,26.0,21.0,74.0,80.0,3,1546700400000000000
110,,4,14,0,1018.0,26.0,21.0,74.0,90.0,3,1546696800000000000
111,,4,13,0,1018.0,26.0,21.0,74.0,100.0,4,1546693200000000000
112,,4,12,0,1018.0,27.0,21.0,70.0,90.0,5,1546689600000000000
113,,4,11,0,1018.0,27.0,20.0,66.0,90.0,4,1546686000000000000
114,,4,10,0,1017.0,28.0,21.0,66.0,100.0,5,1546682400000000000
115,,4,9,0,1017.0,29.0,21.0,62.0,100.0,6,1546678800000000000
116,,4,8,0,1016.0,30.0,20.0,55.0,80.0,5,1546675200000000000
117,,4,7,0,1016.0,32.0,21.0,52.0,100.0,6,1546671600000000000
118,,4,6,0,1016.0,33.0,22.0,52.0,90.0,4,1546668000000000000
119,,4,5,0,1017.0,32.0,21.0,52.0,100.0,4,1546664400000000000
120,,4,4,0,1018.0,31.0,21.0,55.0,100.0,4,1546660800000000000
121,,4,3,0,1019.0,30.0,21.0,59.0,100.0,4,1546657200000000000
122,,4,2,0,1019.0,29.0,21.0,62.0,90.0,3,1546653600000000000
123,,4,1,0,1019.0,27.0,20.0,66.0,90.0,3,1546650000000000000
124,,4,0,0,1019.0,26.0,20.0,70.0,80.0,4,1546646400000000000
125,,6,0,0,1017.0,26.0,21.0,74.0,110.0,2,1546732800000000000
126,,5,23,0,1016.0,26.0,21.0,74.0,0.0,0,1546815600000000000
127,,5,22,0,1016.0,25.0,21.0,78.0,190.0,1,1546812000000000000
128,,5,21,0,1015.0,25.0,21.0,78.0,60.0,1,1546808400000000000
129,,5,20,0,1015.0,26.0,21.0,74.0,40.0,2,1546804800000000000
130,,5,19,0,1015.0,26.0,21.0,74.0,0.0,0,1546801200000000000
131,,5,18,0,1016.0,26.0,21.0,74.0,60.0,2,1546797600000000000
132,,5,17,0,1016.0,25.0,21.0,78.0,70.0,2,1546794000000000000
133,,5,16,0,1017.0,26.0,21.0,74.0,70.0,2,1546790400000000000
134,,5,15,0,1017.0,26.0,21.0,74.0,60.0,2,1546786800000000000
135,,5,14,0,1017.0,26.0,21.0,74.0,90.0,2,1546783200000000000
136,,5,13,0,1017.0,27.0,21.0,70.0,70.0,2,1546779600000000000
137,,5,12,0,1017.0,27.0,21.0,70.0,90.0,2,1546776000000000000
138,,5,11,0,1016.0,27.0,21.0,70.0,80.0,2,1546772400000000000
139,,5,10,0,1016.0,28.0,21.0,66.0,100.0,5,1546768800000000000
140,,5,9,0,1015.0,29.0,21.0,62.0,80.0,5,1546765200000000000
141,,5,8,0,1015.0,30.0,21.0,59.0,80.0,5,1546761600000000000
142,,5,7,0,1015.0,30.0,22.0,62.0,100.0,6,1546758000000000000
143,,5,6,0,1015.0,32.0,22.0,56.0,110.0,5,1546754400000000000
144,,5,5,0,1016.0,32.0,21.0,52.0,120.0,5,1546750800000000000
145,,5,4,0,1017.0,32.0,21.0,52.0,100.0,6,1546747200000000000
146,,5,3,0,1017.0,30.0,21.0,59.0,80.0,6,1546743600000000000
147,,5,2,0,1018.0,29.0,21.0,62.0,100.0,6,1546740000000000000
148,,5,1,0,1018.0,27.0,23.0,79.0,90.0,2,1546736400000000000
149,,5,0,0,1018.0,26.0,22.0,79.0,30.0,2,1546732800000000000
150,,7,0,0,1016.0,26.0,20.0,70.0,80.0,1,1546819200000000000
151,,6,23,0,1016.0,25.0,20.0,74.0,0.0,0,1546902000000000000
152,,6,22,0,1015.0,24.0,20.0,78.0,60.0,1,1546898400000000000
153,,6,21,0,1015.0,24.0,20.0,78.0,50.0,2,1546894800000000000
154,,6,20,0,1015.0,24.0,20.0,78.0,50.0,2,1546891200000000000
155,,6,19,0,1015.0,24.0,20.0,78.0,60.0,2,1546887600000000000
156,,6,18,0,1015.0,25.0,21.0,78.0,70.0,2,1546884000000000000
157,,6,17,0,1016.0,25.0,21.0,78.0,70.0,2,1546880400000000000
158,,6,16,0,1016.0,26.0,21.0,74.0,70.0,1,1546876800000000000
159,,6,15,0,1016.0,26.0,21.0,74.0,70.0,1,1546873200000000000
160,,6,14,0,1016.0,26.0,21.0,74.0,60.0,2,1546869600000000000
161,,6,13,0,1016.0,26.0,21.0,74.0,100.0,3,1546866000000000000
162,,6,12,0,1016.0,27.0,21.0,70.0,80.0,2,1546862400000000000
163,,6,11,0,1015.0,27.0,21.0,70.0,100.0,4,1546858800000000000
164,,6,10,0,1015.0,28.0,21.0,66.0,100.0,2,1546855200000000000
165,,6,9,0,1014.0,29.0,21.0,62.0,90.0,5,1546851600000000000
166,,6,8,0,1014.0,30.0,21.0,59.0,90.0,6,1546848000000000000
167,,6,7,0,1014.0,30.0,22.0,62.0,100.0,6,1546844400000000000
168,,6,6,0,1015.0,29.0,22.0,66.0,80.0,6,1546840800000000000
169,,6,5,0,1015.0,30.0,23.0,66.0,130.0,5,1546837200000000000
170,,6,4,0,1016.0,31.0,22.0,59.0,90.0,5,1546833600000000000
171,,6,3,0,1017.0,31.0,21.0,55.0,80.0,6,1546830000000000000
172,,6,2,0,1017.0,29.0,21.0,62.0,90.0,4,1546826400000000000
173,,6,1,0,1017.0,28.0,21.0,66.0,40.0,3,1546822800000000000
174,,6,0,0,1017.0,26.0,21.0,74.0,110.0,2,1546819200000000000
175,,8,0,0,1016.0,26.0,20.0,70.0,90.0,2,1546905600000000000
176,,7,23,0,1016.0,24.0,20.0,78.0,100.0,1,1546988400000000000
177,,7,22,0,1015.0,24.0,21.0,83.0,0.0,0,1546984800000000000
178,,7,21,0,1015.0,25.0,21.0,78.0,0.0,0,1546981200000000000
179,,7,20,0,1015.0,25.0,21.0,78.0,0.0,0,1546977600000000000
180,,7,19,0,1014.0,25.0,20.0,74.0,40.0,2,1546974000000000000
181,,7,18,0,1015.0,26.0,20.0,70.0,20.0,3,1546970400000000000
182,,7,17,0,1015.0,26.0,20.0,70.0,120.0,1,1546966800000000000
183,,7,16,0,1016.0,26.0,20.0,70.0,110.0,2,1546963200000000000
184,,7,15,0,1016.0,26.0,20.0,70.0,70.0,3,1546959600000000000
185,,7,14,0,1016.0,26.0,20.0,70.0,60.0,2,1546956000000000000
186,,7,13,0,1016.0,26.0,20.0,70.0,100.0,3,1546952400000000000
187,,7,12,0,1016.0,26.0,20.0,70.0,90.0,3,1546948800000000000
188,,7,11,0,1015.0,27.0,20.0,66.0,90.0,3,1546945200000000000
189,,7,10,0,1015.0,27.0,20.0,66.0,90.0,2,1546941600000000000
190,,7,9,0,1014.0,29.0,19.0,55.0,80.0,4,1546938000000000000
191,,7,8,0,1014.0,29.0,21.0,62.0,60.0,7,1546934400000000000
192,,7,7,0,1014.0,29.0,22.0,66.0,90.0,7,1546930800000000000
193,,7,6,0,1014.0,30.0,21.0,59.0,100.0,7,1546927200000000000
194,,7,5,0,1014.0,32.0,18.0,43.0,100.0,6,1546923600000000000
195,,7,4,0,1015.0,30.0,20.0,55.0,70.0,8,1546920000000000000
196,,7,3,0,1016.0,31.0,20.0,52.0,100.0,5,1546916400000000000
197,,7,2,0,1016.0,29.0,19.0,55.0,100.0,5,1546912800000000000
198,,7,1,0,1017.0,27.0,20.0,66.0,100.0,3,1546909200000000000
199,,7,0,0,1016.0,26.0,20.0,70.0,80.0,1,1546905600000000000
200,,9,0,0,1017.0,26.0,21.0,74.0,20.0,2,1546992000000000000
201,,8,23,0,1016.0,25.0,23.0,89.0,0.0,0,1547074800000000000
202,,8,22,0,1015.0,25.0,21.0,78.0,0.0,0,1547071200000000000
203,,8,21,0,1015.0,25.0,18.0,65.0,110.0,1,1547067600000000000
204,,8,20,0,1014.0,25.0,20.0,74.0,110.0,1,1547064000000000000
205,,8,19,0,1014.0,26.0,19.0,65.0,90.0,2,1547060400000000000
206,,8,18,0,1015.0,26.0,19.0,65.0,50.0,2,1547056800000000000
207,,8,17,0,1015.0,26.0,20.0,70.0,110.0,1,1547053200000000000
208,,8,16,0,1015.0,27.0,20.0,66.0,80.0,2,1547049600000000000
209,,8,15,0,1015.0,27.0,20.0,66.0,110.0,1,1547046000000000000
210,,8,14,0,1015.0,27.0,20.0,66.0,90.0,3,1547042400000000000
211,,8,13,0,1015.0,27.0,20.0,66.0,60.0,3,1547038800000000000
212,,8,12,0,1015.0,27.0,20.0,66.0,0.0,0,1547035200000000000
213,,8,11,0,1015.0,27.0,20.0,66.0,90.0,4,1547031600000000000
214,,8,10,0,1014.0,28.0,20.0,62.0,90.0,4,1547028000000000000
215,,8,9,0,1014.0,30.0,20.0,55.0,90.0,6,1547024400000000000
216,,8,8,0,1013.0,31.0,20.0,52.0,70.0,7,1547020800000000000
217,,8,7,0,1013.0,31.0,21.0,55.0,100.0,5,1547017200000000000
218,,8,6,0,1013.0,31.0,21.0,55.0,110.0,6,1547013600000000000
219,,8,5,0,1014.0,31.0,20.0,52.0,100.0,7,1547010000000000000
220,,8,4,0,1015.0,31.0,19.0,49.0,100.0,6,1547006400000000000
221,,8,3,0,1016.0,30.0,22.0,62.0,80.0,7,1547002800000000000
222,,8,2,0,1016.0,28.0,21.0,66.0,100.0,5,1546999200000000000
223,,8,1,0,1016.0,27.0,21.0,70.0,70.0,3,1546995600000000000
224,,8,0,0,1016.0,26.0,20.0,70.0,90.0,2,1546992000000000000
225,,10,0,0,1016.0,27.0,21.0,70.0,40.0,1,1547078400000000000
226,,9,23,0,1015.0,25.0,20.0,74.0,0.0,0,1547161200000000000
227,,9,22,0,1014.0,25.0,21.0,78.0,230.0,2,1547157600000000000
228,,9,21,0,1014.0,25.0,21.0,78.0,350.0,1,1547154000000000000
229,,9,20,0,1014.0,25.0,21.0,78.0,320.0,1,1547150400000000000
230,,9,19,0,1014.0,26.0,22.0,79.0,80.0,2,1547146800000000000
231,,9,18,0,1014.0,26.0,21.0,74.0,100.0,2,1547143200000000000
232,,9,17,0,1015.0,26.0,20.0,70.0,0.0,0,1547139600000000000
233,,9,16,0,1015.0,26.0,20.0,70.0,0.0,0,1547136000000000000
234,,9,15,0,1015.0,27.0,20.0,66.0,90.0,3,1547132400000000000
235,,9,14,0,1015.0,27.0,20.0,66.0,100.0,2,1547128800000000000
236,,9,13,0,1015.0,27.0,20.0,66.0,100.0,3,1547125200000000000
237,,9,12,0,1015.0,27.0,20.0,66.0,90.0,3,1547121600000000000
238,,9,11,0,1015.0,28.0,21.0,66.0,50.0,4,1547118000000000000
239,,9,10,0,1014.0,29.0,20.0,58.0,80.0,4,1547114400000000000
240,,9,9,0,1014.0,30.0,22.0,62.0,90.0,6,1547110800000000000
241,,9,8,0,1014.0,30.0,22.0,62.0,80.0,6,1547107200000000000
242,,9,7,0,1014.0,31.0,22.0,59.0,110.0,5,1547103600000000000
243,,9,6,0,1014.0,30.0,21.0,59.0,110.0,6,1547100000000000000
244,,9,5,0,1014.0,31.0,21.0,55.0,90.0,5,1547096400000000000
245,,9,4,0,1015.0,30.0,21.0,59.0,60.0,5,1547092800000000000
246,,9,3,0,1016.0,31.0,23.0,62.0,80.0,4,1547089200000000000
247,,9,2,0,1017.0,30.0,22.0,62.0,50.0,3,1547085600000000000
248,,9,1,0,1017.0,28.0,21.0,66.0,90.0,1,1547082000000000000
249,,9,0,0,1017.0,26.0,21.0,74.0,20.0,2,1547078400000000000
250,,11,0,0,1015.0,27.0,21.0,70.0,100.0,3,1547164800000000000
251,,10,23,0,1014.0,25.0,21.0,78.0,60.0,1,1547247600000000000
252,,10,22,0,1014.0,25.0,22.0,83.0,40.0,1,1547244000000000000
253,,10,21,0,1014.0,25.0,22.0,83.0,80.0,1,1547240400000000000
254,,10,20,0,1013.0,25.0,21.0,78.0,110.0,1,1547236800000000000
255,,10,19,0,1014.0,26.0,22.0,79.0,70.0,1,1547233200000000000
256,,10,18,0,1014.0,26.0,22.0,79.0,160.0,1,1547229600000000000
257,,10,17,0,1014.0,26.0,22.0,79.0,40.0,2,1547226000000000000
258,,10,16,0,1015.0,26.0,22.0,79.0,70.0,2,1547222400000000000
259,,10,15,0,1015.0,26.0,22.0,79.0,70.0,2,1547218800000000000
260,,10,14,0,1015.0,26.0,22.0,79.0,80.0,2,1547215200000000000
261,,10,13,0,1015.0,27.0,22.0,74.0,110.0,3,1547211600000000000
262,,10,12,0,1015.0,27.0,21.0,70.0,80.0,2,1547208000000000000
263,,10,11,0,1014.0,27.0,20.0,66.0,70.0,2,1547204400000000000
264,,10,10,0,1014.0,28.0,21.0,66.0,60.0,3,1547200800000000000
265,,10,9,0,1013.0,29.0,22.0,66.0,100.0,6,1547197200000000000
266,,10,8,0,1012.0,31.0,21.0,55.0,60.0,6,1547193600000000000
267,,10,7,0,1012.0,30.0,21.0,59.0,110.0,6,1547190000000000000
268,,10,6,0,1013.0,31.0,20.0,52.0,100.0,7,1547186400000000000
269,,10,5,0,1014.0,31.0,21.0,55.0,60.0,6,1547182800000000000
270,,10,4,0,1015.0,30.0,20.0,55.0,90.0,6,1547179200000000000
271,,10,3,0,1016.0,29.0,22.0,66.0,110.0,4,1547175600000000000
272,,10,2,0,1016.0,29.0,20.0,58.0,40.0,4,1547172000000000000
273,,10,1,0,1016.0,29.0,20.0,58.0,40.0,3,1547168400000000000
274,,10,0,0,1016.0,27.0,21.0,70.0,40.0,1,1547164800000000000
275,,12,0,0,1015.0,26.0,23.0,84.0,0.0,0,1547251200000000000
276,,11,23,0,1014.0,25.0,23.0,89.0,0.0,0,1547334000000000000
277,,11,22,0,1014.0,24.0,23.0,94.0,0.0,0,1547330400000000000
278,,11,21,0,1013.0,25.0,23.0,89.0,0.0,0,1547326800000000000
279,,11,20,0,1013.0,25.0,23.0,89.0,0.0,0,1547323200000000000
280,,11,19,0,1013.0,25.0,23.0,89.0,0.0,0,1547319600000000000
281,,11,18,0,1014.0,24.0,22.0,89.0,120.0,2,1547316000000000000
282,,11,17,0,1014.0,24.0,22.0,89.0,360.0,2,1547312400000000000
283,,11,16,0,1015.0,25.0,24.0,94.0,110.0,4,1547308800000000000
284,,11,15,0,1015.0,27.0,23.0,79.0,110.0,3,1547305200000000000
285,,11,14,0,1015.0,27.0,23.0,79.0,100.0,5,1547301600000000000
286,,11,13,0,1015.0,27.0,23.0,79.0,100.0,3,1547298000000000000
287,,11,12,0,1014.0,27.0,22.0,74.0,110.0,3,1547294400000000000
288,,11,11,0,1014.0,28.0,22.0,70.0,100.0,4,1547290800000000000
289,,11,10,0,1013.0,28.0,21.0,66.0,100.0,5,1547287200000000000
290,,11,9,0,1013.0,30.0,21.0,59.0,110.0,5,1547283600000000000
291,,11,8,0,1012.0,31.0,21.0,55.0,110.0,6,1547280000000000000
292,,11,7,0,1012.0,31.0,21.0,55.0,100.0,6,1547276400000000000
293,,11,6,0,1012.0,30.0,20.0,55.0,100.0,7,1547272800000000000
294,,11,5,0,1013.0,32.0,21.0,52.0,110.0,6,1547269200000000000
295,,11,4,0,1014.0,31.0,20.0,52.0,90.0,6,1547265600000000000
296,,11,3,0,1015.0,30.0,21.0,59.0,90.0,5,1547262000000000000
297,,11,2,0,1016.0,28.0,21.0,66.0,80.0,4,1547258400000000000
298,,11,1,0,1016.0,28.0,21.0,66.0,70.0,4,1547254800000000000
299,,11,0,0,1015.0,27.0,21.0,70.0,100.0,3,1547251200000000000
300,,13,0,0,1014.0,27.0,21.0,70.0,0.0,0,1547337600000000000
301,,12,23,0,1013.0,26.0,21.0,74.0,350.0,2,1547420400000000000
302,,12,22,0,1012.0,26.0,22.0,79.0,20.0,1,1547416800000000000
303,,12,21,0,1012.0,26.0,22.0,79.0,130.0,1,1547413200000000000
304,,12,20,0,1012.0,26.0,22.0,79.0,70.0,2,1547409600000000000
305,,12,19,0,1012.0,27.0,22.0,74.0,50.0,2,1547406000000000000
306,,12,18,0,1012.0,27.0,21.0,70.0,80.0,3,1547402400000000000
307,,12,17,0,1013.0,27.0,22.0,74.0,100.0,2,1547398800000000000
308,,12,16,0,1013.0,27.0,22.0,74.0,100.0,2,1547395200000000000
309,,12,15,0,1014.0,28.0,21.0,66.0,90.0,3,1547391600000000000
310,,12,14,0,1014.0,28.0,21.0,66.0,80.0,2,1547388000000000000
311,,12,13,0,1014.0,28.0,21.0,66.0,70.0,3,1547384400000000000
312,,12,12,0,1014.0,28.0,21.0,66.0,80.0,3,1547380800000000000
313,,12,11,0,1014.0,28.0,21.0,66.0,80.0,5,1547377200000000000
314,,12,10,0,1013.0,29.0,21.0,62.0,80.0,3,1547373600000000000
315,,12,9,0,1012.0,29.0,21.0,62.0,100.0,5,1547370000000000000
316,,12,8,0,1011.0,31.0,22.0,59.0,120.0,5,1547366400000000000
317,,12,7,0,1011.0,32.0,20.0,49.0,110.0,3,1547362800000000000
318,,12,6,0,1012.0,32.0,22.0,56.0,40.0,3,1547359200000000000
319,,12,5,0,1012.0,32.0,21.0,52.0,100.0,3,1547355600000000000
320,,12,4,0,1013.0,31.0,20.0,52.0,90.0,5,1547352000000000000
321,,12,3,0,1014.0,31.0,21.0,55.0,80.0,3,1547348400000000000
322,,12,2,0,1015.0,30.0,22.0,62.0,120.0,2,1547344800000000000
323,,12,1,0,1015.0,28.0,21.0,66.0,100.0,2,1547341200000000000
324,,12,0,0,1015.0,26.0,23.0,84.0,0.0,0,1547337600000000000
325,,14,0,0,1014.0,27.0,20.0,66.0,20.0,3,1547424000000000000
326,,13,23,0,1013.0,25.0,20.0,74.0,,1,1547506800000000000
327,,13,22,0,1012.0,25.0,20.0,74.0,,1,1547503200000000000
328,,13,21,0,1011.0,25.0,20.0,74.0,100.0,2,1547499600000000000
329,,13,20,0,1011.0,26.0,20.0,70.0,90.0,2,1547496000000000000
330,,13,19,0,1011.0,25.0,20.0,74.0,70.0,2,1547492400000000000
331,,13,18,0,1011.0,25.0,21.0,78.0,100.0,1,1547488800000000000
332,,13,17,0,1012.0,25.0,22.0,83.0,90.0,1,1547485200000000000
333,,13,16,0,1012.0,26.0,22.0,79.0,100.0,2,1547481600000000000
334,,13,15,0,1012.0,26.0,22.0,79.0,0.0,0,1547478000000000000
335,,13,14,0,1013.0,26.0,21.0,74.0,110.0,2,1547474400000000000
336,,13,13,0,1013.0,26.0,21.0,74.0,100.0,3,1547470800000000000
337,,13,12,0,1013.0,26.0,21.0,74.0,100.0,2,1547467200000000000
338,,13,11,0,1012.0,26.0,21.0,74.0,100.0,4,1547463600000000000
339,,13,10,0,1012.0,27.0,22.0,74.0,100.0,3,1547460000000000000
340,,13,9,0,1012.0,28.0,23.0,74.0,120.0,3,1547456400000000000
341,,13,8,0,1011.0,26.0,23.0,84.0,20.0,3,1547452800000000000
342,,13,7,0,1011.0,29.0,22.0,66.0,110.0,4,1547449200000000000
343,,13,6,0,1011.0,30.0,21.0,59.0,130.0,3,1547445600000000000
344,,13,5,0,1012.0,31.0,21.0,55.0,120.0,6,1547442000000000000
345,,13,4,0,1013.0,29.0,22.0,66.0,80.0,6,1547438400000000000
346,,13,3,0,1013.0,32.0,22.0,56.0,110.0,3,1547434800000000000
347,,13,2,0,1014.0,29.0,20.0,58.0,100.0,3,1547431200000000000
