,station,month,hour,min,altm,tmp,dew,rh,dir,spd,date
54,,2,20,0,1011.0,25.0,22.0,83.0,,1.0,1483473600000000000
55,,2,19,0,1011.0,26.0,21.0,74.0,0.0,0.0,1483470000000000000
56,,2,18,0,1012.0,26.0,21.0,74.0,,1.0,1483466400000000000
57,,2,17,0,,27.0,21.0,70.0,,1.0,1483462800000000000
58,,2,16,0,1012.0,26.0,20.0,70.0,40.0,2.0,1483459200000000000
59,,2,15,0,1012.0,26.0,20.0,70.0,70.0,1.0,1483455600000000000
60,,2,14,0,1013.0,26.0,19.0,65.0,90.0,2.0,1483452000000000000
61,,2,13,0,1013.0,26.0,19.0,65.0,50.0,3.0,1483448400000000000
62,,2,12,0,1012.0,28.0,19.0,58.0,80.0,5.0,1483444800000000000
63,,2,11,0,1012.0,28.0,19.0,58.0,70.0,5.0,1483441200000000000
64,,2,10,0,1011.0,28.0,19.0,58.0,90.0,4.0,1483437600000000000
65,,2,9,0,1010.0,29.0,20.0,58.0,80.0,4.0,1483434000000000000
66,,2,8,0,1010.0,30.0,20.0,55.0,100.0,5.0,1483430400000000000
67,,2,7,0,1010.0,30.0,19.0,52.0,90.0,5.0,1483426800000000000
68,,2,6,0,1011.0,31.0,19.0,49.0,90.0,5.0,1483423200000000000
69,,2,5,0,1011.0,30.0,19.0,52.0,100.0,5.0,1483419600000000000
70,,2,4,0,1012.0,30.0,19.0,52.0,70.0,2.0,1483416000000000000
71,,2,3,0,1013.0,29.0,19.0,55.0,,2.0,1483412400000000000
72,,2,2,0,1013.0,29.0,21.0,62.0,310.0,3.0,1483408800000000000
73,,2,1,0,1014.0,28.0,21.0,66.0,70.0,2.0,1483405200000000000
74,,2,0,0,1013.0,26.0,23.0,84.0,70.0,3.0,1483401600000000000
75,,4,0,0,1012.0,28.0,21.0,66.0,90.0,2.0,1483488000000000000
76,,3,23,0,1012.0,26.0,22.0,79.0,0.0,0.0,1483570800000000000
77,,3,22,0,1011.0,26.0,22.0,79.0,,1.0,1483567200000000000
78,,3,21,0,1011.0,26.0,22.0,79.0,60.0,2.0,1483563600000000000
79,,3,20,0,1011.0,26.0,21.0,74.0,120.0,2.0,1483560000000000000
80,,3,19,0,1011.0,25.0,22.0,83.0,,1.0,1483556400000000000
81,,3,18,0,1011.0,25.0,21.0,78.0,360.0,2.0,1483552800000000000
82,,3,17,0,1012.0,25.0,21.0,78.0,0.0,0.0,1483549200000000000
83,,3,16,0,1012.0,26.0,20.0,70.0,,1.0,1483545600000000000
84,,3,15,0,1013.0,27.0,20.0,66.0,110.0,2.0,1483542000000000000
85,,3,14,0,1013.0,27.0,21.0,70.0,110.0,2.0,1483538400000000000
86,,3,13,0,1013.0,27.0,20.0,66.0,80.0,2.0,1483534800000000000
87,,3,12,0,1012.0,28.0,20.0,62.0,90.0,2.0,1483531200000000000
88,,3,11,0,1012.0,28.0,19.0,58.0,20.0,4.0,1483527600000000000
89,,3,10,0,1011.0,29.0,19.0,55.0,70.0,6.0,1483524000000000000
90,,3,9,0,1011.0,30.0,19.0,52.0,80.0,5.0,1483520400000000000
91,,3,8,0,1010.0,31.0,20.0,52.0,80.0,6.0,1483516800000000000
92,,3,7,0,1010.0,31.0,20.0,52.0,60.0,6.0,1483513200000000000
93,,3,6,0,1010.0,32.0,20.0,49.0,90.0,5.0,1483509600000000000
94,,3,5,0,1010.0,32.0,19.0,46.0,100.0,6.0,1483506000000000000
95,,3,4,0,1011.0,32.0,19.0,46.0,70.0,8.0,1483502400000000000
96,,3,3,0,1012.0,31.0,20.0,52.0,80.0,5.0,1483498800000000000
97,,3,2,0,1013.0,31.0,20.0,52.0,100.0,4.0,1483495200000000000
98,,3,1,0,1013.0,29.0,20.0,58.0,80.0,3.0,1483491600000000000
99,,3,0,0,1013.0,28.0,21.0,66.0,0.0,0.0,1483488000000000000
100,,5,0,0,1012.0,26.0,25.0,94.0,0.0,0.0,1483574400000000000
101,,4,23,0,1011.0,25.0,25.0,100.0,0.0,0.0,1483657200000000000
102,,4,22,0,1011.0,25.0,25.0,100.0,,1.0,1483653600000000000
103,,4,21,0,1010.0,24.0,24.0,100.0,,1.0,1483650000000000000
104,,4,20,0,1010.0,25.0,24.0,94.0,,1.0,1483646400000000000
105,,4,19,0,1010.0,26.0,23.0,84.0,350.0,2.0,1483642800000000000
106,,4,18,0,1011.0,26.0,22.0,79.0,0.0,0.0,1483639200000000000
107,,4,17,0,1011.0,27.0,22.0,74.0,120.0,2.0,1483635600000000000
108,,4,16,0,1011.0,27.0,22.0,74.0,0.0,0.0,1483632000000000000
109,,4,15,0,1011.0,26.0,23.0,84.0,0.0,0.0,1483628400000000000
110,,4,14,0,1012.0,27.0,22.0,74.0,110.0,2.0,1483624800000000000
111,,4,13,0,1012.0,27.0,21.0,70.0,100.0,2.0,1483621200000000000
112,,4,12,0,1011.0,27.0,20.0,66.0,100.0,3.0,1483617600000000000
113,,4,11,0,1011.0,28.0,20.0,62.0,80.0,5.0,1483614000000000000
114,,4,10,0,1010.0,28.0,21.0,66.0,80.0,4.0,1483610400000000000
115,,4,9,0,1010.0,28.0,23.0,74.0,120.0,3.0,1483606800000000000
116,,4,8,0,1009.0,29.0,22.0,66.0,130.0,4.0,1483603200000000000
117,,4,7,0,1009.0,30.0,21.0,59.0,90.0,6.0,1483599600000000000
118,,4,6,0,1009.0,31.0,20.0,52.0,110.0,5.0,1483596000000000000
119,,4,5,0,1010.0,31.0,21.0,55.0,80.0,7.0,1483592400000000000
120,,4,4,0,1011.0,31.0,21.0,55.0,80.0,6.0,1483588800000000000
121,,4,3,0,1012.0,31.0,22.0,59.0,120.0,3.0,1483585200000000000
122,,4,2,0,1012.0,30.0,22.0,62.0,,3.0,1483581600000000000
123,,4,1,0,1012.0,29.0,21.0,62.0,,3.0,1483578000000000000
124,,4,0,0,1012.0,28.0,21.0,66.0,90.0,2.0,1483574400000000000
125,,6,0,0,1012.0,27.0,20.0,66.0,,1.0,1483660800000000000
126,,5,23,0,1011.0,24.0,22.0,89.0,70.0,1.0,1483743600000000000
127,,5,22,0,1011.0,24.0,23.0,94.0,0.0,0.0,1483740000000000000
128,,5,21,0,1010.0,23.0,22.0,94.0,70.0,1.0,1483736400000000000
129,,5,20,0,1010.0,24.0,22.0,89.0,60.0,2.0,1483732800000000000
130,,5,19,0,1010.0,25.0,22.0,83.0,0.0,0.0,1483729200000000000
131,,5,18,0,1011.0,26.0,22.0,79.0,60.0,2.0,1483725600000000000
132,,5,17,0,1011.0,25.0,22.0,83.0,90.0,3.0,1483722000000000000
133,,5,16,0,1012.0,26.0,22.0,79.0,80.0,3.0,1483718400000000000
134,,5,15,0,1012.0,26.0,22.0,79.0,110.0,2.0,1483714800000000000
135,,5,14,0,1012.0,26.0,22.0,79.0,100.0,2.0,1483711200000000000
136,,5,13,0,1012.0,26.0,22.0,79.0,120.0,4.0,1483707600000000000
137,,5,12,0,1011.0,27.0,22.0,74.0,100.0,4.0,1483704000000000000
138,,5,11,0,1011.0,27.0,22.0,74.0,120.0,3.0,1483700400000000000
139,,5,10,0,1010.0,28.0,22.0,70.0,100.0,3.0,1483696800000000000
140,,5,9,0,1010.0,28.0,23.0,74.0,110.0,4.0,1483693200000000000
141,,5,8,0,1009.0,29.0,23.0,70.0,110.0,5.0,1483689600000000000
142,,5,7,0,1009.0,28.0,24.0,79.0,180.0,2.0,1483686000000000000
143,,5,6,0,1010.0,27.0,25.0,89.0,290.0,2.0,1483682400000000000
144,,5,5,0,1010.0,28.0,24.0,79.0,280.0,3.0,1483678800000000000
145,,5,4,0,,27.0,25.0,89.0,280.0,3.0,1483675200000000000
146,,5,3,0,,28.0,25.0,84.0,270.0,3.0,1483671600000000000
147,,5,2,0,1012.0,28.0,24.0,79.0,240.0,2.0,1483668000000000000
148,,5,1,0,,27.0,24.0,84.0,0.0,0.0,1483664400000000000
149,,5,0,0,1012.0,26.0,25.0,94.0,0.0,0.0,1483660800000000000
150,,7,0,0,1012.0,27.0,19.0,62.0,90.0,2.0,1483747200000000000
151,,6,23,0,1011.0,23.0,20.0,83.0,0.0,0.0,1483830000000000000
152,,6,22,0,1011.0,24.0,20.0,78.0,110.0,2.0,1483826400000000000
153,,6,21,0,1010.0,24.0,21.0,83.0,80.0,3.0,1483822800000000000
154,,6,20,0,1009.0,25.0,21.0,78.0,100.0,3.0,1483819200000000000
155,,6,19,0,1009.0,24.0,22.0,89.0,70.0,3.0,1483815600000000000
156,,6,18,0,1010.0,25.0,22.0,83.0,80.0,2.0,1483812000000000000
157,,6,17,0,1010.0,25.0,21.0,78.0,90.0,3.0,1483808400000000000
158,,6,16,0,1011.0,26.0,21.0,74.0,100.0,3.0,1483804800000000000
159,,6,15,0,1011.0,26.0,20.0,70.0,100.0,3.0,1483801200000000000
160,,6,14,0,1011.0,26.0,21.0,74.0,110.0,3.0,1483797600000000000
161,,6,13,0,1011.0,27.0,21.0,70.0,110.0,3.0,1483794000000000000
162,,6,12,0,1010.0,27.0,20.0,66.0,110.0,4.0,1483790400000000000
163,,6,11,0,1010.0,27.0,19.0,62.0,110.0,4.0,1483786800000000000
164,,6,10,0,1009.0,28.0,20.0,62.0,120.0,4.0,1483783200000000000
165,,6,9,0,1009.0,29.0,18.0,51.0,120.0,4.0,1483779600000000000
166,,6,8,0,1008.0,31.0,18.0,46.0,70.0,6.0,1483776000000000000
167,,6,7,0,1008.0,32.0,17.0,41.0,70.0,8.0,1483772400000000000
168,,6,6,0,1009.0,32.0,18.0,43.0,100.0,4.0,1483768800000000000
169,,6,5,0,1010.0,32.0,17.0,41.0,100.0,6.0,1483765200000000000
170,,6,4,0,,31.0,19.0,49.0,100.0,6.0,1483761600000000000
171,,6,3,0,,31.0,19.0,49.0,110.0,3.0,1483758000000000000
172,,6,2,0,,30.0,20.0,55.0,110.0,3.0,1483754400000000000
173,,6,1,0,,28.0,20.0,62.0,,1.0,1483750800000000000
174,,6,0,0,1012.0,27.0,20.0,66.0,,1.0,1483747200000000000
175,,8,0,0,1011.0,25.0,20.0,74.0,350.0,3.0,1483833600000000000
176,,7,23,0,1010.0,23.0,21.0,89.0,360.0,1.0,1483916400000000000
177,,7,22,0,1010.0,24.0,21.0,83.0,360.0,2.0,1483912800000000000
178,,7,21,0,1009.0,23.0,22.0,94.0,0.0,0.0,1483909200000000000
179,,7,20,0,1008.0,24.0,21.0,83.0,,1.0,1483905600000000000
180,,7,19,0,1009.0,22.0,22.0,100.0,50.0,2.0,1483902000000000000
181,,7,18,0,1009.0,23.0,23.0,100.0,0.0,0.0,1483898400000000000
182,,7,17,0,1010.0,24.0,23.0,94.0,0.0,0.0,1483894800000000000
183,,7,16,0,1010.0,25.0,22.0,83.0,120.0,2.0,1483891200000000000
184,,7,15,0,1010.0,25.0,21.0,78.0,100.0,3.0,1483887600000000000
185,,7,14,0,1010.0,25.0,21.0,78.0,110.0,3.0,1483884000000000000
186,,7,13,0,1010.0,26.0,21.0,74.0,110.0,3.0,1483880400000000000
187,,7,12,0,1010.0,26.0,21.0,74.0,100.0,3.0,1483876800000000000
188,,7,11,0,1009.0,27.0,19.0,62.0,90.0,3.0,1483873200000000000
189,,7,10,0,1008.0,28.0,19.0,58.0,90.0,3.0,1483869600000000000
190,,7,9,0,1007.0,29.0,18.0,51.0,100.0,4.0,1483866000000000000
191,,7,8,0,1007.0,30.0,18.0,49.0,110.0,6.0,1483862400000000000
192,,7,7,0,1007.0,31.0,18.0,46.0,110.0,5.0,1483858800000000000
193,,7,6,0,1007.0,31.0,19.0,49.0,110.0,4.0,1483855200000000000
194,,7,5,0,1008.0,31.0,19.0,49.0,,5.0,1483851600000000000
195,,7,4,0,1010.0,31.0,18.0,46.0,100.0,5.0,1483848000000000000
196,,7,3,0,1011.0,30.0,19.0,52.0,90.0,4.0,1483844400000000000
197,,7,2,0,1012.0,29.0,19.0,55.0,,3.0,1483840800000000000
198,,7,1,0,1012.0,28.0,19.0,58.0,110.0,3.0,1483837200000000000
199,,7,0,0,1012.0,27.0,19.0,62.0,90.0,2.0,1483833600000000000
200,,9,0,0,1011.0,26.0,20.0,70.0,,1.0,1483920000000000000
201,,8,23,0,1010.0,24.0,21.0,83.0,,1.0,1484002800000000000
202,,8,22,0,1009.0,23.0,22.0,94.0,,1.0,1483999200000000000
203,,8,21,0,1009.0,24.0,23.0,94.0,,1.0,1483995600000000000
204,,8,20,0,1008.0,23.0,23.0,100.0,0.0,0.0,1483992000000000000
205,,8,19,0,1008.0,23.0,22.0,94.0,0.0,0.0,1483988400000000000
206,,8,18,0,1009.0,24.0,22.0,89.0,0.0,0.0,1483984800000000000
207,,8,17,0,1009.0,25.0,22.0,83.0,0.0,0.0,1483981200000000000
208,,8,16,0,1009.0,25.0,22.0,83.0,110.0,2.0,1483977600000000000
209,,8,15,0,1009.0,25.0,23.0,89.0,120.0,2.0,1483974000000000000
210,,8,14,0,1010.0,27.0,22.0,74.0,100.0,2.0,1483970400000000000
211,,8,13,0,1010.0,26.0,22.0,79.0,110.0,2.0,1483966800000000000
212,,8,12,0,1009.0,27.0,23.0,79.0,110.0,2.0,1483963200000000000
213,,8,11,0,1009.0,27.0,23.0,79.0,80.0,2.0,1483959600000000000
214,,8,10,0,1008.0,28.0,21.0,66.0,110.0,3.0,1483956000000000000
215,,8,9,0,1008.0,29.0,22.0,66.0,,2.0,1483952400000000000
216,,8,8,0,1007.0,29.0,21.0,62.0,,2.0,1483948800000000000
217,,8,7,0,1007.0,29.0,21.0,62.0,300.0,3.0,1483945200000000000
218,,8,6,0,1008.0,29.0,20.0,58.0,,2.0,1483941600000000000
219,,8,5,0,1009.0,28.0,21.0,66.0,300.0,3.0,1483938000000000000
220,,8,4,0,1010.0,28.0,21.0,66.0,280.0,4.0,1483934400000000000
221,,8,3,0,1010.0,27.0,20.0,66.0,310.0,4.0,1483930800000000000
222,,8,2,0,1011.0,28.0,19.0,58.0,80.0,2.0,1483927200000000000
223,,8,1,0,1011.0,26.0,20.0,70.0,20.0,3.0,1483923600000000000
224,,8,0,0,1011.0,25.0,20.0,74.0,350.0,3.0,1483920000000000000
225,,10,0,0,1011.0,27.0,23.0,79.0,0.0,0.0,1484006400000000000
226,,9,23,0,1010.0,26.0,23.0,84.0,,1.0,1484089200000000000
227,,9,22,0,1009.0,26.0,22.0,79.0,,1.0,1484085600000000000
228,,9,21,0,1008.0,26.0,22.0,79.0,100.0,2.0,1484082000000000000
229,,9,20,0,1008.0,26.0,23.0,84.0,,1.0,1484078400000000000
230,,9,19,0,1008.0,26.0,22.0,79.0,90.0,2.0,1484074800000000000
231,,9,18,0,1009.0,26.0,22.0,79.0,,1.0,1484071200000000000
232,,9,17,0,1009.0,27.0,22.0,74.0,,1.0,1484067600000000000
233,,9,16,0,1010.0,27.0,21.0,70.0,,1.0,1484064000000000000
234,,9,15,0,1010.0,27.0,21.0,70.0,,1.0,1484060400000000000
235,,9,14,0,1010.0,27.0,20.0,66.0,100.0,2.0,1484056800000000000
236,,9,13,0,1010.0,28.0,19.0,58.0,90.0,4.0,1484053200000000000
237,,9,12,0,1010.0,27.0,20.0,66.0,70.0,3.0,1484049600000000000
238,,9,11,0,1010.0,28.0,20.0,62.0,90.0,3.0,1484046000000000000
239,,9,10,0,1009.0,28.0,19.0,58.0,100.0,3.0,1484042400000000000
240,,9,9,0,1008.0,29.0,19.0,55.0,90.0,3.0,1484038800000000000
241,,9,8,0,1007.0,30.0,19.0,52.0,100.0,5.0,1484035200000000000
242,,9,7,0,1007.0,31.0,20.0,52.0,,3.0,1484031600000000000
243,,9,6,0,1008.0,30.0,21.0,59.0,310.0,2.0,1484028000000000000
244,,9,5,0,1009.0,29.0,22.0,66.0,270.0,5.0,1484024400000000000
245,,9,4,0,1009.0,29.0,21.0,62.0,310.0,5.0,1484020800000000000
246,,9,3,0,1010.0,28.0,21.0,66.0,300.0,5.0,1484017200000000000
247,,9,2,0,1011.0,28.0,21.0,66.0,,3.0,1484013600000000000
248,,9,1,0,1011.0,27.0,21.0,70.0,310.0,3.0,1484010000000000000
249,,9,0,0,1011.0,26.0,20.0,70.0,,1.0,1484006400000000000
250,,11,0,0,1012.0,27.0,24.0,84.0,120.0,1.0,1484092800000000000
251,,10,23,0,1011.0,26.0,24.0,89.0,40.0,2.0,1484175600000000000
252,,10,22,0,1010.0,26.0,23.0,84.0,0.0,0.0,1484172000000000000
253,,10,21,0,1009.0,25.0,23.0,89.0,0.0,0.0,1484168400000000000
254,,10,20,0,1009.0,25.0,23.0,89.0,30.0,2.0,1484164800000000000
255,,10,19,0,1009.0,25.0,23.0,89.0,0.0,0.0,1484161200000000000
256,,10,18,0,1010.0,25.0,24.0,94.0,0.0,0.0,1484157600000000000
257,,10,17,0,1011.0,25.0,23.0,89.0,80.0,5.0,1484154000000000000
258,,10,16,0,1011.0,25.0,23.0,89.0,100.0,2.0,1484150400000000000
259,,10,15,0,1012.0,25.0,23.0,89.0,120.0,2.0,1484146800000000000
260,,10,14,0,1012.0,25.0,23.0,89.0,90.0,3.0,1484143200000000000
261,,10,13,0,1012.0,25.0,25.0,100.0,,,1484139600000000000
262,,10,12,0,1011.0,25.0,25.0,100.0,110.0,2.0,1484136000000000000
263,,10,11,0,1011.0,25.0,25.0,100.0,,1.0,1484132400000000000
264,,10,10,0,1010.0,25.0,25.0,100.0,,1.0,1484128800000000000
265,,10,9,0,1010.0,25.0,25.0,100.0,10.0,2.0,1484125200000000000
266,,10,8,0,1009.0,25.0,25.0,100.0,0.0,0.0,1484121600000000000
267,,10,7,0,1009.0,25.0,25.0,100.0,,1.0,1484118000000000000
268,,10,6,0,1009.0,25.0,25.0,100.0,90.0,3.0,1484114400000000000
269,,10,5,0,1010.0,28.0,25.0,84.0,310.0,3.0,1484110800000000000
270,,10,4,0,1010.0,27.0,25.0,89.0,300.0,3.0,1484107200000000000
271,,10,3,0,1011.0,27.0,23.0,79.0,260.0,3.0,1484103600000000000
272,,10,2,0,1012.0,27.0,24.0,84.0,,1.0,1484100000000000000
273,,10,1,0,1012.0,26.0,24.0,89.0,110.0,2.0,1484096400000000000
274,,10,0,0,1011.0,27.0,23.0,79.0,0.0,0.0,1484092800000000000
275,,12,0,0,1010.0,26.0,23.0,84.0,10.0,1.0,1484179200000000000
276,,11,23,0,1010.0,25.0,22.0,83.0,10.0,2.0,1484262000000000000
277,,11,22,0,1010.0,25.0,22.0,83.0,80.0,1.0,1484258400000000000
278,,11,21,0,1010.0,25.0,22.0,83.0,120.0,1.0,1484254800000000000
279,,11,20,0,1010.0,25.0,23.0,89.0,0.0,0.0,1484251200000000000
280,,11,19,0,1010.0,25.0,23.0,89.0,0.0,0.0,1484247600000000000
281,,11,18,0,1011.0,25.0,23.0,89.0,0.0,0.0,1484244000000000000
282,,11,17,0,1011.0,25.0,23.0,89.0,90.0,2.0,1484240400000000000
283,,11,16,0,1012.0,25.0,23.0,89.0,0.0,0.0,1484236800000000000
284,,11,15,0,1012.0,25.0,22.0,83.0,0.0,0.0,1484233200000000000
285,,11,14,0,1011.0,25.0,23.0,89.0,,1.0,1484229600000000000
286,,11,13,0,1012.0,25.0,23.0,89.0,50.0,2.0,1484226000000000000
287,,11,12,0,1012.0,24.0,23.0,94.0,,1.0,1484222400000000000
288,,11,11,0,1011.0,26.0,22.0,79.0,150.0,2.0,1484218800000000000
289,,11,10,0,1010.0,26.0,22.0,79.0,0.0,0.0,1484215200000000000
290,,11,9,0,1009.0,27.0,23.0,79.0,60.0,3.0,1484211600000000000
291,,11,8,0,1009.0,28.0,23.0,74.0,80.0,5.0,1484208000000000000
292,,11,7,0,1009.0,29.0,23.0,70.0,80.0,4.0,1484204400000000000
293,,11,6,0,1009.0,28.0,22.0,70.0,70.0,5.0,1484200800000000000
294,,11,5,0,1010.0,29.0,24.0,74.0,50.0,5.0,1484197200000000000
295,,11,4,0,1011.0,28.0,23.0,74.0,70.0,2.0,1484193600000000000
296,,11,3,0,1012.0,27.0,23.0,79.0,100.0,2.0,1484190000000000000
297,,11,2,0,1012.0,28.0,24.0,79.0,80.0,2.0,1484186400000000000
298,,11,1,0,1012.0,28.0,25.0,84.0,60.0,2.0,1484182800000000000
299,,11,0,0,1012.0,27.0,24.0,84.0,120.0,1.0,1484179200000000000
300,,13,0,0,1010.0,27.0,26.0,94.0,,2.0,1484265600000000000
301,,12,23,0,1010.0,24.0,24.0,100.0,,1.0,1484348400000000000
302,,12,22,0,1009.0,24.0,24.0,100.0,0.0,0.0,1484344800000000000
303,,12,21,0,1009.0,24.0,24.0,100.0,,1.0,1484341200000000000
304,,12,20,0,1009.0,23.0,23.0,100.0,0.0,0.0,1484337600000000000
305,,12,19,0,1009.0,24.0,24.0,100.0,,1.0,1484334000000000000
306,,12,18,0,1009.0,25.0,25.0,100.0,,1.0,1484330400000000000
307,,12,17,0,1010.0,25.0,25.0,100.0,,1.0,1484326800000000000
308,,12,16,0,1010.0,25.0,25.0,100.0,90.0,2.0,1484323200000000000
309,,12,15,0,1010.0,26.0,25.0,94.0,100.0,2.0,1484319600000000000
310,,12,14,0,1010.0,26.0,25.0,94.0,110.0,3.0,1484316000000000000
311,,12,13,0,1010.0,26.0,25.0,94.0,120.0,2.0,1484312400000000000
312,,12,12,0,1010.0,26.0,25.0,94.0,110.0,2.0,1484308800000000000
313,,12,11,0,1009.0,27.0,24.0,84.0,110.0,3.0,1484305200000000000
314,,12,10,0,1009.0,27.0,24.0,84.0,120.0,3.0,1484301600000000000
315,,12,9,0,1009.0,28.0,24.0,79.0,110.0,3.0,1484298000000000000
316,,12,8,0,1008.0,29.0,23.0,70.0,100.0,4.0,1484294400000000000
317,,12,7,0,1008.0,28.0,23.0,74.0,310.0,1.0,1484290800000000000
318,,12,6,0,1008.0,27.0,23.0,79.0,330.0,2.0,1484287200000000000
319,,12,5,0,1009.0,28.0,23.0,74.0,100.0,3.0,1484283600000000000
320,,12,4,0,1010.0,30.0,23.0,66.0,100.0,7.0,1484280000000000000
321,,12,3,0,1010.0,30.0,23.0,66.0,100.0,7.0,1484276400000000000
322,,12,2,0,1011.0,29.0,23.0,70.0,100.0,5.0,1484272800000000000
323,,12,1,0,1011.0,28.0,23.0,74.0,90.0,3.0,1484269200000000000
324,,12,0,0,1010.0,26.0,23.0,84.0,10.0,1.0,1484265600000000000
325,,14,0,0,1010.0,26.0,25.0,94.0,,1.0,1484352000000000000
326,,13,23,0,1010.0,26.0,25.0,94.0,170.0,2.0,1484434800000000000
327,,13,22,0,1009.0,25.0,25.0,100.0,,1.0,1484431200000000000
328,,13,21,0,1009.0,25.0,25.0,100.0,0.0,0.0,1484427600000000000
329,,13,20,0,1009.0,25.0,25.0,100.0,0.0,0.0,1484424000000000000
330,,13,19,0,1009.0,25.0,25.0,100.0,,1.0,1484420400000000000
331,,13,18,0,1009.0,26.0,24.0,89.0,,1.0,1484416800000000000
332,,13,17,0,1010.0,26.0,24.0,89.0,140.0,2.0,1484413200000000000
333,,13,16,0,1010.0,26.0,23.0,84.0,130.0,2.0,1484409600000000000
334,,13,15,0,1010.0,26.0,23.0,84.0,,3.0,1484406000000000000
335,,13,14,0,1010.0,26.0,24.0,89.0,160.0,2.0,1484402400000000000
336,,13,13,0,1009.0,27.0,23.0,79.0,,2.0,1484398800000000000
