,station,month,hour,min,altm,tmp,dew,rh,dir,spd,date
0,,1,0,0,1012.0,25,20.0,74.0,300.0,2.0,1514764800000000000
1,,31,23,0,1011.0,29,22.0,66.0,280.0,2.0,1514847600000000000
2,,31,22,0,1011.0,23,21.0,89.0,290.0,2.0,1514844000000000000
3,,31,21,0,1011.0,23,21.0,89.0,0.0,0.0,1514840400000000000
4,,31,20,0,1010.0,24,21.0,83.0,340.0,2.0,1514836800000000000
5,,31,19,0,1010.0,24,21.0,83.0,330.0,2.0,1514833200000000000
6,,31,18,0,1011.0,25,19.0,69.0,70.0,2.0,1514829600000000000
7,,31,17,0,1011.0,25,20.0,74.0,0.0,0.0,1514826000000000000
8,,31,16,0,1012.0,25,20.0,74.0,60.0,2.0,1514822400000000000
9,,31,15,0,1012.0,25,20.0,74.0,60.0,2.0,1514818800000000000
10,,31,14,0,1012.0,25,21.0,78.0,0.0,0.0,1514815200000000000
11,,31,13,0,1012.0,26,21.0,74.0,60.0,2.0,1514811600000000000
12,,31,12,0,1012.0,26,20.0,70.0,60.0,3.0,1514808000000000000
13,,31,11,0,1011.0,26,19.0,65.0,50.0,5.0,1514804400000000000
14,,31,10,0,1011.0,27,19.0,62.0,70.0,4.0,1514800800000000000
15,,31,9,0,1010.0,28,19.0,58.0,80.0,4.0,1514797200000000000
16,,31,8,0,1009.0,29,20.0,58.0,70.0,5.0,1514793600000000000
17,,31,7,0,1009.0,30,20.0,55.0,70.0,4.0,1514790000000000000
18,,31,6,0,1010.0,30,20.0,55.0,60.0,5.0,1514786400000000000
19,,31,5,0,1011.0,30,21.0,59.0,70.0,3.0,1514782800000000000
20,,31,4,0,1012.0,29,21.0,62.0,300.0,2.0,1514779200000000000
21,,31,3,0,1013.0,27,22.0,74.0,280.0,4.0,1514775600000000000
22,,31,2,0,1013.0,27,22.0,74.0,290.0,3.0,1514772000000000000
23,,31,1,0,1014.0,27,21.0,70.0,,1.0,1514768400000000000
24,,31,0,0,1013.0,26,22.0,79.0,290.0,2.0,1514764800000000000
25,,2,0,0,1011.0,26,22.0,79.0,60.0,4.0,1514851200000000000
26,,1,23,0,1010.0,25,22.0,83.0,60.0,2.0,1514934000000000000
27,,1,22,0,1010.0,24,21.0,83.0,10.0,2.0,1514930400000000000
28,,1,21,0,1010.0,24,23.0,94.0,30.0,1.0,1514926800000000000
29,,1,20,0,1009.0,25,22.0,83.0,80.0,2.0,1514923200000000000
30,,1,19,0,1010.0,25,23.0,89.0,70.0,2.0,1514919600000000000
31,,1,18,0,1010.0,25,23.0,89.0,70.0,2.0,1514916000000000000
32,,1,17,0,1010.0,26,21.0,74.0,70.0,2.0,1514912400000000000
33,,1,16,0,1010.0,26,22.0,79.0,,1.0,1514908800000000000
34,,1,15,0,1011.0,26,20.0,70.0,70.0,2.0,1514905200000000000
35,,1,14,0,1011.0,27,26.0,94.0,70.0,4.0,1514901600000000000
36,,1,13,0,1011.0,27,21.0,70.0,50.0,3.0,1514898000000000000
37,,1,12,0,1011.0,27,21.0,70.0,60.0,3.0,1514894400000000000
38,,1,11,0,1010.0,29,21.0,62.0,70.0,3.0,1514890800000000000
39,,1,10,0,1009.0,27,21.0,70.0,50.0,4.0,1514887200000000000
40,,1,9,0,1009.0,28,21.0,66.0,60.0,5.0,1514883600000000000
41,,1,8,0,1008.0,29,20.0,58.0,70.0,5.0,1514880000000000000
42,,1,7,0,1008.0,29,20.0,58.0,70.0,1.0,1514876400000000000
43,,1,6,0,1009.0,29,20.0,58.0,70.0,6.0,1514872800000000000
44,,1,5,0,1010.0,29,20.0,58.0,80.0,6.0,1514869200000000000
45,,1,4,0,1011.0,29,21.0,62.0,70.0,3.0,1514865600000000000
46,,1,3,0,1012.0,29,20.0,58.0,30.0,2.0,1514862000000000000
47,,1,2,0,1012.0,28,21.0,66.0,50.0,2.0,1514858400000000000
48,,1,1,0,1012.0,27,19.0,62.0,290.0,2.0,1514854800000000000
49,,1,0,0,1012.0,25,20.0,74.0,300.0,2.0,1514851200000000000
50,,3,0,0,1012.0,26,21.0,74.0,340.0,2.0,1514937600000000000
51,,2,23,0,1011.0,25,21.0,78.0,10.0,2.0,1515020400000000000
52,,2,22,0,1010.0,25,20.0,74.0,10.0,3.0,1515016800000000000
53,,2,21,0,1010.0,25,20.0,74.0,40.0,2.0,1515013200000000000
54,,2,20,0,1010.0,25,20.0,74.0,20.0,2.0,1515009600000000000
55,,2,19,0,1009.0,25,22.0,83.0,60.0,1.0,1515006000000000000
56,,2,18,0,1010.0,25,22.0,83.0,,1.0,1515002400000000000
57,,2,17,0,1010.0,26,22.0,79.0,70.0,2.0,1514998800000000000
58,,2,16,0,1011.0,26,21.0,74.0,70.0,2.0,1514995200000000000
59,,2,15,0,1011.0,27,21.0,70.0,70.0,4.0,1514991600000000000
60,,2,14,0,1010.0,27,20.0,66.0,60.0,2.0,1514988000000000000
61,,2,13,0,1010.0,27,20.0,66.0,70.0,5.0,1514984400000000000
62,,2,12,0,1010.0,27,20.0,66.0,60.0,2.0,1514980800000000000
63,,2,11,0,1009.0,27,19.0,62.0,70.0,5.0,1514977200000000000
64,,2,10,0,1009.0,28,29.0,106.0,70.0,5.0,1514973600000000000
65,,2,9,0,1009.0,28,20.0,62.0,70.0,5.0,1514970000000000000
66,,2,8,0,1008.0,28,19.0,58.0,70.0,5.0,1514966400000000000
67,,2,7,0,1008.0,28,19.0,58.0,70.0,7.0,1514962800000000000
68,,2,6,0,1009.0,29,19.0,55.0,50.0,6.0,1514959200000000000
69,,2,5,0,1010.0,29,19.0,55.0,70.0,7.0,1514955600000000000
70,,2,4,0,1011.0,29,21.0,62.0,40.0,4.0,1514952000000000000
71,,2,3,0,1012.0,29,20.0,58.0,70.0,7.0,1514948400000000000
72,,2,2,0,1012.0,28,20.0,62.0,70.0,6.0,1514944800000000000
73,,2,1,0,1012.0,27,20.0,66.0,60.0,2.0,1514941200000000000
74,,2,0,0,1011.0,26,22.0,79.0,60.0,4.0,1514937600000000000
75,,4,0,0,1012.0,26,24.0,89.0,280.0,2.0,1515024000000000000
76,,3,23,0,1011.0,26,24.0,89.0,,1.0,1515106800000000000
77,,3,22,0,1011.0,25,25.0,100.0,,1.0,1515103200000000000
78,,3,21,0,1011.0,25,24.0,94.0,,1.0,1515099600000000000
79,,3,20,0,1010.0,25,24.0,94.0,0.0,0.0,1515096000000000000
80,,3,19,0,1010.0,25,24.0,94.0,0.0,0.0,1515092400000000000
81,,3,18,0,1011.0,25,24.0,94.0,,1.0,1515088800000000000
82,,3,17,0,1011.0,25,24.0,94.0,70.0,1.0,1515085200000000000
83,,3,16,0,1012.0,25,24.0,94.0,70.0,1.0,1515081600000000000
84,,3,15,0,1012.0,25,23.0,89.0,70.0,1.0,1515078000000000000
85,,3,14,0,1012.0,26,22.0,79.0,60.0,2.0,1515074400000000000
86,,3,13,0,1012.0,26,22.0,79.0,50.0,2.0,1515070800000000000
87,,3,12,0,1012.0,26,22.0,79.0,30.0,2.0,1515067200000000000
88,,3,11,0,1012.0,26,21.0,74.0,60.0,3.0,1515063600000000000
89,,3,10,0,1011.0,27,20.0,66.0,70.0,4.0,1515060000000000000
90,,3,9,0,1010.0,28,19.0,58.0,70.0,6.0,1515056400000000000
91,,3,8,0,1010.0,28,22.0,70.0,60.0,3.0,1515052800000000000
92,,3,7,0,1010.0,28,21.0,66.0,60.0,4.0,1515049200000000000
93,,3,6,0,1010.0,29,20.0,58.0,70.0,5.0,1515045600000000000
94,,3,5,0,1010.0,29,22.0,66.0,60.0,4.0,1515042000000000000
95,,3,4,0,1010.0,30,20.0,55.0,80.0,7.0,1515038400000000000
96,,3,3,0,1011.0,30,20.0,55.0,50.0,4.0,1515034800000000000
97,,3,2,0,1012.0,28,22.0,70.0,,1.0,1515031200000000000
98,,3,1,0,1012.0,27,21.0,70.0,340.0,2.0,1515027600000000000
99,,3,0,0,1012.0,26,21.0,74.0,340.0,2.0,1515024000000000000
100,,5,0,0,1012.0,27,25.0,89.0,10.0,2.0,1515110400000000000
101,,4,23,0,1011.0,26,26.0,100.0,290.0,2.0,1515193200000000000
102,,4,22,0,1010.0,26,26.0,100.0,,1.0,1515189600000000000
103,,4,21,0,1010.0,25,25.0,100.0,0.0,0.0,1515186000000000000
104,,4,20,0,1010.0,26,25.0,94.0,,1.0,1515182400000000000
105,,4,19,0,1009.0,25,25.0,100.0,60.0,3.0,1515178800000000000
106,,4,18,0,1010.0,26,26.0,100.0,70.0,2.0,1515175200000000000
107,,4,17,0,1010.0,26,24.0,89.0,60.0,2.0,1515171600000000000
108,,4,16,0,1011.0,26,25.0,94.0,70.0,2.0,1515168000000000000
109,,4,15,0,1011.0,27,24.0,84.0,70.0,3.0,1515164400000000000
110,,4,14,0,1012.0,27,23.0,79.0,60.0,2.0,1515160800000000000
111,,4,13,0,1012.0,27,23.0,79.0,70.0,3.0,1515157200000000000
112,,4,12,0,1012.0,27,24.0,84.0,50.0,3.0,1515153600000000000
113,,4,11,0,1011.0,27,23.0,79.0,70.0,3.0,1515150000000000000
114,,4,10,0,1011.0,28,23.0,74.0,60.0,4.0,1515146400000000000
115,,4,9,0,1011.0,29,22.0,66.0,60.0,5.0,1515142800000000000
116,,4,8,0,1010.0,29,23.0,70.0,70.0,5.0,1515139200000000000
117,,4,7,0,1010.0,29,23.0,70.0,50.0,5.0,1515135600000000000
118,,4,6,0,1010.0,30,22.0,62.0,60.0,6.0,1515132000000000000
119,,4,5,0,1011.0,31,22.0,59.0,60.0,7.0,1515128400000000000
120,,4,4,0,1011.0,31,22.0,59.0,60.0,5.0,1515124800000000000
121,,4,3,0,1012.0,30,22.0,62.0,70.0,5.0,1515121200000000000
122,,4,2,0,1013.0,28,23.0,74.0,60.0,4.0,1515117600000000000
123,,4,1,0,1013.0,27,23.0,79.0,280.0,2.0,1515114000000000000
124,,4,0,0,1012.0,26,24.0,89.0,280.0,2.0,1515110400000000000
125,,6,0,0,1012.0,29,22.0,66.0,70.0,5.0,1515196800000000000
126,,5,23,0,1011.0,27,21.0,70.0,60.0,4.0,1515279600000000000
127,,5,22,0,1010.0,27,22.0,74.0,70.0,4.0,1515276000000000000
128,,5,21,0,1010.0,27,23.0,79.0,60.0,4.0,1515272400000000000
129,,5,20,0,1010.0,27,24.0,84.0,60.0,4.0,1515268800000000000
130,,5,19,0,1010.0,27,24.0,84.0,60.0,2.0,1515265200000000000
131,,5,18,0,1011.0,27,23.0,79.0,70.0,3.0,1515261600000000000
132,,5,17,0,1011.0,27,23.0,79.0,70.0,4.0,1515258000000000000
133,,5,16,0,1012.0,27,24.0,84.0,60.0,4.0,1515254400000000000
134,,5,15,0,1012.0,27,25.0,89.0,50.0,2.0,1515250800000000000
135,,5,14,0,1012.0,28,25.0,84.0,60.0,4.0,1515247200000000000
136,,5,13,0,1011.0,28,24.0,79.0,60.0,4.0,1515243600000000000
137,,5,12,0,1011.0,28,25.0,84.0,50.0,3.0,1515240000000000000
138,,5,11,0,1010.0,28,24.0,79.0,50.0,4.0,1515236400000000000
139,,5,10,0,1010.0,29,24.0,74.0,60.0,5.0,1515232800000000000
140,,5,9,0,1010.0,29,24.0,74.0,60.0,5.0,1515229200000000000
141,,5,8,0,1009.0,30,23.0,66.0,50.0,4.0,1515225600000000000
142,,5,7,0,1009.0,31,23.0,62.0,60.0,5.0,1515222000000000000
143,,5,6,0,1010.0,32,23.0,59.0,50.0,5.0,1515218400000000000
144,,5,5,0,1010.0,32,23.0,59.0,60.0,4.0,1515214800000000000
145,,5,4,0,1011.0,31,23.0,62.0,60.0,6.0,1515211200000000000
146,,5,3,0,1012.0,30,23.0,66.0,60.0,6.0,1515207600000000000
147,,5,2,0,1012.0,30,24.0,70.0,60.0,4.0,1515204000000000000
148,,5,1,0,1012.0,29,25.0,79.0,60.0,4.0,1515200400000000000
149,,5,0,0,1012.0,27,25.0,89.0,10.0,2.0,1515196800000000000
150,,7,0,0,1013.0,27,24.0,84.0,280.0,2.0,1515283200000000000
151,,6,23,0,1012.0,26,25.0,94.0,280.0,2.0,1515366000000000000
152,,6,22,0,1011.0,26,24.0,89.0,0.0,0.0,1515362400000000000
153,,6,21,0,1011.0,26,24.0,89.0,0.0,0.0,1515358800000000000
154,,6,20,0,1010.0,25,24.0,94.0,0.0,0.0,1515355200000000000
155,,6,19,0,1010.0,26,22.0,79.0,0.0,0.0,1515351600000000000
156,,6,18,0,1011.0,26,22.0,79.0,0.0,0.0,1515348000000000000
157,,6,17,0,1012.0,27,23.0,79.0,0.0,0.0,1515344400000000000
158,,6,16,0,1012.0,26,23.0,84.0,,1.0,1515340800000000000
159,,6,15,0,1012.0,27,23.0,79.0,70.0,2.0,1515337200000000000
160,,6,14,0,1012.0,27,23.0,79.0,60.0,1.0,1515333600000000000
161,,6,13,0,1012.0,27,22.0,74.0,70.0,4.0,1515330000000000000
162,,6,12,0,1012.0,27,22.0,74.0,60.0,3.0,1515326400000000000
163,,6,11,0,1011.0,28,23.0,74.0,60.0,4.0,1515322800000000000
164,,6,10,0,1011.0,28,23.0,74.0,50.0,3.0,1515319200000000000
165,,6,9,0,1010.0,29,22.0,66.0,50.0,5.0,1515315600000000000
166,,6,8,0,1010.0,30,22.0,62.0,60.0,6.0,1515312000000000000
167,,6,7,0,1009.0,31,22.0,59.0,60.0,5.0,1515308400000000000
168,,6,6,0,1010.0,32,21.0,52.0,60.0,6.0,1515304800000000000
169,,6,5,0,1010.0,32,21.0,52.0,40.0,5.0,1515301200000000000
170,,6,4,0,1011.0,31,21.0,55.0,70.0,5.0,1515297600000000000
171,,6,3,0,1012.0,31,21.0,55.0,70.0,5.0,1515294000000000000
172,,6,2,0,1012.0,30,21.0,59.0,60.0,5.0,1515290400000000000
173,,6,1,0,1012.0,29,22.0,66.0,60.0,5.0,1515286800000000000
174,,6,0,0,1012.0,29,22.0,66.0,70.0,5.0,1515283200000000000
175,,8,0,0,1013.0,27,27.0,100.0,0.0,0.0,1515369600000000000
176,,7,23,0,1012.0,25,25.0,100.0,0.0,0.0,1515452400000000000
177,,7,22,0,1012.0,25,25.0,100.0,0.0,0.0,1515448800000000000
178,,7,21,0,1012.0,26,26.0,100.0,0.0,0.0,1515445200000000000
179,,7,20,0,1012.0,26,26.0,100.0,0.0,0.0,1515441600000000000
180,,7,19,0,1012.0,25,25.0,100.0,0.0,0.0,1515438000000000000
181,,7,18,0,1012.0,25,25.0,100.0,,1.0,1515434400000000000
182,,7,17,0,1012.0,26,26.0,100.0,40.0,2.0,1515430800000000000
183,,7,16,0,1013.0,26,26.0,100.0,40.0,2.0,1515427200000000000
184,,7,15,0,1013.0,26,25.0,94.0,50.0,2.0,1515423600000000000
185,,7,14,0,1013.0,26,26.0,100.0,50.0,2.0,1515420000000000000
186,,7,13,0,1013.0,27,26.0,94.0,70.0,3.0,1515416400000000000
187,,7,12,0,1013.0,27,26.0,94.0,80.0,2.0,1515412800000000000
188,,7,11,0,1012.0,27,26.0,94.0,70.0,3.0,1515409200000000000
189,,7,10,0,1012.0,28,26.0,89.0,50.0,3.0,1515405600000000000
190,,7,9,0,1011.0,29,25.0,79.0,50.0,3.0,1515402000000000000
191,,7,8,0,1010.0,31,23.0,62.0,40.0,3.0,1515398400000000000
192,,7,7,0,1010.0,32,23.0,59.0,50.0,2.0,1515394800000000000
193,,7,6,0,1011.0,31,23.0,62.0,290.0,2.0,1515391200000000000
194,,7,5,0,1012.0,29,23.0,70.0,290.0,3.0,1515387600000000000
195,,7,4,0,1013.0,29,23.0,70.0,290.0,3.0,1515384000000000000
196,,7,3,0,1013.0,28,23.0,74.0,280.0,3.0,1515380400000000000
197,,7,2,0,1013.0,29,23.0,70.0,,1.0,1515376800000000000
198,,7,1,0,1014.0,27,24.0,84.0,280.0,3.0,1515373200000000000
199,,7,0,0,1013.0,27,24.0,84.0,280.0,2.0,1515369600000000000
200,,9,0,0,1014.0,28,26.0,89.0,80.0,1.0,1515456000000000000
201,,8,23,0,1013.0,26,25.0,94.0,30.0,2.0,1515538800000000000
202,,8,22,0,1013.0,26,26.0,100.0,0.0,0.0,1515535200000000000
203,,8,21,0,1012.0,26,26.0,100.0,0.0,0.0,1515531600000000000
204,,8,20,0,1012.0,25,25.0,100.0,0.0,0.0,1515528000000000000
205,,8,19,0,1012.0,26,26.0,100.0,0.0,0.0,1515524400000000000
206,,8,18,0,1012.0,26,26.0,100.0,0.0,0.0,1515520800000000000
207,,8,17,0,1013.0,26,26.0,100.0,,1.0,1515517200000000000
208,,8,16,0,1013.0,27,27.0,100.0,,1.0,1515513600000000000
209,,8,15,0,1013.0,27,27.0,100.0,40.0,2.0,1515510000000000000
210,,8,14,0,1013.0,28,26.0,89.0,30.0,2.0,1515506400000000000
211,,8,13,0,1013.0,28,26.0,89.0,40.0,2.0,1515502800000000000
212,,8,12,0,1013.0,28,26.0,89.0,,1.0,1515499200000000000
213,,8,11,0,1012.0,29,25.0,79.0,60.0,2.0,1515495600000000000
214,,8,10,0,1011.0,30,25.0,75.0,70.0,1.0,1515492000000000000
215,,8,9,0,1011.0,30,25.0,75.0,40.0,2.0,1515488400000000000
216,,8,8,0,1010.0,31,24.0,66.0,70.0,3.0,1515484800000000000
217,,8,7,0,1010.0,32,24.0,63.0,50.0,4.0,1515481200000000000
218,,8,6,0,1010.0,32,24.0,63.0,70.0,5.0,1515477600000000000
219,,8,5,0,1011.0,32,24.0,63.0,60.0,5.0,1515474000000000000
220,,8,4,0,1012.0,32,24.0,63.0,70.0,3.0,1515470400000000000
221,,8,3,0,1013.0,29,25.0,79.0,40.0,3.0,1515466800000000000
222,,8,2,0,1013.0,31,24.0,66.0,40.0,2.0,1515463200000000000
223,,8,1,0,1013.0,29,25.0,79.0,,1.0,1515459600000000000
224,,8,0,0,1013.0,27,27.0,100.0,0.0,0.0,1515456000000000000
225,,10,0,0,1015.0,27,25.0,89.0,,1.0,1515542400000000000
226,,9,23,0,1014.0,26,25.0,94.0,30.0,2.0,1515625200000000000
227,,9,22,0,1013.0,26,25.0,94.0,10.0,2.0,1515621600000000000
228,,9,21,0,1012.0,26,26.0,100.0,0.0,0.0,1515618000000000000
229,,9,20,0,1012.0,25,25.0,100.0,60.0,3.0,1515614400000000000
230,,9,19,0,1012.0,26,26.0,100.0,70.0,2.0,1515610800000000000
231,,9,18,0,1012.0,27,26.0,94.0,60.0,2.0,1515607200000000000
232,,9,17,0,1013.0,27,25.0,89.0,60.0,3.0,1515603600000000000
233,,9,16,0,1013.0,27,26.0,94.0,70.0,3.0,1515600000000000000
234,,9,15,0,1013.0,27,26.0,94.0,60.0,2.0,1515596400000000000
235,,9,14,0,1013.0,27,25.0,89.0,40.0,3.0,1515592800000000000
236,,9,13,0,1013.0,28,24.0,79.0,60.0,4.0,1515589200000000000
237,,9,12,0,1013.0,28,24.0,79.0,60.0,3.0,1515585600000000000
238,,9,11,0,1012.0,29,23.0,70.0,60.0,3.0,1515582000000000000
239,,9,10,0,1011.0,30,23.0,66.0,70.0,3.0,1515578400000000000
240,,9,9,0,1010.0,31,22.0,59.0,60.0,5.0,1515574800000000000
241,,9,8,0,1010.0,32,22.0,56.0,50.0,5.0,1515571200000000000
242,,9,7,0,1010.0,32,22.0,56.0,60.0,5.0,1515567600000000000
243,,9,6,0,1011.0,33,23.0,56.0,40.0,4.0,1515564000000000000
244,,9,5,0,1012.0,32,22.0,56.0,50.0,3.0,1515560400000000000
245,,9,4,0,1013.0,32,22.0,56.0,30.0,3.0,1515556800000000000
246,,9,3,0,1014.0,32,22.0,56.0,40.0,2.0,1515553200000000000
247,,9,2,0,1014.0,30,23.0,66.0,0.0,0.0,1515549600000000000
248,,9,1,0,1015.0,29,25.0,79.0,,1.0,1515546000000000000
249,,9,0,0,1014.0,28,26.0,89.0,80.0,1.0,1515542400000000000
250,,11,0,0,1014.0,27,19.0,62.0,50.0,4.0,1515628800000000000
251,,10,23,0,1013.0,26,19.0,65.0,20.0,3.0,1515711600000000000
252,,10,22,0,1012.0,26,19.0,65.0,20.0,4.0,1515708000000000000
253,,10,21,0,1011.0,26,20.0,70.0,10.0,2.0,1515704400000000000
254,,10,20,0,1011.0,26,20.0,70.0,20.0,1.0,1515700800000000000
255,,10,19,0,1011.0,26,21.0,74.0,,1.0,1515697200000000000
256,,10,18,0,1011.0,26,23.0,84.0,340.0,2.0,1515693600000000000
257,,10,17,0,1012.0,27,25.0,89.0,70.0,1.0,1515690000000000000
258,,10,16,0,1012.0,27,25.0,89.0,70.0,2.0,1515686400000000000
259,,10,15,0,1013.0,27,25.0,89.0,70.0,2.0,1515682800000000000
260,,10,14,0,1013.0,27,25.0,89.0,70.0,2.0,1515679200000000000
261,,10,13,0,1013.0,27,24.0,84.0,60.0,3.0,1515675600000000000
262,,10,12,0,1012.0,28,24.0,79.0,70.0,2.0,1515672000000000000
263,,10,11,0,1012.0,28,24.0,79.0,50.0,1.0,1515668400000000000
264,,10,10,0,1011.0,29,23.0,70.0,60.0,3.0,1515664800000000000
265,,10,9,0,1010.0,31,21.0,55.0,70.0,4.0,1515661200000000000
266,,10,8,0,1010.0,30,23.0,66.0,50.0,4.0,1515657600000000000
267,,10,7,0,1010.0,31,23.0,62.0,40.0,3.0,1515654000000000000
268,,10,6,0,1011.0,29,23.0,70.0,290.0,2.0,1515650400000000000
269,,10,5,0,1012.0,31,22.0,59.0,40.0,2.0,1515646800000000000
270,,10,4,0,1013.0,31,23.0,62.0,70.0,4.0,1515643200000000000
271,,10,3,0,1014.0,29,23.0,70.0,70.0,2.0,1515639600000000000
272,,10,2,0,1015.0,29,24.0,74.0,70.0,3.0,1515636000000000000
273,,10,1,0,1015.0,27,25.0,89.0,60.0,2.0,1515632400000000000
274,,10,0,0,1015.0,27,25.0,89.0,,1.0,1515628800000000000
275,,12,0,0,1014.0,26,19.0,65.0,,1.0,1515715200000000000
276,,11,23,0,1013.0,25,19.0,69.0,0.0,0.0,1515798000000000000
277,,11,22,0,1013.0,26,19.0,65.0,0.0,0.0,1515794400000000000
278,,11,21,0,1012.0,25,18.0,65.0,30.0,4.0,1515790800000000000
279,,11,20,0,1012.0,25,19.0,69.0,350.0,2.0,1515787200000000000
280,,11,19,0,1012.0,25,19.0,69.0,360.0,2.0,1515783600000000000
281,,11,18,0,1012.0,25,20.0,74.0,0.0,0.0,1515780000000000000
282,,11,17,0,1013.0,26,19.0,65.0,0.0,0.0,1515776400000000000
283,,11,16,0,1013.0,26,20.0,70.0,0.0,0.0,1515772800000000000
284,,11,15,0,1014.0,26,20.0,70.0,60.0,1.0,1515769200000000000
285,,11,14,0,1014.0,26,20.0,70.0,80.0,1.0,1515765600000000000
286,,11,13,0,1014.0,26,20.0,70.0,40.0,3.0,1515762000000000000
287,,11,12,0,1013.0,26,21.0,74.0,70.0,3.0,1515758400000000000
288,,11,11,0,1012.0,26,21.0,74.0,70.0,3.0,1515754800000000000
289,,11,10,0,1012.0,27,22.0,74.0,70.0,4.0,1515751200000000000
290,,11,9,0,1011.0,29,20.0,58.0,,1.0,1515747600000000000
291,,11,8,0,1010.0,29,20.0,58.0,,1.0,1515744000000000000
292,,11,7,0,1010.0,29,21.0,62.0,50.0,2.0,1515740400000000000
293,,11,6,0,1011.0,29,20.0,58.0,60.0,3.0,1515736800000000000
294,,11,5,0,1011.0,29,21.0,62.0,50.0,3.0,1515733200000000000
295,,11,4,0,1012.0,29,20.0,58.0,70.0,1.0,1515729600000000000
296,,11,3,0,1013.0,29,20.0,58.0,70.0,3.0,1515726000000000000
297,,11,2,0,1014.0,29,19.0,55.0,,1.0,1515722400000000000
298,,11,1,0,1014.0,29,19.0,55.0,10.0,2.0,1515718800000000000
299,,11,0,0,1014.0,27,19.0,62.0,50.0,4.0,1515715200000000000
300,,13,0,0,1015.0,25,18.0,65.0,10.0,3.0,1515801600000000000
301,,12,23,0,1014.0,24,18.0,69.0,360.0,2.0,1515884400000000000
302,,12,22,0,1013.0,25,18.0,65.0,350.0,3.0,1515880800000000000
303,,12,21,0,1013.0,24,19.0,74.0,0.0,0.0,1515877200000000000
304,,12,20,0,1012.0,24,18.0,69.0,0.0,0.0,1515873600000000000
305,,12,19,0,1013.0,25,18.0,65.0,0.0,0.0,1515870000000000000
306,,12,18,0,1013.0,24,18.0,69.0,,1.0,1515866400000000000
307,,12,17,0,1014.0,25,18.0,65.0,0.0,0.0,1515862800000000000
308,,12,16,0,1014.0,24,19.0,74.0,60.0,3.0,1515859200000000000
309,,12,15,0,1014.0,25,17.0,61.0,70.0,2.0,1515855600000000000
310,,12,14,0,1015.0,25,16.0,57.0,60.0,2.0,1515852000000000000
311,,12,13,0,1014.0,25,17.0,61.0,70.0,4.0,1515848400000000000
312,,12,12,0,1014.0,25,16.0,57.0,80.0,5.0,1515844800000000000
313,,12,11,0,1013.0,26,17.0,58.0,70.0,5.0,1515841200000000000
314,,12,10,0,1012.0,26,17.0,58.0,70.0,5.0,1515837600000000000
315,,12,9,0,1012.0,27,17.0,54.0,70.0,7.0,1515834000000000000
316,,12,8,0,1011.0,28,17.0,51.0,80.0,7.0,1515830400000000000
317,,12,7,0,1011.0,28,17.0,51.0,80.0,7.0,1515826800000000000
318,,12,6,0,1011.0,29,18.0,51.0,70.0,6.0,1515823200000000000
319,,12,5,0,1012.0,29,18.0,51.0,70.0,6.0,1515819600000000000
320,,12,4,0,1013.0,29,18.0,51.0,80.0,6.0,1515816000000000000
321,,12,3,0,1014.0,29,18.0,51.0,80.0,6.0,1515812400000000000
322,,12,2,0,1015.0,28,19.0,58.0,320.0,2.0,1515808800000000000
323,,12,1,0,1015.0,27,19.0,62.0,,1.0,1515805200000000000
324,,12,0,0,1014.0,26,19.0,65.0,,1.0,1515801600000000000
325,,14,0,0,1015.0,25,20.0,74.0,,1.0,1515888000000000000
326,,13,23,0,1014.0,24,19.0,74.0,,1.0,1515970800000000000
327,,13,22,0,1013.0,24,19.0,74.0,0.0,0.0,1515967200000000000
328,,13,21,0,1012.0,23,20.0,83.0,310.0,1.0,1515963600000000000
329,,13,20,0,1012.0,24,21.0,83.0,0.0,0.0,1515960000000000000
330,,13,19,0,1012.0,24,20.0,78.0,0.0,0.0,1515956400000000000
331,,13,18,0,1013.0,24,20.0,78.0,,1.0,1515952800000000000
332,,13,17,0,1014.0,25,19.0,69.0,70.0,3.0,1515949200000000000
333,,13,16,0,1014.0,25,18.0,65.0,70.0,4.0,1515945600000000000
334,,13,15,0,1014.0,25,19.0,69.0,80.0,3.0,1515942000000000000
335,,13,14,0,1015.0,25,20.0,74.0,40.0,2.0,1515938400000000000
336,,13,13,0,1014.0,26,18.0,61.0,80.0,4.0,1515934800000000000
337,,13,12,0,1013.0,26,18.0,61.0,70.0,5.0,1515931200000000000
338,,13,11,0,1013.0,26,18.0,61.0,80.0,4.0,1515927600000000000
339,,13,10,0,1012.0,27,18.0,58.0,70.0,4.0,1515924000000000000
340,,13,9,0,1012.0,28,18.0,55.0,80.0,7.0,1515920400000000000
341,,13,8,0,1011.0,29,18.0,51.0,80.0,8.0,1515916800000000000
342,,13,7,0,1011.0,30,18.0,49.0,80.0,9.0,1515913200000000000
343,,13,6,0,1012.0,30,18.0,49.0,70.0,9.0,1515909600000000000
344,,13,5,0,1013.0,30,18.0,49.0,70.0,8.0,1515906000000000000
345,,13,4,0,1014.0,30,17.0,46.0,70.0,7.0,1515902400000000000
346,,13,3,0,1014.0,29,19.0,55.0,50.0,6.0,1515898800000000000
347,,13,2,0,1015.0,28,17.0,51.0,70.0,5.0,1515895200000000000
348,,13,1,0,1015.0,27,18.0,58.0,0.0,0.0,1515891600000000000
349,,13,0,0,1015.0,25,18.0,65.0,10.0,3.0,1515888000000000000
350,,15,0,0,1012.0,26,21.0,74.0,0.0,0.0,1515974400000000000
