,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,    96,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  939.0 ,   614,   25.4,   21.9,     81,  17.98,     60,      6,  304.0,  357.7,  307.2
2,  933.0 ,   688,   23.4,   19.9,     81,  15.95,     60,      7,  302.5,  349.9,  305.4
3,  925.0 ,   786,   22.8,   19.8,     83,  15.98,     60,     10,  302.6,  350.1,  305.5
4,  908.0 ,   948,   21.4,   19.2,     87,  15.68,     60,     14,  302.8,  349.4,  305.6
5,  904.0 ,   986,   21.4,   18.9,     86,  15.49,     60,     16,  303.1,  349.2,  305.9
6,  879.0 ,  1230,   21.0,   17.3,     79,  14.34,     44,     11,  305.2,  348.3,  307.8
7,  873.0 ,  1290,   22.6,   14.6,     61,  12.11,     40,     10,  307.4,  344.3,  309.7
8,  850.0 ,  1522,   20.8,   15.8,     73,  13.46,     25,      6,  307.9,  348.9,  310.4
9,  813.0 ,  1905,   17.4,   14.7,     84,  13.06,      5,      4,  308.2,  348.0,  310.6
10,  799.0 ,  2054,   16.0,   14.2,     89,  12.91,     24,      6,  308.3,  347.6,  310.7
11,  781.0 ,  2248,   15.2,   12.5,     84,  11.83,     50,      8,  309.5,  345.7,  311.6
12,  772.0 ,  2347,   14.8,   11.7,     82,  11.31,     54,      9,  310.1,  344.9,  312.1
13,  757.0 ,  2513,   15.0,    9.0,     67,   9.61,     62,     12,  312.0,  341.9,  313.8
14,  750.0 ,  2592,   15.5,    2.0,     40,   5.94,     65,     14,  313.4,  332.4,  314.5
15,  744.0 ,  2660,   16.0,   -4.0,     25,   3.84,     63,     14,  314.6,  327.2,  315.4
16,  724.0 ,  2891,   15.6,   -8.4,     18,   2.81,     57,     14,  316.7,  326.1,  317.2
17,  700.0 ,  3176,   13.8,   -2.2,     33,   4.67,     50,     14,  317.7,  333.1,  318.6
18,  681.0 ,  3407,   11.6,   -1.4,     40,   5.10,     40,     14,  317.8,  334.4,  318.8
19,  661.0 ,  3656,   10.2,   -2.8,     40,   4.74,     30,     14,  318.9,  334.5,  319.9
20,  644.0 ,  3873,    9.0,   -4.0,     40,   4.44,      8,     11,  319.9,  334.7,  320.8
21,  631.0 ,  4040,    7.4,   -4.2,     43,   4.46,    350,     10,  320.0,  334.8,  320.9
22,  603.0 ,  4413,    4.0,   -4.7,     53,   4.50,      0,     10,  320.2,  335.1,  321.1
23,  597.0 ,  4495,    3.2,   -4.8,     56,   4.51,      0,     11,  320.2,  335.2,  321.1
24,  575.0 ,  4797,    0.9,   -7.5,     53,   3.80,      0,     14,  321.1,  333.8,  321.8
25,  552.0 ,  5126,   -1.5,  -10.5,     50,   3.13,      9,     21,  321.9,  332.6,  322.5
26,  525.0 ,  5523,   -3.0,  -21.1,     23,   1.36,     20,     29,  324.7,  329.6,  325.0
27,  500.0 ,  5910,   -4.5,  -31.5,     10,   0.55,     20,     29,  327.5,  329.6,  327.6
28,  487.0 ,  6116,   -4.9,  -43.9,      3,   0.16,     23,     26,  329.5,  330.1,  329.5
29,  460.0 ,  6560,   -7.5,  -40.5,      5,   0.24,     31,     19,  331.6,  332.6,  331.7
30,  445.0 ,  6816,   -9.1,  -29.3,     18,   0.77,     35,     16,  332.8,  335.7,  332.9
31,  438.0 ,  6938,   -9.9,  -23.9,     31,   1.27,     34,     16,  333.3,  338.0,  333.5
32,  400.0 ,  7630,  -14.1,  -30.1,     25,   0.79,     30,     17,  336.6,  339.6,  336.7
33,  387.0 ,  7880,  -15.9,  -30.9,     26,   0.76,     24,     14,  337.4,  340.3,  337.6
34,  354.0 ,  8546,  -20.3,  -37.3,     20,   0.44,      8,      6,  340.2,  342.0,  340.3
35,  338.0 ,  8887,  -22.8,  -33.6,     37,   0.67,      0,      2,  341.3,  344.0,  341.5
36,  336.0 ,  8930,  -23.1,  -33.1,     40,   0.70,      6,      2,  341.5,  344.3,  341.6
37,  322.0 ,  9240,  -25.5,  -42.1,     20,   0.29,     45,      4,  342.3,  343.5,  342.4
38,  311.0 ,  9492,  -27.5,  -49.5,     10,   0.13,     65,      5,  343.0,  343.6,  343.0
39,  308.0 ,  9561,  -28.0,  -50.3,     10,   0.12,     70,      6,  343.2,  343.7,  343.2
40,  300.0 ,  9750,  -29.5,  -52.5,      9,   0.10,     60,      4,  343.7,  344.1,  343.7
41,  294.0 ,  9892,  -30.6,  -53.8,      8,   0.09,     45,      4,  344.1,  344.5,  344.1
42,  281.0 , 10209,  -33.1,  -56.8,      7,   0.06,    175,      4,  345.0,  345.3,  345.0
43,  269.0 , 10516,  -35.5,  -59.7,      7,   0.05,    185,      4,  345.9,  346.1,  345.9
44,  257.0 , 10836,  -38.0,  -62.7,      6,   0.03,    165,      2,  346.7,  346.9,  346.7
45,  250.0 , 11030,  -39.5,  -64.5,      5,   0.03,      0,      0,  347.2,  347.3,  347.2
46,  247.0 , 11112,  -40.3,  -67.3,      4,   0.02,      0,      0,  347.2,  347.3,  347.2
47,  245.0 , 11167,  -40.8,  -64.5,      6,   0.03,      0,      0,  347.3,  347.5,  347.3
48,  235.0 , 11448,  -43.1,  -50.1,     46,   0.17,    116,      3,  347.9,  348.7,  348.0
49,  233.0 , 11504,  -43.5,  -51.0,     44,   0.15,    140,      4,  348.2,  348.8,  348.2
50,  223.0 , 11793,  -45.7,  -55.3,     33,   0.09,    155,      4,  349.2,  349.6,  349.2
51,  212.0 , 12126,  -48.2,  -60.3,     23,   0.05,    105,      2,  350.4,  350.6,  350.4
52,  201.0 , 12477,  -50.9,  -65.6,     16,   0.03,    120,      4,  351.6,  351.7,  351.6
53,  200.0 , 12510,  -51.1,  -66.1,     15,   0.03,    120,      4,  351.7,  351.8,  351.7
54,  194.0 , 12708,  -52.3,  -75.3,      5,   0.01,    217,      2,  352.8,  352.9,  352.9
55,  192.0 , 12775,  -52.8,  -73.5,      6,   0.01,    250,      2,  353.1,  353.1,  353.1
56,  182.0 , 13120,  -55.5,  -64.5,     32,   0.04,    253,      2,  354.1,  354.3,  354.1
57,  173.0 , 13441,  -58.4,  -67.4,     31,   0.03,    255,      2,  354.6,  354.7,  354.6
58,  166.0 , 13702,  -60.7,  -69.7,     30,   0.02,     19,      5,  354.9,  355.0,  354.9
