,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,   105,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  939.0 ,   614,   21.0,   19.3,     90,  15.25,    340,      4,  299.5,  344.2,  302.2
2,  925.0 ,   785,   20.2,   17.7,     86,  13.97,     35,      6,  300.0,  341.0,  302.5
3,  914.0 ,   888,   19.0,   17.3,     90,  13.78,     47,      9,  299.8,  340.2,  302.2
4,  902.0 ,  1002,   18.4,   17.1,     92,  13.79,     60,     12,  300.2,  340.8,  302.7
5,  884.0 ,  1175,   17.4,   16.8,     96,  13.81,     67,     14,  301.0,  341.7,  303.5
6,  859.0 ,  1421,   16.8,   13.5,     81,  11.45,     76,     16,  302.8,  337.0,  304.9
7,  850.0 ,  1511,   16.4,   13.5,     83,  11.57,     80,     17,  303.3,  337.9,  305.4
8,  833.0 ,  1683,   15.0,   13.0,     88,  11.39,     85,     19,  303.6,  337.7,  305.7
9,  828.0 ,  1734,   14.6,   12.8,     89,  11.34,     87,     18,  303.7,  337.7,  305.8
10,  816.0 ,  1858,   15.8,    9.8,     68,   9.40,     92,     16,  306.2,  334.9,  308.0
11,  798.0 ,  2047,   14.4,    7.1,     61,   7.97,    100,     12,  306.7,  331.2,  308.2
12,  777.0 ,  2272,   12.8,    3.8,     54,   6.51,     85,      7,  307.3,  327.5,  308.5
13,  767.0 ,  2381,   13.8,   -7.2,     23,   2.92,     78,      5,  309.5,  319.0,  310.1
14,  763.0 ,  2425,   14.0,   -9.1,     19,   2.53,     75,      4,  310.2,  318.6,  310.7
15,  748.0 ,  2592,   14.8,  -16.2,     10,   1.45,     68,      7,  312.9,  317.8,  313.1
16,  704.0 ,  3102,   13.6,  -21.4,      7,   0.99,     47,     15,  317.0,  320.5,  317.2
17,  700.0 ,  3150,   13.2,  -21.8,      7,   0.96,     45,     16,  317.1,  320.5,  317.2
18,  644.0 ,  3835,    7.8,  -21.4,     10,   1.08,     50,     12,  318.6,  322.5,  318.8
19,  589.0 ,  4569,    2.1,  -21.1,     16,   1.22,    105,      6,  320.2,  324.5,  320.4
20,  579.0 ,  4710,    1.0,  -21.0,     18,   1.24,     75,      6,  320.5,  324.9,  320.7
21,  564.0 ,  4920,    0.4,  -25.9,     12,   0.82,     30,      6,  322.2,  325.2,  322.4
22,  532.0 ,  5388,   -0.9,  -36.9,      5,   0.31,     57,      6,  326.1,  327.2,  326.1
