,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,    99,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  940.0 ,   614,   25.6,   22.9,     85,  19.12,     70,      6,  304.1,  361.3,  307.6
2,  937.0 ,   649,   24.2,   19.8,     76,  15.78,     72,      6,  302.9,  349.9,  305.8
3,  929.0 ,   742,   23.4,   20.4,     83,  16.53,     77,      7,  302.9,  352.0,  305.9
4,  925.0 ,   789,   23.2,   19.7,     81,  15.88,     80,      8,  303.0,  350.3,  305.9
5,  850.0 ,  1524,   19.8,   12.8,     64,  11.04,    120,     14,  306.9,  340.4,  308.9
6,  838.0 ,  1646,   19.2,   12.6,     65,  11.02,    125,     14,  307.5,  341.1,  309.6
7,  812.0 ,  1917,   18.0,   12.0,     68,  10.96,    132,     13,  309.0,  342.6,  311.0
8,  799.0 ,  2055,   17.6,    8.6,     56,   8.85,    135,     12,  310.0,  337.4,  311.6
9,  780.0 ,  2259,   16.4,    7.0,     54,   8.09,    140,     12,  310.9,  336.1,  312.4
10,  717.0 ,  2972,   12.2,    1.2,     47,   5.86,    121,     13,  313.8,  332.5,  314.9
11,  700.0 ,  3172,   10.6,    1.6,     54,   6.18,    115,     14,  314.2,  333.9,  315.4
12,  635.0 ,  3976,    5.9,   -0.3,     65,   5.95,     90,     14,  317.7,  337.0,  318.9
13,  608.0 ,  4335,    3.8,   -1.1,     70,   5.84,     87,     14,  319.3,  338.3,  320.4
14,  591.0 ,  4565,    2.8,   -6.2,     52,   4.09,     84,     14,  320.7,  334.3,  321.5
15,  579.0 ,  4731,    1.4,   -3.6,     69,   5.09,     83,     15,  320.9,  337.8,  321.9
16,  566.0 ,  4914,    0.6,   -8.4,     51,   3.60,     81,     15,  322.1,  334.2,  322.8
17,  541.0 ,  5276,   -2.1,  -10.1,     54,   3.30,     78,     15,  323.1,  334.3,  323.7
18,  523.0 ,  5544,   -3.4,  -10.8,     57,   3.24,     75,     16,  324.6,  335.7,  325.2
19,  514.0 ,  5682,   -4.1,  -11.1,     58,   3.20,     79,     16,  325.4,  336.4,  326.0
20,  503.0 ,  5853,   -4.5,  -14.5,     46,   2.48,     84,     16,  326.9,  335.6,  327.4
21,  501.0 ,  5884,   -4.9,  -11.9,     58,   3.08,     85,     16,  326.8,  337.5,  327.4
22,  500.0 ,  5900,   -4.7,  -14.7,     46,   2.46,     85,     16,  327.2,  335.9,  327.7
23,  499.0 ,  5916,   -4.7,  -15.7,     42,   2.27,     85,     16,  327.4,  335.4,  327.9
24,  492.0 ,  6027,   -5.5,  -11.5,     63,   3.24,     89,     16,  327.8,  339.0,  328.4
25,  489.0 ,  6074,   -5.7,  -16.7,     42,   2.13,     90,     16,  328.1,  335.7,  328.5
26,  481.0 ,  6203,   -6.3,  -21.3,     29,   1.46,     94,     16,  328.9,  334.2,  329.2
27,  479.0 ,  6236,   -6.5,  -21.1,     30,   1.49,     95,     16,  329.1,  334.5,  329.4
28,  470.0 ,  6383,   -7.3,  -20.3,     35,   1.63,     93,     18,  329.9,  335.8,  330.2
29,  450.0 ,  6720,   -9.1,  -40.1,      6,   0.26,     88,     23,  331.7,  332.8,  331.8
30,  444.0 ,  6824,   -9.7,  -39.7,      7,   0.27,     87,     25,  332.2,  333.4,  332.3
31,  442.0 ,  6858,   -9.9,  -25.9,     26,   1.05,     86,     25,  332.4,  336.4,  332.6
32,  436.0 ,  6963,  -10.7,  -23.7,     34,   1.30,     85,     27,  332.7,  337.5,  333.0
33,  400.0 ,  7620,  -14.3,  -29.3,     27,   0.85,     75,     37,  336.3,  339.6,  336.5
34,  399.0 ,  7639,  -14.3,  -28.3,     29,   0.94,     75,     37,  336.6,  340.1,  336.8
35,  349.0 ,  8637,  -22.3,  -50.3,      6,   0.11,     77,     41,  338.9,  339.4,  338.9
36,  344.0 ,  8743,  -23.1,  -32.1,     44,   0.76,     78,     42,  339.2,  342.1,  339.3
37,  337.0 ,  8893,  -23.9,  -48.9,      8,   0.13,     78,     43,  340.1,  340.7,  340.1
38,  329.0 ,  9067,  -25.1,  -69.1,      1,   0.01,     78,     43,  340.8,  340.8,  340.8
39,  308.0 ,  9542,  -28.7,  -41.7,     28,   0.32,     80,     46,  342.2,  343.6,  342.3
40,  300.0 ,  9730,  -30.1,  -44.1,     24,   0.26,     80,     47,  342.8,  343.9,  342.9
41,  283.0 , 10142,  -33.7,  -46.7,     26,   0.20,     83,     48,  343.4,  344.3,  343.5
42,  277.0 , 10292,  -35.1,  -43.1,     44,   0.31,     84,     48,  343.5,  344.8,  343.6
43,  250.0 , 11000,  -39.7,  -50.7,     30,   0.15,     90,     51,  346.9,  347.6,  346.9
44,  227.0 , 11654,  -43.9,  -63.9,      9,   0.03,     86,     54,  350.2,  350.3,  350.2
45,  200.0 , 12490,  -51.3,  -63.3,     23,   0.04,     80,     58,  351.4,  351.6,  351.4
46,  177.0 , 13270,  -58.3,  -67.3,     31,   0.03,     75,     63,  352.4,  352.5,  352.4
47,  154.0 , 14128,  -65.4,  -75.2,     24,   0.01,     70,     68,  354.6,  354.7,  354.6
48,  150.0 , 14290,  -66.7,  -76.7,     23,   0.01,     70,     68,  355.0,  355.0,  355.0
49,  149.0 , 14330,  -67.3,  -77.3,     23,   0.01,     70,     68,  354.6,  354.7,  354.6
50,  131.0 , 15095,  -70.4,  -81.6,     18,   0.00,     75,     60,  362.4,  362.4,  362.4
51,  121.0 , 15566,  -72.3,  -84.2,     15,   0.00,     65,     43,  367.2,  367.2,  367.2
52,  120.0 , 15615,  -72.5,  -84.5,     15,   0.00,     65,     42,  367.7,  367.8,  367.7
53,  101.0 , 16604,  -80.9,  -85.9,     43,   0.00,     60,     34,  370.1,  370.1,  370.1
54,  100.0 , 16660,  -81.3,  -86.3,     43,   0.00,     60,     33,  370.4,  370.4,  370.4
55,   99.0 , 16716,  -81.7,  -86.5,     45,   0.00,     60,     33,  370.7,  370.7,  370.7
56,   96.5 , 16860,  -82.7,  -86.9,     49,   0.00,     60,     37,  371.5,  371.5,  371.5
57,   95.9 , 16895,  -82.7,  -87.0,     48,   0.00,     60,     37,  372.1,  372.1,  372.1
58,   87.0 , 17453,  -76.8,  -85.4,     25,   0.00,     60,     47,  394.4,  394.4,  394.4
59,   82.3 , 17771,  -73.5,  -84.5,     17,   0.00,     66,     46,  407.5,  407.6,  407.5
60,   75.6 , 18268,  -74.5,  -84.5,     20,   0.00,     76,     44,  415.4,  415.5,  415.4
61,   70.0 , 18720,  -72.1,  -85.1,     13,   0.00,     85,     43,  429.8,  429.8,  429.8
62,   68.0 , 18891,  -69.1,  -84.1,     10,   0.01,     89,     43,  439.9,  439.9,  439.9
63,   65.0 , 19161,  -68.7,  -84.9,      8,   0.00,     95,     43,  446.4,  446.4,  446.4
64,   56.1 , 20042,  -67.5,  -87.5,      4,   0.00,     90,     37,  468.4,  468.4,  468.4
65,   51.0 , 20620,  -64.3,  -86.8,      3,   0.00,     90,     35,  488.6,  488.7,  488.6
66,   50.0 , 20740,  -63.7,  -86.7,      3,   0.00,     90,     37,  492.9,  493.0,  492.9
67,   43.8 , 21558,  -60.7,  -87.7,      2,   0.00,     72,     45,  519.3,  519.3,  519.3
68,   43.0 , 21672,  -60.8,  -87.7,      2,   0.00,     70,     47,  521.8,  521.8,  521.8
69,   37.6 , 22505,  -61.5,  -87.5,      2,   0.01,     78,     51,  540.4,  540.4,  540.4
70,   36.0 , 22781,  -59.4,  -87.3,      2,   0.01,     80,     52,  552.6,  552.6,  552.6
71,   32.0 , 23528,  -53.7,  -86.9,      1,   0.01,     95,     43,  586.7,  586.8,  586.7
72,   30.7 , 23791,  -51.7,  -86.7,      1,   0.01,    108,     41,  599.1,  599.2,  599.1
73,   30.0 , 23940,  -52.5,  -86.5,      1,   0.01,    115,     41,  600.9,  601.0,  600.9
74,   29.1 , 24136,  -53.5,  -86.5,      1,   0.01,    109,     42,  603.4,  603.5,  603.4
75,   27.0 , 24624,  -51.9,  -86.1,      1,   0.01,     95,     47,  621.0,  621.1,  621.0
76,   22.9 , 25695,  -48.3,  -85.3,      1,   0.01,     88,     35,  661.5,  661.6,  661.5
77,   21.0 , 26263,  -49.4,  -85.7,      1,   0.01,     85,     29,  674.7,  674.8,  674.7
78,   20.2 , 26518,  -49.9,  -85.9,      1,   0.01,       ,       ,  680.7,  680.9,  680.7
