,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,    89,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  938.0 ,   614,   23.2,   20.5,     85,  16.47,    280,      2,  301.8,  350.6,  304.8
2,  930.0 ,   713,   22.2,   19.7,     86,  15.80,    271,      4,  301.5,  348.3,  304.4
3,  925.0 ,   775,   22.0,   18.8,     82,  15.00,    265,      6,  301.8,  346.2,  304.5
4,  850.0 ,  1508,   19.2,   14.5,     74,  12.36,    245,      8,  306.2,  343.6,  308.5
5,  777.0 ,  2275,   15.6,    9.2,     66,   9.51,    220,      4,  310.4,  339.8,  312.2
6,  753.0 ,  2543,   14.4,    7.4,     63,   8.65,    228,      4,  311.8,  338.8,  313.4
7,  747.0 ,  2610,   13.8,    8.0,     68,   9.12,    230,      4,  311.9,  340.4,  313.6
8,  740.0 ,  2690,   13.2,    8.8,     75,   9.70,    220,      3,  312.1,  342.3,  313.9
9,  718.0 ,  2943,   12.2,    3.0,     53,   6.64,    190,      2,  313.7,  334.8,  314.9
10,  710.0 ,  3038,   11.8,    0.8,     47,   5.74,    199,      3,  314.2,  332.6,  315.3
11,  700.0 ,  3156,   10.8,   -0.2,     47,   5.42,    210,      4,  314.4,  331.8,  315.4
12,  690.0 ,  3275,    9.8,   -0.1,     50,   5.52,    215,      6,  314.6,  332.4,  315.7
13,  672.0 ,  3495,    8.0,    0.0,     57,   5.73,    198,      6,  315.0,  333.4,  316.1
14,  663.0 ,  3606,    7.4,    2.4,     71,   6.91,    190,      6,  315.5,  337.6,  316.8
15,  638.0 ,  3921,    6.0,    1.2,     71,   6.57,    210,      4,  317.4,  338.6,  318.7
16,  631.0 ,  4012,    5.6,    0.8,     71,   6.47,    207,      4,  317.9,  338.9,  319.2
17,  567.0 ,  4879,    1.4,   -7.0,     53,   4.00,    175,      2,  322.9,  336.4,  323.7
18,  558.0 ,  5009,    0.8,   -8.2,     51,   3.71,    188,      2,  323.6,  336.2,  324.4
19,  506.0 ,  5786,   -4.9,   -9.4,     71,   3.73,    266,      4,  325.9,  338.6,  326.6
20,  500.0 ,  5880,   -5.3,  -11.3,     63,   3.24,    275,      4,  326.5,  337.7,  327.1
21,  494.0 ,  5975,   -5.7,  -12.7,     58,   2.93,    276,      4,  327.1,  337.3,  327.7
22,  488.0 ,  6071,   -6.3,  -11.2,     68,   3.35,    278,      4,  327.6,  339.1,  328.2
23,  469.0 ,  6381,   -7.9,  -14.9,     57,   2.58,    283,      4,  329.3,  338.4,  329.8
24,  461.0 ,  6514,   -8.8,  -14.8,     62,   2.66,    285,      4,  329.8,  339.1,  330.3
25,  443.0 ,  6822,  -11.0,  -14.4,     76,   2.84,    140,      2,  330.8,  340.9,  331.4
26,  442.0 ,  6839,  -11.1,  -14.4,     77,   2.85,    139,      2,  330.9,  340.9,  331.5
27,  409.0 ,  7430,  -14.7,  -21.6,     55,   1.67,    100,      2,  333.7,  339.8,  334.0
28,  400.0 ,  7600,  -15.7,  -23.7,     50,   1.42,     95,      4,  334.5,  339.8,  334.8
29,  370.0 ,  8185,  -18.9,  -27.9,     45,   1.05,     86,      8,  337.8,  341.8,  338.0
30,  352.0 ,  8554,  -21.9,  -30.9,     44,   0.83,     81,     11,  338.6,  341.8,  338.8
31,  349.0 ,  8617,  -22.5,  -30.5,     48,   0.87,     80,     12,  338.6,  342.0,  338.8
32,  332.0 ,  8981,  -25.9,  -28.4,     79,   1.11,     92,     13,  338.8,  343.1,  339.0
33,  321.0 ,  9225,  -27.1,  -32.1,     62,   0.81,    100,     14,  340.5,  343.6,  340.6
34,  317.0 ,  9315,  -27.5,  -33.5,     57,   0.72,     94,     14,  341.1,  343.9,  341.2
35,  300.0 ,  9710,  -29.9,  -34.9,     62,   0.66,     70,     17,  343.1,  345.8,  343.3
36,  290.0 ,  9950,  -31.7,  -35.5,     69,   0.64,     61,     20,  343.9,  346.5,  344.0
37,  283.0 , 10122,  -33.0,  -38.0,     61,   0.52,     55,     21,  344.5,  346.6,  344.6
38,  277.0 , 10273,  -34.1,  -40.1,     55,   0.42,     57,     22,  345.0,  346.7,  345.1
39,  254.0 , 10872,  -39.5,  -47.5,     42,   0.21,     64,     25,  345.6,  346.5,  345.7
40,  250.0 , 10980,  -40.5,  -47.5,     47,   0.21,     65,     25,  345.7,  346.6,  345.8
41,  246.0 , 11087,  -41.4,  -48.1,     48,   0.20,     60,     25,  345.9,  346.8,  346.0
42,  205.0 , 12300,  -51.9,  -55.3,     67,   0.10,     47,     32,  348.0,  348.4,  348.0
43,  200.0 , 12460,  -53.3,  -57.1,     63,   0.08,     45,     33,  348.2,  348.6,  348.2
44,  187.0 , 12888,  -57.3,  -67.3,     27,   0.02,     37,     40,  348.5,  348.6,  348.5
45,  164.0 , 13700,  -64.8,  -71.1,     41,   0.02,     20,     52,  349.2,  349.3,  349.2
46,  162.0 , 13776,  -65.5,  -71.5,     43,   0.02,     21,     53,  349.3,  349.4,  349.3
47,  150.0 , 14240,  -68.1,  -74.1,     42,   0.01,     30,     56,  352.6,  352.6,  352.6
48,  143.0 , 14526,  -70.5,  -76.5,     41,   0.01,     34,     56,  353.2,  353.3,  353.2
49,  142.0 , 14567,  -70.9,  -76.6,     43,   0.01,     35,     56,  353.3,  353.4,  353.3
50,  134.0 , 14910,  -73.9,  -77.4,     59,   0.01,     46,     51,  353.8,  353.9,  353.8
51,  124.0 , 15361,  -76.3,  -80.6,     51,   0.00,     60,     45,  357.4,  357.4,  357.4
52,  107.0 , 16210,  -77.2,  -80.8,     56,   0.01,     95,     23,  371.1,  371.2,  371.1
53,  101.0 , 16543,  -77.5,  -80.9,     58,   0.01,     74,     25,  376.7,  376.7,  376.7
54,  100.0 , 16600,  -78.1,  -81.1,     62,   0.01,     70,     25,  376.6,  376.6,  376.6
55,   99.7 , 16617,  -78.3,  -81.1,     64,   0.01,     70,     26,  376.5,  376.6,  376.5
56,   88.0 , 17353,  -72.1,  -79.2,     34,   0.01,     90,     43,  402.6,  402.6,  402.6
57,   84.0 , 17628,  -69.8,  -78.5,     27,   0.01,     95,     39,  412.7,  412.7,  412.7
58,   78.6 , 18019,  -66.5,  -77.5,     20,   0.01,     85,     37,  427.4,  427.5,  427.4
59,   74.0 , 18384,  -67.3,  -79.4,     17,   0.01,     75,     35,  433.1,  433.1,  433.1
60,   70.0 , 18720,  -68.1,  -81.1,     14,   0.01,     80,     41,  438.4,  438.4,  438.4
