,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,   143,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  944.0 ,   614,   21.2,   19.3,     89,  15.16,     60,     12,  299.2,  343.7,  301.9
2,  925.0 ,   822,   19.0,   18.5,     97,  14.71,     70,     21,  298.7,  341.7,  301.4
3,  922.0 ,   850,   18.8,   18.7,     99,  14.95,     70,     23,  298.8,  342.5,  301.5
4,  903.0 ,  1028,   17.9,   17.8,     99,  14.37,     70,     35,  299.7,  341.9,  302.3
5,  866.0 ,  1386,   16.2,   15.8,     98,  13.25,     60,     37,  301.5,  340.7,  303.9
6,  850.0 ,  1546,   15.4,   15.0,     97,  12.77,     55,     33,  302.3,  340.2,  304.6
7,  798.0 ,  2078,   13.1,   12.3,     95,  11.39,     60,     31,  305.4,  339.7,  307.4
8,  735.0 ,  2771,   10.2,    8.8,     91,   9.76,     89,     27,  309.4,  339.5,  311.2
9,  733.0 ,  2794,   10.1,    8.6,     91,   9.68,     90,     27,  309.5,  339.3,  311.3
10,  713.0 ,  3024,    8.8,    6.9,     88,   8.83,     83,     19,  310.6,  337.9,  312.2
11,  707.0 ,  3094,    7.4,    2.4,     71,   6.48,     81,     17,  309.8,  330.0,  311.0
12,  703.0 ,  3141,    7.1,    1.5,     68,   6.10,     80,     16,  309.9,  329.0,  311.0
13,  700.0 ,  3176,    6.8,    0.8,     66,   5.83,     75,     16,  310.0,  328.3,  311.1
14,  690.0 ,  3294,    6.0,   -4.0,     49,   4.14,     59,     16,  310.4,  323.6,  311.1
15,  674.0 ,  3486,    7.0,   -7.0,     36,   3.37,     32,     16,  313.6,  324.6,  314.2
16,  670.0 ,  3535,    6.8,   -7.4,     35,   3.28,     25,     16,  313.9,  324.7,  314.5
17,  641.0 ,  3897,    5.4,  -10.6,     31,   2.67,     25,     17,  316.3,  325.3,  316.8
18,  640.0 ,  3910,    5.7,  -10.6,     30,   2.68,     25,     17,  316.8,  325.8,  317.3
19,  634.0 ,  3987,    7.4,  -10.6,     27,   2.70,     29,     18,  319.6,  328.7,  320.1
20,  611.0 ,  4289,    6.4,  -15.7,     19,   1.85,     45,     21,  321.8,  328.3,  322.2
21,  601.0 ,  4424,    6.0,  -18.0,     16,   1.55,     43,     22,  322.9,  328.4,  323.2
22,  583.0 ,  4668,    4.4,  -19.1,     16,   1.45,     40,     23,  323.8,  329.0,  324.1
23,  531.0 ,  5418,   -0.7,  -22.6,     17,   1.17,     80,     10,  326.5,  330.8,  326.7
24,  500.0 ,  5900,   -3.9,  -24.9,     18,   1.02,    100,     17,  328.2,  332.0,  328.4
25,  482.0 ,  6187,   -5.9,  -27.2,     17,   0.86,    105,     23,  329.3,  332.5,  329.4
26,  452.0 ,  6689,   -9.3,  -31.3,     15,   0.62,    105,     24,  331.1,  333.4,  331.2
27,  445.0 ,  6810,   -8.1,  -44.1,      4,   0.17,    105,     24,  334.0,  334.8,  334.1
28,  400.0 ,  7630,  -14.1,  -36.1,     14,   0.44,    105,     25,  336.6,  338.3,  336.7
29,  377.0 ,  8071,  -17.0,  -37.5,     15,   0.41,     95,     27,  338.5,  340.1,  338.6
30,  339.0 ,  8861,  -22.2,  -40.0,     18,   0.35,     90,      8,  341.8,  343.2,  341.9
31,  329.0 ,  9084,  -23.7,  -40.7,     19,   0.33,    105,      7,  342.7,  344.1,  342.8
32,  322.0 ,  9239,  -25.1,  -40.7,     22,   0.34,    115,      6,  342.9,  344.3,  343.0
33,  305.0 ,  9631,  -28.6,  -40.7,     30,   0.36,    140,      8,  343.3,  344.8,  343.4
34,  300.0 ,  9750,  -29.7,  -40.7,     34,   0.37,    135,     10,  343.4,  344.9,  343.5
35,  276.0 , 10337,  -35.1,  -44.1,     39,   0.28,    130,     13,  343.9,  345.1,  343.9
36,  275.0 , 10362,  -35.2,  -44.6,     38,   0.26,    130,     14,  344.0,  345.1,  344.1
37,  259.0 , 10777,  -37.5,  -52.5,     19,   0.11,    139,     15,  346.6,  347.2,  346.7
38,  250.0 , 11020,  -39.5,  -52.5,     24,   0.12,    145,     16,  347.2,  347.7,  347.2
39,  228.0 , 11642,  -43.6,  -58.7,     17,   0.06,    170,     25,  350.2,  350.5,  350.2
40,  209.0 , 12230,  -47.5,  -64.5,     12,   0.03,    157,     21,  352.9,  353.1,  352.9
41,  200.0 , 12520,  -50.1,  -68.1,     10,   0.02,    150,     19,  353.3,  353.4,  353.3
42,  177.0 , 13305,  -56.9,  -70.9,     15,   0.02,    144,     17,  354.7,  354.7,  354.7
43,  161.0 , 13897,  -62.1,  -66.9,     52,   0.03,    139,     15,  355.6,  355.8,  355.6
44,  150.0 , 14330,  -66.1,  -71.1,     49,   0.02,    135,     14,  356.0,  356.1,  356.0
45,  131.0 , 15135,  -73.5,  -78.4,     47,   0.01,    119,     14,  356.8,  356.9,  356.8
46,  121.0 , 15587,  -76.4,  -80.5,     53,   0.01,    110,     14,  359.7,  359.7,  359.7
47,  107.0 , 16286,  -81.0,  -83.6,     65,   0.00,    125,     27,  363.9,  364.0,  363.9
48,  101.0 , 16615,  -83.1,  -85.1,     71,   0.00,    121,     26,  365.9,  365.9,  365.9
49,  100.0 , 16670,  -83.7,  -85.5,     74,   0.00,    120,     25,  365.8,  365.8,  365.8
50,   86.5 , 17466,  -88.3,  -89.6,     79,   0.00,     75,     25,  372.0,  372.0,  372.0
51,   84.0 , 17628,  -86.0,  -88.0,     71,   0.00,     75,     25,  379.7,  379.7,  379.7
52,   80.0 , 17898,  -82.3,  -85.3,     59,   0.00,    105,     27,  392.8,  392.8,  392.8
53,   78.2 , 18024,  -80.5,  -84.1,     55,   0.00,     87,     27,  399.0,  399.1,  399.0
54,   76.0 , 18185,  -80.4,  -84.0,     56,   0.00,     65,     27,  402.5,  402.5,  402.5
55,   70.0 , 18650,  -80.1,  -83.5,     57,   0.01,     85,     25,  412.7,  412.7,  412.7
56,   67.0 , 18896,  -80.0,  -83.5,     56,   0.01,    100,     17,  418.2,  418.3,  418.2
57,   66.0 , 18981,  -79.9,  -83.5,     55,   0.01,     95,     18,  420.1,  420.2,  420.1
58,   64.1 , 19148,  -74.5,  -81.5,     33,   0.01,     86,     20,  435.5,  435.6,  435.5
59,   63.0 , 19248,  -74.5,  -81.1,     36,   0.01,     80,     21,  437.7,  437.7,  437.7
60,   61.5 , 19387,  -74.5,  -80.5,     39,   0.01,     87,     26,  440.7,  440.8,  440.7
61,   60.0 , 19532,  -71.6,  -79.3,     31,   0.01,     95,     31,  450.2,  450.3,  450.2
62,   58.8 , 19650,  -69.3,  -78.3,     26,   0.01,     93,     30,  458.1,  458.1,  458.1
63,   53.0 , 20272,  -67.4,  -78.3,     20,   0.02,     85,     23,  476.3,  476.4,  476.3
64,   50.0 , 20620,  -66.3,  -78.3,     17,   0.02,    105,     19,  486.8,  487.0,  486.8
65,   47.0 , 20996,  -65.9,  -79.0,     15,   0.02,     80,     17,  496.4,  496.5,  496.4
66,   44.0 , 21397,  -65.5,  -79.7,     12,   0.02,    110,     21,  506.8,  506.9,  506.8
67,   42.0 , 21680,  -65.3,  -80.2,     11,   0.02,    120,     16,  514.3,  514.4,  514.3
68,   39.5 , 22053,  -64.9,  -80.9,      9,   0.01,    166,      9,  524.3,  524.4,  524.3
69,   39.0 , 22131,  -62.2,  -79.7,      8,   0.02,    175,      8,  533.0,  533.1,  533.0
70,   38.5 , 22211,  -59.5,  -78.5,      7,   0.02,    195,      7,  541.8,  542.0,  541.8
71,   37.0 , 22461,  -58.1,  -77.8,      6,   0.03,    255,      4,  551.6,  551.9,  551.6
72,   36.4 , 22564,  -57.5,  -77.5,      6,   0.03,    262,      6,  555.7,  556.0,  555.7
73,   35.0 , 22810,  -57.9,  -77.8,      6,   0.03,    280,     10,  561.1,  561.3,  561.1
74,   33.0 , 23181,  -58.4,  -78.4,      6,   0.03,    125,      4,  569.2,  569.4,  569.2
