,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0,1000.0,76,,,,,,,,,
1,937.0,614,22.4,20.9,91,16.92,290,2,301.1,351.0,304.1
2,928.0,723,22.6,18.7,79,14.85,312,5,302.1,346.2,304.8
3,925.0,759,22.6,18.5,78,14.71,320,6,302.4,346.1,305.1
4,900.0,997,21.4,17.2,77,13.89,330,16,303.5,345.0,306.1
5,865.0,1340,19.6,15.2,76,12.75,340,19,305.1,343.5,307.5
6,850.0,1492,18.8,14.4,76,12.28,340,19,305.8,342.9,308.1
7,830.0,1696,17.8,13.3,75,11.70,344,18,306.9,342.4,309.0
8,761.0,2428,12.8,10.3,85,10.44,0,14,309.2,341.2,311.1
9,710.0,3013,8.8,7.9,94,9.50,352,14,310.9,340.4,312.7
10,700.0,3131,8.2,7.2,93,9.18,350,14,311.5,340.1,313.3
11,670.0,3492,7.4,5.0,85,8.22,335,12,314.6,340.6,316.1
12,648.0,3767,6.8,3.3,78,7.54,341,12,316.9,341.0,318.3
13,614.0,4200,4.3,1.4,81,6.94,350,14,319.0,341.4,320.3
14,586.0,4575,2.2,-0.3,84,6.45,0,12,320.8,341.8,322.0
15,558.0,4968,-0.1,-2.0,87,5.96,15,12,322.6,342.3,323.8
16,500.0,5850,-5.1,-5.9,94,4.95,25,16,326.8,343.5,327.7
17,472.0,6299,-7.4,-8.1,95,4.44,15,16,329.3,344.5,330.2
18,424.0,7134,-11.7,-12.1,97,3.59,25,17,334.1,346.7,334.8
19,400.0,7580,-14.1,-15.0,93,3.00,30,17,336.6,347.3,337.2
20,379.0,7981,-16.9,-18.2,89,2.42,35,19,338.2,347.0,338.7
21,346.0,8659,-21.5,-23.7,83,1.65,20,17,340.8,347.0,341.1
22,330.0,9011,-23.9,-26.5,79,1.34,25,19,342.1,347.2,342.4
23,329.0,9034,-22.1,-25.3,75,1.50,25,20,344.9,350.6,345.2
24,327.0,9078,-24.1,-27.0,77,1.29,26,20,342.8,347.7,343.0
25,323.0,9168,-24.9,-27.5,79,1.25,27,20,342.9,347.7,343.1
26,317.0,9304,-26.1,-30.1,69,1.00,29,21,343.0,346.9,343.2
27,300.0,9700,-28.5,-32.3,70,0.85,35,23,345.1,348.5,345.3
28,294.0,9844,-29.3,-33.4,68,0.78,40,23,345.9,349.0,346.1
29,281.0,10168,-31.2,-35.9,63,0.64,60,25,347.7,350.3,347.9
30,275.0,10322,-32.1,-37.1,61,0.58,60,26,348.6,350.9,348.7
31,250.0,10990,-37.7,-43.7,53,0.32,60,27,349.9,351.2,349.9
32,225.0,11702,-43.8,-52.1,39,0.14,50,23,351.3,351.9,351.3
33,219.0,11884,-45.3,-54.3,36,0.11,52,23,351.6,352.1,351.7
34,211.0,12130,-47.7,-59.7,24,0.06,55,23,351.6,351.9,351.7
35,200.0,12480,-50.9,-60.9,29,0.05,60,23,352.0,352.2,352.0
36,191.0,12778,-53.7,-60.7,42,0.06,62,24,352.2,352.4,352.2
37,170.0,13514,-60.3,-70.3,26,0.02,68,27,353.1,353.2,353.1
38,153.0,14161,-66.5,-72.5,43,0.01,74,29,353.3,353.4,353.3
39,150.0,14280,-67.9,-74.9,36,0.01,75,29,352.9,353.0,352.9
40,130.0,15123,-76.1,-82.1,38,0.00,85,27,353.0,353.1,353.0
41,129.0,15168,-76.5,-82.5,38,0.00,85,27,353.0,353.1,353.0
42,122.0,15487,-77.8,-83.1,43,0.00,85,27,356.3,356.3,356.3
43,114.0,15874,-79.5,-83.7,49,0.00,50,31,360.2,360.3,360.2
44,110.0,16078,-80.3,-84.1,53,0.00,70,29,362.3,362.4,362.3
45,101.0,16563,-78.1,-82.9,46,0.00,92,19,375.5,375.5,375.5
46,100.0,16620,-78.1,-82.7,48,0.00,95,17,376.6,376.6,376.6
47,94.0,16976,-77.0,-81.9,46,0.01,55,17,385.4,385.4,385.4
48,91.2,17149,-76.5,-81.5,45,0.01,69,19,389.8,389.8,389.8
49,89.0,17292,-74.6,-81.0,37,0.01,80,19,396.3,396.4,396.3
50,86.4,17465,-72.3,-80.3,29,0.01,65,20,404.3,404.4,404.3
51,84.0,17629,-73.5,-81.2,30,0.01,50,21,405.2,405.2,405.2
52,77.5,18098,-76.9,-83.9,32,0.00,68,34,407.5,407.6,407.5
53,75.0,18288,-76.0,-83.5,30,0.01,75,39,413.3,413.3,413.3
54,72.1,18516,-74.9,-82.9,28,0.01,78,41,420.3,420.3,420.3
55,70.0,18690,-69.7,-80.7,19,0.01,80,43,434.9,435.0,434.9
56,67.5,18908,-66.5,-79.5,15,0.01,81,43,446.4,446.5,446.4
57,60.0,19622,-66.2,-81.2,11,0.01,85,45,462.2,462.3,462.2
58,56.2,20018,-66.1,-82.1,9,0.01,90,40,471.3,471.4,471.3
59,50.0,20730,-63.9,-78.9,11,0.02,100,33,492.5,492.6,492.5
60,45.0,21379,-62.1,-77.1,12,0.02,70,25,511.8,512.0,511.8
61,44.4,21462,-61.9,-76.9,12,0.02,71,26,514.4,514.5,514.4
62,30.0,23890,-61.9,-76.9,12,0.04,85,47,575.3,575.6,575.3
63,29.8,23931,-61.9,-76.9,12,0.04,85,47,576.4,576.7,576.4
64,26.0,24789,-56.9,-71.9,13,0.09,90,58,613.5,614.3,613.6
65,24.5,25163,-54.7,-69.7,14,0.13,,,630.4,631.5,630.4
