,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0,1000.0,95,,,,,,,,,
1,939.0,614,24.8,23.8,94,20.24,40,6,303.4,363.8,307.0
2,933.0,683,22.0,20.2,90,16.25,59,9,301.1,349.0,304.0
3,925.0,776,21.6,18.9,85,15.09,85,14,301.4,346.0,304.1
4,916.0,861,21.1,18.4,85,14.79,90,16,301.8,345.6,304.4
5,878.0,1227,19.1,16.4,84,13.52,95,16,303.4,343.7,305.8
6,850.0,1507,17.6,14.8,84,12.61,90,16,304.6,342.4,306.9
7,833.0,1680,16.6,14.0,85,12.21,88,14,305.3,342.1,307.5
8,803.0,1992,15.5,10.7,73,10.16,85,12,307.4,338.4,309.2
9,788.0,2153,15.0,9.0,67,9.22,94,11,308.4,336.8,310.2
10,764.0,2413,13.3,8.3,72,9.06,110,10,309.3,337.3,311.0
11,708.0,3052,9.0,6.5,84,8.65,106,13,311.4,338.4,313.0
12,700.0,3146,9.4,3.4,66,7.03,105,14,312.9,335.1,314.2
13,694.0,3217,9.1,1.3,58,6.09,105,14,313.3,332.7,314.4
14,677.0,3423,8.2,-4.8,39,3.97,115,11,314.5,327.5,315.3
15,673.0,3472,7.6,-1.4,53,5.16,118,10,314.4,331.0,315.4
16,669.0,3521,7.5,-2.9,48,4.66,120,10,314.8,329.9,315.7
17,661.0,3620,7.2,-5.8,39,3.77,114,9,315.6,327.9,316.3
18,649.0,3770,6.4,-5.6,42,3.90,105,8,316.3,329.1,317.1
19,643.0,3846,5.7,-4.9,46,4.14,100,8,316.4,330.0,317.2
20,631.0,4000,4.4,-3.6,56,4.67,105,8,316.6,331.8,317.5
21,626.0,4065,4.4,-6.6,45,3.75,107,8,317.3,329.7,318.0
22,618.0,4169,3.8,-7.2,44,3.61,110,8,317.7,329.7,318.4
23,609.0,4289,3.0,-8.0,44,3.45,86,6,318.2,329.7,318.9
24,604.0,4355,2.6,-4.4,60,4.59,73,6,318.5,333.6,319.4
