,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0,1000.0,102,,,,,,,,,
1,940.0,614,24.2,20.5,80,16.44,330,4,302.6,351.5,305.6
2,925.0,780,20.0,18.1,89,14.34,50,12,299.8,341.9,302.3
3,924.0,789,20.0,18.1,89,14.35,50,12,299.9,342.0,302.4
4,914.0,883,19.6,17.1,85,13.62,55,16,300.4,340.5,302.9
5,886.0,1152,18.6,14.3,76,11.70,74,11,302.0,336.8,304.1
6,871.0,1299,19.6,11.6,60,9.94,85,9,304.5,334.6,306.4
7,850.0,1509,18.0,11.0,64,9.79,100,6,305.0,334.6,306.8
8,844.0,1569,17.7,10.4,62,9.50,115,6,305.3,334.1,307.1
9,807.0,1952,15.9,7.0,55,7.84,105,6,307.3,331.4,308.8
10,805.0,1973,15.8,6.8,55,7.76,103,6,307.4,331.3,308.9
11,788.0,2155,17.4,-1.6,27,4.34,82,8,311.0,324.9,311.8
12,774.0,2307,16.3,-0.7,31,4.72,65,10,311.4,326.5,312.3
13,754.0,2529,14.6,0.6,38,5.33,72,10,311.9,328.9,312.9
14,744.0,2642,13.6,5.6,58,7.72,75,10,312.0,336.3,313.5
15,733.0,2768,14.2,-2.8,31,4.27,79,11,314.0,327.9,314.8
16,726.0,2849,13.0,4.0,54,7.07,81,11,313.6,336.0,314.9
17,700.0,3154,10.8,-1.2,43,5.03,90,12,314.4,330.6,315.4
18,693.0,3238,10.2,-2.8,40,4.51,94,12,314.6,329.3,315.5
19,686.0,3322,9.4,2.4,62,6.68,98,12,314.7,336.0,315.9
20,659.0,3654,7.2,-6.8,36,3.50,113,13,315.8,327.4,316.5
21,654.0,3716,6.8,-5.2,42,3.99,116,13,316.1,329.2,316.8
22,650.0,3767,6.4,1.7,72,6.70,119,13,316.2,337.6,317.4
23,623.0,4114,4.5,-0.4,70,5.99,135,14,317.8,337.2,319.0
24,611.0,4273,3.6,-1.4,70,5.69,136,12,318.6,337.1,319.7
25,603.0,4380,3.4,-6.6,48,3.89,137,11,319.6,332.5,320.3
26,595.0,4488,2.2,-2.7,70,5.30,138,11,319.4,336.8,320.4
27,570.0,4833,0.0,-5.0,69,4.67,140,8,320.8,336.3,321.7
28,564.0,4918,-0.5,-5.5,69,4.53,143,8,321.1,336.2,322.0
29,553.0,5076,-1.3,-9.3,55,3.44,150,8,322.0,333.6,322.7
30,525.0,5487,-4.7,-8.9,72,3.74,166,8,322.7,335.3,323.4
31,521.0,5547,-5.1,-13.1,53,2.69,169,8,322.9,332.2,323.5
32,519.0,5578,-5.3,-11.8,60,3.00,170,8,323.1,333.3,323.6
33,515.0,5638,-5.7,-9.2,76,3.72,178,8,323.3,335.9,324.0
34,505.0,5792,-6.1,-12.1,63,3.01,199,8,324.6,335.0,325.2
35,500.0,5870,-6.3,-11.3,68,3.24,210,8,325.3,336.4,325.9
36,495.0,5948,-6.9,-11.3,71,3.28,215,8,325.5,336.8,326.1
37,485.0,6108,-8.1,-11.2,78,3.37,221,8,325.9,337.5,326.6
38,456.0,6585,-10.1,-26.1,26,1.00,238,10,329.2,332.9,329.4
39,434.0,6964,-13.5,-22.5,47,1.46,252,12,329.6,334.9,329.9
40,425.0,7123,-14.5,-27.5,32,0.95,258,13,330.3,333.8,330.5
41,414.0,7321,-15.9,-27.6,36,0.96,265,14,331.0,334.6,331.2
42,400.0,7580,-17.7,-27.7,41,0.99,265,16,331.9,335.6,332.1
43,386.0,7845,-19.5,-34.5,25,0.53,260,18,332.9,335.0,333.0
44,372.0,8118,-21.5,-30.5,44,0.82,255,20,333.8,336.9,334.0
45,362.0,8318,-22.3,-41.3,16,0.29,251,21,335.4,336.5,335.4
46,358.0,8399,-22.9,-30.9,48,0.82,249,22,335.6,338.8,335.8
47,355.0,8461,-23.1,-41.1,18,0.30,248,22,336.1,337.4,336.2
48,348.0,8605,-24.4,-41.5,19,0.29,245,23,336.3,337.5,336.4
49,333.0,8924,-27.3,-42.3,23,0.28,258,21,336.6,337.7,336.7
50,327.0,9055,-27.1,-60.1,3,0.04,264,20,338.6,338.8,338.6
51,320.0,9210,-28.0,-63.6,2,0.02,270,19,339.5,339.6,339.5
52,303.0,9599,-30.3,-72.3,1,0.01,266,24,341.6,341.6,341.6
53,300.0,9670,-30.9,-71.9,1,0.01,265,25,341.7,341.8,341.7
54,294.0,9811,-32.0,-71.6,1,0.01,270,25,342.1,342.2,342.1
55,269.0,10430,-36.9,-70.1,2,0.01,265,21,343.8,343.9,343.8
56,250.0,10940,-40.9,-68.9,3,0.01,280,23,345.1,345.2,345.1
57,213.0,12002,-50.2,-72.5,6,0.01,305,23,346.8,346.8,346.8
58,200.0,12420,-53.9,-73.9,7,0.01,305,23,347.2,347.3,347.2
59,184.0,12936,-57.9,-76.5,8,0.01,300,21,349.1,349.2,349.1
60,150.0,14200,-67.7,-82.7,10,0.00,340,25,353.3,353.3,353.3
61,142.0,14527,-70.5,-84.5,11,0.00,343,26,354.0,354.0,354.0
62,128.0,15126,-73.7,-85.2,16,0.00,350,27,358.9,358.9,358.9
63,121.0,15451,-75.4,-85.6,19,0.00,5,29,361.6,361.6,361.6
64,115.0,15745,-76.9,-86.0,23,0.00,350,19,364.0,364.0,364.0
65,109.0,16054,-78.6,-86.4,27,0.00,10,14,366.5,366.5,366.5
66,103.0,16381,-80.3,-86.8,34,0.00,70,4,369.2,369.2,369.2
67,101.0,16494,-80.9,-86.9,36,0.00,67,3,370.1,370.1,370.1
68,100.0,16550,-81.3,-87.3,36,0.00,65,2,370.4,370.4,370.4
69,91.0,17074,-83.5,-87.2,53,0.00,20,12,376.2,376.2,376.2
70,86.0,17388,-84.8,-87.2,67,0.00,95,8,379.7,379.7,379.7
71,82.0,17652,-85.9,-87.1,81,0.00,65,2,382.6,382.6,382.6
72,81.0,17721,-84.4,-86.9,65,0.00,20,2,387.0,387.1,387.0
73,76.2,18064,-76.9,-85.9,23,0.00,39,11,409.5,409.5,409.5
74,76.0,18079,-77.0,-85.9,23,0.00,40,12,409.7,409.7,409.7
75,72.0,18389,-78.0,-86.3,25,0.00,100,10,413.9,413.9,413.9
76,70.0,18550,-78.5,-86.5,26,0.00,100,12,416.1,416.1,416.1
77,67.0,18798,-80.2,-86.9,32,0.00,100,16,417.7,417.8,417.7
78,65.4,18935,-81.1,-87.1,36,0.00,100,14,418.6,418.6,418.6
79,63.0,19151,-76.4,-86.0,21,0.00,100,12,433.5,433.5,433.5
80,60.8,19356,-71.9,-84.9,13,0.00,166,9,447.9,447.9,447.9
81,60.0,19435,-71.7,-85.0,12,0.00,190,8,450.1,450.2,450.1
82,57.0,19740,-70.8,-85.4,10,0.00,5,4,458.8,458.8,458.8
83,50.0,20520,-68.5,-86.5,6,0.00,75,29,481.6,481.7,481.6
84,49.0,20641,-68.5,-86.5,6,0.00,76,29,484.4,484.5,484.4
85,43.5,21369,-60.3,-86.3,2,0.01,81,30,521.3,521.3,521.3
86,40.0,21891,-60.4,-86.4,2,0.01,85,31,533.6,533.6,533.6
87,38.7,22097,-60.5,-86.5,2,0.01,91,34,538.5,538.5,538.5
88,37.0,22380,-58.5,-86.0,2,0.01,100,37,550.5,550.5,550.5
89,34.2,22876,-55.1,-85.1,1,0.01,90,37,572.0,572.1,572.0
90,33.0,23104,-55.5,-85.1,1,0.01,85,37,577.0,577.0,577.0
91,30.9,23522,-56.1,-85.1,1,0.01,90,41,586.1,586.2,586.1
92,30.0,23710,-56.3,-85.3,1,0.01,100,41,590.6,590.6,590.6
93,25.8,24670,-55.3,-85.3,1,0.01,103,36,619.4,619.5,619.4
94,23.0,25410,-52.3,-83.5,1,0.02,105,33,649.0,649.1,649.0
95,21.5,25845,-50.5,-82.5,1,0.02,,,666.9,667.1,666.9
