,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,    91,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  939.0 ,   614,   25.2,   22.7,     86,  18.90,     20,      6,  303.8,  360.3,  307.2
2,  925.0 ,   781,   23.0,   19.6,     81,  15.78,     35,      8,  302.8,  349.8,  305.7
3,  876.0 ,  1254,   19.4,   17.5,     89,  14.58,     66,     18,  303.8,  347.4,  306.5
4,  869.0 ,  1323,   19.2,   16.9,     86,  14.10,     70,     19,  304.4,  346.6,  306.9
5,  850.0 ,  1514,   18.8,   15.1,     79,  12.86,     80,     19,  305.8,  344.6,  308.2
6,  815.0 ,  1876,   18.6,   11.6,     64,  10.63,     93,     16,  309.3,  342.0,  311.3
7,  809.0 ,  1939,   18.2,   11.3,     64,  10.50,     95,     16,  309.5,  341.8,  311.5
8,  743.0 ,  2660,   13.6,    7.8,     68,   9.02,    100,     10,  312.1,  340.2,  313.8
9,  704.0 ,  3117,   10.6,    5.6,     71,   8.17,     86,     11,  313.7,  339.4,  315.2
10,  700.0 ,  3165,   10.6,    5.6,     71,   8.21,     85,     12,  314.2,  340.1,  315.8
11,  679.0 ,  3417,    9.4,    2.5,     62,   6.81,     80,     16,  315.6,  337.4,  316.9
12,  629.0 ,  4049,    6.5,   -5.1,     43,   4.17,     95,     14,  319.2,  333.0,  320.0
13,  615.0 ,  4235,    5.6,   -7.4,     39,   3.58,       ,       ,  320.3,  332.3,  321.0
14,  610.0 ,  4301,    4.8,   -3.2,     56,   4.98,       ,       ,  320.1,  336.5,  321.1
