,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,    77,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  937.0 ,   614,   23.8,   22.4,     92,  18.59,    310,      4,  302.5,  357.8,  305.9
2,  925.0 ,   764,   22.2,   20.8,     92,  17.03,    285,      6,  302.0,  352.5,  305.1
3,  901.0 ,   992,   21.1,   19.6,     91,  16.26,    265,     14,  303.2,  351.6,  306.1
4,  866.0 ,  1335,   19.6,   17.9,     90,  15.15,    255,     16,  305.0,  350.5,  307.8
5,  850.0 ,  1497,   18.8,   17.1,     90,  14.65,    255,     14,  305.8,  350.0,  308.5
6,  829.0 ,  1712,   17.6,   15.5,     88,  13.54,    250,     10,  306.7,  347.7,  309.2
7,  820.0 ,  1806,   17.0,   14.8,     87,  13.08,    241,     10,  307.1,  346.7,  309.5
8,  779.0 ,  2244,   16.2,   11.2,     72,  10.84,    200,     11,  310.8,  344.2,  312.8
9,  765.0 ,  2397,   15.4,   10.2,     71,  10.33,    185,     12,  311.5,  343.5,  313.4
10,  700.0 ,  3147,   11.4,    5.4,     67,   8.10,    175,     14,  315.1,  340.8,  316.6
11,  684.0 ,  3340,   10.6,    4.6,     66,   7.83,    170,     14,  316.3,  341.2,  317.8
12,  641.0 ,  3876,    7.5,    2.9,     73,   7.39,    155,     14,  318.6,  342.4,  320.0
13,  607.0 ,  4326,    4.8,    1.4,     79,   7.03,    171,     12,  320.6,  343.4,  321.9
14,  567.0 ,  4878,    0.0,   -0.8,     94,   6.41,    191,     10,  321.2,  342.2,  322.5
15,  513.0 ,  5675,   -2.6,   -5.3,     82,   5.07,    220,      8,  327.4,  344.5,  328.4
16,  500.0 ,  5880,   -3.3,   -6.4,     79,   4.77,    220,     10,  328.9,  345.2,  329.9
17,  492.0 ,  6008,   -3.7,   -7.0,     78,   4.63,    224,     10,  330.0,  345.9,  330.9
18,  489.0 ,  6056,   -4.0,   -7.2,     78,   4.57,    225,     10,  330.2,  345.9,  331.1
19,  443.0 ,  6828,   -8.9,  -11.0,     85,   3.75,    195,     12,  333.4,  346.6,  334.1
20,  416.0 ,  7319,  -12.1,  -13.4,     90,   3.29,    208,      8,  335.4,  347.1,  336.1
21,  403.0 ,  7563,  -12.8,  -15.6,     79,   2.84,    215,      6,  337.6,  347.9,  338.2
22,  400.0 ,  7620,  -12.9,  -16.1,     77,   2.74,    215,      6,  338.1,  348.1,  338.7
23,  397.0 ,  7677,  -13.1,  -16.6,     75,   2.65,    213,      6,  338.6,  348.2,  339.1
24,  384.0 ,  7927,  -14.7,  -18.4,     73,   2.34,    205,      6,  339.8,  348.4,  340.2
25,  366.0 ,  8287,  -17.0,  -21.1,     70,   1.95,    145,      2,  341.4,  348.7,  341.8
26,  350.0 ,  8622,  -19.1,  -23.6,     68,   1.64,     25,      4,  342.9,  349.1,  343.2
27,  340.0 ,  8839,  -20.5,  -25.2,     66,   1.46,     31,      5,  343.9,  349.4,  344.2
28,  333.0 ,  8991,  -21.7,  -26.1,     68,   1.38,     35,      6,  344.2,  349.5,  344.5
29,  320.0 ,  9283,  -24.1,  -27.7,     72,   1.23,     16,      4,  344.9,  349.7,  345.1
30,  316.0 ,  9375,  -24.6,  -29.2,     66,   1.09,     10,      4,  345.4,  349.6,  345.6
31,  310.0 ,  9514,  -25.5,  -31.5,     57,   0.89,      4,      4,  346.1,  349.6,  346.3
32,  301.0 ,  9726,  -27.5,  -32.6,     62,   0.83,    355,      4,  346.2,  349.5,  346.4
33,  300.0 ,  9750,  -27.7,  -32.7,     62,   0.82,    355,      4,  346.2,  349.5,  346.4
34,  294.0 ,  9894,  -28.9,  -33.1,     67,   0.80,    355,      5,  346.5,  349.7,  346.7
35,  288.0 , 10041,  -29.6,  -35.1,     59,   0.67,    355,      6,  347.5,  350.3,  347.7
36,  281.0 , 10216,  -30.5,  -37.5,     50,   0.54,    346,      6,  348.7,  351.0,  348.9
37,  251.0 , 11002,  -37.8,  -42.9,     59,   0.35,    305,      6,  349.3,  350.7,  349.3
38,  250.0 , 11030,  -38.1,  -43.1,     59,   0.34,    310,      6,  349.3,  350.7,  349.4
39,  240.0 , 11309,  -40.5,  -45.9,     56,   0.26,    320,      6,  349.9,  351.0,  349.9
40,  228.0 , 11659,  -43.4,  -49.3,     52,   0.19,    355,     10,  350.5,  351.4,  350.6
41,  226.0 , 11719,  -43.9,  -49.9,     51,   0.18,    360,     10,  350.6,  351.4,  350.7
