,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0,1000.0,87,,,,,,,,,
1,938.0,614,24.2,20.3,79,16.27,10,4,302.8,351.2,305.8
2,935.0,651,23.0,18.7,77,14.74,17,4,301.9,345.6,304.6
3,925.0,775,22.0,18.7,82,14.90,40,4,301.8,345.9,304.5
4,921.0,813,21.6,18.6,83,14.87,46,5,301.8,345.8,304.4
5,902.0,993,20.6,17.4,82,14.02,75,8,302.5,344.2,305.0
6,866.0,1346,18.5,14.9,79,12.46,110,6,303.9,341.2,306.2
7,850.0,1507,17.6,13.8,78,11.80,90,6,304.6,340.1,306.7
8,833.0,1680,16.4,13.4,83,11.76,75,8,305.0,340.4,307.2
9,831.0,1700,16.2,13.4,83,11.76,75,8,305.1,340.5,307.2
10,802.0,2003,15.6,9.6,67,9.44,77,7,307.5,336.4,309.3
11,788.0,2153,17.0,3.0,39,6.06,78,7,310.6,329.7,311.7
12,781.0,2229,16.4,7.4,55,8.34,79,7,310.7,336.7,312.3
13,768.0,2371,16.0,1.0,36,5.39,80,7,311.8,328.9,312.8
14,754.0,2527,14.4,4.4,51,7.00,81,7,311.7,333.7,313.0
15,731.0,2788,13.8,-6.2,24,3.31,83,6,313.8,324.7,314.4
16,729.0,2812,13.6,-1.4,35,4.76,83,6,313.9,329.2,314.8
17,702.0,3128,11.6,-0.4,43,5.32,85,6,315.0,332.2,316.1
18,700.0,3152,11.4,-2.6,37,4.54,85,6,315.1,329.8,315.9
19,691.0,3260,11.2,-8.8,24,2.86,89,6,316.0,325.6,316.6
20,677.0,3430,9.4,-4.2,38,4.14,95,6,315.9,329.5,316.7
21,669.0,3529,8.4,-1.6,49,5.11,120,5,315.8,332.4,316.8
22,664.0,3591,9.0,-11.0,23,2.50,136,4,317.2,325.6,317.6
23,647.0,3805,7.8,-18.1,14,1.43,190,2,318.2,323.2,318.5
24,641.0,3882,7.4,-20.6,12,1.16,214,2,318.6,322.7,318.8
25,634.0,3973,7.0,-8.0,33,3.32,243,2,319.1,330.2,319.8
26,619.0,4169,6.2,-17.2,17,1.61,305,2,320.4,326.1,320.8
27,618.0,4183,6.2,-17.8,16,1.53,302,2,320.5,325.9,320.8
28,592.0,4534,4.7,-20.1,15,1.32,235,4,322.8,327.5,323.1
29,586.0,4617,4.4,-20.6,14,1.27,227,3,323.3,327.9,323.6
30,585.0,4631,4.4,-12.6,28,2.49,225,3,323.5,332.1,324.0
31,581.0,4687,3.8,-11.2,33,2.81,220,3,323.4,333.1,324.0
32,567.0,4885,2.7,-20.7,16,1.30,200,2,324.4,329.1,324.6
33,566.0,4899,2.6,-21.4,15,1.23,201,2,324.4,328.9,324.7
34,542.0,5247,0.2,-21.1,18,1.31,225,2,325.6,330.4,325.9
35,522.0,5548,-1.9,-20.9,22,1.39,295,2,326.6,331.6,326.9
36,514.0,5671,-2.5,-28.5,12,0.71,324,2,327.3,330.0,327.5
37,511.0,5718,-2.9,-17.9,30,1.84,335,2,327.4,334.0,327.8
38,505.0,5811,-2.9,-26.9,14,0.84,357,2,328.5,331.7,328.7
39,500.0,5890,-3.5,-22.5,21,1.26,15,2,328.7,333.3,329.0
40,490.0,6049,-4.5,-22.5,23,1.29,10,3,329.4,334.1,329.6
41,483.0,6162,-5.3,-32.3,10,0.53,6,3,329.8,331.8,329.9
42,467.0,6426,-6.5,-26.5,19,0.94,357,4,331.4,335.0,331.6
43,452.0,6680,-7.7,-46.7,3,0.13,348,5,333.1,333.6,333.1
44,421.0,7229,-10.9,-45.9,4,0.15,329,7,335.8,336.4,335.8
45,415.0,7339,-11.7,-43.4,5,0.20,325,8,336.1,336.9,336.1
46,400.0,7620,-13.9,-36.9,12,0.41,320,6,336.8,338.5,336.9
47,397.0,7677,-14.4,-36.1,14,0.44,320,6,336.9,338.7,337.0
48,384.0,7928,-16.5,-32.5,24,0.65,345,7,337.4,339.9,337.5
49,379.0,8026,-17.2,-33.6,23,0.59,355,8,337.7,340.1,337.9
50,361.0,8388,-19.7,-37.7,19,0.41,30,4,339.1,340.8,339.2
51,344.0,8745,-21.1,-58.5,2,0.04,220,4,342.0,342.1,342.0
52,341.0,8809,-21.3,-62.3,1,0.03,211,6,342.5,342.6,342.5
53,327.0,9115,-23.4,-60.9,2,0.03,170,14,343.7,343.9,343.7
54,312.0,9457,-25.8,-59.3,3,0.04,160,19,345.1,345.2,345.1
55,310.0,9504,-26.1,-59.1,3,0.04,159,19,345.2,345.4,345.2
56,300.0,9740,-28.1,-56.1,5,0.06,155,17,345.7,345.9,345.7
57,297.0,9811,-28.7,-56.3,5,0.06,155,17,345.8,346.1,345.8
58,266.0,10584,-35.1,-58.5,7,0.05,230,8,347.5,347.8,347.6
59,255.0,10881,-37.5,-59.3,8,0.05,270,8,348.1,348.4,348.1
60,250.0,11020,-38.7,-59.7,9,0.05,275,8,348.4,348.6,348.4
61,220.0,11882,-46.4,-59.5,21,0.06,270,8,349.5,349.8,349.5
62,216.0,12006,-47.5,-59.5,24,0.06,277,7,349.6,349.9,349.6
63,200.0,12510,-51.7,-69.7,10,0.02,305,6,350.7,350.8,350.7
64,199.0,12542,-52.0,-70.2,9,0.01,305,6,350.8,350.9,350.8
65,191.0,12807,-54.1,-74.1,7,0.01,286,6,351.5,351.6,351.5
66,179.0,13215,-57.8,-72.7,13,0.01,255,6,352.1,352.2,352.1
67,170.0,13540,-60.7,-71.5,23,0.01,260,6,352.5,352.6,352.5
68,164.0,13766,-62.7,-70.7,33,0.02,274,6,352.8,352.8,352.8
69,151.0,14269,-67.0,-75.0,31,0.01,305,6,353.9,353.9,353.9
70,150.0,14310,-67.3,-75.3,31,0.01,305,6,354.0,354.0,354.0
71,136.0,14891,-71.9,-78.9,34,0.01,320,10,355.9,355.9,355.9
72,127.0,15285,-73.7,-80.4,35,0.00,110,2,359.8,359.8,359.8
73,120.0,15612,-75.1,-81.7,35,0.00,170,10,363.0,363.0,363.0
74,113.0,15958,-76.6,-83.0,36,0.00,175,6,366.4,366.4,366.4
75,107.0,16272,-78.0,-84.2,36,0.00,40,6,369.5,369.5,369.5
76,101.0,16604,-79.5,-85.5,37,0.00,53,9,372.8,372.8,372.8
77,100.0,16660,-80.1,-86.1,37,0.00,55,10,372.7,372.7,372.7
78,95.0,16948,-82.2,-86.5,48,0.00,55,10,374.1,374.1,374.1
79,93.4,17043,-82.9,-86.6,53,0.00,64,9,374.6,374.6,374.6
80,90.0,17250,-83.2,-86.7,55,0.00,85,8,377.9,377.9,377.9
81,85.5,17535,-83.7,-86.9,58,0.00,67,8,382.5,382.5,382.5
82,85.0,17568,-83.7,-86.9,57,0.00,65,8,383.2,383.3,383.2
83,79.0,17976,-83.1,-86.7,53,0.00,30,21,392.6,392.6,392.6
84,74.0,18340,-82.5,-86.6,50,0.00,95,16,401.1,401.1,401.1
85,70.0,18650,-82.1,-86.5,47,0.00,90,14,408.4,408.4,408.4
86,68.3,18787,-82.3,-86.5,49,0.00,105,14,410.9,410.9,410.9
87,66.0,18989,-79.5,-86.6,31,0.00,125,14,420.9,421.0,420.9
88,62.0,19356,-74.5,-86.7,14,0.00,125,10,439.7,439.7,439.7
89,58.0,19748,-69.1,-86.9,6,0.00,45,16,460.3,460.4,460.3
90,53.2,20256,-62.1,-87.1,2,0.00,65,23,488.0,488.0,488.0
91,51.0,20517,-61.0,-87.4,2,0.00,75,27,496.5,496.5,496.5
92,50.0,20640,-60.5,-87.5,2,0.00,95,25,500.5,500.5,500.5
93,49.0,20766,-59.6,-87.2,2,0.00,120,29,505.4,505.5,505.4
94,48.4,20843,-59.1,-87.1,2,0.00,121,28,508.5,508.5,508.5
95,46.0,21160,-60.6,-87.1,2,0.00,125,25,512.3,512.4,512.3
96,43.7,21480,-62.1,-87.1,2,0.00,110,21,516.2,516.2,516.2
97,43.0,21580,-62.0,-87.1,2,0.00,105,19,518.8,518.8,518.8
98,40.0,22028,-61.7,-87.3,2,0.00,85,29,530.3,530.4,530.3
99,38.0,22346,-61.5,-87.5,2,0.00,100,37,538.7,538.7,538.7
100,37.7,22395,-61.5,-87.5,2,0.01,101,37,540.0,540.0,540.0
101,36.0,22682,-60.7,-87.4,2,0.01,110,37,549.2,549.3,549.2
102,35.2,22822,-60.3,-87.3,2,0.01,107,37,553.8,553.8,553.8
103,34.3,22986,-55.1,-87.1,1,0.01,103,37,571.5,571.6,571.5
