,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0,1000.0,138,,,,,,,,,
1,943.0,614,22.0,20.8,93,16.70,20,6,300.1,349.2,303.1
2,927.0,796,20.2,19.6,96,15.75,47,13,299.8,346.0,302.6
3,925.0,819,20.2,19.5,96,15.68,50,14,300.0,346.0,302.8
4,902.0,1036,19.1,18.3,95,14.92,60,23,301.0,345.1,303.7
5,867.0,1377,17.4,16.4,94,13.77,60,23,302.7,343.6,305.2
6,866.0,1387,17.4,16.4,94,13.74,61,23,302.7,343.6,305.2
7,850.0,1547,16.8,15.1,90,12.86,70,21,303.7,342.2,306.1
8,831.0,1740,17.0,12.7,76,11.22,81,20,305.9,339.9,308.0
9,796.0,2107,14.6,13.0,90,11.96,102,16,307.1,343.5,309.3
10,788.0,2193,15.4,12.8,84,11.93,106,16,308.9,345.4,311.1
11,783.0,2247,16.8,6.8,52,7.98,109,15,310.9,335.8,312.4
12,767.0,2423,16.2,5.2,48,7.28,119,14,312.1,335.0,313.5
13,766.0,2434,16.1,5.2,49,7.32,120,14,312.1,335.1,313.5
14,738.0,2749,12.8,6.8,67,8.47,124,10,311.9,338.3,313.5
15,733.0,2806,12.7,5.8,63,7.94,125,10,312.4,337.3,313.9
16,712.0,3051,12.4,1.4,47,5.98,122,11,314.6,333.8,315.8
17,700.0,3193,11.2,0.2,47,5.58,120,12,314.9,332.8,315.9
18,640.0,3936,7.0,-11.0,26,2.59,127,11,318.2,327.0,318.8
19,622.0,4169,5.2,-11.8,28,2.50,129,11,318.8,327.3,319.3
20,621.0,4182,4.8,-5.2,48,4.20,129,11,318.5,332.4,319.3
21,605.0,4395,4.4,-17.6,18,1.59,131,11,320.4,326.0,320.7
22,557.0,5062,-0.1,-23.1,16,1.08,137,10,322.7,326.6,322.9
23,538.0,5340,-0.5,-25.5,13,0.90,139,10,325.5,328.8,325.7
24,533.0,5414,-1.2,-15.3,33,2.19,140,10,325.6,333.2,326.0
25,532.0,5429,-1.3,-13.3,40,2.59,141,10,325.6,334.6,326.1
26,510.0,5764,-4.5,-15.5,42,2.26,155,8,325.6,333.6,326.1
27,500.0,5920,-4.7,-21.7,25,1.36,140,10,327.2,332.2,327.5
28,485.0,6159,-5.3,-34.3,8,0.43,130,13,329.4,331.1,329.4
29,463.0,6519,-8.4,-34.6,10,0.44,115,17,329.9,331.7,330.0
30,439.0,6932,-11.9,-34.9,13,0.45,115,20,330.5,332.3,330.6
31,417.0,7323,-13.7,-41.1,8,0.25,115,23,333.1,334.2,333.2
32,400.0,7640,-15.1,-46.1,5,0.15,115,21,335.3,335.9,335.3
33,378.0,8066,-17.3,-49.3,4,0.11,115,15,337.8,338.3,337.9
34,374.0,8143,-17.9,-49.1,5,0.12,115,14,338.0,338.5,338.0
35,340.0,8838,-23.8,-47.6,9,0.15,85,6,339.4,340.0,339.4
36,326.0,9144,-26.4,-46.9,13,0.17,85,10,339.9,340.6,339.9
37,300.0,9750,-31.5,-45.5,24,0.22,120,8,340.9,341.8,340.9
38,298.0,9797,-31.9,-44.6,27,0.24,125,8,340.9,342.0,341.0
39,297.0,9821,-32.1,-44.1,29,0.26,129,8,341.0,342.1,341.1
40,285.0,10111,-32.9,-54.9,9,0.08,173,4,343.9,344.2,343.9
41,283.0,10160,-33.2,-55.5,9,0.07,180,4,344.1,344.4,344.1
42,269.0,10512,-35.6,-59.4,7,0.05,190,6,345.6,345.9,345.6
43,257.0,10828,-37.8,-63.0,5,0.03,175,12,347.0,347.1,347.0
44,250.0,11020,-39.1,-65.1,5,0.02,185,12,347.8,347.9,347.8
45,246.0,11130,-39.9,-65.9,5,0.02,186,11,348.2,348.3,348.2
46,213.0,12083,-48.5,-69.7,7,0.02,195,10,349.4,349.5,349.4
47,203.0,12401,-51.4,-70.9,8,0.01,185,8,349.7,349.8,349.7
48,200.0,12500,-52.3,-71.3,8,0.01,180,8,349.8,349.9,349.8
49,184.0,13022,-56.5,-73.7,10,0.01,130,8,351.4,351.5,351.4
50,174.0,13371,-59.3,-75.4,11,0.01,155,8,352.5,352.5,352.5
51,165.0,13704,-61.9,-76.9,12,0.01,160,10,353.4,353.5,353.4
52,150.0,14300,-66.7,-79.7,14,0.00,115,12,355.0,355.0,355.0
53,148.0,14380,-67.3,-80.0,15,0.00,110,12,355.2,355.3,355.2
54,132.0,15060,-72.8,-82.8,21,0.00,105,16,357.2,357.3,357.2
55,127.0,15290,-74.7,-83.7,24,0.00,90,16,357.9,357.9,357.9
56,124.0,15427,-75.4,-84.0,25,0.00,80,16,359.1,359.1,359.1
57,104.0,16436,-80.3,-85.8,40,0.00,105,35,368.2,368.2,368.2
58,101.0,16604,-81.1,-86.1,43,0.00,105,32,369.7,369.8,369.7
59,100.0,16660,-81.5,-86.5,43,0.00,105,31,370.0,370.0,370.0
60,91.0,17184,-84.3,-87.1,62,0.00,110,21,374.5,374.5,374.5
61,88.2,17358,-85.3,-87.3,71,0.00,100,19,375.9,375.9,375.9
62,86.0,17498,-83.0,-86.9,51,0.00,90,19,383.2,383.2,383.2
63,83.6,17656,-80.5,-86.5,36,0.00,90,22,391.5,391.5,391.5
64,81.0,17833,-81.3,-86.6,41,0.00,90,25,393.4,393.4,393.4
65,73.8,18353,-83.7,-86.9,58,0.00,118,24,398.9,399.0,398.9
66,71.0,18570,-80.4,-85.7,41,0.00,130,23,410.4,410.4,410.4
67,70.1,18642,-79.3,-85.3,37,0.00,130,22,414.2,414.3,414.2
68,70.0,18650,-79.3,-85.3,37,0.00,130,21,414.4,414.4,414.4
69,66.0,18983,-79.3,-85.3,37,0.00,116,22,421.4,421.5,421.4
70,63.0,19254,-74.0,-83.1,24,0.01,105,23,438.7,438.7,438.7
71,60.2,19519,-68.9,-80.9,16,0.01,63,15,455.9,455.9,455.9
72,59.0,19640,-68.4,-80.5,16,0.01,45,12,459.7,459.8,459.7
