,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,   127,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  942.0 ,   614,   20.8,   17.8,     83,  13.80,     10,      2,  299.0,  339.4,  301.5
2,  937.0 ,   670,   19.8,   15.1,     74,  11.65,     23,      4,  298.4,  332.6,  300.5
3,  925.0 ,   805,   19.2,   15.3,     78,  11.95,     55,     10,  298.9,  334.0,  301.1
4,  903.0 ,  1011,   17.4,   14.3,     82,  11.51,     60,     21,  299.1,  333.0,  301.2
5,  884.0 ,  1193,   15.8,   13.5,     86,  11.12,     58,     25,  299.3,  332.0,  301.3
6,  868.0 ,  1349,   17.2,    8.2,     55,   7.92,     57,     28,  302.3,  326.2,  303.8
7,  867.0 ,  1359,   18.0,    6.0,     45,   6.81,     57,     28,  303.3,  324.0,  304.5
8,  865.0 ,  1379,   19.0,    9.0,     52,   8.39,     56,     28,  304.5,  330.0,  306.1
9,  851.0 ,  1519,   17.9,    8.8,     55,   8.43,     55,     31,  304.8,  330.4,  306.3
10,  850.0 ,  1529,   17.8,    8.8,     56,   8.43,     55,     31,  304.8,  330.4,  306.3
11,  837.0 ,  1661,   16.6,    8.6,     59,   8.44,     63,     27,  304.9,  330.5,  306.4
12,  818.0 ,  1857,   19.4,   -0.6,     26,   4.50,     75,     21,  309.8,  324.2,  310.7
13,  800.0 ,  2048,   19.2,   -5.8,     18,   3.11,     87,     15,  311.6,  321.8,  312.2
14,  780.0 ,  2262,   17.8,   -8.0,     17,   2.70,    100,      8,  312.4,  321.3,  312.9
15,  745.0 ,  2650,   15.2,  -11.9,     14,   2.08,     65,      6,  313.7,  320.7,  314.1
16,  715.0 ,  2998,   13.0,  -15.4,     12,   1.62,     60,      6,  314.9,  320.5,  315.2
17,  700.0 ,  3177,   11.8,  -17.2,     12,   1.43,     80,      4,  315.5,  320.5,  315.8
18,  687.0 ,  3332,   10.8,  -17.7,     12,   1.39,    120,      4,  316.1,  320.9,  316.4
19,  658.0 ,  3687,    8.5,  -18.9,     13,   1.32,      5,      4,  317.4,  322.0,  317.7
20,  631.0 ,  4033,    6.2,  -20.0,     13,   1.25,      0,      2,  318.7,  323.1,  318.9
21,  626.0 ,  4099,    5.8,  -20.2,     13,   1.23,      9,      4,  318.9,  323.3,  319.1
22,  611.0 ,  4297,    6.8,  -37.2,      3,   0.26,     38,     11,  322.3,  323.3,  322.3
23,  605.0 ,  4377,    6.3,  -37.9,      2,   0.24,     50,     14,  322.6,  323.5,  322.6
24,  578.0 ,  4748,    3.8,  -40.9,      2,   0.19,     35,     12,  323.9,  324.7,  324.0
25,  563.0 ,  4961,    2.4,  -42.6,      2,   0.16,     50,      9,  324.7,  325.4,  324.7
26,  553.0 ,  5105,    2.0,  -44.4,      2,   0.13,     60,      8,  325.9,  326.4,  325.9
27,  534.0 ,  5386,    1.2,  -47.8,      1,   0.10,    107,      6,  328.2,  328.6,  328.2
28,  529.0 ,  5461,    0.6,  -46.4,      2,   0.11,    120,      6,  328.4,  328.9,  328.4
29,  500.0 ,  5910,   -2.9,  -37.9,      5,   0.29,    155,      8,  329.4,  330.6,  329.5
30,  491.0 ,  6054,   -4.1,  -42.1,      3,   0.19,    163,     10,  329.7,  330.5,  329.7
31,  484.0 ,  6167,   -5.0,  -31.6,     10,   0.57,    170,     12,  329.9,  332.1,  330.1
32,  480.0 ,  6232,   -5.5,  -25.5,     19,   1.01,    172,     11,  330.1,  333.9,  330.3
33,  463.0 ,  6515,   -6.3,  -36.3,      7,   0.37,    182,     11,  332.5,  334.0,  332.6
34,  440.0 ,  6908,   -9.7,  -35.1,     11,   0.44,    195,     10,  333.1,  334.9,  333.2
35,  414.0 ,  7379,  -13.7,  -33.7,     17,   0.54,    251,     11,  333.8,  335.9,  333.9
36,  401.0 ,  7621,  -14.6,  -39.3,     10,   0.32,    280,     12,  335.6,  336.9,  335.7
37,  400.0 ,  7640,  -14.7,  -39.7,     10,   0.30,    280,     12,  335.8,  337.0,  335.9
38,  391.0 ,  7812,  -14.3,  -46.3,      5,   0.15,    266,     13,  338.5,  339.2,  338.5
39,  381.0 ,  8006,  -16.0,  -43.4,      7,   0.22,    250,     16,  338.8,  339.7,  338.9
40,  363.0 ,  8369,  -19.1,  -38.1,     17,   0.40,    238,     16,  339.4,  341.0,  339.4
41,  345.0 ,  8743,  -21.4,  -46.0,      9,   0.18,    225,     16,  341.3,  342.0,  341.3
42,  323.0 ,  9228,  -24.3,  -56.3,      3,   0.06,    223,     19,  343.7,  343.9,  343.7
43,  300.0 ,  9760,  -29.1,  -54.1,      7,   0.08,    220,     23,  344.2,  344.6,  344.3
44,  254.0 , 10929,  -37.9,  -74.7,      1,   0.01,    225,     17,  348.1,  348.1,  348.1
45,  250.0 , 11040,  -38.7,  -76.7,      1,   0.00,    230,     19,  348.4,  348.4,  348.4
46,  240.0 , 11318,  -41.1,  -79.1,      1,   0.00,    245,     19,  348.9,  348.9,  348.9
47,  236.0 , 11433,  -42.1,  -80.1,      1,   0.00,    247,     20,  349.0,  349.1,  349.0
48,  186.0 , 12999,  -54.7,  -82.7,      2,   0.00,    271,     24,  353.2,  353.2,  353.2
