,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0,1000.0,125,,,,,,,,,
1,941.0,614,20.0,18.5,91,14.45,10,10,298.3,340.5,300.9
2,925.0,802,19.0,17.6,92,13.88,35,17,298.7,339.3,301.2
3,905.0,989,18.1,16.8,92,13.50,50,31,299.6,339.3,302.1
4,874.0,1288,16.6,15.6,94,12.91,55,35,301.1,339.3,303.4
5,850.0,1527,15.4,14.6,95,12.44,60,35,302.3,339.3,304.5
6,840.0,1628,14.8,14.4,97,12.43,60,35,302.7,339.7,304.9
7,835.0,1678,14.6,14.1,97,12.25,60,35,302.9,339.5,305.2
8,795.0,2094,12.8,11.5,92,10.83,86,32,305.3,338.0,307.3
9,760.0,2473,13.0,8.7,75,9.39,110,29,309.5,338.4,311.2
10,756.0,2517,13.0,8.4,74,9.23,111,29,310.0,338.5,311.7
11,746.0,2630,14.8,1.8,41,5.88,112,27,313.1,331.8,314.2
12,729.0,2824,13.7,3.2,49,6.66,115,25,314.0,335.2,315.2
13,706.0,3094,12.2,5.2,62,7.92,87,18,315.2,340.3,316.7
14,700.0,3166,12.0,5.0,62,7.87,80,16,315.7,340.8,317.2
15,694.0,3238,12.0,3.0,54,6.89,77,14,316.5,338.6,317.8
16,665.0,3591,9.1,1.2,58,6.33,60,8,317.2,337.6,318.4
17,633.0,3998,5.8,-0.8,62,5.73,95,6,317.9,336.5,319.0
18,618.0,4197,4.2,-1.8,65,5.46,102,8,318.2,336.0,319.3
19,602.0,4409,3.1,-4.6,57,4.53,110,10,319.3,334.3,320.2
20,590.0,4573,2.2,-6.8,51,3.91,106,12,320.1,333.2,320.9
21,585.0,4642,4.0,-12.0,30,2.62,104,13,323.0,332.1,323.5
22,579.0,4725,3.8,-14.2,26,2.21,102,14,323.8,331.5,324.2
23,573.0,4810,3.1,-11.7,33,2.73,100,16,323.9,333.3,324.4
24,564.0,4938,2.0,-8.0,48,3.73,98,14,324.1,336.7,324.8
25,548.0,5170,1.3,-13.8,32,2.42,95,12,325.9,334.3,326.4
26,542.0,5258,1.0,-16.0,27,2.04,100,12,326.6,333.8,327.0
27,524.0,5527,-1.2,-18.7,25,1.68,115,12,327.1,333.1,327.4
28,503.0,5853,-3.9,-21.9,23,1.32,115,13,327.7,332.5,327.9
29,500.0,5900,-3.9,-23.9,19,1.12,115,14,328.2,332.3,328.4
30,484.0,6156,-4.9,-32.9,9,0.50,112,13,330.1,332.0,330.1
31,453.0,6671,-9.7,-29.7,18,0.72,105,12,330.4,333.1,330.5
