,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0,1000.0,80,,,,,,,,,
1,937.0,614,22.4,21.2,93,17.24,230,2,301.1,352.0,304.2
2,925.0,764,21.8,18.9,84,15.09,245,6,301.6,346.3,304.3
3,911.0,896,20.4,18.4,88,14.85,245,11,301.5,345.4,304.1
4,898.0,1020,20.0,17.7,87,14.40,245,16,302.3,345.0,304.9
5,850.0,1494,18.4,15.0,81,12.77,240,16,305.4,343.9,307.8
6,754.0,2512,14.1,9.7,75,10.11,230,19,311.4,342.7,313.3
7,700.0,3143,11.4,6.4,71,8.69,240,23,315.1,342.6,316.7
8,653.0,3721,9.4,1.4,57,6.53,251,26,319.1,340.3,320.4
9,636.0,3935,8.1,0.4,58,6.25,255,27,320.1,340.4,321.3
10,526.0,5470,-1.4,-6.5,68,4.48,235,14,326.5,341.7,327.4
11,500.0,5880,-3.9,-8.4,71,4.08,200,17,328.2,342.2,329.0
12,499.0,5896,-4.1,-8.0,74,4.22,200,17,328.2,342.6,329.0
13,477.0,6251,-5.5,-13.5,53,2.84,195,16,330.7,340.7,331.3
14,454.0,6635,-8.2,-14.7,60,2.71,220,8,332.0,341.6,332.5
15,420.0,7238,-12.5,-16.6,71,2.50,198,11,334.0,342.9,334.5
16,400.0,7610,-14.7,-19.7,66,2.02,185,14,335.8,343.2,336.2
17,373.0,8137,-17.5,-25.5,50,1.30,165,13,338.9,343.8,339.1
18,349.0,8631,-21.1,-30.1,44,0.90,145,12,340.4,343.9,340.6
19,348.0,8653,-21.3,-30.3,44,0.89,146,12,340.5,344.0,340.7
20,338.0,8867,-23.3,-29.3,58,1.01,151,10,340.6,344.5,340.8
21,331.0,9019,-24.2,-32.0,48,0.79,155,10,341.4,344.5,341.5
22,319.0,9288,-25.9,-36.9,35,0.51,142,10,342.7,344.8,342.8
23,300.0,9730,-29.5,-37.5,46,0.51,120,10,343.7,345.8,343.8
24,290.0,9972,-31.3,-37.3,55,0.54,106,12,344.5,346.6,344.6
25,275.0,10348,-33.7,-39.7,55,0.44,84,15,346.3,348.1,346.4
26,272.0,10424,-34.4,-40.5,54,0.41,80,16,346.4,348.1,346.4
27,250.0,11010,-39.7,-46.7,47,0.23,85,19,346.9,347.9,346.9
28,228.0,11630,-45.1,-50.1,57,0.17,96,22,347.9,348.7,347.9
29,221.0,11837,-46.7,-56.9,30,0.08,100,23,348.6,349.0,348.6
30,220.0,11867,-46.9,-57.9,27,0.07,99,23,348.7,349.0,348.7
31,210.0,12173,-49.1,-61.1,23,0.05,92,23,349.9,350.2,349.9
32,200.0,12490,-52.1,-62.1,29,0.04,85,23,350.1,350.3,350.1
33,163.0,13770,-62.6,-73.3,22,0.01,60,25,353.5,353.6,353.5
34,150.0,14290,-66.9,-77.9,20,0.01,75,21,354.6,354.7,354.6
35,137.0,14825,-71.9,-80.7,26,0.00,85,17,355.1,355.1,355.1
36,127.0,15272,-76.1,-83.1,33,0.00,85,33,355.3,355.4,355.3
37,117.0,15740,-77.9,-83.8,39,0.00,85,51,360.4,360.4,360.4
38,110.0,16093,-79.3,-84.3,44,0.00,95,47,364.2,364.2,364.2
39,109.0,16145,-79.4,-84.4,44,0.00,100,47,365.0,365.1,365.0
40,107.0,16250,-79.5,-84.5,44,0.00,98,44,366.7,366.7,366.7
41,101.0,16582,-73.3,-82.3,24,0.00,91,36,384.8,384.8,384.8
42,100.0,16640,-72.5,-81.5,25,0.01,90,35,387.4,387.4,387.4
43,99.0,16699,-72.4,-81.6,24,0.01,90,35,388.6,388.7,388.6
44,93.0,17069,-72.0,-82.0,21,0.01,70,39,396.6,396.6,396.6
45,83.0,17742,-71.1,-82.8,16,0.01,80,49,411.3,411.4,411.3
46,70.0,18750,-69.9,-83.9,11,0.01,85,43,434.5,434.6,434.5
47,68.2,18905,-70.1,-85.1,10,0.00,84,43,437.3,437.4,437.3
48,56.0,20095,-65.9,-86.6,4,0.00,80,45,472.2,472.2,472.2
49,52.0,20543,-64.3,-87.2,3,0.00,80,35,486.0,486.0,486.0
50,50.0,20780,-63.5,-87.5,3,0.00,80,12,493.4,493.4,493.4
51,49.0,20905,-62.8,-87.4,2,0.00,0,0,497.9,498.0,497.9
52,47.0,21163,-61.4,-87.2,2,0.00,80,29,507.3,507.4,507.3
53,45.3,21391,-60.1,-87.1,2,0.00,84,34,515.8,515.8,515.8
54,39.0,22322,-61.3,-87.5,2,0.00,100,54,535.2,535.2,535.2
55,38.2,22451,-61.5,-87.5,2,0.00,102,50,538.0,538.0,538.0
56,36.0,22823,-56.9,-86.9,1,0.01,106,39,559.0,559.1,559.0
57,34.0,23182,-58.7,-86.7,2,0.01,110,27,563.5,563.6,563.5
58,32.1,23543,-60.5,-86.5,2,0.01,72,24,568.0,568.1,568.0
59,32.0,23563,-60.2,-86.5,2,0.01,70,23,569.2,569.3,569.2
60,30.0,23970,-55.1,-86.1,1,0.01,60,47,593.8,593.9,593.8
61,29.0,24188,-53.1,-86.1,1,0.01,85,43,605.1,605.1,605.1
62,28.5,24300,-52.1,-86.1,1,0.01,85,42,610.9,611.0,610.9
63,27.0,24651,-51.4,-85.9,1,0.01,85,39,622.2,622.3,622.2
64,25.4,25047,-50.7,-85.7,1,0.01,,,635.3,635.4,635.3
