,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0,1000.0,85,,,,,,,,,
1,938.0,614,23.6,23.1,97,19.40,310,4,302.2,359.9,305.7
2,929.0,723,22.4,21.4,94,17.61,293,5,301.8,354.0,305.0
3,925.0,771,23.0,20.9,88,17.14,285,6,302.8,353.8,305.9
4,902.0,990,21.9,19.4,86,16.03,265,10,303.9,351.8,306.8
5,865.0,1354,20.1,17.0,82,14.31,250,8,305.7,348.8,308.3
6,850.0,1506,19.4,16.0,81,13.64,250,8,306.4,347.7,309.0
7,841.0,1598,18.8,14.7,77,12.66,250,8,306.8,345.1,309.1
8,725.0,2860,11.8,9.8,88,10.63,245,10,312.4,345.4,314.4
9,722.0,2895,11.6,9.7,88,10.57,246,10,312.5,345.4,314.5
10,700.0,3154,10.6,6.5,76,8.75,255,10,314.2,341.8,315.9
11,694.0,3226,10.2,5.2,71,8.05,258,10,314.5,340.0,316.1
12,691.0,3262,10.0,5.1,72,8.03,260,10,314.7,340.1,316.2
13,665.0,3580,8.2,4.1,75,7.78,287,7,316.1,340.9,317.6
14,662.0,3618,7.8,6.0,88,8.94,291,7,316.1,344.4,317.8
15,655.0,3706,7.6,5.6,87,8.78,298,6,316.8,344.8,318.5
16,653.0,3731,8.0,3.0,71,7.33,301,6,317.6,341.1,319.0
17,648.0,3795,7.6,4.9,83,8.45,306,5,317.8,344.8,319.4
18,623.0,4119,5.8,3.4,85,7.91,334,3,319.3,344.8,320.9
19,606.0,4345,5.0,0.8,74,6.74,354,1,320.9,342.9,322.2
20,601.0,4413,4.9,-4.2,52,4.69,0,0,321.6,337.2,322.5
21,597.0,4468,4.8,-8.2,38,3.47,356,0,322.1,333.8,322.8
22,594.0,4509,4.4,-11.6,30,2.66,354,1,322.1,331.2,322.6
23,582.0,4674,3.0,-6.0,52,4.22,343,1,322.3,336.5,323.2
24,579.0,4716,3.0,-15.0,25,2.07,340,2,322.8,330.0,323.2
25,574.0,4786,2.2,-7.2,50,3.90,335,2,322.7,335.9,323.5
26,571.0,4829,1.8,-2.5,73,5.61,325,2,322.7,341.3,323.8
27,562.0,4957,0.8,-1.9,82,5.96,293,2,323.0,342.7,324.1
28,546.0,5189,-0.2,-4.5,73,5.04,235,2,324.4,341.3,325.4
29,539.0,5292,-0.7,-5.7,69,4.66,192,2,325.1,340.8,326.0
30,533.0,5382,-0.5,-10.5,47,3.24,155,2,326.4,337.5,327.0
31,521.0,5563,-1.8,-11.8,46,2.99,80,2,326.9,337.3,327.5
32,513.0,5687,-2.7,-12.7,46,2.82,104,3,327.3,337.1,327.8
33,505.0,5811,-2.9,-19.9,26,1.57,129,3,328.5,334.2,328.8
34,500.0,5890,-3.5,-10.5,58,3.46,145,4,328.7,340.7,329.4
35,496.0,5953,-4.1,-8.0,74,4.24,153,4,328.7,343.3,329.6
36,492.0,6017,-4.3,-13.3,50,2.80,161,3,329.2,339.1,329.8
37,482.0,6178,-5.1,-15.1,45,2.47,181,3,330.2,338.9,330.7
38,473.0,6326,-5.9,-16.9,42,2.16,199,2,331.0,338.8,331.4
39,470.0,6376,-6.1,-15.9,46,2.37,205,2,331.4,339.8,331.9
