,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,   117,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  941.0 ,   614,   21.6,   21.1,     97,  17.06,    320,      4,  299.9,  350.0,  303.0
2,  931.0 ,   729,   21.6,   20.1,     91,  16.18,    286,      5,  300.8,  348.6,  303.8
3,  925.0 ,   798,   21.4,   19.6,     89,  15.78,    265,      6,  301.2,  347.8,  304.0
4,  906.0 ,   977,   20.3,   18.7,     91,  15.26,    245,     10,  301.9,  347.1,  304.6
5,  850.0 ,  1529,   17.0,   16.1,     94,  13.73,    220,      6,  303.9,  345.0,  306.4
6,  843.0 ,  1600,   16.6,   15.7,     94,  13.49,    214,      6,  304.2,  344.6,  306.7
7,  802.0 ,  2022,   15.0,   13.3,     89,  12.08,    180,      4,  306.9,  343.6,  309.2
8,  739.0 ,  2715,   12.5,    9.2,     81,  10.01,    185,      8,  311.4,  342.4,  313.3
9,  719.0 ,  2948,   11.6,    7.9,     78,   9.38,    179,     10,  312.9,  342.2,  314.7
10,  708.0 ,  3077,   10.7,    7.5,     81,   9.27,    175,     12,  313.3,  342.3,  315.0
11,  700.0 ,  3172,   10.0,    7.2,     83,   9.18,    175,     10,  313.5,  342.3,  315.3
12,  626.0 ,  4085,    4.3,    2.9,     90,   7.60,    200,      8,  317.2,  341.6,  318.7
13,  601.0 ,  4418,    2.3,    1.4,     94,   7.08,    230,     10,  318.6,  341.4,  319.9
14,  571.0 ,  4836,   -0.3,   -0.6,     98,   6.46,    230,     10,  320.2,  341.3,  321.5
15,  550.0 ,  5133,   -1.6,   -2.1,     96,   6.00,    230,     10,  322.1,  341.9,  323.3
16,  502.0 ,  5858,   -4.8,   -5.7,     93,   4.99,    255,      8,  326.8,  343.7,  327.8
17,  500.0 ,  5890,   -4.9,   -5.9,     93,   4.95,    255,      8,  327.0,  343.8,  328.0
18,  480.0 ,  6209,   -6.6,   -7.7,     92,   4.48,    230,      4,  328.8,  344.1,  329.7
19,  457.0 ,  6592,   -8.6,   -9.9,     90,   3.97,    245,      4,  330.9,  344.7,  331.7
20,  436.0 ,  6959,  -10.5,  -12.0,     89,   3.52,    220,      4,  332.9,  345.3,  333.6
21,  434.0 ,  6995,  -10.7,  -12.2,     89,   3.48,    223,      4,  333.1,  345.4,  333.8
22,  416.0 ,  7320,  -12.6,  -14.4,     86,   3.04,    250,      6,  334.8,  345.6,  335.4
23,  400.0 ,  7620,  -14.3,  -16.4,     84,   2.67,    255,      6,  336.3,  345.9,  336.9
24,  396.0 ,  7695,  -14.8,  -17.0,     83,   2.57,    255,      8,  336.6,  345.9,  337.2
25,  377.0 ,  8063,  -17.2,  -19.9,     79,   2.11,    230,      6,  338.2,  346.0,  338.7
26,  359.0 ,  8429,  -19.6,  -22.8,     76,   1.72,    265,      4,  339.8,  346.2,  340.2
27,  345.0 ,  8726,  -21.5,  -25.1,     73,   1.45,    276,      3,  341.1,  346.6,  341.4
28,  300.0 ,  9740,  -29.1,  -32.7,     71,   0.82,    315,      2,  344.2,  347.5,  344.4
29,  292.0 ,  9929,  -30.7,  -34.5,     69,   0.70,    320,      4,  344.7,  347.5,  344.8
30,  261.0 , 10715,  -37.3,  -42.2,     60,   0.36,    345,      8,  346.2,  347.7,  346.3
31,  250.0 , 11010,  -39.7,  -45.7,     53,   0.26,     10,      6,  346.9,  348.0,  347.0
32,  247.0 , 11091,  -40.4,  -46.9,     50,   0.23,     20,      6,  347.1,  348.1,  347.1
33,  222.0 , 11807,  -46.4,  -57.6,     27,   0.07,     55,     10,  348.6,  348.9,  348.6
34,  208.0 , 12244,  -50.1,  -64.1,     18,   0.03,     43,     18,  349.3,  349.5,  349.3
35,  200.0 , 12500,  -52.3,  -66.3,     17,   0.03,     35,     23,  349.8,  349.9,  349.8
36,  187.0 , 12926,  -56.1,  -65.6,     29,   0.03,     30,     31,  350.4,  350.5,  350.4
37,  175.0 , 13347,  -59.9,  -64.9,     52,   0.04,     39,     38,  350.9,  351.1,  350.9
38,  167.0 , 13634,  -62.4,  -68.0,     46,   0.02,     45,     43,  351.5,  351.6,  351.5
39,  152.0 , 14210,  -67.3,  -74.3,     36,   0.01,     58,     44,  352.6,  352.7,  352.6
40,  150.0 , 14290,  -67.5,  -75.5,     31,   0.01,     60,     45,  353.6,  353.7,  353.6
41,  120.0 , 15599,  -76.4,  -82.7,     36,   0.00,     55,     58,  360.6,  360.6,  360.6
42,  115.0 , 15849,  -78.1,  -84.1,     38,   0.00,     59,     56,  361.8,  361.9,  361.8
43,  101.0 , 16593,  -76.7,  -81.3,     48,   0.01,     69,     47,  378.2,  378.2,  378.2
44,  100.0 , 16650,  -76.1,  -81.1,     45,   0.01,     70,     47,  380.4,  380.5,  380.4
45,   93.0 , 17068,  -78.7,  -82.6,     53,   0.00,     74,     41,  383.3,  383.3,  383.3
46,   87.0 , 17453,  -74.1,  -81.1,     33,   0.01,     77,     35,  399.9,  399.9,  399.9
47,   83.0 , 17728,  -74.8,  -81.3,     36,   0.01,     80,     31,  403.9,  403.9,  403.9
48,   79.1 , 18009,  -75.5,  -81.5,     39,   0.01,     72,     30,  408.0,  408.1,  408.0
49,   78.0 , 18091,  -74.8,  -81.1,     37,   0.01,     70,     29,  411.1,  411.2,  411.1
50,   70.0 , 18730,  -69.3,  -78.3,     26,   0.01,     65,     33,  435.8,  435.9,  435.8
51,   69.0 , 18817,  -68.6,  -78.2,     24,   0.01,     65,     35,  439.0,  439.1,  439.0
52,   62.8 , 19383,  -64.3,  -77.3,     15,   0.02,     76,     40,  460.6,  460.7,  460.6
53,   58.0 , 19870,  -63.2,  -76.2,     16,   0.02,     85,     45,  473.5,  473.6,  473.5
54,   52.4 , 20492,  -61.9,  -74.9,     16,   0.03,     99,     31,  490.6,  490.8,  490.6
55,   50.0 , 20780,  -63.5,  -75.5,     18,   0.03,    105,     25,  493.4,  493.6,  493.4
56,   45.0 , 21424,  -64.3,  -76.8,     16,   0.02,     65,     14,  506.5,  506.7,  506.5
57,   40.8 , 22022,  -65.1,  -78.1,     15,   0.02,     74,     24,  519.0,  519.1,  519.0
58,   38.4 , 22394,  -61.7,  -71.7,     25,   0.06,     79,     31,  536.6,  537.1,  536.7
59,   32.0 , 23520,  -62.1,  -73.0,     22,   0.06,     95,     51,  564.4,  564.9,  564.4
60,   31.4 , 23637,  -62.1,  -73.1,     22,   0.06,     95,     51,  567.3,  567.8,  567.4
61,   30.0 , 23920,  -60.3,  -71.3,     22,   0.08,     95,     52,  579.7,  580.4,  579.7
62,   28.0 , 24352,  -59.6,  -70.3,     24,   0.10,     95,     52,  593.2,  594.0,  593.2
63,   26.0 , 24817,  -58.8,  -69.2,     25,   0.13,     95,     31,  608.0,  609.1,  608.0
64,   25.0 , 25062,  -58.4,  -68.7,     26,   0.15,     95,     58,  616.0,  617.2,  616.0
65,   23.7 , 25397,  -57.9,  -67.9,     27,   0.17,     93,     59,  627.0,  628.5,  627.1
66,   21.9 , 25901,  -52.5,  -65.5,     19,   0.26,     91,     61,  657.5,  659.8,  657.5
67,   21.0 , 26173,  -51.8,  -64.8,     20,   0.30,     90,     62,  667.6,  670.3,  667.7
68,   20.0 , 26489,  -50.9,  -63.9,     20,   0.35,       ,       ,  679.6,  682.9,  679.8
