,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,   112,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  940.0 ,   614,   23.0,   22.0,     94,  18.07,     40,     12,  301.4,  354.9,  304.7
2,  925.0 ,   796,   22.0,   20.3,     90,  16.50,     55,     14,  301.8,  350.7,  304.8
3,  900.0 ,  1034,   20.3,   19.4,     94,  16.03,     70,     21,  302.5,  350.1,  305.4
4,  889.0 ,  1141,   19.6,   19.0,     96,  15.82,     72,     24,  302.8,  349.8,  305.6
5,  864.0 ,  1386,   18.3,   16.6,     90,  13.99,     75,     29,  303.9,  345.7,  306.5
6,  850.0 ,  1527,   17.6,   15.3,     86,  13.03,     80,     29,  304.6,  343.7,  306.9
7,  842.0 ,  1608,   16.8,   15.4,     91,  13.24,     82,     28,  304.6,  344.3,  307.0
8,  836.0 ,  1669,   18.2,   14.4,     78,  12.49,     84,     28,  306.6,  344.5,  308.9
9,  818.0 ,  1856,   18.2,   11.2,     64,  10.31,     89,     26,  308.6,  340.2,  310.5
10,  734.0 ,  2780,   14.8,    4.8,     51,   7.40,    115,     19,  314.6,  338.0,  315.9
11,  702.0 ,  3156,   12.5,    3.5,     54,   7.05,    125,     16,  316.1,  338.6,  317.4
12,  700.0 ,  3180,   12.4,    3.4,     54,   7.03,    125,     16,  316.2,  338.7,  317.5
13,  659.0 ,  3684,    8.6,   -0.4,     53,   5.67,    111,     11,  317.4,  335.8,  318.5
14,  645.0 ,  3861,    7.8,   -9.2,     29,   2.97,    106,     10,  318.4,  328.4,  319.0
15,  642.0 ,  3899,    7.5,   -8.8,     30,   3.07,    105,     10,  318.5,  328.8,  319.1
16,  604.0 ,  4399,    3.2,   -3.8,     60,   4.81,     96,     14,  319.2,  335.0,  320.1
17,  591.0 ,  4575,    2.6,  -13.4,     30,   2.31,     93,     15,  320.5,  328.4,  320.9
18,  575.0 ,  4797,    1.0,  -14.0,     32,   2.26,     89,     17,  321.1,  328.9,  321.6
19,  568.0 ,  4895,    0.2,   -9.8,     47,   3.22,     88,     18,  321.3,  332.2,  321.9
20,  563.0 ,  4966,   -0.3,   -7.3,     59,   3.95,     86,     19,  321.5,  334.7,  322.3
21,  561.0 ,  4995,    0.0,  -14.0,     34,   2.32,     86,     19,  322.2,  330.2,  322.6
22,  558.0 ,  5038,   -0.2,  -14.2,     34,   2.29,     85,     19,  322.4,  330.3,  322.9
23,  543.0 ,  5255,   -1.5,  -15.5,     34,   2.12,     73,     21,  323.4,  330.8,  323.9
24,  534.0 ,  5389,   -1.5,  -25.5,     14,   0.90,     65,     21,  325.0,  328.3,  325.2
25,  518.0 ,  5630,   -3.1,  -25.1,     16,   0.97,     60,     18,  325.9,  329.4,  326.1
26,  514.0 ,  5692,   -2.9,  -39.9,      4,   0.23,     59,     17,  326.9,  327.8,  326.9
27,  500.0 ,  5910,   -3.7,  -38.7,      5,   0.27,     55,     14,  328.5,  329.5,  328.5
28,  492.0 ,  6037,   -4.7,  -38.7,      5,   0.27,     45,     11,  328.8,  329.9,  328.8
29,  490.0 ,  6069,   -4.7,  -19.7,     30,   1.65,     42,     11,  329.1,  335.1,  329.5
30,  483.0 ,  6182,   -5.7,  -24.7,     21,   1.08,     33,      8,  329.3,  333.2,  329.5
31,  481.0 ,  6214,   -5.9,  -18.9,     35,   1.80,     30,      8,  329.4,  335.9,  329.8
32,  475.0 ,  6312,   -6.5,  -21.5,     29,   1.45,     36,      8,  329.9,  335.1,  330.1
33,  468.0 ,  6428,   -7.7,  -16.7,     48,   2.22,     43,      8,  329.8,  337.7,  330.2
34,  466.0 ,  6461,   -7.9,  -18.9,     41,   1.85,     45,      8,  329.9,  336.6,  330.3
35,  464.0 ,  6495,   -7.9,  -32.9,     11,   0.52,     46,      8,  330.3,  332.3,  330.4
36,  449.0 ,  6749,   -9.9,  -23.9,     31,   1.24,     62,      9,  330.9,  335.5,  331.2
