,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0,1000.0,89,,,,,,,,,
1,938.0,614,24.8,23.4,92,19.77,270,4,303.4,362.5,307.0
2,925.0,778,23.0,21.0,89,17.25,280,4,302.8,354.1,305.9
3,905.0,969,21.6,20.6,94,17.20,290,5,303.3,354.5,306.4
4,895.0,1065,21.1,20.1,94,16.89,295,6,303.8,354.2,306.8
5,863.0,1381,19.6,18.6,94,15.89,260,7,305.3,353.1,308.2
6,858.0,1431,16.6,13.3,81,11.31,254,8,302.7,336.5,304.8
7,854.0,1471,16.8,14.0,84,11.90,250,8,303.3,338.9,305.5
8,850.0,1511,17.0,14.7,86,12.52,245,6,303.9,341.4,306.2
9,819.0,1828,16.2,13.4,83,11.93,179,6,306.3,342.5,308.5
10,817.0,1849,16.2,13.2,82,11.78,175,6,306.5,342.2,308.7
11,781.0,2233,16.1,8.8,62,9.17,165,4,310.4,338.8,312.1
12,759.0,2476,16.0,6.0,51,7.78,93,5,312.9,337.4,314.3
13,749.0,2589,15.4,3.9,46,6.79,60,6,313.4,334.9,314.7
14,733.0,2772,14.4,0.4,38,5.40,82,5,314.2,331.6,315.3
15,702.0,3135,11.4,5.4,67,8.07,127,2,314.8,340.4,316.4
16,700.0,3159,11.4,5.4,67,8.10,130,2,315.1,340.8,316.6
17,687.0,3316,11.0,3.0,58,6.96,104,2,316.3,338.6,317.6
18,667.0,3562,8.6,4.3,74,7.87,63,3,316.3,341.4,317.8
19,648.0,3801,7.4,2.4,71,7.07,23,3,317.6,340.3,318.9
20,632.0,4008,7.6,1.6,66,6.85,348,4,320.1,342.3,321.4
21,626.0,4086,7.1,1.1,66,6.65,335,4,320.4,342.0,321.6
22,603.0,4394,5.0,-1.0,65,5.93,339,5,321.4,340.9,322.6
23,593.0,4531,5.8,-10.2,31,2.98,341,6,323.9,334.1,324.4
24,571.0,4838,3.1,-8.4,43,3.57,345,8,324.2,336.4,324.9
25,559.0,5011,1.6,-7.4,51,3.94,331,5,324.4,337.8,325.2
26,548.0,5171,0.0,-3.6,77,5.38,319,3,324.4,342.3,325.4
27,545.0,5215,-0.4,-3.8,78,5.32,315,2,324.4,342.2,325.5
28,526.0,5498,-2.9,-5.2,84,4.97,322,3,324.7,341.4,325.7
29,519.0,5605,-3.3,-6.3,80,4.63,325,4,325.5,341.1,326.4
30,504.0,5837,-4.1,-8.7,70,3.95,20,2,327.2,340.8,328.0
31,500.0,5900,-4.3,-10.3,63,3.51,35,2,327.7,339.9,328.4
32,496.0,5963,-4.6,-12.6,54,2.96,55,2,328.2,338.5,328.8
33,488.0,6091,-5.1,-17.1,38,2.06,75,6,329.0,336.4,329.4
34,477.0,6270,-4.3,-29.3,12,0.71,102,11,332.2,334.9,332.3
35,472.0,6352,-4.8,-29.0,13,0.74,115,14,332.6,335.4,332.7
36,453.0,6674,-6.7,-27.7,17,0.87,111,10,334.1,337.4,334.3
37,449.0,6743,-7.3,-26.6,20,0.98,110,10,334.2,337.9,334.4
38,437.0,6953,-9.1,-23.1,31,1.37,88,8,334.5,339.6,334.8
39,426.0,7149,-10.3,-28.3,21,0.88,67,6,335.4,338.8,335.6
40,412.0,7405,-12.3,-22.3,43,1.56,39,4,336.1,341.9,336.4
41,400.0,7630,-14.1,-27.1,32,1.04,15,2,336.6,340.6,336.8
42,391.0,7802,-15.7,-27.7,35,1.01,359,3,336.7,340.5,336.9
43,384.0,7939,-16.1,-36.1,16,0.46,346,4,337.9,339.7,338.0
44,379.0,8037,-17.3,-25.3,50,1.30,337,5,337.6,342.5,337.8
45,370.0,8216,-18.7,-27.4,46,1.09,320,6,338.1,342.2,338.3
46,356.0,8504,-20.9,-30.9,40,0.82,22,3,338.8,342.0,339.0
47,352.0,8587,-21.3,-35.9,26,0.51,40,2,339.4,341.4,339.5
48,344.0,8757,-22.1,-46.1,9,0.18,47,5,340.5,341.3,340.6
49,336.0,8928,-23.3,-45.0,12,0.21,55,8,341.2,342.1,341.3
50,321.0,9261,-25.6,-42.9,18,0.27,25,8,342.6,343.7,342.6
51,310.0,9514,-27.3,-41.3,25,0.33,8,10,343.6,344.9,343.6
52,305.0,9631,-28.1,-45.6,17,0.21,0,12,344.0,344.9,344.1
53,300.0,9750,-28.9,-49.9,11,0.13,5,12,344.5,345.1,344.6
54,296.0,9846,-29.5,-53.5,8,0.09,15,11,345.0,345.4,345.0
55,290.0,9990,-30.6,-54.3,8,0.08,30,10,345.4,345.8,345.5
56,276.0,10339,-33.3,-56.2,8,0.07,35,10,346.5,346.8,346.5
57,261.0,10733,-36.3,-58.3,8,0.06,17,11,347.6,347.9,347.7
58,251.0,11002,-38.7,-60.7,8,0.04,5,12,348.1,348.3,348.1
59,250.0,11030,-38.9,-60.9,8,0.04,5,12,348.1,348.3,348.1
60,227.0,11670,-44.5,-63.1,11,0.03,15,10,349.2,349.4,349.2
61,200.0,12510,-51.9,-65.9,17,0.03,65,10,350.4,350.6,350.4
62,191.0,12806,-54.2,-68.2,16,0.02,85,8,351.4,351.5,351.4
63,186.0,12977,-55.5,-69.5,16,0.02,125,7,351.9,352.0,351.9
64,180.0,13185,-57.2,-67.4,26,0.02,175,6,352.5,352.6,352.5
65,172.0,13472,-59.5,-64.5,52,0.04,171,8,353.3,353.5,353.3
66,171.0,13508,-59.7,-65.0,50,0.04,170,8,353.5,353.7,353.5
67,162.0,13844,-61.6,-69.7,33,0.02,125,6,355.8,355.9,355.8
68,154.0,14158,-63.5,-74.1,22,0.01,75,16,357.9,357.9,357.9
69,153.0,14199,-63.7,-74.7,21,0.01,73,16,358.1,358.2,358.1
70,150.0,14320,-64.5,-74.5,24,0.01,65,17,358.8,358.8,358.8
71,138.0,14811,-67.7,-76.8,26,0.01,50,21,361.8,361.9,361.8
72,115.0,15885,-74.7,-81.8,33,0.00,60,37,368.2,368.2,368.2
73,104.0,16477,-78.5,-84.5,37,0.00,60,32,371.6,371.6,371.6
74,102.0,16587,-78.1,-84.1,38,0.00,60,31,374.4,374.5,374.4
75,101.0,16643,-77.9,-83.9,38,0.00,62,31,375.9,375.9,375.9
76,100.0,16700,-77.5,-83.5,38,0.00,65,31,377.7,377.8,377.7
77,97.0,16873,-78.0,-83.8,39,0.00,75,33,380.1,380.1,380.1
78,86.0,17559,-80.0,-85.0,44,0.00,60,25,389.4,389.4,389.4
79,83.4,17734,-80.5,-85.3,45,0.00,64,27,391.8,391.8,391.8
80,77.0,18188,-79.3,-85.1,38,0.00,75,33,403.2,403.3,403.2
81,72.0,18570,-78.3,-85.0,34,0.00,65,37,413.2,413.2,413.2
82,70.0,18730,-77.9,-84.9,32,0.00,72,32,417.4,417.4,417.4
83,63.0,19339,-75.7,-84.8,23,0.00,100,16,435.1,435.1,435.1
84,59.0,19717,-74.2,-84.7,19,0.01,50,17,446.5,446.5,446.5
85,57.5,19866,-73.7,-84.7,17,0.01,65,26,451.0,451.1,451.0
86,56.0,20023,-72.0,-84.7,13,0.01,80,35,458.3,458.3,458.3
87,50.7,20615,-65.7,-84.7,6,0.01,98,37,486.3,486.4,486.3
88,50.0,20700,-65.1,-85.1,5,0.01,100,37,489.7,489.7,489.7
89,47.0,21077,-64.5,-86.4,4,0.00,105,39,499.9,500.0,499.9
90,45.4,21289,-64.1,-87.1,3,0.00,110,35,505.8,505.8,505.8
91,44.0,21484,-62.5,-86.9,2,0.00,115,31,514.3,514.3,514.3
92,42.0,21774,-60.0,-86.5,2,0.01,95,16,527.2,527.2,527.2
93,40.0,22078,-57.5,-86.1,1,0.01,80,19,541.0,541.0,541.0
94,38.8,22268,-55.9,-85.9,1,0.01,82,20,549.7,549.8,549.7
95,35.0,22922,-56.1,-85.3,1,0.01,90,23,565.7,565.8,565.8
96,33.0,23295,-56.1,-84.9,2,0.01,80,31,575.1,575.2,575.1
97,30.0,23900,-56.3,-84.3,2,0.01,95,23,590.6,590.7,590.6
98,28.0,24336,-58.3,-85.3,2,0.01,95,23,596.8,596.9,596.8
99,23.0,25591,-53.1,-83.5,1,0.02,90,43,646.4,646.6,646.4
100,22.1,25846,-52.1,-83.1,1,0.02,,,656.9,657.1,656.9
