,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0,1000.0,157,,,,,,,,,
1,945.0,614,21.2,20.9,98,16.77,30,10,299.1,348.2,302.1
2,925.0,836,19.8,18.5,92,14.71,45,14,299.6,342.7,302.2
3,904.0,1034,18.6,17.8,95,14.40,49,19,300.3,342.6,302.9
4,854.0,1523,16.9,15.7,92,13.29,60,33,303.5,343.1,305.9
5,850.0,1563,16.8,15.5,92,13.20,60,33,303.7,343.2,306.1
6,735.0,2796,11.6,9.5,87,10.24,64,25,310.9,342.6,312.9
7,726.0,2899,11.4,7.7,78,9.16,64,24,311.8,340.4,313.5
8,719.0,2980,12.2,-0.8,41,5.05,65,24,313.6,329.8,314.5
9,713.0,3050,11.5,0.4,46,5.55,65,23,313.6,331.3,314.6
10,700.0,3204,10.0,3.0,62,6.83,70,19,313.5,335.2,314.8
11,688.0,3348,8.6,5.4,80,8.24,74,18,313.5,339.5,315.1
12,680.0,3445,8.6,6.3,85,8.88,77,17,314.6,342.6,316.2
13,664.0,3642,8.4,-3.6,43,4.44,84,15,316.5,331.0,317.3
14,623.0,4161,4.8,-19.1,16,1.36,100,10,318.2,322.9,318.4
15,587.0,4647,1.4,-33.6,5,0.38,100,14,319.7,321.1,319.8
16,574.0,4826,0.0,-28.0,10,0.67,100,16,320.1,322.6,320.2
17,568.0,4910,-0.1,-15.1,31,2.09,100,17,320.9,328.2,321.4
18,566.0,4939,-0.5,-6.5,64,4.18,100,17,320.8,334.7,321.6
19,560.0,5024,-1.3,-4.8,77,4.81,100,18,320.8,336.7,321.8
20,539.0,5328,-3.3,-9.3,63,3.53,100,21,322.0,333.9,322.6
21,538.0,5342,-3.3,-9.8,61,3.38,100,21,322.1,333.6,322.8
22,530.0,5461,-3.3,-14.3,42,2.40,104,21,323.5,331.8,324.0
23,529.0,5476,-3.7,-9.7,63,3.48,105,21,323.2,335.0,323.9
24,521.0,5596,-4.5,-8.4,74,3.92,109,21,323.7,336.9,324.4
25,514.0,5703,-4.1,-12.1,54,2.96,112,20,325.4,335.6,326.0
26,500.0,5920,-5.7,-12.7,58,2.90,120,19,326.0,336.1,326.6
27,488.0,6110,-7.3,-14.3,57,2.60,128,21,326.3,335.4,326.9
28,481.0,6223,-7.3,-18.3,41,1.89,132,22,327.7,334.4,328.1
29,469.0,6420,-7.7,-17.3,46,2.11,140,23,329.5,337.1,329.9
30,464.0,6503,-7.9,-16.9,48,2.21,138,23,330.3,338.2,330.8
31,451.0,6725,-8.1,-27.1,20,0.93,131,21,332.8,336.3,332.9
32,430.0,7093,-9.7,-32.0,14,0.61,120,17,335.3,337.6,335.4
33,408.0,7498,-11.5,-37.5,10,0.37,91,15,338.0,339.6,338.1
34,400.0,7650,-12.9,-38.9,9,0.33,80,14,338.1,339.5,338.2
35,380.0,8030,-16.4,-39.6,12,0.33,45,10,338.6,339.9,338.6
36,327.0,9142,-26.5,-41.5,23,0.31,108,16,339.4,340.7,339.5
37,318.0,9342,-27.4,-43.7,20,0.25,120,17,340.9,342.0,341.0
38,307.0,9595,-28.6,-46.5,16,0.19,120,16,342.8,343.6,342.8
39,300.0,9760,-29.3,-48.3,14,0.16,140,12,344.0,344.7,344.0
40,295.0,9880,-30.1,-50.6,12,0.13,160,10,344.6,345.1,344.6
41,287.0,10076,-31.3,-54.3,9,0.08,154,9,345.5,345.9,345.5
42,281.0,10224,-32.6,-54.8,9,0.08,150,8,345.7,346.1,345.8
43,250.0,11040,-39.7,-57.7,13,0.06,145,17,346.9,347.2,346.9
44,208.0,12266,-50.1,-64.1,18,0.03,149,17,349.3,349.5,349.3
45,201.0,12488,-52.0,-62.5,27,0.04,150,17,349.7,349.9,349.7
46,200.0,12520,-52.3,-62.3,29,0.04,145,16,349.8,350.0,349.8
47,192.0,12782,-54.5,-62.3,37,0.05,130,14,350.4,350.6,350.4
48,189.0,12883,-55.3,-62.3,41,0.05,140,13,350.7,350.9,350.7
49,183.0,13086,-56.6,-66.2,29,0.03,160,12,351.8,351.9,351.8
50,169.0,13588,-59.9,-75.9,11,0.01,163,16,354.4,354.4,354.4
51,163.0,13810,-62.0,-75.8,14,0.01,165,17,354.6,354.7,354.6
52,150.0,14320,-66.7,-75.7,27,0.01,150,23,355.0,355.0,355.0
53,141.0,14693,-69.7,-76.7,35,0.01,143,28,356.1,356.1,356.1
54,131.0,15121,-73.2,-79.3,39,0.01,135,33,357.4,357.5,357.4
55,114.0,15932,-79.7,-84.3,47,0.00,139,33,359.8,359.8,359.8
56,110.0,16133,-81.1,-85.0,52,0.00,140,33,360.9,360.9,360.9
