,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0,1000.0,58,,,,,,,,,
1,935.0,614,23.0,22.7,98,18.98,290,16,301.9,358.2,305.3
2,933.0,640,22.8,21.6,93,17.76,288,16,301.9,354.5,305.1
3,925.0,743,22.2,21.3,95,17.58,280,19,302.0,354.1,305.2
4,898.0,1001,20.0,18.3,90,14.97,272,28,302.3,346.7,305.0
5,893.0,1049,19.9,18.3,91,15.04,270,29,302.7,347.4,305.4
6,850.0,1476,18.8,18.2,96,15.73,275,31,305.8,353.2,308.7
7,849.0,1486,18.8,18.2,96,15.75,275,31,305.9,353.4,308.8
8,832.0,1660,17.6,16.2,92,14.12,272,34,306.4,349.1,309.0
9,830.0,1681,15.8,12.9,83,11.39,272,34,304.8,339.0,306.8
10,802.0,1973,14.6,12.6,88,11.56,267,39,306.5,341.5,308.6
11,800.0,1994,15.8,14.9,94,13.50,266,39,308.0,349.0,310.5
12,792.0,2079,14.9,12.9,88,11.92,265,41,307.9,344.3,310.1
13,780.0,2209,13.6,9.8,78,9.84,267,39,307.9,338.0,309.7
14,749.0,2552,15.8,6.8,55,8.34,273,33,313.8,340.1,315.4
15,724.0,2841,15.0,5.0,51,7.61,278,29,316.0,340.3,317.5
16,714.0,2959,15.5,3.7,45,7.06,280,27,317.9,340.6,319.2
17,702.0,3103,16.2,2.2,39,6.43,284,26,320.1,341.1,321.4
18,700.0,3127,16.0,2.0,39,6.36,285,25,320.2,340.9,321.4
19,647.0,3793,13.0,-2.0,35,5.13,314,22,324.1,341.2,325.1
20,619.0,4155,9.7,-3.6,39,4.76,330,19,324.4,340.4,325.3
21,556.0,5034,1.6,-7.5,51,3.94,330,10,325.0,338.4,325.8
22,529.0,5441,-2.1,-9.3,58,3.59,300,8,325.2,337.4,325.9
23,526.0,5488,-2.5,-9.5,59,3.56,298,8,325.2,337.3,325.9
24,519.0,5594,-3.1,-10.1,58,3.44,293,10,325.7,337.5,326.4
25,516.0,5640,-2.9,-14.9,39,2.34,291,10,326.5,334.7,326.9
26,500.0,5890,-3.7,-16.7,36,2.08,280,14,328.5,335.9,328.9
27,494.0,5985,-3.9,-16.9,36,2.07,277,14,329.4,336.8,329.8
28,478.0,6242,-5.7,-18.0,37,1.96,270,14,330.3,337.3,330.7
29,453.0,6660,-8.5,-19.7,40,1.78,300,10,331.8,338.3,332.1
30,450.0,6712,-8.9,-19.9,41,1.76,300,9,332.0,338.4,332.3
31,429.0,7077,-11.5,-19.7,51,1.88,300,4,333.2,340.0,333.6
32,407.0,7479,-14.4,-19.5,65,2.01,330,12,334.5,341.8,334.9
33,405.0,7516,-14.7,-19.5,67,2.03,330,12,334.6,342.0,335.0
34,400.0,7610,-14.9,-20.9,60,1.82,330,12,335.5,342.2,335.9
35,386.0,7880,-15.7,-22.7,55,1.61,325,12,337.9,343.9,338.2
36,364.0,8317,-19.1,-26.7,51,1.19,0,2,339.1,343.6,339.3
37,347.0,8674,-21.9,-29.9,48,0.93,60,4,339.9,343.5,340.1
38,346.0,8696,-22.1,-30.1,48,0.91,58,4,340.0,343.5,340.2
39,329.0,9065,-25.1,-28.2,75,1.15,20,14,340.8,345.2,341.0
40,300.0,9730,-29.7,-34.5,63,0.69,10,17,343.4,346.1,343.6
41,298.0,9777,-30.1,-34.6,65,0.69,8,18,343.5,346.2,343.6
42,296.0,9825,-30.2,-35.0,63,0.66,5,19,344.0,346.6,344.1
43,288.0,10019,-30.7,-36.7,56,0.58,20,17,346.0,348.3,346.1
44,279.0,10244,-30.7,-51.7,11,0.12,38,14,349.2,349.7,349.2
45,268.0,10525,-33.0,-54.8,10,0.08,60,10,349.8,350.2,349.8
46,254.0,10899,-36.2,-58.9,8,0.05,50,10,350.6,350.8,350.6
47,250.0,11010,-37.1,-60.1,7,0.05,45,12,350.8,351.0,350.8
48,242.0,11233,-39.0,-61.0,8,0.04,40,14,351.3,351.5,351.3
49,233.0,11493,-41.1,-62.1,9,0.04,45,15,351.8,352.0,351.8
50,207.0,12281,-48.1,-58.2,30,0.07,60,19,353.0,353.3,353.0
51,200.0,12510,-50.1,-57.1,43,0.08,55,23,353.3,353.7,353.3
52,199.0,12543,-50.3,-57.3,43,0.08,55,24,353.5,353.8,353.5
53,196.0,12641,-51.2,-58.4,42,0.07,55,25,353.6,353.9,353.6
54,181.0,13153,-55.9,-63.9,36,0.04,67,22,354.0,354.2,354.1
55,171.0,13513,-57.7,-77.7,6,0.01,76,20,356.9,356.9,356.9
56,167.0,13661,-58.6,-80.0,5,0.00,80,19,357.8,357.9,357.8
57,155.0,14128,-61.3,-87.3,2,0.00,66,15,360.9,360.9,360.9
58,150.0,14330,-63.1,-87.1,3,0.00,60,14,361.2,361.2,361.2
59,119.0,15692,-74.4,-86.4,14,0.00,75,16,365.1,365.1,365.1
60,106.0,16372,-80.1,-86.1,37,0.00,60,25,366.6,366.6,366.6
61,101.0,16644,-80.3,-86.3,37,0.00,56,32,371.3,371.3,371.3
62,100.0,16700,-80.5,-86.5,36,0.00,55,33,371.9,372.0,371.9
63,99.0,16757,-80.7,-86.7,36,0.00,56,35,372.6,372.6,372.6
64,94.0,17053,-79.7,-86.3,33,0.00,60,45,380.2,380.2,380.2
65,84.0,17695,-77.4,-85.4,27,0.00,90,35,397.2,397.3,397.2
66,79.0,18045,-76.2,-84.9,24,0.00,75,37,406.8,406.8,406.8
67,77.2,18177,-75.7,-84.7,23,0.00,76,38,410.5,410.5,410.5
68,70.0,18750,-70.9,-84.9,11,0.00,80,41,432.4,432.4,432.4
69,67.5,18968,-67.3,-84.3,7,0.00,83,43,444.7,444.7,444.7
70,66.0,19104,-66.8,-84.8,6,0.00,85,45,448.6,448.6,448.6
71,60.2,19662,-64.9,-86.9,3,0.00,78,41,464.8,464.8,464.8
72,58.0,19888,-65.5,-87.0,4,0.00,75,39,468.5,468.5,468.5
73,55.0,20211,-66.3,-87.0,4,0.00,85,43,473.8,473.8,473.8
74,52.1,20540,-67.1,-87.1,4,0.00,94,38,479.3,479.3,479.3
75,50.0,20790,-64.5,-87.5,3,0.00,100,35,491.1,491.1,491.1
76,47.6,21091,-62.1,-87.1,2,0.00,96,32,503.8,503.8,503.8
77,47.0,21169,-62.0,-87.1,2,0.00,95,31,505.8,505.9,505.8
78,44.0,21578,-61.5,-86.9,2,0.00,115,27,516.7,516.8,516.7
79,41.0,22015,-60.9,-86.7,2,0.01,100,29,528.6,528.7,528.6
80,37.0,22650,-60.1,-86.4,2,0.01,115,23,546.5,546.5,546.5
81,33.0,23359,-59.2,-86.1,2,0.01,70,33,567.0,567.1,567.0
82,32.6,23434,-59.1,-86.1,2,0.01,71,34,569.3,569.3,569.3
83,30.1,23929,-60.9,-86.9,2,0.01,75,39,577.5,577.5,577.5
84,30.0,23950,-60.7,-86.7,2,0.01,75,39,578.6,578.6,578.6
85,29.0,24163,-59.5,-86.2,2,0.01,80,49,587.6,587.6,587.6
86,27.3,24541,-57.3,-85.3,2,0.01,,,603.9,604.0,603.9
