,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,   105,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  940.0 ,   614,   21.8,   20.6,     93,  16.54,    350,      6,  300.2,  348.9,  303.2
2,  925.0 ,   787,   21.2,   19.9,     92,  16.09,     20,     10,  301.0,  348.4,  303.9
3,  902.0 ,  1005,   19.8,   18.9,     95,  15.50,     35,     16,  301.7,  347.6,  304.5
4,  879.0 ,  1229,   18.4,   17.9,     97,  14.91,     51,     19,  302.5,  346.8,  305.2
5,  866.0 ,  1357,   18.4,   17.2,     93,  14.50,     60,     21,  303.8,  347.1,  306.4
6,  850.0 ,  1518,   18.4,   16.4,     88,  14.00,     65,     21,  305.4,  347.5,  308.0
7,  794.0 ,  2102,   16.0,   13.7,     86,  12.56,     84,     20,  308.9,  347.2,  311.2
8,  726.0 ,  2857,   11.3,    9.3,     88,  10.22,    110,     17,  311.7,  343.4,  313.6
9,  706.0 ,  3092,    9.8,    7.9,     88,   9.56,    102,     22,  312.5,  342.4,  314.3
10,  700.0 ,  3163,    9.4,    6.4,     82,   8.69,    100,     23,  312.9,  340.1,  314.5
11,  683.0 ,  3367,    8.2,    3.6,     73,   7.31,     97,     25,  313.7,  336.9,  315.1
12,  648.0 ,  3800,    5.6,    5.3,     98,   8.69,     91,     28,  315.5,  343.1,  317.2
13,  617.0 ,  4200,    3.8,    2.9,     94,   7.70,     85,     31,  317.9,  342.6,  319.4
14,  606.0 ,  4347,    5.2,   -7.8,     39,   3.53,     86,     30,  321.2,  333.1,  321.9
15,  584.0 ,  4648,    2.6,   -0.4,     81,   6.41,     89,     28,  321.6,  342.6,  322.8
16,  578.0 ,  4731,    3.2,   -5.8,     52,   4.32,     90,     27,  323.2,  337.7,  324.1
17,  562.0 ,  4958,    1.4,   -4.6,     64,   4.86,     92,     26,  323.7,  340.0,  324.6
18,  552.0 ,  5103,    0.8,  -11.2,     40,   2.96,     93,     25,  324.6,  334.8,  325.2
19,  530.0 ,  5428,   -1.5,   -7.5,     64,   4.13,     96,     23,  325.7,  339.7,  326.5
20,  510.0 ,  5734,   -3.1,  -11.1,     54,   3.23,     99,     21,  327.3,  338.5,  328.0
21,  500.0 ,  5890,   -4.5,  -10.5,     63,   3.46,    100,     19,  327.5,  339.4,  328.2
22,  475.0 ,  6293,   -7.1,   -8.7,     88,   4.20,    100,     16,  329.1,  343.5,  329.9
23,  470.0 ,  6376,   -5.9,   -9.8,     74,   3.89,    100,     16,  331.6,  345.1,  332.4
24,  468.0 ,  6409,   -6.2,   -9.9,     75,   3.86,    100,     16,  331.6,  345.0,  332.3
25,  454.0 ,  6646,   -8.7,  -11.0,     83,   3.66,    122,     18,  331.4,  344.1,  332.1
26,  446.0 ,  6784,   -9.1,  -12.4,     77,   3.33,    135,     19,  332.6,  344.3,  333.3
27,  436.0 ,  6960,   -9.5,  -14.2,     69,   2.94,    143,     19,  334.2,  344.7,  334.8
28,  427.0 ,  7120,  -10.8,  -14.9,     71,   2.82,    150,     19,  334.6,  344.7,  335.2
29,  400.0 ,  7620,  -14.7,  -17.3,     81,   2.48,    135,     21,  335.8,  344.8,  336.3
30,  397.0 ,  7677,  -15.3,  -17.8,     81,   2.39,    134,     21,  335.7,  344.4,  336.2
31,  390.0 ,  7809,  -16.1,  -18.9,     79,   2.22,    130,     21,  336.4,  344.5,  336.9
32,  344.0 ,  8739,  -21.7,  -26.5,     65,   1.28,    135,     21,  341.1,  345.9,  341.3
33,  319.0 ,  9298,  -25.1,  -31.1,     57,   0.90,    121,     19,  343.8,  347.3,  344.0
34,  300.0 ,  9740,  -28.9,  -34.9,     56,   0.66,    110,     17,  344.5,  347.2,  344.7
35,  269.0 , 10506,  -35.4,  -41.4,     54,   0.38,    100,     17,  346.0,  347.6,  346.1
36,  250.0 , 11020,  -39.7,  -45.7,     53,   0.26,    105,     21,  346.9,  348.0,  347.0
37,  231.0 , 11553,  -44.0,  -50.9,     46,   0.15,    110,     19,  348.3,  348.9,  348.3
38,  229.0 , 11612,  -44.5,  -51.5,     45,   0.15,    110,     20,  348.4,  349.0,  348.4
39,  200.0 , 12500,  -52.5,  -57.1,     57,   0.08,    110,     27,  349.5,  349.9,  349.5
40,  183.0 , 13067,  -57.7,  -61.8,     59,   0.05,    116,     31,  350.0,  350.2,  350.0
41,  166.0 , 13674,  -62.9,  -69.9,     38,   0.02,    123,     35,  351.2,  351.3,  351.2
42,  160.0 , 13898,  -64.9,  -70.9,     43,   0.02,    125,     37,  351.6,  351.7,  351.6
43,  150.0 , 14290,  -68.3,  -72.6,     54,   0.01,    125,     43,  352.2,  352.3,  352.2
44,  117.0 , 15719,  -78.6,  -80.5,     74,   0.01,    110,     45,  359.1,  359.2,  359.1
45,  104.0 , 16397,  -83.5,  -84.3,     88,   0.00,    120,     56,  362.1,  362.1,  362.1
46,  101.0 , 16565,  -84.7,  -85.2,     92,   0.00,    124,     55,  362.8,  362.8,  362.8
47,  100.0 , 16620,  -84.9,  -85.2,     95,   0.00,    125,     54,  363.4,  363.5,  363.4
48,   96.3 , 16830,  -80.9,  -83.5,     65,   0.00,    125,     51,  375.2,  375.2,  375.2
49,   93.0 , 17028,  -79.7,  -82.8,     60,   0.00,    125,     47,  381.3,  381.4,  381.3
50,   88.0 , 17342,  -77.8,  -81.7,     54,   0.01,    125,     25,  391.2,  391.3,  391.2
51,   87.3 , 17387,  -77.5,  -81.5,     53,   0.01,    122,     25,  392.7,  392.7,  392.7
52,   78.0 , 18023,  -82.4,  -84.5,     70,   0.00,     75,     21,  395.4,  395.4,  395.4
53,   76.0 , 18169,  -83.5,  -85.2,     75,   0.00,     85,     29,  396.0,  396.1,  396.0
54,   70.0 , 18630,  -80.1,  -83.1,     61,   0.01,    110,     43,  412.7,  412.7,  412.7
55,   69.0 , 18711,  -79.9,  -82.9,     61,   0.01,    115,     45,  414.9,  414.9,  414.9
56,   68.1 , 18785,  -79.7,  -82.8,     60,   0.01,    118,     41,  416.8,  416.9,  416.8
