,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0,1000.0,90,,,,,,,,,
1,938.0,614,23.6,22.0,91,18.11,270,4,302.2,356.0,305.5
2,925.0,1164,21.0,14.0,64,10.98,286,4,300.8,333.3,302.8
3,850.0,1537,20.0,12.0,60,10.47,20,6,307.1,339.0,309.0
4,838.0,1659,19.3,11.3,60,10.16,30,8,307.6,338.7,309.5
5,803.0,2024,17.4,9.4,59,9.29,45,8,309.3,338.0,311.1
6,776.0,2317,15.8,7.8,59,8.63,21,8,310.7,337.5,312.3
7,769.0,2393,15.1,7.8,62,8.71,15,8,310.7,337.8,312.4
8,720.0,2947,10.2,7.9,86,9.37,29,12,311.2,340.3,313.0
9,700.0,3182,10.8,5.9,72,8.39,35,14,314.4,340.9,316.0
10,685.0,3363,10.2,3.2,62,7.08,47,12,315.7,338.3,317.0
11,669.0,3557,8.8,2.3,64,6.78,60,10,316.2,338.0,317.5
12,618.0,4210,4.0,-0.9,70,5.83,,,318.0,336.9,319.1
