,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,    97,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  939.0 ,   614,   25.0,   22.1,     84,  18.20,     40,      6,  303.6,  357.9,  306.9
2,  933.0 ,   688,   23.4,   21.0,     86,  17.10,     51,      7,  302.5,  353.3,  305.6
3,  925.0 ,   786,   22.4,   21.2,     93,  17.47,     65,     10,  302.2,  354.0,  305.4
4,  919.0 ,   843,   21.8,   21.4,     98,  17.81,     69,     12,  302.1,  355.0,  305.4
5,  900.0 ,  1025,   21.4,   19.2,     87,  15.82,     80,     19,  303.5,  350.8,  306.4
6,  873.0 ,  1290,   20.8,   16.0,     74,  13.27,     91,     17,  305.6,  345.6,  308.0
7,  850.0 ,  1521,   20.0,   15.7,     76,  13.37,    100,     16,  307.1,  347.6,  309.6
8,  833.0 ,  1696,   19.6,   14.8,     74,  12.87,    110,     14,  308.4,  347.7,  310.8
9,  789.0 ,  2162,   17.0,   11.0,     68,  10.55,    136,      9,  310.5,  343.1,  312.4
10,  759.0 ,  2491,   14.2,   11.0,     81,  10.98,    155,      6,  311.0,  344.9,  313.0
11,  750.0 ,  2593,   13.4,   11.0,     85,  11.11,    142,      6,  311.1,  345.4,  313.2
12,  740.0 ,  2706,   13.0,    8.0,     72,   9.18,    126,      7,  311.9,  340.5,  313.6
13,  726.0 ,  2867,   11.8,    9.2,     84,  10.19,    105,      8,  312.3,  344.0,  314.2
14,  721.0 ,  2925,   11.4,    9.7,     89,  10.59,    106,      8,  312.4,  345.4,  314.4
15,  700.0 ,  3172,   10.6,    7.9,     83,   9.64,    110,     10,  314.2,  344.5,  316.0
16,  669.0 ,  3550,    9.4,    3.4,     66,   7.36,    126,      9,  316.9,  340.5,  318.3
17,  644.0 ,  3862,    6.9,    2.1,     72,   6.99,    140,      8,  317.6,  340.1,  318.9
18,  605.0 ,  4375,    2.8,    0.1,     82,   6.41,    114,      9,  318.6,  339.3,  319.8
19,  598.0 ,  4470,    2.8,   -2.0,     71,   5.56,    109,      9,  319.6,  337.8,  320.7
20,  578.0 ,  4744,    0.8,   -2.3,     80,   5.62,     94,     10,  320.4,  338.9,  321.5
21,  574.0 ,  4800,    1.2,   -4.8,     64,   4.69,     91,     10,  321.5,  337.1,  322.4
22,  561.0 ,  4985,   -0.1,   -7.1,     59,   4.02,     82,     10,  322.1,  335.6,  322.9
23,  546.0 ,  5201,   -0.9,   -5.9,     69,   4.53,     70,     11,  323.6,  338.9,  324.5
24,  530.0 ,  5439,   -1.5,  -13.5,     40,   2.56,     57,     12,  325.7,  334.6,  326.2
25,  527.0 ,  5484,   -1.9,  -13.4,     41,   2.60,     55,     12,  325.8,  334.8,  326.3
26,  512.0 ,  5713,   -3.7,  -12.7,     50,   2.83,     58,     12,  326.2,  336.1,  326.8
27,  503.0 ,  5853,   -4.5,  -25.5,     18,   0.96,     59,     12,  326.9,  330.5,  327.1
28,  500.0 ,  5900,   -4.7,  -20.7,     27,   1.48,     60,     12,  327.2,  332.6,  327.5
29,  489.0 ,  6074,   -6.3,  -23.3,     25,   1.20,     62,     12,  327.4,  331.8,  327.6
30,  487.0 ,  6106,   -6.3,  -15.3,     49,   2.40,     62,     12,  327.8,  336.2,  328.2
31,  484.0 ,  6154,   -6.7,  -14.7,     53,   2.54,     62,     12,  327.8,  336.8,  328.3
32,  433.0 ,  7011,  -12.9,  -20.9,     51,   1.68,     70,     13,  330.6,  336.6,  330.9
33,  430.0 ,  7064,  -13.5,  -18.3,     67,   2.12,     70,     13,  330.4,  338.0,  330.9
34,  429.0 ,  7082,  -13.5,  -20.5,     56,   1.75,     70,     13,  330.7,  337.0,  331.0
35,  425.0 ,  7153,  -13.9,  -17.6,     74,   2.27,     71,     13,  331.1,  339.2,  331.5
36,  419.0 ,  7261,  -14.5,  -22.5,     51,   1.51,     72,     13,  331.6,  337.1,  331.9
37,  416.0 ,  7315,  -14.9,  -19.2,     70,   2.02,     72,     13,  331.8,  339.1,  332.2
38,  415.0 ,  7333,  -14.9,  -22.9,     51,   1.47,     73,     13,  332.0,  337.4,  332.3
39,  409.0 ,  7443,  -15.7,  -20.2,     68,   1.89,     74,     13,  332.4,  339.2,  332.8
40,  406.0 ,  7498,  -15.9,  -23.9,     50,   1.37,     74,     13,  332.8,  337.9,  333.1
41,  400.0 ,  7610,  -16.5,  -22.5,     60,   1.58,     75,     14,  333.5,  339.3,  333.8
42,  390.0 ,  7800,  -17.9,  -23.9,     59,   1.43,     75,     15,  334.0,  339.4,  334.3
43,  381.0 ,  7975,  -18.7,  -30.0,     36,   0.83,     75,     16,  335.2,  338.4,  335.4
44,  370.0 ,  8193,  -19.7,  -37.7,     19,   0.40,     68,     14,  336.7,  338.3,  336.8
45,  358.0 ,  8438,  -21.3,  -41.3,     15,   0.29,     60,     13,  337.8,  338.9,  337.8
46,  351.0 ,  8582,  -22.4,  -42.4,     14,   0.26,     55,     12,  338.2,  339.3,  338.3
47,  323.0 ,  9190,  -26.9,  -46.9,     13,   0.17,     50,      8,  340.1,  340.8,  340.1
48,  322.0 ,  9212,  -27.1,  -47.1,     13,   0.17,     50,      8,  340.1,  340.9,  340.2
49,  315.0 ,  9371,  -28.3,  -40.3,     31,   0.36,     53,      9,  340.6,  342.1,  340.7
50,  310.0 ,  9486,  -28.7,  -55.7,      6,   0.07,     56,     10,  341.6,  341.9,  341.6
51,  300.0 ,  9720,  -30.3,  -52.3,     10,   0.10,     60,     12,  342.6,  343.0,  342.6
52,  296.0 ,  9815,  -30.7,  -57.7,      5,   0.05,     60,     13,  343.3,  343.6,  343.3
53,  269.0 , 10487,  -36.7,  -48.7,     28,   0.17,     57,     19,  344.1,  344.8,  344.1
54,  250.0 , 10990,  -40.5,  -53.5,     23,   0.11,     55,     23,  345.7,  346.2,  345.7
55,  242.0 , 11210,  -42.5,  -56.5,     20,   0.08,     56,     26,  345.9,  346.3,  346.0
56,  222.0 , 11783,  -47.7,  -56.7,     35,   0.08,     60,     32,  346.6,  346.9,  346.6
57,  206.0 , 12270,  -51.5,  -69.5,     10,   0.02,     64,     37,  348.1,  348.2,  348.1
58,  200.0 , 12460,  -53.1,  -68.1,     14,   0.02,     65,     39,  348.5,  348.6,  348.5
59,  195.0 , 12624,  -53.9,  -65.9,     22,   0.03,     65,     39,  349.8,  349.9,  349.8
60,  176.0 , 13276,  -59.5,  -80.5,      5,   0.00,     65,     40,  351.0,  351.0,  351.0
61,  150.0 , 14260,  -68.1,  -78.1,     23,   0.01,     65,     41,  352.6,  352.6,  352.6
62,  147.0 , 14381,  -69.1,  -78.1,     26,   0.01,     70,     43,  352.9,  352.9,  352.9
63,  111.0 , 16000,  -79.0,  -84.5,     41,   0.00,     65,     21,  363.9,  363.9,  363.9
64,  101.0 , 16545,  -82.3,  -86.6,     48,   0.00,     56,     25,  367.4,  367.4,  367.4
65,  100.0 , 16600,  -82.5,  -86.7,     49,   0.00,     55,     25,  368.1,  368.1,  368.1
66,   82.0 , 17737,  -74.0,  -86.5,     13,   0.00,     40,     33,  406.9,  406.9,  406.9
67,   77.3 , 18076,  -71.5,  -86.5,      9,   0.00,     48,     27,  419.1,  419.1,  419.1
68,   73.3 , 18388,  -72.7,  -86.7,     11,   0.00,     54,     22,  422.9,  422.9,  422.9
69,   73.0 , 18412,  -72.3,  -86.7,     10,   0.00,     55,     21,  424.3,  424.4,  424.3
70,   71.4 , 18543,  -69.9,  -86.9,      7,   0.00,     63,     27,  432.1,  432.1,  432.1
71,   70.0 , 18660,  -70.3,  -87.3,      7,   0.00,     70,     31,  433.7,  433.7,  433.7
72,   63.6 , 19227,  -72.7,  -86.7,     11,   0.00,     80,     38,  440.4,  440.4,  440.4
73,   61.0 , 19476,  -69.9,  -86.9,      7,   0.00,     85,     41,  451.9,  451.9,  451.9
74,   57.6 , 19818,  -66.1,  -87.1,      4,   0.00,     95,     34,  468.0,  468.0,  468.0
75,   56.0 , 19990,  -65.8,  -87.2,      4,   0.00,    100,     31,  472.5,  472.5,  472.5
76,   53.0 , 20325,  -65.2,  -87.3,      3,   0.00,     80,     17,  481.4,  481.5,  481.4
77,   50.0 , 20680,  -64.5,  -87.5,      3,   0.00,     70,     31,  491.1,  491.1,  491.1
78,   47.1 , 21045,  -64.7,  -86.7,      3,   0.00,     70,     39,  499.0,  499.1,  499.1
79,   47.0 , 21058,  -64.6,  -86.7,      3,   0.00,     70,     39,  499.7,  499.7,  499.7
80,   42.7 , 21653,  -58.7,  -86.7,      2,   0.01,     80,     46,  528.0,  528.0,  528.0
81,   37.0 , 22546,  -61.6,  -87.0,      2,   0.01,     95,     56,  542.6,  542.7,  542.6
82,   36.1 , 22700,  -62.1,  -87.1,      2,   0.01,     97,     56,  545.2,  545.2,  545.2
83,   32.5 , 23359,  -56.1,  -86.1,      1,   0.01,    104,     55,  577.7,  577.8,  577.8
84,   30.0 , 23870,  -54.3,  -86.3,      1,   0.01,    110,     54,  596.0,  596.1,  596.0
85,   29.0 , 24088,  -53.8,  -86.1,      1,   0.01,    110,     51,  603.3,  603.4,  603.3
86,   27.2 , 24500,  -52.7,  -85.7,      1,   0.01,       ,       ,  617.4,  617.5,  617.4
