,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0,1000.0,-1,,,,,,,,,
1,929.0,614,22.4,22.1,98,18.40,190,14,301.8,356.4,305.1
2,925.0,684,21.8,21.0,95,17.25,195,16,301.6,352.6,304.7
3,892.0,998,20.2,19.2,94,15.96,230,37,303.1,350.7,306.0
4,861.0,1305,18.8,17.4,92,14.78,240,45,304.6,349.0,307.4
5,850.0,1416,18.2,16.8,92,14.37,240,43,305.2,348.4,307.8
6,835.0,1569,17.4,15.2,87,13.18,239,43,305.9,345.7,308.3
7,713.0,2914,13.2,9.8,80,10.78,231,50,315.4,349.4,317.4
8,709.0,2961,13.8,7.8,67,9.45,231,50,316.6,346.6,318.4
9,700.0,3069,12.6,6.6,67,8.81,230,51,316.4,344.4,318.1
10,686.0,3238,11.8,5.8,67,8.50,230,51,317.4,344.5,319.0
11,677.0,3349,12.4,5.4,62,8.38,230,51,319.2,346.2,320.8
12,627.0,3984,9.7,2.2,60,7.22,230,52,323.2,346.9,324.6
13,580.0,4629,6.9,-1.0,57,6.18,230,39,327.2,347.9,328.4
14,566.0,4832,6.0,-2.0,56,5.87,221,37,328.4,348.3,329.6
15,529.0,5376,1.4,-4.2,67,5.34,195,31,329.3,347.4,330.4
16,504.0,5767,-2.0,-5.7,75,4.98,200,27,329.8,346.8,330.8
17,503.0,5783,-2.1,-5.8,76,4.96,200,27,329.9,346.8,330.8
18,500.0,5830,-2.3,-6.1,75,4.88,200,27,330.2,346.9,331.1
19,450.0,6661,-6.9,-12.9,62,3.17,229,26,334.5,345.7,335.1
20,433.0,6959,-9.1,-14.2,66,2.96,240,25,335.4,346.0,336.0
21,409.0,7400,-12.3,-16.1,73,2.68,240,29,336.8,346.4,337.3
22,400.0,7570,-12.7,-17.4,68,2.45,240,31,338.4,347.4,338.9
23,385.0,7861,-13.9,-18.3,69,2.36,239,31,340.5,349.2,341.0
24,334.0,8924,-21.6,-24.5,77,1.58,235,29,344.1,350.1,344.4
25,331.0,8992,-22.1,-24.9,78,1.54,238,28,344.3,350.2,344.6
26,300.0,9710,-25.7,-30.7,63,0.99,265,12,349.0,353.0,349.3
27,298.0,9759,-25.7,-31.7,57,0.91,270,12,349.7,353.4,349.9
28,263.0,10653,-33.4,-38.2,62,0.54,355,6,351.2,353.4,351.3
29,259.0,10762,-34.3,-39.0,62,0.51,13,5,351.4,353.5,351.5
30,250.0,11010,-35.7,-42.7,49,0.36,55,4,352.9,354.4,352.9
31,248.0,11065,-36.2,-43.6,46,0.33,60,4,353.0,354.4,353.0
32,240.0,11291,-38.1,-47.1,38,0.23,67,6,353.4,354.4,353.4
33,221.0,11850,-43.3,-49.3,51,0.19,86,10,353.8,354.7,353.8
34,212.0,12125,-45.7,-52.1,48,0.15,95,12,354.3,354.9,354.3
35,200.0,12510,-49.1,-56.1,44,0.10,80,19,354.9,355.3,354.9
36,196.0,12642,-49.9,-56.9,43,0.09,78,21,355.6,356.1,355.6
37,167.0,13667,-58.9,-62.2,65,0.05,61,34,357.3,357.5,357.3
38,158.0,14009,-62.1,-65.7,62,0.04,55,39,357.6,357.7,357.6
39,150.0,14330,-65.1,-69.0,58,0.02,50,45,357.7,357.9,357.8
40,146.0,14495,-66.3,-71.2,50,0.02,49,47,358.4,358.5,358.4
41,140.0,14748,-68.7,-71.8,64,0.02,47,49,358.6,358.6,358.6
42,116.0,15847,-78.8,-81.1,70,0.00,40,62,359.6,359.6,359.6
43,115.0,15898,-79.3,-81.5,70,0.00,42,63,359.6,359.6,359.6
44,101.0,16634,-80.5,-83.8,58,0.00,73,71,370.9,370.9,370.9
45,100.0,16690,-80.7,-83.7,61,0.00,75,72,371.6,371.6,371.6
46,99.0,16746,-81.1,-83.7,64,0.00,80,72,371.9,371.9,371.9
47,93.4,17073,-83.3,-83.9,90,0.00,80,74,373.8,373.8,373.8
48,93.3,17079,-83.3,-83.9,90,0.00,80,74,373.8,373.9,373.8
49,93.0,17096,-83.4,-84.0,90,0.00,80,74,374.1,374.1,374.1
50,92.3,17138,-83.5,-84.1,90,0.00,83,71,374.6,374.7,374.6
51,90.3,17260,-83.3,-84.1,87,0.00,91,63,377.4,377.4,377.4
52,88.0,17408,-79.3,-82.3,62,0.01,100,54,388.2,388.2,388.2
53,84.9,17612,-73.7,-79.7,40,0.01,97,37,403.5,403.6,403.5
54,82.0,17816,-73.3,-78.8,43,0.01,95,19,408.4,408.4,408.4
55,77.0,18185,-72.6,-77.2,50,0.01,50,25,417.3,417.4,417.3
56,75.3,18316,-72.3,-76.6,52,0.02,52,29,420.5,420.6,420.5
57,73.0,18501,-70.7,-76.1,44,0.02,55,33,427.7,427.8,427.7
58,70.0,18750,-68.5,-75.5,36,0.02,65,33,437.5,437.6,437.5
59,67.5,18968,-67.1,-74.1,37,0.02,69,33,445.1,445.3,445.1
60,53.0,20420,-68.4,-78.1,24,0.02,95,29,474.0,474.1,474.0
61,51.6,20580,-68.5,-78.5,23,0.02,90,30,477.3,477.4,477.3
62,50.0,20770,-65.7,-76.7,20,0.02,85,31,488.2,488.4,488.2
63,48.1,21006,-63.7,-75.7,18,0.03,86,32,498.4,498.6,498.4
64,44.4,21495,-65.3,-78.3,15,0.02,88,34,506.1,506.2,506.1
65,34.0,23154,-57.7,-77.8,6,0.03,95,41,566.1,566.4,566.2
66,31.7,23590,-55.7,-77.7,5,0.03,112,31,583.0,583.2,583.0
67,30.0,23940,-55.9,-77.9,5,0.03,125,23,591.6,591.9,591.7
68,29.0,24157,-55.5,-78.0,4,0.03,115,29,598.7,598.9,598.7
69,27.0,24616,-54.5,-78.1,4,0.03,120,25,613.7,614.0,613.7
70,24.0,25371,-52.9,-78.2,3,0.04,85,33,639.2,639.6,639.2
71,22.9,25672,-52.3,-78.3,3,0.04,,,649.7,650.1,649.7
72,22.8,25700,-52.3,-78.3,3,0.04,,,650.5,650.9,650.5
