,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,   122,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  942.0 ,   614,   22.8,   19.2,     80,  15.10,     70,      4,  301.1,  345.6,  303.8
2,  932.0 ,   727,   22.0,   19.8,     87,  15.86,     58,      5,  301.1,  348.0,  304.0
3,  925.0 ,   806,   22.0,   19.3,     85,  15.48,     50,      6,  301.8,  347.7,  304.6
4,  904.0 ,  1006,   21.5,   17.9,     80,  14.52,     35,      8,  303.2,  346.5,  305.9
5,  893.0 ,  1112,   21.2,   17.2,     78,  14.02,     35,      7,  304.0,  346.0,  306.6
6,  869.0 ,  1348,   19.8,   16.0,     79,  13.32,     35,      6,  304.9,  344.9,  307.3
7,  850.0 ,  1539,   18.6,   15.0,     80,  12.77,     45,      6,  305.6,  344.1,  308.0
8,  807.0 ,  1983,   15.2,   13.4,     89,  12.12,     59,      9,  306.6,  343.3,  308.8
9,  803.0 ,  2026,   15.1,   13.1,     88,  11.94,     60,     10,  306.9,  343.2,  309.1
10,  726.0 ,  2881,   14.0,    7.0,     63,   8.73,    130,     10,  314.7,  342.2,  316.3
11,  711.0 ,  3057,   12.7,    5.7,     62,   8.16,    145,     10,  315.1,  341.0,  316.7
12,  700.0 ,  3188,   11.8,    4.8,     62,   7.76,    140,      8,  315.5,  340.2,  317.0
13,  652.0 ,  3770,    7.5,    2.3,     70,   7.00,    110,      6,  317.1,  339.6,  318.5
14,  622.0 ,  4155,    4.7,    0.7,     75,   6.52,    125,      4,  318.2,  339.3,  319.4
15,  569.0 ,  4884,   -0.7,   -2.4,     88,   5.68,    190,      8,  320.1,  338.7,  321.2
16,  567.0 ,  4913,   -0.9,   -2.5,     89,   5.65,    190,      7,  320.2,  338.7,  321.3
17,  543.0 ,  5257,   -2.5,   -5.0,     83,   4.87,    195,      4,  322.2,  338.4,  323.2
18,  526.0 ,  5510,   -3.7,   -6.9,     78,   4.36,    195,      4,  323.7,  338.4,  324.6
19,  520.0 ,  5601,   -3.9,  -11.9,     54,   2.97,    195,      4,  324.6,  334.8,  325.1
20,  518.0 ,  5631,   -3.9,   -8.4,     71,   3.94,    195,      4,  324.9,  338.3,  325.7
21,  513.0 ,  5708,   -3.7,  -14.7,     42,   2.40,    195,      4,  326.1,  334.4,  326.5
22,  506.0 ,  5816,   -3.9,  -19.9,     28,   1.57,    195,      4,  327.1,  332.7,  327.4
23,  501.0 ,  5894,   -4.4,  -22.1,     24,   1.31,    195,      4,  327.4,  332.2,  327.7
24,  500.0 ,  5910,   -4.5,  -22.5,     23,   1.26,    190,      4,  327.5,  332.1,  327.7
