,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,   121,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  941.0 ,   614,   21.4,   19.7,     90,  15.61,    330,      2,  299.7,  345.5,  302.5
2,  935.0 ,   684,   20.0,   18.0,     88,  14.09,      2,      4,  298.8,  340.1,  301.4
3,  925.0 ,   801,   19.0,   17.3,     90,  13.62,     55,      8,  298.7,  338.6,  301.2
4,  898.0 ,  1055,   16.9,   15.7,     92,  12.60,     65,     19,  299.1,  336.1,  301.4
5,  894.0 ,  1094,   16.6,   15.4,     93,  12.46,     67,     20,  299.2,  335.7,  301.4
6,  871.0 ,  1317,   18.2,   13.8,     75,  11.51,     78,     23,  303.1,  337.5,  305.2
7,  868.0 ,  1347,   18.8,   11.9,     64,  10.20,     80,     23,  304.0,  334.7,  305.9
8,  863.0 ,  1396,   19.8,    8.8,     49,   8.30,     86,     22,  305.6,  330.9,  307.1
9,  850.0 ,  1527,   18.8,    7.8,     49,   7.87,    100,     19,  305.8,  329.9,  307.3
10,  847.0 ,  1557,   19.2,    8.2,     49,   8.12,    103,     19,  306.6,  331.4,  308.1
11,  812.0 ,  1918,   17.0,    6.0,     48,   7.27,    145,     16,  307.9,  330.4,  309.3
12,  809.0 ,  1950,   16.8,    5.8,     48,   7.20,    145,     15,  308.1,  330.3,  309.4
13,  800.0 ,  2045,   17.0,    0.0,     32,   4.81,    145,     14,  309.2,  324.5,  310.1
14,  777.0 ,  2293,   14.8,   -1.2,     33,   4.53,    145,     10,  309.5,  323.9,  310.3
15,  774.0 ,  2325,   14.0,    5.0,     55,   7.11,    145,     10,  309.0,  331.1,  310.3
16,  767.0 ,  2402,   13.2,    3.2,     51,   6.32,    145,      9,  308.9,  328.6,  310.1
17,  763.0 ,  2446,   13.6,   -4.4,     28,   3.63,    145,      8,  309.8,  321.5,  310.5
18,  747.0 ,  2623,   12.9,   -5.0,     28,   3.53,    145,      6,  311.0,  322.4,  311.6
19,  701.0 ,  3155,   11.0,   -7.0,     28,   3.24,    199,      4,  314.5,  325.2,  315.1
20,  700.0 ,  3167,   11.0,   -6.0,     30,   3.51,    200,      4,  314.6,  326.2,  315.3
21,  685.0 ,  3347,    9.1,   -4.1,     39,   4.13,    225,      4,  314.5,  328.0,  315.3
22,  684.0 ,  3359,    9.0,   -4.0,     40,   4.18,    223,      4,  314.5,  328.1,  315.3
23,  657.0 ,  3692,    7.3,  -17.9,     15,   1.43,    160,      6,  316.2,  321.1,  316.4
24,  653.0 ,  3742,    7.0,  -20.0,     13,   1.20,    157,      7,  316.4,  320.7,  316.7
25,  629.0 ,  4047,    4.8,  -20.6,     14,   1.18,    140,     16,  317.3,  321.5,  317.5
26,  608.0 ,  4324,    2.8,  -21.2,     15,   1.16,    149,     18,  318.1,  322.2,  318.3
27,  574.0 ,  4789,    2.1,  -39.2,      3,   0.22,    165,     23,  322.6,  323.5,  322.6
28,  567.0 ,  4888,    2.0,  -43.0,      2,   0.15,    172,     22,  323.6,  324.2,  323.6
29,  548.0 ,  5161,   -0.0,  -31.5,      7,   0.50,    190,     19,  324.3,  326.2,  324.4
30,  531.0 ,  5414,   -1.9,  -20.9,     22,   1.37,    180,     21,  325.0,  329.9,  325.3
31,  523.0 ,  5534,   -2.5,  -35.1,      6,   0.37,    175,     21,  325.8,  327.2,  325.8
32,  517.0 ,  5626,   -2.9,  -45.9,      2,   0.12,    178,     21,  326.3,  326.8,  326.3
33,  500.0 ,  5890,   -4.3,  -50.3,      1,   0.08,    185,     21,  327.7,  328.1,  327.8
34,  499.0 ,  5906,   -4.3,  -50.3,      1,   0.08,    185,     21,  327.9,  328.2,  327.9
35,  459.0 ,  6554,   -9.2,  -31.7,     14,   0.59,    195,     23,  329.8,  332.1,  329.9
36,  450.0 ,  6708,  -10.3,  -27.3,     23,   0.91,    202,     23,  330.2,  333.6,  330.4
37,  419.0 ,  7251,  -14.2,  -53.7,      2,   0.06,    225,     23,  332.0,  332.2,  332.0
38,  417.0 ,  7287,  -14.5,  -55.5,      2,   0.05,    224,     23,  332.1,  332.3,  332.1
39,  400.0 ,  7600,  -16.3,  -40.3,     11,   0.29,    220,     21,  333.7,  334.9,  333.8
40,  348.0 ,  8636,  -22.5,  -46.5,      9,   0.17,    220,     25,  338.9,  339.6,  338.9
41,  341.0 ,  8784,  -23.5,  -43.9,     14,   0.23,    220,     25,  339.5,  340.4,  339.5
42,  329.0 ,  9046,  -25.3,  -39.3,     26,   0.39,    227,     26,  340.5,  342.1,  340.6
43,  312.0 ,  9429,  -27.7,  -49.7,     10,   0.13,    237,     28,  342.4,  342.9,  342.4
44,  300.0 ,  9710,  -30.1,  -52.1,     10,   0.10,    245,     29,  342.8,  343.3,  342.9
45,  290.0 ,  9949,  -32.2,  -49.6,     16,   0.14,    250,     29,  343.1,  343.7,  343.1
46,  279.0 , 10222,  -34.7,  -46.7,     28,   0.21,    247,     29,  343.4,  344.3,  343.4
47,  255.0 , 10843,  -39.6,  -54.9,     18,   0.09,    240,     27,  345.1,  345.5,  345.1
48,  250.0 , 10980,  -40.7,  -56.7,     16,   0.07,    240,     27,  345.4,  345.7,  345.4
49,  224.0 , 11714,  -46.9,  -67.9,      7,   0.02,    215,     23,  346.9,  347.0,  346.9
50,  202.0 , 12386,  -53.3,  -66.3,     19,   0.03,    233,     27,  347.2,  347.3,  347.2
51,  200.0 , 12450,  -53.7,  -65.7,     22,   0.03,    235,     27,  347.6,  347.7,  347.6
52,  195.0 , 12612,  -55.0,  -62.9,     37,   0.04,    235,     29,  348.0,  348.2,  348.0
53,  194.0 , 12645,  -55.3,  -62.3,     41,   0.05,    235,     29,  348.1,  348.3,  348.1
54,  169.0 , 13508,  -62.3,  -73.7,     20,   0.01,    235,     27,  350.5,  350.5,  350.5
55,  161.0 , 13811,  -64.7,  -77.7,     15,   0.01,    221,     25,  351.3,  351.3,  351.3
56,  150.0 , 14240,  -67.7,  -77.7,     23,   0.01,    200,     21,  353.3,  353.3,  353.3
