,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,   150,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  944.0 ,   614,   20.0,   17.6,     86,  13.60,     40,      8,  298.0,  337.7,  300.4
2,  943.0 ,   625,   20.4,   18.2,     87,  14.15,     41,      8,  298.5,  339.9,  301.1
3,  925.0 ,   827,   19.2,   17.3,     89,  13.62,     50,     19,  298.9,  338.8,  301.4
4,  876.0 ,  1293,   15.4,   14.9,     97,  12.31,     55,     38,  299.7,  335.9,  301.9
5,  875.0 ,  1303,   15.4,   14.8,     96,  12.25,     55,     39,  299.8,  335.8,  302.0
6,  850.0 ,  1550,   16.0,   12.4,     79,  10.75,     55,     33,  302.9,  335.1,  304.9
7,  848.0 ,  1570,   16.0,   12.6,     80,  10.92,     55,     33,  303.1,  335.8,  305.1
8,  837.0 ,  1682,   18.2,   10.2,     60,   9.42,     52,     32,  306.5,  335.3,  308.3
9,  807.0 ,  1991,   16.6,    8.0,     57,   8.43,     45,     29,  308.1,  334.1,  309.7
10,  741.0 ,  2716,   13.0,    3.0,     51,   6.45,     69,     17,  311.7,  332.1,  312.9
11,  700.0 ,  3191,    9.4,    0.4,     53,   5.66,     85,     10,  312.9,  330.9,  313.9
12,  697.0 ,  3226,    9.2,    0.2,     53,   5.58,     85,     10,  313.0,  330.8,  314.0
13,  670.0 ,  3552,    6.9,   -2.1,     53,   4.92,     60,      8,  314.0,  329.9,  314.9
14,  664.0 ,  3626,    6.4,   -2.6,     53,   4.78,     64,      8,  314.2,  329.7,  315.1
15,  642.0 ,  3901,    4.5,   -2.8,     59,   4.89,     80,      8,  315.1,  330.9,  316.1
16,  614.0 ,  4263,    2.0,   -3.0,     70,   5.03,     80,     10,  316.3,  332.6,  317.2
17,  612.0 ,  4290,    1.8,   -3.0,     70,   5.04,     78,     10,  316.4,  332.7,  317.3
18,  605.0 ,  4383,    2.6,   -2.4,     70,   5.33,     73,     11,  318.3,  335.7,  319.4
19,  584.0 ,  4667,    0.7,   -5.5,     63,   4.39,     55,     16,  319.3,  333.8,  320.2
20,  569.0 ,  4876,   -0.7,   -7.7,     59,   3.79,     58,     16,  320.1,  332.7,  320.8
21,  554.0 ,  5089,   -2.1,   -5.6,     77,   4.57,     60,     16,  320.9,  336.0,  321.8
22,  534.0 ,  5381,   -3.3,   -7.9,     70,   3.97,     64,     16,  322.8,  336.2,  323.6
23,  529.0 ,  5455,   -2.8,  -20.2,     25,   1.46,     65,     16,  324.3,  329.5,  324.6
24,  528.0 ,  5470,   -2.7,  -22.7,     20,   1.18,     66,     15,  324.6,  328.9,  324.8
25,  523.0 ,  5545,   -2.9,  -13.9,     42,   2.51,     73,     14,  325.2,  334.0,  325.7
26,  502.0 ,  5869,   -5.1,  -10.6,     65,   3.41,    100,      8,  326.4,  338.1,  327.1
27,  500.0 ,  5900,   -5.3,  -10.3,     68,   3.51,    100,      8,  326.5,  338.6,  327.2
28,  485.0 ,  6139,   -7.5,  -11.2,     75,   3.37,    107,      9,  326.7,  338.3,  327.3
29,  479.0 ,  6236,   -5.9,  -11.9,     63,   3.23,    110,     10,  329.8,  341.1,  330.4
30,  478.0 ,  6252,   -6.0,  -12.1,     62,   3.19,    110,     10,  329.9,  341.1,  330.6
31,  443.0 ,  6846,   -8.3,  -18.3,     44,   2.05,    210,      4,  334.2,  341.7,  334.6
32,  433.0 ,  7021,   -9.7,  -19.5,     45,   1.90,    240,      2,  334.6,  341.6,  335.0
33,  400.0 ,  7630,  -14.5,  -23.5,     46,   1.45,     10,      2,  336.1,  341.4,  336.4
34,  351.0 ,  8605,  -22.0,  -30.1,     48,   0.90,    290,      2,  338.7,  342.1,  338.9
35,  347.0 ,  8691,  -22.7,  -30.7,     48,   0.86,    278,      3,  338.9,  342.2,  339.1
36,  333.0 ,  8990,  -25.3,  -30.5,     62,   0.92,    235,      8,  339.3,  342.8,  339.5
37,  324.0 ,  9190,  -27.1,  -30.3,     74,   0.96,    232,      9,  339.5,  343.2,  339.7
38,  300.0 ,  9740,  -31.1,  -34.7,     71,   0.67,    225,     14,  341.4,  344.1,  341.6
39,  298.0 ,  9787,  -31.5,  -35.0,     71,   0.66,    225,     14,  341.6,  344.2,  341.7
40,  283.0 , 10146,  -34.3,  -37.7,     71,   0.53,    195,     17,  342.6,  344.7,  342.7
41,  265.0 , 10603,  -37.9,  -41.0,     73,   0.40,    192,     19,  343.8,  345.5,  343.9
42,  250.0 , 11000,  -41.5,  -44.1,     76,   0.31,    190,     19,  344.2,  345.5,  344.3
43,  216.0 , 11975,  -50.0,  -54.5,     59,   0.11,    175,     19,  345.8,  346.2,  345.8
44,  209.0 , 12195,  -51.9,  -56.8,     55,   0.08,    175,     22,  346.0,  346.4,  346.1
45,  200.0 , 12480,  -54.1,  -58.9,     55,   0.07,    175,     25,  346.9,  347.2,  346.9
46,  194.0 , 12674,  -55.5,  -58.9,     66,   0.07,    174,     27,  347.7,  348.1,  347.8
47,  190.0 , 12806,  -56.3,  -62.3,     47,   0.05,    174,     29,  348.5,  348.7,  348.5
48,  172.0 , 13429,  -61.7,  -67.7,     45,   0.02,    172,     36,  349.6,  349.8,  349.6
49,  153.0 , 14140,  -67.7,  -71.8,     56,   0.02,    170,     45,  351.3,  351.4,  351.3
50,  150.0 , 14260,  -68.7,  -72.5,     58,   0.01,    170,     45,  351.6,  351.6,  351.6
51,  142.0 , 14586,  -71.7,  -74.8,     63,   0.01,    176,     44,  351.9,  351.9,  351.9
52,  137.0 , 14796,  -72.9,  -75.4,     68,   0.01,    180,     43,  353.4,  353.4,  353.4
53,  132.0 , 15014,  -74.1,  -76.1,     74,   0.01,    176,     37,  355.0,  355.1,  355.0
54,  127.0 , 15239,  -74.5,  -78.9,     51,   0.01,    172,     31,  358.2,  358.2,  358.2
55,  120.0 , 15568,  -75.7,  -80.3,     49,   0.01,    167,     23,  361.9,  361.9,  361.9
56,  117.0 , 15714,  -76.7,  -79.3,     66,   0.01,    164,     19,  362.6,  362.7,  362.6
57,  107.0 , 16219,  -81.0,  -82.4,     79,   0.00,    155,      6,  364.0,  364.0,  364.0
58,  101.0 , 16545,  -83.7,  -84.4,     89,   0.00,     95,     11,  364.7,  364.8,  364.7
59,  100.0 , 16600,  -84.1,  -84.7,     90,   0.00,     85,     12,  365.0,  365.0,  365.0
60,   98.0 , 16712,  -84.7,  -85.5,     87,   0.00,     82,     13,  365.9,  366.0,  365.9
61,   94.3 , 16926,  -80.7,  -82.2,     78,   0.00,     75,     15,  377.9,  377.9,  377.9
62,   85.9 , 17450,  -82.1,  -82.1,    100,   0.01,     59,     20,  385.2,  385.3,  385.2
63,   84.0 , 17575,  -82.1,  -82.1,     99,   0.01,     55,     21,  387.8,  387.8,  387.8
64,   79.0 , 17918,  -82.0,  -82.1,     98,   0.01,     55,     19,  394.8,  394.8,  394.8
65,   74.6 , 18239,  -81.9,  -82.1,     97,   0.01,     74,     24,  401.5,  401.5,  401.5
66,   72.0 , 18439,  -78.3,  -80.1,     75,   0.01,     86,     27,  413.2,  413.3,  413.2
67,   70.0 , 18600,  -77.7,  -79.7,     73,   0.01,     95,     29,  417.8,  417.9,  417.8
68,   68.4 , 18732,  -78.1,  -79.2,     84,   0.01,    106,     26,  419.8,  419.8,  419.8
69,   66.6 , 18885,  -74.9,  -79.1,     52,   0.01,    120,     22,  429.9,  430.0,  429.9
70,   64.4 , 19081,  -73.5,  -76.9,     60,   0.02,    136,     17,  437.1,  437.2,  437.1
71,   62.0 , 19302,  -74.1,  -76.7,     67,   0.02,    155,     12,  440.6,  440.7,  440.6
72,   59.4 , 19551,  -74.7,  -76.4,     77,   0.02,    155,      8,  444.6,  444.8,  444.6
73,   58.0 , 19691,  -72.7,  -75.2,     69,   0.02,    155,      6,  452.1,  452.3,  452.1
74,   56.6 , 19834,  -70.7,  -73.9,     63,   0.03,    133,      5,  459.9,  460.1,  459.9
75,   54.0 , 20113,  -70.8,  -73.7,     65,   0.03,     90,      4,  465.9,  466.1,  465.9
76,   51.4 , 20405,  -70.9,  -73.5,     68,   0.04,     64,      9,  472.3,  472.5,  472.3
77,   51.0 , 20451,  -69.5,  -72.5,     66,   0.04,     60,     10,  476.5,  476.8,  476.5
78,   50.0 , 20570,  -66.1,  -69.8,     60,   0.06,     60,     12,  487.3,  487.7,  487.3
79,   49.5 , 20631,  -63.7,  -68.7,     50,   0.07,     58,     12,  494.4,  494.9,  494.4
80,   46.7 , 20991,  -61.7,  -67.7,     45,   0.09,     46,     14,  507.5,  508.1,  507.5
81,   43.0 , 21500,  -62.5,  -67.5,     51,   0.10,     30,     17,  517.7,  518.4,  517.7
82,   38.5 , 22182,  -63.5,  -67.2,     61,   0.12,     54,     24,  531.7,  532.5,  531.7
83,   35.0 , 22777,  -60.9,  -65.9,     52,   0.16,     75,     29,  553.1,  554.3,  553.2
84,   31.0 , 23535,  -57.6,  -64.2,     43,   0.22,    105,     21,  581.6,  583.3,  581.6
85,   30.0 , 23740,  -56.7,  -63.7,     41,   0.24,     95,     27,  589.5,  591.4,  589.6
86,   29.0 , 23956,  -55.4,  -62.4,     41,   0.30,     90,     31,  598.9,  601.2,  599.0
87,   28.8 , 24000,  -55.1,  -62.1,     41,   0.31,     90,     31,  600.8,  603.3,  600.9
88,   23.0 , 25438,  -54.4,  -63.1,     33,   0.34,     85,     31,  642.7,  645.6,  642.8
