,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,    93,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  939.0 ,   614,   25.0,   23.1,     89,  19.38,    300,      2,  303.6,  361.5,  307.1
2,  928.0 ,   747,   23.0,   20.9,     88,  17.08,      7,      2,  302.5,  353.3,  305.6
3,  925.0 ,   783,   22.8,   20.4,     86,  16.61,     25,      2,  302.6,  352.0,  305.6
4,  901.0 ,  1011,   21.6,   18.9,     85,  15.51,     55,      8,  303.6,  349.9,  306.4
5,  864.0 ,  1375,   19.6,   16.5,     83,  13.88,     95,      8,  305.2,  346.9,  307.8
6,  850.0 ,  1517,   18.8,   15.6,     82,  13.29,     90,     10,  305.8,  345.9,  308.3
7,  843.0 ,  1588,   18.2,   15.4,     84,  13.22,     89,     10,  305.9,  345.8,  308.4
8,  826.0 ,  1763,   17.6,   13.2,     75,  11.64,     85,     12,  307.1,  342.5,  309.2
9,  791.0 ,  2133,   16.4,    8.4,     59,   8.82,     98,     13,  309.6,  336.9,  311.3
10,  775.0 ,  2307,   14.8,   10.2,     74,  10.18,    104,     13,  309.7,  341.1,  311.6
11,  761.0 ,  2462,   15.2,    5.8,     54,   7.67,    110,     14,  311.7,  335.8,  313.1
12,  759.0 ,  2484,   15.2,    5.2,     51,   7.36,    110,     14,  312.0,  335.1,  313.4
13,  737.0 ,  2733,   14.4,    4.4,     51,   7.16,    112,     15,  313.8,  336.4,  315.1
14,  700.0 ,  3167,   11.6,    2.6,     54,   6.64,    115,     17,  315.3,  336.5,  316.6
15,  686.0 ,  3336,   10.4,    1.4,     54,   6.21,    114,     18,  315.8,  335.7,  317.0
16,  651.0 ,  3770,    8.8,   -9.2,     27,   2.94,    112,     20,  318.7,  328.6,  319.3
17,  607.0 ,  4344,    4.8,   -8.9,     36,   3.24,    110,     23,  320.6,  331.6,  321.2
18,  600.0 ,  4439,    4.2,   -8.8,     38,   3.29,    110,     23,  320.9,  332.1,  321.6
19,  585.0 ,  4645,    3.4,  -15.6,     23,   1.95,    111,     23,  322.3,  329.1,  322.7
