,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,   114,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  941.0 ,   614,   23.2,   21.3,     89,  17.27,    340,      4,  301.5,  352.6,  304.7
2,  937.0 ,   660,   23.0,   21.2,     90,  17.24,    356,      5,  301.7,  352.7,  304.8
3,  925.0 ,   799,   22.2,   20.0,     87,  16.19,     45,      8,  302.0,  350.0,  304.9
4,  902.0 ,  1017,   21.2,   18.6,     85,  15.16,     65,     17,  303.1,  348.3,  305.9
5,  850.0 ,  1532,   18.8,   15.2,     80,  12.94,     95,     10,  305.8,  344.9,  308.2
6,  839.0 ,  1643,   18.1,   14.5,     79,  12.56,    100,      8,  306.3,  344.3,  308.6
7,  807.0 ,  1973,   16.2,   12.6,     79,  11.45,     90,      6,  307.7,  342.6,  309.8
8,  743.0 ,  2675,   12.1,    8.3,     78,   9.36,    125,     12,  310.6,  339.6,  312.3
9,  738.0 ,  2732,   11.8,    8.0,     78,   9.20,    125,     12,  310.8,  339.3,  312.5
10,  714.0 ,  3008,    9.9,    6.8,     81,   8.72,    125,     14,  311.7,  338.9,  313.3
11,  700.0 ,  3173,    8.8,    6.0,     83,   8.45,    125,     12,  312.2,  338.6,  313.8
12,  685.0 ,  3350,    7.7,    5.1,     84,   8.11,    125,     12,  312.9,  338.4,  314.4
13,  631.0 ,  4023,    3.5,    1.7,     88,   6.91,     85,     14,  315.5,  337.6,  316.9
14,  602.0 ,  4408,    1.1,   -0.2,     91,   6.29,     90,     21,  317.0,  337.3,  318.2
15,  601.0 ,  4422,    1.0,   -0.3,     91,   6.27,     90,     21,  317.1,  337.3,  318.3
16,  546.0 ,  5191,   -2.3,   -2.5,     99,   5.87,     79,     20,  322.0,  341.3,  323.1
17,  537.0 ,  5324,   -1.7,   -2.0,     98,   6.19,     77,     20,  324.2,  344.8,  325.4
18,  526.0 ,  5488,   -2.9,   -3.4,     96,   5.70,     75,     19,  324.8,  343.7,  325.9
19,  500.0 ,  5890,   -5.7,   -6.8,     92,   4.62,     85,     17,  326.0,  341.6,  326.9
20,  488.0 ,  6080,   -7.5,   -9.5,     86,   3.83,     86,     17,  326.1,  339.2,  326.8
21,  458.0 ,  6570,   -9.7,  -11.4,     87,   3.52,     90,     17,  329.3,  341.5,  330.0
22,  418.0 ,  7275,  -12.8,  -14.1,     90,   3.10,    125,     12,  334.0,  345.0,  334.6
23,  415.0 ,  7331,  -13.1,  -14.3,     91,   3.06,    125,     12,  334.3,  345.2,  335.0
24,  404.0 ,  7535,  -15.3,  -18.6,     76,   2.19,    125,     13,  334.1,  342.0,  334.5
25,  400.0 ,  7610,  -15.3,  -17.6,     83,   2.41,    125,     14,  335.0,  343.7,  335.5
26,  389.0 ,  7820,  -16.3,  -17.5,     90,   2.50,    124,     14,  336.4,  345.4,  336.9
27,  374.0 ,  8114,  -19.3,  -23.1,     72,   1.60,    123,     14,  336.2,  342.2,  336.5
28,  345.0 ,  8710,  -22.4,  -25.1,     79,   1.46,    120,     16,  339.9,  345.4,  340.2
29,  340.0 ,  8817,  -22.9,  -25.4,     80,   1.43,    119,     14,  340.6,  346.0,  340.9
30,  334.0 ,  8947,  -24.3,  -30.3,     58,   0.93,    117,     12,  340.4,  344.0,  340.6
31,  328.0 ,  9078,  -25.3,  -31.6,     55,   0.83,    115,     10,  340.8,  344.1,  341.0
32,  315.0 ,  9369,  -27.5,  -34.6,     51,   0.65,     80,      6,  341.8,  344.4,  341.9
33,  300.0 ,  9720,  -30.1,  -38.1,     46,   0.48,     70,      4,  342.8,  344.8,  342.9
34,  293.0 ,  9887,  -31.3,  -37.9,     53,   0.50,     60,      4,  343.4,  345.4,  343.5
35,  281.0 , 10182,  -33.5,  -37.4,     68,   0.55,     70,      6,  344.4,  346.6,  344.5
36,  280.0 , 10207,  -33.7,  -37.4,     69,   0.55,     69,      6,  344.5,  346.7,  344.6
37,  250.0 , 10990,  -40.1,  -42.8,     75,   0.35,     40,     10,  346.3,  347.8,  346.4
38,  248.0 , 11045,  -40.5,  -43.1,     76,   0.34,     38,     10,  346.5,  347.9,  346.6
39,  244.0 , 11154,  -41.5,  -45.8,     63,   0.26,     35,     10,  346.6,  347.7,  346.6
40,  235.0 , 11408,  -43.9,  -51.9,     41,   0.14,     34,     10,  346.7,  347.3,  346.8
41,  214.0 , 12027,  -48.5,  -54.2,     51,   0.11,     30,     10,  349.0,  349.5,  349.0
42,  208.0 , 12215,  -49.9,  -54.9,     55,   0.11,     36,     11,  349.6,  350.1,  349.7
43,  200.0 , 12470,  -52.3,  -57.3,     55,   0.08,     45,     14,  349.8,  350.2,  349.8
44,  196.0 , 12596,  -53.5,  -58.5,     54,   0.07,     50,     14,  350.0,  350.3,  350.0
45,  158.0 , 13945,  -65.7,  -71.7,     43,   0.02,     45,     12,  351.4,  351.5,  351.4
46,  157.0 , 13985,  -66.1,  -72.1,     43,   0.01,     47,     12,  351.4,  351.5,  351.4
47,  150.0 , 14260,  -67.3,  -74.3,     36,   0.01,     65,     17,  354.0,  354.0,  354.0
48,  147.0 , 14380,  -68.0,  -74.9,     37,   0.01,     70,     21,  354.8,  354.8,  354.8
49,  138.0 , 14755,  -70.2,  -76.8,     38,   0.01,     85,     10,  357.3,  357.4,  357.3
50,  125.0 , 15342,  -73.7,  -79.7,     40,   0.01,     90,     19,  361.3,  361.3,  361.3
51,  124.0 , 15388,  -74.0,  -79.9,     40,   0.01,     90,     19,  361.6,  361.6,  361.6
52,  111.0 , 16027,  -78.1,  -82.3,     51,   0.00,       ,       ,  365.5,  365.5,  365.5
