,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0,1000.0,79,,,,,,,,,
1,937.0,614,22.6,22.1,97,18.24,260,8,301.3,355.2,304.6
2,925.0,763,21.6,21.6,100,17.91,250,14,301.4,354.4,304.6
3,924.0,772,21.4,21.4,100,17.71,250,14,301.3,353.6,304.5
4,901.0,991,20.2,20.0,98,16.61,240,27,302.3,351.6,305.3
5,850.0,1495,17.6,16.7,94,14.28,240,27,304.6,347.4,307.2
6,817.0,1834,15.6,14.8,95,13.13,240,25,305.9,345.5,308.3
7,765.0,2393,13.6,12.8,95,12.29,240,21,309.6,347.2,311.8
8,744.0,2628,13.4,9.4,77,10.03,240,19,311.8,343.0,313.7
9,725.0,2847,13.2,6.2,63,8.27,234,17,313.9,340.0,315.5
10,700.0,3141,10.0,6.0,76,8.45,225,14,313.5,340.1,315.1
11,697.0,3177,9.8,6.2,78,8.60,222,14,313.7,340.8,315.3
12,695.0,3201,9.7,6.1,78,8.57,220,14,313.8,340.8,315.5
13,669.0,3517,8.4,4.7,78,8.08,225,10,315.8,341.5,317.3
14,654.0,3705,7.6,3.9,77,7.80,246,10,317.0,341.9,318.5
15,644.0,3831,6.6,3.2,79,7.52,260,10,317.2,341.3,318.6
16,586.0,4600,0.2,-1.3,90,5.97,269,12,318.4,337.8,319.6
17,519.0,5564,-4.8,-5.2,97,5.03,280,16,323.7,340.5,324.7
18,500.0,5860,-6.3,-6.4,99,4.77,275,14,325.3,341.3,326.2
19,498.0,5891,-6.4,-6.6,99,4.72,275,14,325.5,341.4,326.4
20,477.0,6226,-7.9,-8.5,96,4.26,250,8,327.7,342.3,328.6
21,456.0,6576,-9.4,-10.4,92,3.81,205,14,330.1,343.3,330.8
22,447.0,6731,-10.1,-11.3,91,3.63,201,15,331.1,343.7,331.8
23,415.0,7299,-13.6,-15.1,88,2.86,185,21,333.7,343.9,334.3
24,400.0,7580,-15.3,-17.0,87,2.54,185,21,335.0,344.2,335.5
25,359.0,8388,-20.0,-21.5,88,1.92,165,10,339.2,346.4,339.6
26,347.0,8642,-21.5,-22.9,88,1.76,146,12,340.5,347.1,340.9
27,311.0,9438,-27.1,-29.6,79,1.06,85,21,343.6,347.7,343.8
28,300.0,9700,-28.9,-31.8,76,0.89,75,19,344.5,348.1,344.7
29,264.0,10592,-35.5,-39.1,69,0.49,50,29,347.7,349.7,347.8
30,255.0,10835,-37.3,-41.1,68,0.41,50,32,348.5,350.2,348.6
31,250.0,10970,-38.7,-42.5,67,0.36,50,33,348.4,349.9,348.5
32,200.0,12460,-51.5,-56.2,57,0.09,30,47,351.1,351.5,351.1
33,182.0,13065,-56.7,-61.6,54,0.05,25,48,352.2,352.4,352.2
34,167.0,13602,-61.8,-70.2,31,0.02,20,49,352.5,352.6,352.5
35,161.0,13830,-63.9,-73.9,24,0.01,22,49,352.6,352.7,352.6
36,150.0,14260,-67.9,-75.9,31,0.01,25,51,352.9,353.0,352.9
37,125.0,15326,-76.9,-81.7,46,0.00,40,52,355.5,355.5,355.5
38,120.0,15565,-78.9,-83.0,51,0.00,50,56,356.0,356.0,356.0
39,116.0,15758,-79.1,-83.4,50,0.00,58,61,359.1,359.1,359.1
40,115.0,15807,-78.4,-83.1,47,0.00,60,62,361.2,361.2,361.2
41,111.0,16010,-75.7,-81.7,39,0.00,70,57,370.0,370.0,370.0
42,107.0,16221,-76.5,-81.5,45,0.00,80,52,372.4,372.5,372.4
43,101.0,16553,-77.7,-81.1,58,0.01,80,54,376.3,376.3,376.3
44,100.0,16610,-77.1,-80.6,57,0.01,80,54,378.5,378.6,378.5
45,94.5,16935,-76.3,-80.8,49,0.01,75,47,386.2,386.3,386.2
46,94.0,16966,-75.6,-80.4,47,0.01,75,47,388.1,388.2,388.1
47,90.4,17195,-70.7,-77.7,35,0.01,78,45,402.3,402.4,402.3
48,83.1,17694,-70.7,-77.7,35,0.01,85,41,412.1,412.2,412.1
49,79.3,17973,-67.3,-77.3,23,0.01,89,38,424.7,424.7,424.7
50,74.0,18387,-68.8,-79.4,21,0.01,95,35,429.9,429.9,429.9
51,70.0,18720,-70.1,-81.1,19,0.01,90,41,434.1,434.1,434.1
52,67.6,18927,-70.7,-81.7,18,0.01,89,41,437.1,437.2,437.1
53,55.0,20173,-65.1,-78.9,13,0.01,80,45,476.6,476.6,476.6
54,50.4,20701,-62.7,-77.7,12,0.02,85,43,494.2,494.3,494.2
55,50.0,20750,-62.3,-77.3,12,0.02,85,43,496.2,496.4,496.2
56,47.0,21135,-61.3,-76.3,12,0.03,95,47,507.4,507.6,507.4
57,41.3,21938,-59.3,-74.3,13,0.04,92,49,531.6,531.9,531.6
58,36.2,22759,-61.3,-76.3,12,0.03,89,52,546.8,547.1,546.8
59,33.9,23170,-57.7,-73.7,11,0.05,88,54,566.6,567.0,566.6
60,30.0,23940,-57.9,-73.9,11,0.06,85,56,586.2,586.7,586.2
61,28.3,24308,-58.9,-74.9,11,0.05,91,54,593.3,593.7,593.3
62,25.9,24871,-53.7,-70.7,11,0.11,101,52,623.3,624.2,623.3
63,25.0,25100,-53.6,-70.6,11,0.11,105,51,630.0,631.0,630.0
64,20.0,26540,-52.7,-69.7,11,0.16,110,45,674.1,675.6,674.2
65,19.0,26870,-54.1,-71.1,11,0.14,,,679.7,681.0,679.8
