,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0,1000.0,68,,,,,,,,,
1,936.0,614,23.6,21.7,89,17.81,290,2,302.4,355.3,305.6
2,925.0,754,23.4,19.3,78,15.48,335,2,303.2,349.4,306.0
3,901.0,984,22.4,17.7,75,14.34,20,4,304.4,347.4,307.1
4,888.0,1110,21.8,16.8,73,13.74,13,5,305.1,346.5,307.6
5,864.0,1348,19.8,15.8,78,13.24,0,6,305.4,345.3,307.9
6,850.0,1489,18.6,15.2,81,12.94,0,8,305.6,344.6,308.0
7,831.0,1683,17.0,14.4,85,12.60,0,12,305.9,343.9,308.2
8,820.0,1797,16.0,14.0,88,12.40,6,12,306.0,343.5,308.3
9,797.0,2037,14.9,12.8,87,11.81,20,12,307.4,343.3,309.6
10,700.0,3132,10.0,7.5,84,9.38,15,16,313.5,342.9,315.3
11,676.0,3422,9.2,5.5,78,8.45,15,19,315.8,342.6,317.4
12,674.0,3446,9.0,5.4,78,8.43,15,19,315.9,342.6,317.4
13,631.0,3990,5.2,4.0,92,8.15,20,13,317.5,343.5,319.1
14,603.0,4360,4.4,-1.6,65,5.68,23,8,320.7,339.4,321.8
15,591.0,4522,3.4,-2.4,66,5.47,25,6,321.4,339.4,322.4
16,564.0,4898,1.1,-4.2,68,5.01,45,6,323.0,339.7,323.9
17,538.0,5277,-1.3,-6.0,70,4.58,0,0,324.6,340.0,325.4
18,525.0,5474,-2.5,-6.9,72,4.37,75,1,325.4,340.1,326.2
19,513.0,5657,-3.0,-11.1,54,3.22,145,2,326.9,338.1,327.6
20,510.0,5704,-3.1,-12.1,50,2.98,160,2,327.3,337.7,327.9
21,500.0,5860,-4.3,-12.3,54,2.99,210,2,327.7,338.1,328.3
22,489.0,6035,-5.3,-11.9,60,3.17,225,4,328.6,339.6,329.2
23,485.0,6100,-5.7,-11.7,63,3.24,230,4,328.9,340.1,329.5
24,475.0,6263,-5.7,-18.7,35,1.85,244,5,330.8,337.5,331.2
25,467.0,6396,-6.8,-16.4,46,2.28,255,6,331.1,339.3,331.6
26,463.0,6463,-7.3,-15.3,53,2.53,253,6,331.3,340.3,331.8
27,451.0,6667,-8.1,-23.1,29,1.33,248,7,332.8,337.7,333.0
28,438.0,6894,-9.7,-26.7,24,0.99,241,7,333.5,337.3,333.7
29,430.0,7036,-10.3,-20.3,44,1.78,237,8,334.5,341.1,334.9
30,425.0,7126,-10.8,-24.4,32,1.26,235,8,335.1,339.8,335.3
31,419.0,7235,-11.3,-29.3,21,0.81,212,7,335.7,338.9,335.9
32,403.0,7533,-12.7,-30.7,21,0.74,147,6,337.7,340.6,337.8
33,401.0,7571,-13.1,-22.1,47,1.63,139,6,337.6,343.7,338.0
34,400.0,7590,-13.1,-22.1,47,1.64,135,6,337.9,344.0,338.2
