,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0,1000.0,97,,,,,,,,,
1,939.0,614,24.2,22.6,91,18.78,90,2,302.8,358.6,306.1
2,938.0,626,23.6,21.0,85,17.00,88,2,302.2,352.7,305.3
3,925.0,784,21.8,19.4,86,15.58,55,2,301.6,347.7,304.4
4,911.0,917,20.6,18.8,89,15.23,38,3,301.7,346.8,304.4
5,897.0,1050,20.0,17.9,88,14.61,20,4,302.4,345.8,305.0
6,857.0,1444,18.1,15.3,83,12.90,10,8,304.4,343.1,306.8
7,850.0,1515,17.8,14.8,83,12.61,15,8,304.8,342.7,307.1
8,819.0,1833,16.4,10.7,69,9.98,40,10,306.5,336.9,308.4
9,815.0,1875,16.2,10.2,68,9.67,41,10,306.8,336.3,308.6
10,805.0,1980,15.2,12.7,85,11.59,44,9,306.8,342.0,308.9
11,752.0,2556,13.0,6.1,63,7.93,60,8,310.5,335.2,312.0
12,751.0,2567,13.0,6.0,62,7.87,59,8,310.6,335.1,312.0
13,700.0,3156,9.8,3.8,66,7.23,20,8,313.3,336.2,314.7
14,688.0,3299,9.1,3.1,66,7.00,15,6,314.1,336.3,315.4
15,660.0,3641,7.4,1.4,66,6.47,30,6,315.9,336.7,317.2
16,632.0,3999,5.7,-0.3,65,5.96,325,8,317.9,337.2,319.1
17,612.0,4264,4.4,-1.6,65,5.59,313,6,319.4,337.6,320.4
18,576.0,4753,0.8,-2.8,77,5.43,290,2,320.7,338.5,321.7
19,551.0,5112,-1.9,-3.7,87,5.31,261,2,321.6,339.2,322.6
20,550.0,5126,-2.0,-3.8,87,5.27,260,2,321.7,339.1,322.7
21,525.0,5495,-4.2,-6.8,82,4.38,95,2,323.4,338.1,324.2
22,519.0,5586,-4.7,-7.6,80,4.18,70,2,323.8,337.9,324.6
23,502.0,5849,-5.5,-8.5,79,4.03,359,4,325.9,339.6,326.7
24,500.0,5880,-5.7,-9.6,74,3.71,350,4,326.0,338.7,326.8
25,497.0,5927,-5.9,-11.9,63,3.11,346,4,326.3,337.1,327.0
26,495.0,5959,-5.9,-16.9,42,2.07,343,4,326.7,334.0,327.1
27,491.0,6022,-6.5,-10.8,72,3.44,338,4,326.7,338.6,327.4
28,487.0,6086,-6.9,-10.3,77,3.61,333,4,327.0,339.4,327.7
29,475.0,6280,-7.7,-11.3,75,3.41,317,5,328.4,340.2,329.0
30,470.0,6363,-7.7,-15.7,53,2.41,310,5,329.4,337.9,329.8
31,456.0,6597,-9.2,-14.8,64,2.67,290,6,330.3,339.7,330.8
32,445.0,6786,-10.5,-14.1,75,2.90,258,5,331.0,341.2,331.6
33,443.0,6820,-10.3,-18.3,52,2.05,252,5,331.7,339.1,332.1
34,438.0,6908,-10.3,-21.3,40,1.60,237,4,332.8,338.6,333.1
35,434.0,6978,-10.8,-20.6,44,1.72,225,4,333.1,339.3,333.4
36,431.0,7031,-11.1,-20.1,47,1.81,221,4,333.3,339.9,333.6
37,423.0,7175,-12.1,-15.7,75,2.68,209,4,333.8,343.4,334.3
38,413.0,7357,-13.3,-17.5,71,2.36,195,4,334.5,343.1,335.0
39,400.0,7600,-14.9,-19.9,66,1.98,245,4,335.5,342.8,335.9
40,394.0,7714,-15.5,-20.5,65,1.91,260,4,336.2,343.2,336.6
41,385.0,7889,-16.5,-21.5,65,1.79,259,4,337.1,343.8,337.5
42,381.0,7968,-17.1,-26.1,46,1.20,258,4,337.3,341.9,337.6
43,377.0,8047,-17.5,-23.5,60,1.53,258,5,337.8,343.6,338.1
44,365.0,8289,-18.9,-25.9,54,1.28,256,5,339.1,343.9,339.4
