,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,   104,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  939.0 ,   614,   21.0,   19.8,     93,  15.74,     20,      6,  299.5,  345.6,  302.3
2,  938.0 ,   626,   21.6,   18.9,     85,  14.88,     21,      6,  300.2,  344.0,  302.9
3,  925.0 ,   784,   20.8,   18.6,     87,  14.80,     40,     10,  300.6,  344.2,  303.2
4,  899.0 ,  1030,   19.1,   17.5,     90,  14.18,     55,     16,  301.2,  343.1,  303.8
5,  866.0 ,  1352,   16.8,   16.0,     95,  13.38,     55,     17,  302.1,  341.8,  304.5
6,  862.0 ,  1392,   16.5,   14.1,     85,  11.84,     55,     17,  302.2,  337.5,  304.4
7,  860.0 ,  1412,   16.4,   13.1,     81,  11.13,     55,     17,  302.3,  335.5,  304.3
8,  852.0 ,  1492,   19.4,   13.4,     68,  11.47,     55,     14,  306.2,  341.0,  308.4
9,  850.0 ,  1512,   19.2,   13.2,     68,  11.34,     55,     14,  306.2,  340.6,  308.3
10,  826.0 ,  1757,   17.4,   12.2,     71,  10.92,     70,     10,  306.9,  340.1,  308.9
11,  791.0 ,  2126,   14.7,   10.7,     77,  10.29,     60,      6,  307.8,  339.2,  309.7
12,  785.0 ,  2191,   14.2,   10.4,     78,  10.19,     69,      5,  307.9,  339.1,  309.8
13,  779.0 ,  2256,   14.4,    7.4,     63,   8.36,     79,      5,  308.8,  334.6,  310.4
14,  759.0 ,  2476,   13.4,    5.4,     58,   7.46,    110,      4,  310.0,  333.3,  311.4
15,  746.0 ,  2621,   12.4,    8.3,     76,   9.29,    126,      5,  310.5,  339.3,  312.2
16,  727.0 ,  2837,   11.5,    6.6,     72,   8.48,    150,      6,  311.8,  338.3,  313.4
17,  701.0 ,  3142,   10.2,    4.2,     66,   7.43,    164,     10,  313.6,  337.1,  315.0
18,  700.0 ,  3154,   10.0,    4.0,     66,   7.33,    165,     10,  313.5,  336.7,  314.9
19,  696.0 ,  3202,    9.5,    5.5,     76,   8.21,    165,     10,  313.5,  339.4,  315.1
