,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,    43,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  933.0 ,   614,   23.0,   22.5,     97,  18.79,    140,      4,  302.1,  357.8,  305.5
2,  929.0 ,   671,   22.0,   21.9,     99,  18.17,    147,      5,  301.4,  355.2,  304.7
3,  925.0 ,   729,   21.6,   21.5,     99,  17.80,    155,      6,  301.4,  354.0,  304.6
4,  908.0 ,   891,   22.4,   19.7,     85,  16.19,    169,     10,  303.8,  352.2,  306.8
5,  895.0 ,  1016,   21.7,   19.1,     85,  15.78,    180,     14,  304.3,  351.5,  307.2
6,  850.0 ,  1464,   19.0,   16.8,     87,  14.37,    190,     14,  306.0,  349.4,  308.7
7,  787.0 ,  2121,   16.1,   13.7,     86,  12.66,    205,     25,  309.7,  348.5,  312.0
8,  753.0 ,  2498,   14.4,   11.9,     85,  11.76,    200,     29,  311.8,  348.2,  314.0
9,  742.0 ,  2624,   13.8,   11.3,     85,  11.46,    201,     29,  312.5,  348.1,  314.6
10,  700.0 ,  3113,   10.0,    9.5,     97,  10.76,    205,     27,  313.5,  347.1,  315.6
11,  649.0 ,  3740,    6.4,    5.9,     97,   9.05,    210,     30,  316.3,  345.0,  318.0
12,  603.0 ,  4338,    3.8,    3.1,     95,   8.02,    215,     33,  320.0,  345.9,  321.6
13,  533.0 ,  5340,   -0.5,   -1.5,     93,   6.48,    208,     18,  326.4,  348.0,  327.6
14,  500.0 ,  5850,   -3.3,   -3.7,     97,   5.86,    205,     10,  328.9,  348.8,  330.1
15,  498.0 ,  5881,   -3.5,   -3.9,     97,   5.80,    205,     10,  329.1,  348.7,  330.3
16,  428.0 ,  7055,  -10.4,  -11.1,     95,   3.86,    230,     14,  334.8,  348.4,  335.6
17,  400.0 ,  7580,  -13.5,  -14.3,     94,   3.18,    230,     16,  337.4,  348.8,  338.0
18,  381.0 ,  7949,  -16.3,  -16.5,     98,   2.78,    233,     18,  338.4,  348.5,  339.0
19,  332.0 ,  8974,  -22.6,  -25.4,     78,   1.47,    240,     23,  343.4,  349.0,  343.7
20,  331.0 ,  8996,  -22.7,  -25.6,     77,   1.45,    240,     23,  343.5,  349.0,  343.8
21,  314.0 ,  9381,  -26.1,  -26.7,     95,   1.38,    243,     18,  344.0,  349.3,  344.3
