,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0,1000.0,111,,,,,,,,,
1,941.0,614,25.2,20.2,74,16.11,160,6,303.6,351.7,306.5
2,938.0,649,23.0,18.5,76,14.50,161,5,301.6,344.6,304.2
3,925.0,800,21.8,18.0,79,14.24,165,4,301.6,343.8,304.2
4,901.0,1028,19.9,17.4,86,14.09,195,2,301.9,343.7,304.4
5,888.0,1153,18.8,17.1,90,14.01,236,1,302.0,343.6,304.6
6,880.0,1231,19.8,15.2,75,12.49,262,1,303.9,341.3,306.1
7,850.0,1530,18.4,13.9,75,11.88,0,0,305.4,341.2,307.6
8,822.0,1817,16.4,13.5,83,11.97,349,0,306.2,342.4,308.4
9,782.0,2242,14.8,9.8,72,9.82,332,1,308.9,339.1,310.7
10,756.0,2528,14.8,3.8,48,6.69,321,1,311.9,333.0,313.2
11,751.0,2585,15.8,-6.2,21,3.22,319,1,313.6,324.2,314.2
12,742.0,2687,14.8,3.8,48,6.82,315,1,313.6,335.2,314.9
13,730.0,2825,14.0,5.0,55,7.55,309,2,314.2,338.1,315.6
14,719.0,2953,14.4,-5.6,25,3.52,304,2,316.0,327.6,316.6
15,715.0,3000,14.0,4.0,51,7.18,302,2,316.0,339.0,317.4
16,702.0,3155,13.4,0.4,41,5.64,296,2,317.0,335.3,318.1
17,700.0,3179,13.4,1.4,44,6.09,295,2,317.3,337.0,318.5
18,666.0,3596,10.4,0.4,50,5.95,323,7,318.5,337.8,319.6
19,663.0,3634,10.2,-0.4,48,5.63,325,8,318.7,337.0,319.8
20,647.0,3837,9.2,-4.8,37,4.16,325,8,319.8,333.6,320.6
21,637.0,3966,8.2,-0.8,53,5.70,325,8,320.0,338.7,321.1
22,624.0,4136,7.0,-4.0,45,4.58,325,8,320.6,335.8,321.4
23,620.0,4189,6.2,1.2,70,6.78,325,8,320.2,342.3,321.5
24,603.0,4417,4.8,-1.1,66,5.91,325,8,321.1,340.5,322.2
25,599.0,4471,4.4,-1.6,65,5.71,320,7,321.3,340.1,322.4
26,596.0,4512,5.0,-8.0,38,3.53,316,7,322.5,334.4,323.2
27,593.0,4553,4.8,-9.2,36,3.23,312,6,322.7,333.7,323.3
28,577.0,4773,3.2,-10.4,36,3.01,290,4,323.4,333.7,324.0
29,551.0,5143,0.5,-12.5,37,2.67,290,4,324.5,333.7,325.0
30,526.0,5516,-2.2,-14.6,38,2.36,265,4,325.5,333.8,326.0
31,511.0,5748,-3.9,-15.9,39,2.18,291,4,326.2,333.9,326.6
32,500.0,5920,-4.5,-19.5,30,1.64,310,4,327.5,333.4,327.8
33,486.0,6143,-5.5,-24.5,21,1.09,301,3,328.9,332.9,329.1
34,476.0,6304,-6.6,-24.2,23,1.14,295,2,329.5,333.7,329.7
35,453.0,6688,-9.3,-23.4,31,1.29,335,6,330.8,335.5,331.0
36,434.0,7020,-11.7,-22.7,40,1.43,331,7,331.9,337.1,332.1
37,430.0,7091,-12.1,-24.5,35,1.23,330,8,332.3,336.9,332.5
38,423.0,7216,-12.7,-27.7,27,0.93,325,8,333.0,336.6,333.2
39,409.0,7472,-14.9,-23.9,46,1.36,315,8,333.4,338.5,333.7
40,400.0,7640,-15.5,-30.5,26,0.76,290,6,334.8,337.7,334.9
41,388.0,7869,-16.7,-34.7,19,0.52,240,6,336.1,338.2,336.2
42,370.0,8222,-19.2,-36.1,21,0.48,220,6,337.4,339.3,337.5
43,357.0,8488,-21.1,-37.1,22,0.45,271,8,338.3,340.1,338.4
44,351.0,8612,-21.1,-41.8,14,0.28,295,10,339.9,341.1,340.0
45,348.0,8676,-21.1,-44.1,11,0.22,295,10,340.8,341.7,340.8
46,319.0,9310,-26.1,-48.1,11,0.15,295,14,342.4,343.1,342.4
47,304.0,9655,-29.1,-49.5,12,0.14,295,16,343.0,343.6,343.0
48,300.0,9750,-29.9,-49.9,12,0.13,290,16,343.1,343.7,343.1
49,275.0,10356,-35.0,-53.0,14,0.10,245,14,344.4,344.9,344.5
50,262.0,10693,-37.8,-54.8,15,0.09,235,17,345.1,345.5,345.1
51,250.0,11020,-40.5,-56.5,16,0.07,250,17,345.7,346.1,345.7
52,247.0,11102,-41.1,-56.1,18,0.08,249,17,346.0,346.4,346.0
53,216.0,11998,-48.1,-66.1,11,0.02,243,14,348.7,348.8,348.7
54,200.0,12500,-52.3,-66.3,17,0.03,240,12,349.8,349.9,349.8
55,198.0,12564,-52.9,-66.6,18,0.02,240,12,349.8,349.9,349.8
56,183.0,13070,-57.7,-68.7,23,0.02,260,12,350.0,350.1,350.0
57,179.0,13209,-59.0,-67.4,33,0.02,265,12,350.1,350.2,350.1
58,177.0,13280,-59.7,-66.7,40,0.03,271,11,350.1,350.2,350.1
59,161.0,13864,-64.3,-71.3,38,0.02,320,8,352.0,352.0,352.0
60,153.0,14178,-66.7,-73.7,37,0.01,330,14,352.9,353.0,352.9
61,150.0,14300,-67.7,-74.7,36,0.01,330,12,353.3,353.3,353.3
62,149.0,14340,-67.9,-74.9,36,0.01,332,10,353.6,353.6,353.6
63,144.0,14540,-68.8,-75.7,37,0.01,340,2,355.4,355.5,355.4
64,136.0,14874,-70.4,-76.9,38,0.01,175,4,358.5,358.5,358.5
65,121.0,15557,-73.7,-79.6,40,0.01,315,6,364.7,364.7,364.7
66,115.0,15854,-75.1,-80.7,42,0.01,350,10,367.4,367.4,367.4
67,108.0,16222,-76.8,-82.1,43,0.00,355,14,370.8,370.8,370.8
68,103.0,16499,-78.2,-83.2,44,0.00,0,12,373.3,373.3,373.3
69,101.0,16613,-78.7,-83.6,45,0.00,3,12,374.4,374.4,374.4
70,100.0,16670,-78.9,-83.3,49,0.00,5,12,375.0,375.1,375.0
71,89.3,17310,-80.9,-84.4,56,0.00,50,12,383.4,383.4,383.4
72,86.0,17522,-80.9,-84.5,56,0.00,65,14,387.5,387.5,387.5
73,81.0,17859,-81.0,-84.6,55,0.00,60,21,394.1,394.1,394.1
74,77.0,18144,-81.0,-84.6,55,0.00,85,17,399.7,399.7,399.7
75,70.0,18680,-81.1,-84.8,54,0.00,65,19,410.6,410.6,410.6
76,68.0,18842,-81.7,-85.1,57,0.00,60,23,412.7,412.7,412.7
77,65.6,19044,-79.9,-84.2,49,0.01,53,19,420.9,420.9,420.9
78,63.9,19194,-74.1,-81.1,33,0.01,49,16,436.8,436.8,436.8
79,61.0,19466,-72.9,-80.5,31,0.01,40,10,445.2,445.3,445.2
80,57.0,19863,-71.2,-79.7,28,0.01,85,16,457.8,457.9,457.8
81,54.5,20126,-70.1,-79.1,26,0.01,85,14,466.3,466.4,466.3
82,54.0,20181,-69.8,-79.1,25,0.01,90,14,468.2,468.3,468.2
83,50.0,20640,-67.3,-79.3,17,0.01,120,12,484.5,484.6,484.5
84,48.0,20891,-65.7,-79.2,14,0.02,130,8,493.9,494.0,493.9
85,45.0,21287,-63.2,-79.2,10,0.02,85,8,509.2,509.3,509.2
86,43.0,21567,-61.5,-79.1,8,0.02,85,4,520.2,520.3,520.2
87,42.6,21624,-61.1,-79.1,8,0.02,73,4,522.4,522.6,522.4
88,40.0,22016,-61.5,-80.6,6,0.02,355,4,531.0,531.1,531.0
89,38.0,22335,-61.8,-81.8,5,0.01,335,8,538.1,538.2,538.1
90,36.0,22671,-62.1,-83.0,5,0.01,5,2,545.6,545.7,545.6
91,35.9,22689,-62.1,-83.1,4,0.01,8,2,546.0,546.1,546.0
92,34.0,23031,-60.1,-82.1,4,0.01,60,4,559.8,560.0,559.8
93,30.5,23715,-56.1,-80.1,3,0.02,51,6,588.3,588.5,588.3
94,30.0,23820,-56.7,-80.7,3,0.02,50,6,589.5,589.6,589.5
95,28.6,24122,-58.3,-82.3,3,0.02,41,7,593.2,593.3,593.2
96,25.0,24978,-54.8,-80.2,3,0.03,15,10,626.4,626.6,626.4
97,23.4,25399,-53.1,-79.1,3,0.03,38,11,643.4,643.7,643.4
98,22.0,25795,-54.1,-80.2,3,0.03,60,12,651.7,652.0,651.7
99,21.3,26002,-54.7,-80.7,3,0.03,,,656.1,656.4,656.1
100,21.2,26033,-54.7,-80.7,3,0.03,,,657.0,657.2,657.0
