,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0,1000.0,120,,,,,,,,,
1,941.0,614,21.0,19.3,90,15.21,20,6,299.3,343.9,302.0
2,925.0,799,19.6,17.6,88,13.88,40,10,299.3,340.1,301.8
3,907.0,968,18.4,17.0,92,13.62,44,16,299.8,339.8,302.2
4,904.0,997,18.6,16.8,90,13.50,45,17,300.2,340.0,302.7
5,877.0,1258,20.0,15.0,73,12.37,40,13,304.4,341.5,306.6
6,850.0,1527,18.0,13.0,73,11.19,35,8,305.0,338.7,307.0
7,814.0,1897,15.2,11.0,76,10.23,29,7,305.8,336.8,307.7
8,764.0,2434,14.0,7.0,63,8.29,20,6,310.1,335.9,311.7
9,762.0,2456,13.8,7.0,63,8.29,20,6,310.2,335.9,311.7
10,727.0,2850,10.9,6.4,74,8.37,30,4,311.1,337.2,312.7
11,701.0,3155,8.6,6.0,84,8.43,64,4,311.9,338.2,313.4
12,700.0,3167,8.6,6.0,84,8.45,65,4,312.0,338.4,313.6
13,694.0,3238,8.5,4.9,78,7.89,75,4,312.6,337.4,314.1
14,689.0,3298,8.4,4.0,74,7.45,78,4,313.2,336.7,314.6
15,657.0,3691,5.6,3.3,85,7.44,96,7,314.3,337.9,315.7
16,638.0,3931,5.0,-3.0,56,4.83,108,9,316.3,332.0,317.2
17,634.0,3983,4.6,-2.5,60,5.04,110,10,316.4,332.7,317.3
18,623.0,4126,3.4,-1.2,72,5.66,100,9,316.6,334.9,317.7
19,617.0,4204,3.4,-4.6,56,4.43,94,9,317.5,332.0,318.3
20,605.0,4364,2.2,-3.8,65,4.80,83,8,317.9,333.6,318.8
21,599.0,4444,1.4,0.2,92,6.53,77,7,317.8,338.9,319.1
22,591.0,4553,1.4,-4.6,64,4.62,70,7,319.1,334.3,320.0
23,586.0,4622,1.4,-2.4,76,5.50,65,7,319.8,337.9,320.9
24,582.0,4677,1.2,-6.8,55,3.97,61,6,320.2,333.5,321.0
25,576.0,4760,0.6,-4.1,71,4.93,55,6,320.5,336.8,321.4
26,572.0,4816,0.2,-2.3,83,5.68,63,6,320.6,339.3,321.8
27,568.0,4873,0.2,-4.8,69,4.74,71,5,321.3,337.0,322.2
