,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0,1000.0,127,,,,,,,,,
1,942.0,614,20.6,19.8,95,15.69,40,8,298.8,344.7,301.6
2,940.0,636,20.4,18.6,89,14.56,41,8,298.8,341.4,301.4
3,925.0,805,19.8,17.3,86,13.62,50,14,299.6,339.5,302.0
4,891.0,1127,16.8,16.1,96,13.09,61,22,299.7,338.1,302.0
5,865.0,1380,16.6,13.8,84,11.59,69,28,302.0,336.5,304.1
6,862.0,1410,16.4,13.6,84,11.50,70,29,302.1,336.3,304.1
7,850.0,1529,15.4,12.9,85,11.12,70,29,302.3,335.4,304.3
8,821.0,1823,13.0,11.6,91,10.56,76,29,302.7,334.3,304.7
9,817.0,1864,16.0,10.0,68,9.52,76,29,306.3,335.3,308.1
10,810.0,1938,17.6,5.6,45,7.09,78,29,308.8,330.8,310.1
11,798.0,2064,17.2,2.8,38,5.88,80,29,309.7,328.2,310.8
12,744.0,2660,15.4,-10.6,16,2.30,80,11,314.0,321.7,314.4
13,728.0,2843,14.0,-13.1,14,1.92,80,6,314.4,320.9,314.8
14,700.0,3172,11.4,-17.6,11,1.38,45,2,315.1,319.9,315.3
15,696.0,3220,11.0,-18.0,11,1.34,35,2,315.1,319.8,315.4
16,682.0,3389,9.4,-19.6,11,1.19,64,4,315.2,319.4,315.4
17,665.0,3596,8.4,-20.8,11,1.10,100,6,316.3,320.2,316.6
18,634.0,3987,6.5,-23.0,10,0.95,120,10,318.5,321.9,318.7
19,605.0,4371,4.6,-25.2,9,0.82,110,10,320.6,323.6,320.8
20,582.0,4688,3.0,-27.0,9,0.72,118,7,322.3,325.0,322.5
21,576.0,4772,2.3,-24.1,12,0.95,120,6,322.5,326.0,322.7
22,559.0,5013,0.4,-15.6,29,2.04,117,7,323.0,330.1,323.4
23,550.0,5144,-0.1,-27.1,11,0.76,115,7,323.9,326.7,324.1
24,546.0,5202,-0.5,-12.5,40,2.69,114,7,324.1,333.4,324.6
25,537.0,5335,-1.3,-17.3,28,1.84,113,8,324.7,331.2,325.1
26,534.0,5380,-1.9,-9.9,54,3.39,112,8,324.5,336.1,325.2
27,530.0,5439,-2.3,-9.3,59,3.59,111,8,324.7,336.9,325.4
28,520.0,5591,-3.3,-13.3,46,2.65,109,9,325.3,334.5,325.8
29,504.0,5837,-5.5,-14.5,49,2.48,106,9,325.5,334.2,326.0
30,500.0,5900,-5.5,-11.5,63,3.19,105,10,326.3,337.3,326.9
31,499.0,5916,-5.7,-11.7,63,3.15,105,10,326.2,337.1,326.8
32,497.0,5947,-5.7,-13.2,55,2.79,105,10,326.6,336.3,327.2
33,489.0,6074,-5.5,-19.5,32,1.68,90,9,328.4,334.4,328.7
34,478.0,6252,-6.3,-17.3,41,2.07,69,8,329.5,336.9,329.9
35,468.0,6417,-6.3,-24.3,23,1.15,50,7,331.5,335.8,331.7
36,453.0,6667,-8.2,-25.6,23,1.05,20,6,332.1,336.1,332.4
37,432.0,7030,-11.1,-27.6,24,0.93,10,8,333.1,336.6,333.3
38,411.0,7412,-14.1,-29.6,26,0.81,0,12,334.0,337.1,334.2
39,400.0,7620,-15.7,-30.7,26,0.75,15,6,334.5,337.4,334.6
40,399.0,7639,-15.9,-30.9,26,0.73,22,5,334.5,337.3,334.6
41,392.0,7772,-16.4,-32.6,23,0.63,75,2,335.6,338.1,335.7
42,366.0,8288,-18.1,-39.1,14,0.35,113,6,339.9,341.4,340.0
43,358.0,8449,-19.4,-40.0,14,0.33,125,8,340.3,341.6,340.3
44,325.0,9155,-25.3,-43.9,16,0.24,40,6,341.8,342.8,341.8
45,300.0,9740,-30.1,-47.1,17,0.18,35,8,342.8,343.6,342.9
46,296.0,9834,-30.8,-48.1,17,0.17,30,8,343.2,343.9,343.2
47,282.0,10172,-33.3,-51.8,14,0.11,40,10,344.4,344.9,344.4
48,256.0,10847,-38.3,-59.1,9,0.05,115,4,346.6,346.9,346.6
49,254.0,10901,-38.7,-59.7,9,0.05,130,4,346.8,347.0,346.8
50,250.0,11010,-39.7,-59.7,10,0.05,160,4,346.9,347.1,346.9
51,243.0,11202,-41.2,-58.0,15,0.06,180,8,347.5,347.8,347.5
52,237.0,11372,-42.5,-56.5,20,0.08,174,9,348.0,348.4,348.0
53,233.0,11485,-43.5,-57.2,21,0.07,170,10,348.2,348.5,348.2
54,211.0,12143,-49.5,-61.5,23,0.05,190,8,348.8,349.1,348.9
55,200.0,12490,-52.7,-57.5,56,0.08,185,10,349.1,349.5,349.2
56,193.0,12719,-54.5,-57.8,67,0.08,181,12,349.9,350.2,349.9
57,150.0,14280,-68.5,-74.5,42,0.01,155,25,351.9,351.9,351.9
58,136.0,14859,-73.9,-79.9,39,0.01,144,29,352.3,352.4,352.3
59,119.0,15616,-78.8,-82.5,55,0.00,130,35,357.0,357.0,357.0
60,101.0,16545,-84.9,-85.7,87,0.00,97,26,362.4,362.4,362.4
