,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,   105,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  940.0 ,   614,   23.2,   20.3,     84,  16.23,     10,      6,  301.6,  349.7,  304.6
2,  925.0 ,   790,   22.2,   18.4,     79,  14.62,     35,     10,  302.0,  345.4,  304.6
3,  900.0 ,  1027,   20.2,   17.5,     85,  14.16,     50,     16,  302.3,  344.3,  304.8
4,  872.0 ,  1301,   17.8,   16.4,     92,  13.64,     53,     23,  302.6,  343.1,  305.0
5,  850.0 ,  1520,   16.6,   15.0,     90,  12.77,     55,     29,  303.5,  341.7,  305.9
6,  828.0 ,  1743,   15.6,   13.5,     87,  11.85,     60,     31,  304.8,  340.4,  306.9
7,  798.0 ,  2057,   14.2,   11.3,     83,  10.65,     67,     28,  306.5,  338.8,  308.4
8,  764.0 ,  2426,   15.0,    8.1,     63,   8.93,     75,     23,  311.2,  339.0,  312.9
9,  755.0 ,  2527,   15.2,    7.2,     59,   8.51,     80,     22,  312.5,  339.1,  314.1
10,  735.0 ,  2754,   13.4,    7.4,     67,   8.86,     93,     19,  312.9,  340.7,  314.6
11,  706.0 ,  3093,   12.0,    2.0,     50,   6.30,    111,     15,  315.0,  335.1,  316.2
12,  700.0 ,  3164,   11.6,    2.6,     54,   6.64,    115,     14,  315.3,  336.5,  316.6
13,  698.0 ,  3188,   11.4,    2.6,     55,   6.65,    120,     14,  315.4,  336.6,  316.6
14,  666.0 ,  3579,    8.4,    2.4,     66,   6.88,    117,     12,  316.2,  338.2,  317.5
15,  637.0 ,  3946,    6.4,   -9.6,     31,   2.91,    115,     10,  318.0,  327.8,  318.6
16,  608.0 ,  4323,    4.1,  -11.6,     31,   2.60,     80,     12,  319.6,  328.4,  320.1
17,  550.0 ,  5134,   -0.9,  -15.9,     31,   2.02,    100,     16,  322.9,  330.0,  323.3
18,  548.0 ,  5163,   -1.1,  -16.1,     31,   2.00,     99,     16,  323.1,  330.0,  323.4
19,  516.0 ,  5641,   -3.3,  -22.3,     21,   1.25,     90,     16,  326.0,  330.5,  326.2
20,  500.0 ,  5890,   -4.3,  -21.3,     25,   1.40,     85,     16,  327.7,  332.8,  328.0
21,  498.0 ,  5922,   -4.5,  -18.5,     33,   1.80,     85,     15,  327.9,  334.3,  328.2
22,  496.0 ,  5953,   -4.5,  -23.5,     21,   1.17,     85,     15,  328.2,  332.5,  328.5
23,  495.0 ,  5969,   -4.5,  -17.5,     36,   1.97,     85,     15,  328.4,  335.4,  328.8
24,  492.0 ,  6017,   -4.7,  -16.7,     39,   2.12,     85,     14,  328.8,  336.3,  329.2
25,  486.0 ,  6114,   -4.9,  -21.9,     25,   1.37,     85,     14,  329.7,  334.7,  330.0
26,  471.0 ,  6360,   -5.3,  -35.3,      7,   0.40,     69,     14,  332.1,  333.7,  332.2
27,  457.0 ,  6596,   -6.7,  -39.7,      5,   0.27,     53,     14,  333.3,  334.3,  333.3
28,  450.0 ,  6715,   -7.7,  -38.0,      7,   0.32,     45,     14,  333.5,  334.8,  333.6
29,  419.0 ,  7267,  -12.3,  -30.3,     21,   0.74,     68,     15,  334.4,  337.3,  334.6
30,  416.0 ,  7321,  -12.6,  -31.3,     19,   0.68,     70,     16,  334.7,  337.3,  334.8
31,  400.0 ,  7620,  -14.5,  -36.5,     14,   0.42,     65,     19,  336.1,  337.8,  336.1
32,  387.0 ,  7869,  -16.2,  -43.7,      7,   0.21,     55,     19,  337.1,  337.9,  337.1
33,  386.0 ,  7889,  -16.3,  -44.3,      7,   0.19,     55,     19,  337.1,  337.9,  337.2
34,  314.0 ,  9405,  -28.1,  -45.1,     18,   0.22,     84,     14,  341.2,  342.1,  341.2
35,  311.0 ,  9473,  -28.7,  -46.1,     17,   0.20,     85,     14,  341.3,  342.1,  341.3
36,  300.0 ,  9730,  -30.9,  -49.9,     14,   0.13,     75,     14,  341.7,  342.3,  341.7
37,  265.0 , 10599,  -37.7,  -59.7,      8,   0.05,     56,     10,  344.1,  344.3,  344.1
38,  264.0 , 10625,  -37.7,  -59.9,      8,   0.05,     55,     10,  344.4,  344.6,  344.4
39,  256.0 , 10837,  -38.1,  -61.1,      7,   0.04,    356,      5,  346.9,  347.1,  346.9
40,  250.0 , 11000,  -39.7,  -60.7,      9,   0.04,    310,      2,  346.9,  347.1,  346.9
41,  248.0 , 11053,  -40.2,  -60.9,      9,   0.04,    265,      2,  347.0,  347.2,  347.0
42,  235.0 , 11410,  -43.4,  -62.1,     11,   0.04,      0,      0,  347.6,  347.7,  347.6
43,  211.0 , 12125,  -49.7,  -64.7,     16,   0.03,    160,     12,  348.5,  348.6,  348.5
44,  200.0 , 12480,  -52.9,  -65.9,     19,   0.03,    145,     10,  348.8,  349.0,  348.8
45,  189.0 , 12841,  -55.9,  -65.8,     28,   0.03,    135,     16,  349.8,  349.9,  349.8
46,  179.0 , 13188,  -58.7,  -65.7,     40,   0.03,    152,     20,  350.6,  350.7,  350.6
47,  177.0 , 13258,  -59.2,  -67.0,     36,   0.03,    155,     21,  350.9,  351.0,  350.9
48,  164.0 , 13735,  -62.7,  -75.7,     16,   0.01,    157,     19,  352.8,  352.8,  352.8
49,  150.0 , 14280,  -67.5,  -73.5,     42,   0.01,    160,     16,  353.6,  353.7,  353.6
50,  149.0 , 14320,  -67.9,  -73.9,     42,   0.01,    160,     15,  353.6,  353.7,  353.6
51,  120.0 , 15576,  -78.1,  -82.5,     48,   0.00,    160,      8,  357.5,  357.6,  357.5
52,  112.0 , 15976,  -81.3,  -85.3,     51,   0.00,    110,     17,  358.6,  358.6,  358.6
53,  103.0 , 16444,  -81.8,  -85.1,     58,   0.00,    110,     33,  366.3,  366.3,  366.3
54,  102.0 , 16499,  -81.9,  -85.1,     58,   0.00,    107,     31,  367.2,  367.2,  367.2
55,  101.0 , 16554,  -81.5,  -84.9,     57,   0.00,    103,     29,  369.0,  369.0,  369.0
56,  100.0 , 16610,  -80.5,  -84.7,     50,   0.00,    100,     27,  371.9,  372.0,  371.9
57,   98.9 , 16673,  -79.3,  -83.7,     49,   0.00,     98,     27,  375.4,  375.5,  375.4
58,   91.1 , 17138,  -80.5,  -84.3,     53,   0.00,     85,     27,  382.0,  382.0,  382.0
59,   91.0 , 17144,  -80.4,  -84.3,     53,   0.00,     85,     27,  382.3,  382.3,  382.3
60,   88.3 , 17316,  -77.7,  -83.7,     38,   0.00,     87,     24,  391.0,  391.0,  391.0
61,   79.9 , 17887,  -78.9,  -84.9,     37,   0.00,     94,     13,  399.9,  399.9,  399.9
62,   79.0 , 17952,  -78.5,  -84.7,     36,   0.00,     95,     12,  402.1,  402.1,  402.1
63,   74.0 , 18329,  -76.0,  -83.7,     29,   0.00,     70,     14,  414.8,  414.9,  414.8
64,   70.0 , 18650,  -73.9,  -82.9,     24,   0.01,     70,     19,  426.0,  426.0,  426.0
65,   60.2 , 19538,  -69.3,  -84.3,     10,   0.01,     80,     21,  455.0,  455.0,  455.0
66,   57.0 , 19865,  -68.5,  -85.0,      8,   0.01,     80,     19,  464.0,  464.1,  464.0
67,   54.0 , 20189,  -67.7,  -85.6,      6,   0.00,    100,     19,  473.1,  473.1,  473.1
68,   51.0 , 20531,  -66.8,  -86.3,      5,   0.00,     80,     25,  482.9,  482.9,  482.9
69,   50.0 , 20650,  -66.5,  -86.5,      5,   0.00,     95,     23,  486.4,  486.4,  486.4
70,   48.0 , 20897,  -66.9,  -86.9,      4,   0.00,    125,     23,  491.0,  491.1,  491.0
71,   47.3 , 20986,  -67.1,  -87.1,      4,   0.00,    117,     22,  492.7,  492.7,  492.7
72,   45.0 , 21293,  -64.8,  -87.1,      3,   0.00,     90,     17,  505.3,  505.4,  505.3
73,   40.6 , 21926,  -60.1,  -87.1,      2,   0.00,     68,     11,  532.2,  532.2,  532.2
74,   40.0 , 22019,  -60.6,  -87.1,      2,   0.01,     65,     10,  533.3,  533.3,  533.3
75,   37.0 , 22501,  -63.0,  -87.4,      2,   0.01,     80,     21,  539.0,  539.0,  539.0
76,   35.3 , 22793,  -64.5,  -87.5,      3,   0.01,     76,     23,  542.4,  542.5,  542.4
77,   33.0 , 23210,  -62.7,  -86.9,      3,   0.01,     70,     25,  557.8,  557.9,  557.8
78,   30.0 , 23800,  -60.1,  -86.1,      2,   0.01,     90,     29,  580.2,  580.3,  580.2
79,   29.0 , 24012,  -59.4,  -85.8,      2,   0.01,     95,     33,  587.7,  587.8,  587.7
80,   27.7 , 24299,  -58.5,  -85.5,      2,   0.01,     95,     31,  598.0,  598.1,  598.0
81,   26.0 , 24697,  -58.8,  -85.3,      2,   0.01,     95,     27,  608.1,  608.2,  608.1
82,   24.3 , 25121,  -59.1,  -85.1,      2,   0.01,       ,       ,  619.1,  619.2,  619.1
83,   23.5 , 25332,  -55.9,  -84.9,      2,   0.01,       ,       ,  634.4,  634.5,  634.4
