,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,    91,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  939.0 ,   614,   25.0,   23.6,     92,  19.99,    130,      4,  303.6,  363.3,  307.2
2,  926.0 ,   769,   23.2,   21.7,     91,  18.01,    139,      4,  302.9,  356.5,  306.2
3,  925.0 ,   781,   23.2,   21.6,     91,  17.91,    140,      4,  303.0,  356.4,  306.3
4,  900.0 ,  1020,   22.1,   19.6,     86,  16.27,    145,      6,  304.3,  352.9,  307.2
5,  859.0 ,  1426,   20.2,   16.3,     78,  13.76,    141,      7,  306.4,  347.9,  308.9
6,  850.0 ,  1517,   20.2,   13.2,     64,  11.34,    140,      8,  307.3,  341.8,  309.4
7,  849.0 ,  1527,   20.2,   13.2,     64,  11.35,    140,      8,  307.4,  342.0,  309.5
8,  821.0 ,  1816,   18.2,   13.8,     75,  12.23,    140,      8,  308.2,  345.5,  310.5
9,  820.0 ,  1827,   18.2,   13.6,     75,  12.09,    140,      8,  308.3,  345.2,  310.5
10,  785.0 ,  2200,   16.8,    6.8,     52,   7.95,    157,     11,  310.7,  335.5,  312.2
11,  779.0 ,  2265,   16.4,    7.0,     54,   8.12,    160,     12,  311.0,  336.3,  312.5
12,  753.0 ,  2554,   14.8,    7.8,     63,   8.89,    156,     10,  312.3,  340.1,  313.9
13,  744.0 ,  2656,   14.8,    5.7,     55,   7.79,    155,     10,  313.3,  337.9,  314.8
14,  740.0 ,  2701,   14.8,    4.8,     51,   7.34,    157,     10,  313.8,  337.1,  315.2
15,  700.0 ,  3169,   11.4,    1.4,     50,   6.09,    175,     10,  315.1,  334.6,  316.2
16,  699.0 ,  3181,   11.4,    2.4,     54,   6.55,    175,     10,  315.2,  336.1,  316.4
17,  677.0 ,  3448,   10.2,    0.2,     50,   5.77,    184,      6,  316.8,  335.4,  317.9
18,  674.0 ,  3485,   10.3,   -3.3,     38,   4.48,    185,      6,  317.3,  332.0,  318.1
19,  672.0 ,  3509,   10.4,   -5.6,     32,   3.77,    184,      6,  317.6,  330.1,  318.4
20,  654.0 ,  3735,    8.8,   -3.2,     43,   4.64,    176,      5,  318.3,  333.6,  319.2
21,  630.0 ,  4043,    7.4,  -11.6,     25,   2.51,    164,      3,  320.1,  328.7,  320.6
22,  619.0 ,  4188,    6.4,   -3.6,     49,   4.76,    159,      2,  320.6,  336.4,  321.5
23,  616.0 ,  4228,    6.2,   -5.8,     42,   4.05,    157,      2,  320.8,  334.4,  321.6
24,  614.0 ,  4254,    6.4,  -13.6,     22,   2.19,    156,      2,  321.4,  328.9,  321.8
25,  612.0 ,  4281,    6.2,  -10.7,     29,   2.78,    155,      2,  321.4,  330.9,  321.9
26,  607.0 ,  4348,    5.6,   -3.4,     52,   4.93,    178,      2,  321.5,  337.8,  322.4
27,  603.0 ,  4402,    5.6,  -10.4,     31,   2.89,    196,      2,  322.1,  332.0,  322.7
28,  600.0 ,  4443,    5.4,   -4.6,     49,   4.55,    210,      2,  322.3,  337.5,  323.2
29,  585.0 ,  4649,    3.6,   -5.4,     52,   4.40,    280,      2,  322.6,  337.3,  323.4
30,  584.0 ,  4663,    3.5,   -5.6,     51,   4.32,    285,      2,  322.6,  337.1,  323.5
31,  556.0 ,  5060,    1.1,  -12.6,     35,   2.63,    325,      2,  324.3,  333.4,  324.9
32,  548.0 ,  5177,    0.4,  -14.6,     31,   2.26,       ,       ,  324.8,  332.8,  325.3
33,  543.0 ,  5250,   -0.1,   -6.1,     64,   4.49,       ,       ,  325.1,  340.2,  326.0
34,  539.0 ,  5309,    0.2,  -21.8,     17,   1.25,       ,       ,  326.1,  330.7,  326.4
35,  535.0 ,  5369,   -0.7,   -7.7,     59,   4.03,       ,       ,  325.8,  339.5,  326.6
36,  527.0 ,  5489,   -1.3,   -8.3,     59,   3.90,       ,       ,  326.4,  339.8,  327.2
37,  515.0 ,  5673,   -1.7,  -16.7,     31,   2.02,       ,       ,  328.1,  335.3,  328.5
