,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,    68,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  936.0 ,   614,   23.4,   22.7,     96,  18.96,    310,      2,  302.2,  358.5,  305.6
2,  929.0 ,   703,   22.6,   21.3,     92,  17.50,    294,      3,  302.0,  353.9,  305.2
3,  925.0 ,   754,   22.4,   20.8,     91,  17.03,    285,      4,  302.2,  352.7,  305.3
4,  895.0 ,  1041,   20.9,   19.1,     89,  15.83,    275,     14,  303.5,  350.8,  306.4
5,  853.0 ,  1458,   18.8,   16.7,     88,  14.20,    290,     12,  305.5,  348.2,  308.1
6,  850.0 ,  1489,   18.6,   16.5,     88,  14.09,    290,     12,  305.6,  348.1,  308.2
7,  821.0 ,  1787,   16.6,   14.8,     89,  13.06,    275,      7,  306.6,  346.1,  308.9
8,  812.0 ,  1881,   16.9,   13.4,     80,  12.04,    270,      6,  307.8,  344.4,  310.0
9,  793.0 ,  2084,   17.4,   10.4,     63,  10.08,    313,      3,  310.5,  341.6,  312.3
10,  773.0 ,  2301,   16.4,    8.6,     60,   9.15,      0,      0,  311.6,  340.1,  313.3
11,  737.0 ,  2706,   14.4,    5.2,     54,   7.60,    280,      4,  313.7,  337.8,  315.2
12,  716.0 ,  2951,   13.2,    3.2,     51,   6.77,    291,      4,  315.0,  336.6,  316.3
13,  700.0 ,  3141,   12.0,    2.0,     50,   6.36,    300,      4,  315.7,  336.1,  316.9
14,  670.0 ,  3503,    9.8,   -1.8,     44,   5.03,    320,     10,  317.3,  333.7,  318.2
15,  611.0 ,  4265,    5.2,   -9.8,     33,   2.99,    348,      8,  320.4,  330.6,  321.0
16,  608.0 ,  4305,    4.8,   -7.8,     40,   3.52,    350,      8,  320.5,  332.3,  321.1
17,  606.0 ,  4332,    4.6,   -6.4,     45,   3.93,    353,      9,  320.5,  333.6,  321.2
18,  601.0 ,  4400,    4.4,  -11.6,     30,   2.63,      0,     13,  321.0,  330.0,  321.5
19,  587.0 ,  4591,    3.0,   -8.0,     44,   3.58,     21,     25,  321.6,  333.6,  322.2
20,  566.0 ,  4885,    1.0,  -11.0,     40,   2.93,     54,     43,  322.6,  332.6,  323.1
21,  561.0 ,  4956,    0.2,   -7.8,     55,   3.81,     62,     47,  322.4,  335.3,  323.2
22,  559.0 ,  4985,   -0.0,   -8.1,     54,   3.72,     65,     49,  322.5,  335.1,  323.2
23,  545.0 ,  5187,   -1.6,  -10.5,     51,   3.16,    350,     10,  323.0,  333.8,  323.6
24,  544.0 ,  5202,   -1.7,  -10.7,     50,   3.13,    351,     10,  323.0,  333.7,  323.6
25,  539.0 ,  5275,   -1.5,  -15.5,     34,   2.13,    356,     10,  324.1,  331.6,  324.5
26,  534.0 ,  5349,   -2.3,   -8.3,     63,   3.85,      2,     10,  324.0,  337.1,  324.8
27,  528.0 ,  5439,   -2.1,  -11.1,     50,   3.12,      8,     10,  325.3,  336.0,  325.9
28,  520.0 ,  5560,   -2.9,   -8.9,     63,   3.77,     17,     10,  325.8,  338.6,  326.5
29,  517.0 ,  5606,   -3.2,   -9.5,     62,   3.62,     20,     10,  325.9,  338.3,  326.7
30,  500.0 ,  5870,   -4.9,  -12.9,     53,   2.85,     20,      8,  327.0,  336.9,  327.6
