,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,   117,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  941.0 ,   614,   20.4,   18.2,     87,  14.18,     40,     19,  298.7,  340.2,  301.2
2,  925.0 ,   794,   19.2,   16.2,     83,  12.68,     40,     23,  298.9,  336.1,  301.2
3,  863.0 ,  1387,   14.8,   14.3,     97,  12.01,     45,     31,  300.3,  335.8,  302.5
4,  859.0 ,  1427,   14.9,   13.9,     94,  11.78,     45,     31,  300.9,  335.7,  303.0
5,  851.0 ,  1506,   15.2,   13.2,     88,  11.33,     41,     24,  301.9,  335.6,  304.0
6,  850.0 ,  1516,   15.4,   13.2,     87,  11.34,     40,     23,  302.3,  336.1,  304.3
7,  842.0 ,  1597,   18.8,   12.8,     68,  11.15,     31,     19,  306.6,  340.5,  308.7
8,  828.0 ,  1740,   17.8,   12.2,     69,  10.86,     15,     12,  307.1,  340.2,  309.1
9,  789.0 ,  2152,   15.0,   10.3,     73,  10.07,    320,      6,  308.3,  339.2,  310.2
10,  769.0 ,  2371,   16.0,    8.0,     59,   8.83,    332,      6,  311.7,  339.2,  313.3
11,  756.0 ,  2515,   14.8,    8.8,     67,   9.50,    340,      6,  311.9,  341.5,  313.7
12,  750.0 ,  2583,   14.2,    9.2,     72,   9.83,    350,      6,  312.0,  342.6,  313.8
13,  721.0 ,  2915,   12.0,    2.3,     52,   6.32,     40,      8,  313.1,  333.2,  314.3
14,  713.0 ,  3009,   11.4,    0.4,     47,   5.56,     48,      7,  313.4,  331.2,  314.5
15,  703.0 ,  3126,   10.4,    1.4,     54,   6.06,     57,      6,  313.6,  332.9,  314.7
16,  700.0 ,  3162,   10.0,    4.0,     66,   7.33,     60,      6,  313.5,  336.7,  314.9
17,  698.0 ,  3186,   10.0,    6.6,     79,   8.83,     65,      6,  313.8,  341.6,  315.4
18,  689.0 ,  3294,    9.2,    6.2,     81,   8.67,     85,      6,  314.1,  341.4,  315.8
19,  686.0 ,  3330,    9.0,    6.0,     81,   8.62,     84,      6,  314.2,  341.4,  315.9
20,  665.0 ,  3588,    8.4,    2.4,     66,   6.89,     73,      9,  316.4,  338.4,  317.7
21,  663.0 ,  3613,    9.0,   -7.0,     32,   3.43,     72,      9,  317.3,  328.7,  318.0
22,  660.0 ,  3650,    9.0,  -14.0,     18,   1.97,     71,     10,  317.7,  324.5,  318.1
23,  659.0 ,  3663,    8.9,  -13.8,     18,   2.01,     70,     10,  317.8,  324.7,  318.2
24,  648.0 ,  3802,    8.2,  -11.8,     23,   2.40,     86,      9,  318.5,  326.7,  318.9
25,  644.0 ,  3853,    7.6,    0.6,     61,   6.25,     92,      9,  318.4,  338.6,  319.6
26,  612.0 ,  4270,    4.0,    0.2,     76,   6.39,    140,      8,  318.9,  339.6,  320.1
27,  602.0 ,  4403,    3.2,   -0.5,     76,   6.15,    155,      8,  319.5,  339.6,  320.7
28,  545.0 ,  5205,   -1.3,   -5.0,     76,   4.87,    155,     10,  323.3,  339.6,  324.3
29,  516.0 ,  5641,   -2.1,  -13.1,     43,   2.72,    155,     11,  327.4,  336.9,  328.0
30,  500.0 ,  5890,   -3.7,  -16.7,     36,   2.08,    155,     12,  328.5,  335.9,  328.9
31,  496.0 ,  5953,   -4.2,  -18.4,     32,   1.82,    155,     14,  328.6,  335.2,  329.0
32,  490.0 ,  6049,   -4.9,  -20.9,     27,   1.48,    163,     13,  328.9,  334.3,  329.2
33,  473.0 ,  6325,   -6.8,  -19.8,     35,   1.69,    185,     10,  329.8,  336.0,  330.2
34,  457.0 ,  6594,   -8.7,  -18.7,     44,   1.92,    181,     10,  330.8,  337.7,  331.1
35,  452.0 ,  6679,   -8.9,  -20.4,     39,   1.68,    180,     10,  331.6,  337.7,  331.9
36,  432.0 ,  7030,   -9.5,  -27.5,     22,   0.93,    204,      8,  335.1,  338.6,  335.3
37,  431.0 ,  7047,   -9.6,  -27.6,     22,   0.93,    205,      8,  335.2,  338.7,  335.4
38,  410.0 ,  7431,  -12.2,  -28.9,     24,   0.86,    200,      2,  336.6,  340.0,  336.8
39,  400.0 ,  7620,  -13.5,  -29.5,     25,   0.83,    260,      2,  337.4,  340.6,  337.5
