,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,   123,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  942.0 ,   614,   23.2,   21.3,     89,  17.25,     10,     10,  301.4,  352.5,  304.6
2,  940.0 ,   637,   23.0,   20.1,     84,  16.03,     13,     10,  301.4,  348.8,  304.3
3,  925.0 ,   808,   22.0,   19.3,     85,  15.48,     35,     14,  301.8,  347.7,  304.6
4,  909.0 ,   960,   21.1,   18.2,     83,  14.68,     45,     19,  302.4,  346.0,  305.1
5,  895.0 ,  1095,   20.4,   17.2,     82,  13.99,     47,     19,  303.0,  344.7,  305.5
6,  876.0 ,  1281,   20.6,   16.8,     79,  13.92,     50,     17,  305.1,  346.9,  307.6
7,  859.0 ,  1451,   20.8,   16.4,     76,  13.85,     37,     14,  307.0,  349.0,  309.5
8,  850.0 ,  1542,   20.2,   15.9,     76,  13.55,     30,     12,  307.3,  348.4,  309.8
9,  845.0 ,  1592,   19.9,   15.7,     77,  13.44,     25,     12,  307.5,  348.3,  309.9
10,  811.0 ,  1944,   17.6,   14.2,     80,  12.67,    355,      4,  308.6,  347.4,  311.0
11,  777.0 ,  2310,   15.2,   12.6,     84,  11.91,     25,      6,  309.9,  346.4,  312.1
12,  753.0 ,  2578,   13.4,   11.4,     88,  11.37,     45,      8,  310.7,  345.8,  312.9
13,  729.0 ,  2851,   13.6,    6.6,     63,   8.45,     66,     10,  313.9,  340.5,  315.4
14,  713.0 ,  3037,   12.3,    5.8,     65,   8.20,     80,     12,  314.4,  340.3,  316.0
15,  700.0 ,  3192,   11.2,    5.2,     67,   7.98,     75,     10,  314.9,  340.2,  316.4
16,  684.0 ,  3382,    9.9,    4.3,     68,   7.65,     60,      8,  315.6,  339.9,  317.0
17,  594.0 ,  4539,    2.3,   -1.4,     76,   5.85,    105,     10,  319.7,  338.8,  320.8
18,  568.0 ,  4906,   -0.1,   -3.2,     80,   5.35,     99,     10,  320.9,  338.6,  322.0
19,  552.0 ,  5134,   -1.3,   -5.0,     76,   4.80,     94,     11,  322.1,  338.1,  323.1
20,  540.0 ,  5310,   -1.7,   -9.7,     54,   3.41,     91,     11,  323.7,  335.3,  324.4
21,  527.0 ,  5504,   -2.7,   -7.7,     68,   4.09,     88,     11,  324.8,  338.6,  325.6
22,  512.0 ,  5733,   -3.7,  -10.7,     58,   3.32,     83,     11,  326.2,  337.7,  326.9
23,  500.0 ,  5920,   -4.9,  -13.9,     49,   2.63,     80,     12,  327.0,  336.2,  327.5
24,  492.0 ,  6045,   -6.0,  -13.6,     55,   2.73,     75,     10,  327.2,  336.7,  327.8
25,  466.0 ,  6467,   -9.6,  -12.6,     78,   3.12,    130,      8,  327.9,  338.7,  328.5
26,  465.0 ,  6484,   -9.7,  -12.6,     79,   3.14,    130,      8,  327.9,  338.8,  328.5
27,  430.0 ,  7083,  -12.7,  -17.4,     68,   2.28,    122,     11,  331.5,  339.6,  331.9
28,  427.0 ,  7136,  -12.9,  -15.5,     81,   2.70,    121,     11,  331.9,  341.4,  332.4
29,  406.0 ,  7518,  -15.7,  -17.8,     84,   2.34,    116,     13,  333.1,  341.5,  333.6
30,  402.0 ,  7592,  -15.6,  -18.7,     77,   2.18,    115,     14,  334.2,  342.1,  334.6
31,  400.0 ,  7630,  -15.5,  -19.2,     73,   2.11,    110,     14,  334.8,  342.4,  335.2
32,  396.0 ,  7706,  -15.7,  -20.7,     65,   1.87,    108,     13,  335.5,  342.3,  335.8
33,  381.0 ,  7995,  -18.0,  -21.5,     74,   1.81,    100,     10,  336.1,  342.8,  336.5
34,  369.0 ,  8234,  -19.9,  -22.2,     82,   1.76,    118,      7,  336.7,  343.2,  337.1
35,  361.0 ,  8397,  -20.8,  -23.3,     80,   1.64,    130,      6,  337.7,  343.8,  338.0
36,  354.0 ,  8542,  -21.5,  -24.2,     79,   1.53,    124,      5,  338.6,  344.3,  338.9
37,  348.0 ,  8667,  -22.3,  -30.3,     48,   0.89,    118,      5,  339.1,  342.6,  339.3
38,  333.0 ,  8990,  -24.3,  -31.3,     52,   0.85,    104,      4,  340.7,  344.0,  340.9
39,  304.0 ,  9646,  -30.5,  -33.7,     73,   0.73,     75,      2,  341.0,  343.9,  341.1
40,  300.0 ,  9740,  -30.7,  -34.4,     70,   0.69,     65,      2,  342.0,  344.8,  342.1
41,  284.0 , 10127,  -32.7,  -46.7,     23,   0.20,     62,      8,  344.5,  345.4,  344.6
42,  273.0 , 10401,  -35.2,  -47.0,     29,   0.20,     60,     12,  344.8,  345.7,  344.9
43,  250.0 , 11010,  -40.7,  -47.7,     47,   0.21,     95,     17,  345.4,  346.3,  345.5
44,  246.0 , 11120,  -41.7,  -47.7,     52,   0.21,    102,     19,  345.5,  346.4,  345.6
45,  244.0 , 11174,  -42.1,  -48.5,     50,   0.19,    105,     19,  345.7,  346.5,  345.7
46,  224.0 , 11748,  -46.7,  -56.7,     31,   0.08,     90,     12,  347.2,  347.6,  347.2
47,  217.0 , 11956,  -48.4,  -57.6,     34,   0.07,     85,     10,  347.7,  348.0,  347.7
48,  205.0 , 12328,  -51.5,  -59.2,     39,   0.06,     50,     12,  348.5,  348.8,  348.5
49,  200.0 , 12490,  -52.9,  -59.9,     42,   0.06,     50,     12,  348.8,  349.1,  348.9
50,  192.0 , 12752,  -55.3,  -61.3,     47,   0.05,     44,     11,  349.1,  349.3,  349.1
51,  170.0 , 13515,  -61.9,  -67.9,     45,   0.02,     25,      8,  350.6,  350.7,  350.6
52,  168.0 , 13589,  -62.5,  -68.5,     44,   0.02,     31,      9,  350.7,  350.8,  350.7
53,  157.0 , 14002,  -65.2,  -71.2,     43,   0.02,     65,     14,  352.9,  352.9,  352.9
54,  150.0 , 14280,  -67.1,  -73.1,     42,   0.01,     70,     12,  354.3,  354.4,  354.3
55,  147.0 , 14401,  -67.9,  -73.6,     44,   0.01,     75,     12,  354.9,  355.0,  354.9
56,  139.0 , 14735,  -70.2,  -75.1,     49,   0.01,     60,      6,  356.6,  356.7,  356.6
57,  138.0 , 14779,  -70.5,  -75.3,     49,   0.01,     60,      7,  356.9,  356.9,  356.9
58,  135.0 , 14909,  -70.9,  -76.9,     41,   0.01,     59,     11,  358.4,  358.4,  358.4
59,  131.0 , 15086,  -71.7,  -76.0,     53,   0.01,     57,     16,  360.1,  360.1,  360.1
60,  126.0 , 15315,  -73.1,  -79.1,     40,   0.01,     55,     22,  361.6,  361.6,  361.6
61,  125.0 , 15361,  -73.5,  -79.0,     43,   0.01,     55,     23,  361.7,  361.8,  361.7
62,  120.0 , 15599,  -75.3,  -78.3,     63,   0.01,     61,     26,  362.6,  362.6,  362.6
63,  114.0 , 15895,  -76.7,  -81.4,     47,   0.00,     68,     30,  365.4,  365.4,  365.4
64,  112.0 , 15996,  -77.3,  -81.5,     50,   0.00,     70,     31,  366.2,  366.2,  366.2
65,  101.0 , 16584,  -80.5,  -82.4,     73,   0.00,     75,     26,  370.9,  370.9,  370.9
66,  100.0 , 16640,  -81.1,  -82.6,     78,   0.00,     75,     25,  370.8,  370.8,  370.8
67,   91.2 , 17156,  -83.3,  -84.2,     86,   0.00,     90,     19,  376.3,  376.3,  376.3
68,   91.1 , 17162,  -83.3,  -84.1,     87,   0.00,     90,     19,  376.4,  376.5,  376.4
69,   86.2 , 17473,  -79.3,  -83.4,     51,   0.00,     99,     16,  390.5,  390.5,  390.5
70,   83.9 , 17627,  -77.1,  -81.0,     54,   0.01,    103,     14,  398.0,  398.0,  398.0
71,   83.0 , 17689,  -77.1,  -80.9,     54,   0.01,    105,     14,  399.2,  399.2,  399.2
72,   78.0 , 18047,  -77.1,  -80.6,     57,   0.01,     85,     16,  406.4,  406.4,  406.4
73,   72.3 , 18483,  -77.1,  -80.2,     61,   0.01,    120,     10,  415.3,  415.3,  415.3
74,   70.0 , 18670,  -74.3,  -79.1,     48,   0.01,    135,      8,  425.1,  425.2,  425.1
75,   69.5 , 18712,  -72.9,  -77.9,     47,   0.01,    147,      6,  429.0,  429.1,  429.0
76,   69.0 , 18755,  -72.8,  -77.8,     46,   0.01,    160,      4,  430.1,  430.2,  430.2
77,   65.0 , 19110,  -71.6,  -77.0,     44,   0.02,     15,      8,  440.0,  440.1,  440.0
78,   58.0 , 19787,  -69.5,  -75.6,     41,   0.02,     80,     17,  459.4,  459.6,  459.4
79,   52.0 , 20437,  -67.4,  -74.2,     38,   0.03,     60,     23,  478.8,  479.0,  478.8
80,   50.0 , 20670,  -66.7,  -73.7,     37,   0.04,     70,     19,  485.9,  486.1,  485.9
81,   48.5 , 20854,  -65.9,  -72.9,     37,   0.04,     77,     18,  492.0,  492.3,  492.1
82,   45.0 , 21315,  -60.6,  -71.0,     24,   0.06,     95,     14,  515.4,  515.9,  515.5
83,   44.4 , 21398,  -59.7,  -70.7,     23,   0.06,     91,     15,  519.7,  520.2,  519.7
84,   43.0 , 21600,  -59.3,  -70.8,     21,   0.06,     80,     17,  525.4,  525.8,  525.4
85,   36.0 , 22720,  -57.4,  -71.0,     16,   0.07,    110,     16,  557.9,  558.5,  557.9
86,   32.0 , 23463,  -56.0,  -71.2,     13,   0.08,     90,     21,  580.5,  581.2,  580.5
87,   30.0 , 23870,  -55.3,  -71.3,     12,   0.08,    100,     27,  593.3,  594.0,  593.3
88,   28.9 , 24109,  -54.1,  -70.1,     12,   0.10,    103,     28,  603.0,  603.8,  603.0
89,   28.0 , 24311,  -54.2,  -70.8,     11,   0.10,    105,     29,  608.1,  609.0,  608.2
90,   26.0 , 24786,  -54.5,  -72.3,      9,   0.08,    105,     17,  620.4,  621.1,  620.4
91,   24.4 , 25193,  -54.7,  -73.7,      8,   0.07,       ,       ,  631.1,  631.8,  631.1
92,   22.9 , 25602,  -50.9,  -73.9,      5,   0.08,       ,       ,  653.8,  654.5,  653.9
93,   22.6 , 25688,  -50.7,  -73.7,      5,   0.08,       ,       ,  656.9,  657.6,  656.9
