,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,    92,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  939.0 ,   614,   23.8,   20.7,     83,  16.67,     10,      4,  302.3,  351.8,  305.4
2,  936.0 ,   649,   22.6,   19.2,     81,  15.20,     17,      5,  301.4,  346.3,  304.1
3,  927.0 ,   754,   21.8,   20.5,     92,  16.67,     40,      7,  301.4,  350.7,  304.4
4,  925.0 ,   778,   21.6,   20.0,     91,  16.19,     45,      8,  301.4,  349.2,  304.3
5,  900.0 ,  1017,   21.8,   17.3,     76,  14.03,     65,     16,  303.9,  345.9,  306.5
6,  896.0 ,  1056,   21.8,   16.9,     74,  13.71,     67,     14,  304.4,  345.4,  306.9
7,  890.0 ,  1114,   22.6,   13.6,     57,  11.12,     71,     13,  305.8,  339.4,  307.8
8,  865.0 ,  1361,   20.6,   12.9,     61,  10.89,     85,      6,  306.2,  339.2,  308.2
9,  850.0 ,  1513,   19.4,   12.4,     64,  10.75,     80,      6,  306.4,  339.1,  308.4
10,  831.0 ,  1707,   18.1,   13.3,     73,  11.69,     70,      6,  307.1,  342.6,  309.3
11,  823.0 ,  1790,   17.6,   13.7,     78,  12.11,     74,      6,  307.4,  344.2,  309.6
12,  798.0 ,  2053,   16.4,   11.5,     73,  10.78,     85,      6,  308.8,  341.8,  310.8
13,  771.0 ,  2347,   15.0,    9.0,     67,   9.43,    146,      4,  310.4,  339.6,  312.1
14,  765.0 ,  2412,   14.6,    8.9,     69,   9.44,    160,      4,  310.6,  339.9,  312.4
15,  716.0 ,  2969,   10.8,    8.1,     83,   9.55,    117,      2,  312.4,  342.2,  314.2
16,  703.0 ,  3122,   10.2,    7.0,     80,   9.01,    105,      2,  313.4,  341.7,  315.1
17,  702.0 ,  3134,   10.2,    6.9,     80,   8.97,    105,      2,  313.5,  341.6,  315.2
18,  700.0 ,  3158,   10.4,    4.4,     66,   7.55,    105,      2,  314.0,  337.8,  315.4
19,  696.0 ,  3206,   10.8,   -0.2,     47,   5.45,    101,      2,  314.9,  332.5,  316.0
20,  690.0 ,  3278,   10.0,    5.2,     72,   8.10,     94,      2,  314.8,  340.5,  316.4
21,  670.0 ,  3523,    8.4,    4.3,     75,   7.83,     73,      2,  315.7,  340.6,  317.2
22,  657.0 ,  3685,    7.8,   -2.2,     49,   4.98,     58,      3,  316.8,  333.0,  317.7
