,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,    87,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  938.0 ,   614,   23.2,   22.2,     94,  18.34,      0,      2,  301.8,  356.2,  305.1
2,  925.0 ,   773,   21.6,   19.4,     87,  15.58,     55,     10,  301.4,  347.5,  304.2
3,  909.0 ,   925,   20.6,   18.6,     88,  15.07,     59,     21,  301.9,  346.5,  304.6
4,  905.0 ,   963,   20.4,   18.3,     88,  14.85,     60,     23,  302.0,  346.1,  304.7
5,  867.0 ,  1333,   18.4,   15.4,     83,  12.85,     70,     26,  303.7,  342.1,  306.0
6,  850.0 ,  1503,   19.2,   12.2,     64,  10.61,     75,     27,  306.2,  338.4,  308.2
7,  831.0 ,  1698,   18.8,   10.8,     60,   9.88,     78,     27,  307.8,  338.1,  309.6
8,  814.0 ,  1875,   17.4,   12.4,     72,  11.23,     80,     26,  308.1,  342.5,  310.2
9,  783.0 ,  2207,   16.4,    9.4,     63,   9.54,     85,     25,  310.5,  340.1,  312.3
10,  722.0 ,  2893,   12.2,    7.2,     71,   8.90,     95,     23,  313.2,  341.1,  314.9
11,  700.0 ,  3152,   11.2,    4.2,     62,   7.44,     90,     23,  314.9,  338.5,  316.3
12,  638.0 ,  3921,    6.8,   -3.2,     49,   4.76,     83,     27,  318.3,  333.9,  319.2
13,  623.0 ,  4116,    5.0,   -1.0,     65,   5.74,     81,     29,  318.4,  337.1,  319.5
14,  615.0 ,  4221,    4.6,   -7.4,     41,   3.58,     80,     29,  319.1,  331.1,  319.8
15,  606.0 ,  4341,    4.0,   -6.0,     48,   4.05,     79,     30,  319.8,  333.3,  320.6
16,  602.0 ,  4395,    4.0,  -11.0,     33,   2.76,     78,     30,  320.4,  329.8,  320.9
17,  598.0 ,  4449,    3.4,   -7.6,     44,   3.63,     78,     30,  320.3,  332.5,  321.0
18,  589.0 ,  4572,    3.4,  -24.6,     11,   0.89,     77,     31,  321.7,  324.9,  321.9
19,  572.0 ,  4809,    2.2,  -21.8,     15,   1.17,     74,     32,  323.0,  327.2,  323.2
20,  562.0 ,  4951,    1.0,  -14.0,     32,   2.32,     73,     33,  323.2,  331.3,  323.7
21,  551.0 ,  5109,    0.0,  -23.0,     16,   1.10,     72,     34,  323.9,  327.8,  324.1
22,  540.0 ,  5270,   -1.6,  -11.7,     46,   2.90,     70,     35,  323.9,  333.8,  324.4
23,  539.0 ,  5285,   -1.7,  -10.7,     50,   3.16,     70,     35,  323.9,  334.7,  324.5
24,  529.0 ,  5434,   -2.5,  -13.5,     43,   2.56,     71,     35,  324.6,  333.6,  325.2
25,  521.0 ,  5555,   -3.5,  -11.5,     54,   3.06,     72,     35,  324.9,  335.4,  325.5
26,  519.0 ,  5585,   -3.1,  -10.1,     58,   3.44,     73,     35,  325.7,  337.5,  326.4
27,  517.0 ,  5616,   -2.9,  -15.9,     36,   2.15,     73,     35,  326.3,  333.9,  326.7
28,  500.0 ,  5880,   -4.1,  -25.1,     18,   1.00,     75,     35,  328.0,  331.7,  328.2
29,  499.0 ,  5896,   -4.3,  -25.3,     18,   0.99,     75,     35,  327.9,  331.6,  328.1
30,  491.0 ,  6023,   -5.1,  -13.1,     53,   2.86,     75,     34,  328.5,  338.4,  329.0
31,  473.0 ,  6316,   -7.1,  -14.1,     57,   2.73,     75,     31,  329.5,  339.1,  330.1
32,  470.0 ,  6366,   -7.0,  -18.2,     41,   1.96,     75,     31,  330.2,  337.3,  330.6
33,  468.0 ,  6400,   -6.9,  -20.9,     32,   1.55,     76,     31,  330.8,  336.4,  331.1
34,  462.0 ,  6500,   -7.7,  -15.7,     53,   2.45,     79,     31,  331.0,  339.7,  331.5
35,  452.0 ,  6671,   -8.5,  -16.5,     52,   2.34,     83,     30,  332.1,  340.4,  332.5
36,  444.0 ,  6809,   -8.9,  -22.9,     31,   1.37,     87,     30,  333.2,  338.3,  333.5
37,  423.0 ,  7183,  -11.9,  -21.9,     43,   1.57,     98,     29,  334.1,  339.9,  334.4
38,  412.0 ,  7385,  -13.3,  -16.8,     75,   2.51,    104,     28,  334.8,  343.8,  335.3
39,  400.0 ,  7610,  -14.9,  -18.5,     74,   2.24,    110,     27,  335.5,  343.7,  336.0
40,  390.0 ,  7799,  -16.3,  -19.9,     74,   2.04,    115,     27,  336.1,  343.5,  336.5
41,  369.0 ,  8213,  -19.5,  -22.9,     74,   1.65,    105,     27,  337.2,  343.4,  337.6
42,  360.0 ,  8396,  -20.3,  -24.0,     72,   1.54,    101,     27,  338.6,  344.3,  338.9
43,  357.0 ,  8457,  -20.1,  -29.1,     45,   0.97,     99,     27,  339.6,  343.4,  339.8
44,  352.0 ,  8561,  -20.9,  -29.9,     44,   0.91,     97,     27,  339.9,  343.5,  340.1
45,  349.0 ,  8624,  -20.9,  -35.9,     25,   0.51,     95,     27,  340.8,  342.8,  340.9
