,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0,1000.0,103,,,,,,,,,
1,939.0,614,20.0,19.3,96,15.25,320,6,298.5,343.0,301.2
2,933.0,685,19.2,17.7,91,13.85,341,6,298.2,338.6,300.7
3,930.0,720,20.6,17.7,83,13.90,352,6,299.9,340.8,302.4
4,925.0,780,20.4,17.1,81,13.44,10,6,300.2,339.7,302.6
5,902.0,996,19.1,16.0,82,12.86,45,14,301.0,339.0,303.3
6,850.0,1507,16.0,13.5,85,11.57,55,8,302.9,337.4,305.0
7,781.0,2223,11.8,11.0,95,10.66,52,9,305.8,338.1,307.8
8,743.0,2639,9.8,8.2,90,9.26,50,10,308.0,336.4,309.7
9,712.0,2994,8.1,5.8,85,8.18,40,10,309.9,335.3,311.4
10,707.0,3053,7.8,5.4,85,8.02,32,10,310.2,335.1,311.7
11,700.0,3135,8.8,1.8,61,6.27,20,10,312.2,332.0,313.4
12,692.0,3230,9.4,-5.6,34,3.66,12,11,313.9,325.9,314.6
13,685.0,3314,8.7,-5.9,35,3.61,5,12,314.1,325.9,314.7
14,660.0,3619,6.3,-7.1,38,3.43,345,10,314.6,325.9,315.3
15,636.0,3924,3.8,-8.2,41,3.26,325,5,315.2,325.9,315.8
16,630.0,4001,3.0,-7.0,48,3.61,320,4,315.1,327.0,315.8
17,629.0,4013,2.4,-2.0,73,5.28,324,4,314.6,331.6,315.6
18,602.0,4367,-0.5,-2.5,86,5.32,75,4,315.2,332.3,316.2
19,592.0,4501,0.4,-1.1,90,6.00,100,5,317.8,337.2,318.9
20,576.0,4721,-1.3,-3.0,88,5.37,140,6,318.3,335.8,319.3
21,574.0,4749,-1.5,-3.2,88,5.29,151,6,318.3,335.6,319.4
22,567.0,4847,-3.1,-8.1,68,3.68,189,8,317.6,329.8,318.3
23,550.0,5089,-0.3,-25.3,13,0.89,285,12,323.7,327.0,323.9
24,506.0,5755,-1.1,-44.1,2,0.15,307,24,330.5,331.1,330.5
25,500.0,5850,-1.7,-41.7,3,0.20,310,25,330.9,331.7,330.9
26,487.0,6056,-2.9,-41.9,3,0.20,315,25,331.9,332.8,332.0
27,450.0,6675,-6.5,-42.3,4,0.21,310,21,335.0,335.9,335.1
28,419.0,7234,-9.7,-42.7,5,0.21,322,15,337.8,338.7,337.8
29,401.0,7571,-12.5,-43.6,6,0.20,330,12,338.4,339.2,338.4
30,400.0,7590,-12.7,-43.7,6,0.20,330,12,338.4,339.2,338.4
31,370.0,8162,-17.5,-46.3,6,0.16,315,14,339.7,340.4,339.7
32,313.0,9389,-27.7,-51.9,8,0.10,330,12,342.1,342.5,342.1
33,300.0,9700,-30.3,-53.3,9,0.09,330,8,342.6,342.9,342.6
34,287.0,10013,-33.1,-53.5,11,0.09,305,4,343.0,343.4,343.0
35,285.0,10063,-33.5,-53.5,12,0.09,297,5,343.0,343.4,343.1
36,276.0,10287,-35.1,-44.1,39,0.28,258,8,343.9,345.1,343.9
37,273.0,10363,-35.7,-44.8,39,0.26,245,10,344.1,345.2,344.1
38,260.0,10699,-38.4,-48.0,36,0.19,245,17,345.0,345.8,345.1
39,250.0,10970,-40.5,-50.5,33,0.15,240,16,345.7,346.4,345.8
40,234.0,11418,-43.4,-54.8,27,0.10,240,14,348.0,348.4,348.0
41,228.0,11594,-44.5,-56.5,25,0.08,225,13,348.8,349.2,348.9
42,207.0,12233,-50.2,-62.2,23,0.04,170,10,349.6,349.8,349.6
43,200.0,12460,-52.3,-64.3,22,0.03,175,12,349.8,349.9,349.8
44,162.0,13771,-64.0,-73.1,28,0.01,170,16,351.8,351.8,351.8
45,150.0,14250,-68.3,-76.3,31,0.01,170,19,352.2,352.3,352.2
46,144.0,14492,-70.5,-77.4,36,0.01,170,23,352.5,352.5,352.5
47,140.0,14659,-72.1,-78.1,40,0.01,163,27,352.6,352.6,352.6
48,136.0,14829,-72.2,-78.7,37,0.01,155,31,355.4,355.4,355.4
49,129.0,15139,-72.4,-79.7,32,0.01,150,23,360.4,360.5,360.4
50,124.0,15372,-72.5,-80.5,29,0.00,171,11,364.3,364.3,364.3
51,122.0,15464,-73.3,-81.0,30,0.00,180,6,364.6,364.6,364.6
52,114.0,15852,-76.6,-82.9,37,0.00,315,6,365.5,365.6,365.5
53,108.0,16161,-79.2,-84.4,43,0.00,340,8,366.2,366.3,366.2
54,102.0,16488,-82.0,-86.0,51,0.00,90,6,366.9,366.9,366.9
55,101.0,16545,-82.5,-86.3,52,0.00,110,4,367.0,367.1,367.0
56,100.0,16600,-82.3,-86.2,52,0.00,135,4,368.5,368.5,368.5
57,96.0,16828,-82.7,-86.3,54,0.00,195,12,372.0,372.0,372.0
58,86.0,17442,-83.8,-86.7,61,0.00,340,4,381.6,381.6,381.6
59,85.3,17488,-83.9,-86.7,62,0.00,4,5,382.4,382.4,382.4
60,82.0,17710,-81.9,-86.0,50,0.00,120,8,390.9,390.9,390.9
61,77.7,18013,-79.1,-85.1,37,0.00,81,10,402.7,402.7,402.7
62,73.0,18370,-78.3,-84.9,34,0.00,35,12,411.7,411.7,411.7
63,70.0,18610,-77.7,-84.7,32,0.00,55,14,417.8,417.9,417.8
64,69.0,18693,-77.5,-84.7,31,0.00,60,16,419.9,420.0,419.9
65,65.0,19036,-76.8,-84.8,27,0.00,85,6,428.8,428.8,428.8
66,61.0,19402,-76.0,-85.0,23,0.00,50,12,438.3,438.4,438.3
67,58.0,19692,-75.4,-85.0,21,0.00,40,12,446.1,446.1,446.1
68,56.6,19832,-75.1,-85.1,20,0.01,58,7,449.9,449.9,449.9
69,55.0,20000,-70.4,-83.2,14,0.01,80,2,464.4,464.4,464.4
70,54.9,20011,-70.1,-83.1,13,0.01,77,2,465.3,465.3,465.3
71,52.0,20336,-68.5,-83.2,10,0.01,0,10,476.4,476.4,476.4
72,50.0,20570,-67.3,-83.3,9,0.01,10,10,484.5,484.5,484.5
73,44.5,21273,-67.1,-85.1,6,0.01,56,8,501.4,501.4,501.4
74,43.0,21486,-65.2,-84.8,5,0.01,70,8,510.9,510.9,510.9
75,36.3,22536,-56.1,-83.1,2,0.01,60,24,559.8,559.9,559.8
76,36.0,22589,-55.8,-83.0,2,0.01,60,25,561.8,561.9,561.8
77,34.3,22898,-54.3,-82.3,2,0.01,76,24,573.6,573.8,573.6
78,30.0,23750,-57.7,-83.7,2,0.01,120,19,586.8,586.9,586.8
79,29.3,23899,-57.9,-83.9,2,0.01,,,590.2,590.3,590.2
