,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,   107,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  940.0 ,   614,   22.8,   20.3,     86,  16.23,    120,      6,  301.2,  349.2,  304.1
2,  935.0 ,   673,   20.8,   19.0,     89,  15.02,    108,      6,  299.6,  343.7,  302.3
3,  925.0 ,   790,   20.2,   17.6,     85,  13.88,     85,      8,  300.0,  340.8,  302.4
4,  910.0 ,   931,   19.4,   16.8,     85,  13.41,     65,     12,  300.5,  340.1,  302.9
5,  881.0 ,  1210,   17.7,   15.2,     85,  12.51,     50,     14,  301.6,  338.7,  303.9
6,  875.0 ,  1269,   17.4,   14.9,     85,  12.32,     52,     13,  301.9,  338.4,  304.1
7,  850.0 ,  1518,   17.8,   12.8,     73,  11.04,     60,     12,  304.8,  338.1,  306.8
8,  846.0 ,  1558,   18.0,   13.1,     73,  11.32,     62,     12,  305.4,  339.6,  307.5
9,  837.0 ,  1650,   18.0,    9.0,     56,   8.68,     66,     11,  306.3,  332.8,  307.9
10,  815.0 ,  1878,   15.6,   11.4,     76,  10.49,     76,     11,  306.1,  338.0,  308.1
11,  788.0 ,  2164,   13.8,   10.0,     78,   9.88,     89,     10,  307.2,  337.3,  309.0
12,  766.0 ,  2403,   14.0,    5.0,     55,   7.19,    100,     10,  309.9,  332.3,  311.2
13,  765.0 ,  2414,   14.4,    2.2,     44,   5.88,    100,     10,  310.4,  328.9,  311.5
14,  762.0 ,  2447,   15.6,   -6.4,     21,   3.12,    100,      9,  312.1,  322.3,  312.7
15,  755.0 ,  2525,   16.8,  -17.2,      8,   1.32,    100,      7,  314.2,  318.8,  314.4
16,  737.0 ,  2729,   15.1,  -13.4,     13,   1.85,    100,      2,  314.6,  320.9,  314.9
17,  709.0 ,  3055,   12.5,   -7.4,     24,   3.11,      0,      0,  315.1,  325.4,  315.7
18,  700.0 ,  3163,   11.6,   -5.4,     30,   3.67,    350,      2,  315.3,  327.4,  316.0
