,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0,1000.0,67,,,,,,,,,
1,936.0,614,24.8,23.2,91,19.57,160,2,303.6,362.1,307.2
2,934.0,640,23.8,22.0,90,18.19,161,2,302.8,356.9,306.1
3,925.0,757,23.0,22.3,96,18.72,165,4,302.8,358.5,306.2
4,918.0,823,22.4,22.2,99,18.75,167,4,302.9,358.7,306.2
5,855.0,1441,20.6,16.7,78,14.19,184,6,307.2,350.2,309.8
6,850.0,1492,20.2,16.2,78,13.82,185,6,307.3,349.2,309.8
7,825.0,1748,18.6,14.8,79,13.04,195,6,308.2,347.9,310.6
8,791.0,2108,16.3,12.9,81,12.00,160,4,309.5,346.3,311.7
9,758.0,2473,13.9,11.0,83,11.01,190,6,310.8,344.7,312.8
10,756.0,2496,13.8,10.9,83,10.95,194,6,310.8,344.6,312.9
11,727.0,2825,12.6,9.4,81,10.30,250,6,313.0,345.1,314.9
12,700.0,3144,11.4,8.0,80,9.71,245,6,315.1,345.7,316.9
13,696.0,3192,11.3,7.6,78,9.52,245,4,315.5,345.5,317.3
14,666.0,3560,10.5,4.8,68,8.16,180,8,318.6,344.8,320.2
15,662.0,3610,10.4,4.4,66,7.98,177,8,319.0,344.7,320.6
16,637.0,3927,7.9,3.2,72,7.64,155,8,319.7,344.4,321.2
17,594.0,4502,3.4,1.1,85,7.03,140,9,320.9,343.8,322.3
18,554.0,5060,0.2,-1.9,86,6.05,125,10,323.6,343.6,324.8
19,527.0,5459,-2.1,-4.0,86,5.41,120,10,325.5,343.6,326.6
20,502.0,5848,-4.3,-6.1,87,4.85,140,8,327.3,343.8,328.3
21,500.0,5880,-4.5,-6.3,87,4.80,140,8,327.5,343.8,328.4
22,458.0,6568,-8.7,-10.2,89,3.86,110,10,330.6,344.0,331.4
23,454.0,6636,-9.1,-10.6,89,3.78,110,10,330.9,344.0,331.6
24,440.0,6879,-10.3,-12.3,85,3.40,110,11,332.3,344.3,333.0
25,425.0,7147,-11.3,-19.3,52,1.96,110,13,334.4,341.5,334.8
26,422.0,7201,-11.7,-15.4,74,2.75,110,13,334.5,344.4,335.1
27,418.0,7274,-12.3,-15.5,77,2.75,110,14,334.6,344.5,335.2
28,402.0,7572,-14.9,-16.1,91,2.72,97,15,335.1,344.8,335.6
29,400.0,7610,-15.1,-16.5,89,2.65,95,16,335.3,344.8,335.8
30,383.0,7937,-16.4,-21.0,68,1.89,85,17,337.8,344.8,338.2
31,381.0,7977,-16.5,-21.5,65,1.81,85,17,338.1,344.8,338.5
32,369.0,8216,-18.1,-23.1,65,1.62,85,15,339.1,345.2,339.4
33,366.0,8277,-18.3,-26.3,49,1.23,85,15,339.6,344.3,339.9
34,360.0,8400,-19.1,-24.1,65,1.52,85,14,340.2,345.9,340.5
35,358.0,8442,-19.1,-26.1,54,1.28,85,14,340.7,345.6,341.0
36,333.0,8975,-23.0,-31.8,45,0.81,85,10,342.4,345.6,342.6
37,329.0,9064,-23.7,-32.7,43,0.75,82,10,342.7,345.7,342.9
38,307.0,9565,-27.9,-33.9,56,0.71,63,11,343.7,346.5,343.8
39,304.0,9635,-28.1,-37.0,42,0.53,60,12,344.4,346.6,344.5
40,303.0,9659,-28.1,-38.1,38,0.47,61,12,344.7,346.6,344.8
41,300.0,9730,-28.7,-38.7,38,0.45,65,14,344.8,346.7,344.9
42,293.0,9899,-29.9,-42.9,27,0.30,66,14,345.4,346.7,345.5
43,282.0,10170,-32.3,-41.3,40,0.37,67,16,345.8,347.3,345.9
44,272.0,10425,-33.9,-44.9,32,0.26,68,17,347.1,348.2,347.1
45,254.0,10901,-38.1,-51.1,24,0.14,70,19,347.7,348.3,347.7
46,250.0,11010,-39.1,-51.1,27,0.14,70,19,347.8,348.4,347.8
47,240.0,11289,-41.5,-50.5,37,0.16,71,20,348.3,348.9,348.3
48,227.0,11664,-44.5,-59.5,17,0.06,72,22,349.3,349.5,349.3
49,219.0,11904,-46.3,-57.3,28,0.08,73,23,350.1,350.4,350.1
50,200.0,12500,-51.7,-68.7,11,0.02,75,25,350.7,350.8,350.7
51,183.0,13070,-56.1,-83.1,2,0.00,73,22,352.6,352.6,352.6
52,172.0,13460,-59.7,-70.7,23,0.02,71,19,352.9,353.0,353.0
53,164.0,13755,-62.2,-77.2,12,0.01,70,17,353.5,353.6,353.5
54,162.0,13831,-62.9,-78.9,10,0.00,68,19,353.7,353.7,353.7
55,150.0,14300,-67.1,-79.1,17,0.01,55,25,354.3,354.3,354.3
56,147.0,14419,-68.2,-79.5,18,0.00,50,27,354.5,354.6,354.5
57,122.0,15512,-77.9,-82.9,45,0.00,65,40,356.1,356.2,356.1
58,113.0,15948,-79.5,-84.5,44,0.00,70,46,361.1,361.1,361.1
59,101.0,16584,-79.3,-85.3,37,0.00,79,54,373.2,373.2,373.2
60,100.0,16640,-79.3,-85.3,37,0.00,80,54,374.3,374.3,374.3
61,99.0,16697,-79.4,-85.3,38,0.00,80,56,375.1,375.1,375.1
62,94.1,16985,-80.1,-85.1,44,0.00,80,51,379.2,379.3,379.2
63,82.0,17777,-76.6,-86.0,21,0.00,80,35,401.7,401.7,401.7
64,75.6,18244,-74.5,-86.5,14,0.00,77,40,415.4,415.5,415.4
65,73.0,18450,-70.7,-86.7,8,0.00,76,42,427.6,427.7,427.6
66,70.0,18700,-69.9,-86.9,7,0.00,75,45,434.5,434.5,434.5
67,65.0,19146,-68.8,-86.8,6,0.00,75,52,446.2,446.2,446.2
68,54.0,20262,-66.1,-86.7,4,0.00,85,56,476.8,476.8,476.8
69,52.7,20408,-65.7,-86.7,4,0.00,88,54,481.0,481.0,481.0
70,50.0,20730,-63.1,-87.1,3,0.00,95,51,494.4,494.4,494.4
71,48.7,20893,-61.1,-87.1,2,0.00,97,49,502.8,502.9,502.8
72,46.0,21246,-63.1,-87.1,3,0.00,100,47,506.3,506.3,506.3
73,32.7,23382,-56.1,-87.1,1,0.01,81,47,576.7,576.8,576.7
74,32.0,23520,-56.2,-87.2,1,0.01,80,47,579.9,580.0,579.9
75,30.0,23930,-56.7,-87.7,1,0.01,90,43,589.5,589.5,589.5
76,28.0,24367,-56.6,-87.6,1,0.01,80,33,601.5,601.5,601.5
77,25.0,25085,-56.4,-87.4,1,0.01,95,35,621.7,621.8,621.7
78,22.6,25725,-56.3,-87.3,1,0.01,83,46,640.4,640.4,640.4
79,22.0,25898,-55.1,-87.2,1,0.01,80,49,649.0,649.0,649.0
80,20.0,26510,-50.7,-86.7,1,0.01,95,41,680.2,680.3,680.2
81,19.2,26777,-48.9,-85.9,1,0.01,99,38,693.8,693.9,693.8
82,19.0,26846,-48.6,-85.9,1,0.01,100,37,696.7,696.9,696.7
83,18.0,27203,-47.1,-85.7,0,0.01,95,43,712.2,712.3,712.2
84,17.7,27313,-46.7,-85.7,0,0.01,,,717.0,717.2,717.1
