,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0, 1000.0 ,   109,       ,       ,       ,       ,       ,       ,       ,       ,       
1,  940.0 ,   614,   20.2,   18.5,     90,  14.47,     40,     10,  298.6,  340.9,  301.2
2,  938.0 ,   637,   20.6,   18.4,     87,  14.41,     40,     10,  299.2,  341.4,  301.8
3,  925.0 ,   786,   19.6,   18.0,     90,  14.24,     40,     16,  299.3,  341.1,  301.9
4,  897.0 ,  1050,   17.3,   16.8,     97,  13.60,     40,     27,  299.6,  339.6,  302.1
5,  888.0 ,  1137,   16.6,   16.4,     99,  13.39,     40,     25,  299.8,  339.1,  302.2
6,  850.0 ,  1512,   18.4,   13.4,     73,  11.49,     40,     16,  305.4,  340.1,  307.5
7,  849.0 ,  1522,   18.8,   12.8,     68,  11.06,     40,     15,  305.9,  339.4,  308.0
8,  834.0 ,  1674,   17.6,   12.3,     71,  10.92,     45,      8,  306.3,  339.4,  308.3
9,  796.0 ,  2072,   14.6,   11.1,     80,  10.55,    195,      2,  307.1,  339.2,  309.1
10,  789.0 ,  2147,   14.0,   10.9,     82,  10.48,    213,      3,  307.3,  339.2,  309.2
11,  781.0 ,  2234,   14.0,   10.7,     81,  10.45,    234,      5,  308.2,  340.1,  310.1
12,  768.0 ,  2376,   14.8,    4.8,     51,   7.07,    268,      7,  310.5,  332.6,  311.8
13,  761.0 ,  2453,   14.0,    6.0,     59,   7.76,    287,      9,  310.5,  334.6,  311.9
14,  756.0 ,  2509,   13.7,    5.2,     56,   7.39,    300,     10,  310.7,  333.8,  312.1
15,  741.0 ,  2677,   12.8,    2.8,     51,   6.36,    295,     10,  311.5,  331.6,  312.7
16,  731.0 ,  2791,   11.8,    7.8,     76,   9.16,    291,     10,  311.6,  340.2,  313.4
17,  722.0 ,  2895,   11.8,    2.8,     54,   6.53,    288,     10,  312.7,  333.4,  314.0
18,  704.0 ,  3106,   10.6,    6.4,     75,   8.64,    281,     10,  313.7,  340.8,  315.3
19,  700.0 ,  3154,   10.8,    6.1,     73,   8.51,    280,     10,  314.4,  341.3,  316.0
20,  686.0 ,  3322,   10.1,    4.6,     69,   7.80,    275,     10,  315.4,  340.2,  316.9
21,  644.0 ,  3845,    7.8,   -0.2,     57,   5.89,    286,      8,  318.6,  337.8,  319.7
22,  638.0 ,  3923,    7.0,    2.0,     70,   6.98,    287,      8,  318.5,  341.1,  319.9
23,  632.0 ,  4000,    7.4,   -4.6,     42,   4.32,    289,      8,  319.9,  334.2,  320.7
24,  627.0 ,  4066,    6.8,   -1.2,     57,   5.62,    290,      8,  319.9,  338.3,  321.0
25,  623.0 ,  4118,    7.0,   -6.0,     39,   3.94,    287,      8,  320.7,  333.9,  321.5
26,  598.0 ,  4452,    4.8,   -6.7,     43,   3.90,    270,      6,  322.0,  335.1,  322.8
27,  573.0 ,  4799,    2.6,   -7.4,     48,   3.85,    279,      9,  323.3,  336.3,  324.1
28,  571.0 ,  4828,    2.5,   -8.2,     45,   3.63,    280,     10,  323.4,  335.8,  324.2
29,  542.0 ,  5247,    0.2,  -19.8,     21,   1.48,    319,     10,  325.6,  330.9,  325.9
30,  520.0 ,  5578,   -0.2,  -41.3,      3,   0.20,    350,     10,  329.1,  329.9,  329.1
31,  512.0 ,  5701,   -0.3,  -49.3,      1,   0.08,      4,     10,  330.4,  330.7,  330.4
32,  500.0 ,  5890,   -1.9,  -49.9,      1,   0.08,     25,     10,  330.7,  331.0,  330.7
33,  493.0 ,  6001,   -2.7,  -50.9,      1,   0.07,     35,     10,  331.0,  331.4,  331.1
34,  467.0 ,  6428,   -5.7,  -54.7,      1,   0.05,     26,     12,  332.4,  332.7,  332.5
35,  400.0 ,  7620,  -14.1,  -52.1,      2,   0.08,      0,     17,  336.6,  336.9,  336.6
36,  399.0 ,  7638,  -14.2,  -52.1,      2,   0.08,      0,     17,  336.6,  337.0,  336.6
37,  378.0 ,  8037,  -17.2,  -52.3,      3,   0.08,      0,     21,  338.0,  338.3,  338.0
38,  300.0 ,  9740,  -29.9,  -52.9,      9,   0.09,      0,     14,  343.1,  343.5,  343.1
39,  295.0 ,  9859,  -30.5,  -54.5,      8,   0.08,      0,      9,  343.9,  344.3,  343.9
40,  291.0 ,  9955,  -31.2,  -52.5,     10,   0.10,      0,      6,  344.2,  344.7,  344.2
41,  275.0 , 10352,  -34.3,  -44.3,     36,   0.27,    340,      6,  345.4,  346.6,  345.4
42,  260.0 , 10740,  -37.2,  -48.5,     30,   0.18,    320,      6,  346.6,  347.4,  346.7
43,  252.0 , 10956,  -38.9,  -50.9,     27,   0.14,    284,      4,  347.3,  347.9,  347.3
44,  250.0 , 11010,  -39.1,  -50.1,     30,   0.16,    275,      4,  347.8,  348.5,  347.8
45,  243.0 , 11204,  -40.5,  -49.5,     37,   0.17,    245,      5,  348.5,  349.3,  348.6
46,  234.0 , 11460,  -42.6,  -50.1,     44,   0.17,    205,      6,  349.1,  349.9,  349.2
47,  231.0 , 11547,  -43.3,  -50.3,     46,   0.17,    201,      7,  349.4,  350.1,  349.4
48,  200.0 , 12500,  -51.3,  -61.3,     29,   0.05,    160,     19,  351.4,  351.6,  351.4
49,  198.0 , 12564,  -51.9,  -61.9,     29,   0.05,    160,     21,  351.5,  351.7,  351.5
50,  166.0 , 13682,  -62.1,  -73.1,     22,   0.01,    160,     19,  352.5,  352.6,  352.6
51,  157.0 , 14022,  -65.4,  -75.8,     22,   0.01,    180,     14,  352.6,  352.6,  352.6
52,  150.0 , 14300,  -68.1,  -78.1,     23,   0.01,    170,     21,  352.6,  352.6,  352.6
53,  125.0 , 15356,  -77.8,  -82.8,     45,   0.00,    150,     31,  353.8,  353.8,  353.8
54,  115.0 , 15839,  -82.3,  -84.9,     65,   0.00,    153,     37,  354.1,  354.1,  354.1
55,  110.0 , 16087,  -82.4,  -85.6,     58,   0.00,    155,     41,  358.4,  358.4,  358.4
56,  105.0 , 16347,  -82.5,  -86.3,     52,   0.00,    155,     30,  363.0,  363.0,  363.0
57,  103.0 , 16455,  -82.1,  -85.7,     55,   0.00,    155,     25,  365.8,  365.8,  365.8
58,  101.0 , 16564,  -81.7,  -85.0,     57,   0.00,    155,     18,  368.6,  368.6,  368.6
59,  100.0 , 16620,  -81.9,  -85.1,     58,   0.00,    155,     14,  369.2,  369.3,  369.2
60,   95.0 , 16902,  -83.9,  -86.0,     69,   0.00,      0,      0,  370.8,  370.8,  370.8
