,pres_hpa,hght_m,temp_c,dwpt_c,relh_pct,mixr_gkg,drct_deg,sknt_knot,tht_k,the_k,thv_k
0,1000.0,116,,,,,,,,,
1,941.0,614,20.4,18.9,91,14.83,330,2,298.7,342.0,301.4
2,925.0,795,20.4,16.9,80,13.27,315,2,300.2,339.2,302.6
3,904.0,992,19.0,15.7,81,12.59,275,2,300.7,337.9,303.0
4,869.0,1331,16.6,13.7,83,11.48,25,2,301.6,335.7,303.6
5,850.0,1521,15.2,12.6,84,10.90,50,6,302.1,334.5,304.0
6,845.0,1571,14.8,12.4,86,10.82,50,7,302.1,334.4,304.1
7,836.0,1662,15.4,14.1,92,12.24,50,8,303.7,340.3,305.9
8,821.0,1816,16.8,8.8,59,8.73,75,5,306.8,333.5,308.4
9,817.0,1858,17.6,0.6,32,4.92,81,4,308.0,323.5,308.9
10,806.0,1973,17.6,-4.4,22,3.43,100,2,309.2,320.3,309.9
11,791.0,2134,17.6,-11.4,13,2.03,35,4,310.9,317.7,311.3
12,775.0,2306,16.6,-12.7,12,1.87,325,6,311.7,318.0,312.0
13,746.0,2627,14.8,-15.1,11,1.59,295,8,313.1,318.6,313.4
14,700.0,3164,11.8,-19.2,10,1.20,290,12,315.5,319.7,315.8
15,688.0,3308,11.2,-23.8,7,0.82,290,12,316.4,319.4,316.6
16,664.0,3602,8.9,-18.4,13,1.36,290,14,317.1,321.9,317.4
17,642.0,3880,6.8,-13.2,22,2.16,280,13,317.7,325.1,318.2
18,589.0,4579,4.2,-24.1,11,0.93,255,12,322.6,326.0,322.8
19,543.0,5238,1.7,-34.4,5,0.38,315,8,327.2,328.8,327.3
20,527.0,5481,0.8,-38.2,4,0.27,315,6,329.0,330.1,329.0
21,521.0,5572,0.1,-38.7,4,0.26,315,6,329.2,330.2,329.2
22,500.0,5900,-2.5,-40.5,4,0.22,290,4,329.9,330.8,330.0
23,480.0,6215,-5.2,-41.2,4,0.22,245,2,330.4,331.3,330.5
24,460.0,6544,-8.1,-42.0,5,0.21,280,4,330.9,331.8,330.9
25,442.0,6852,-10.8,-42.8,5,0.20,280,4,331.3,332.1,331.4
26,424.0,7173,-13.6,-43.5,6,0.19,325,10,331.7,332.5,331.8
27,407.0,7490,-16.3,-44.3,7,0.18,334,18,332.1,332.8,332.1
28,405.0,7527,-16.4,-45.8,6,0.16,335,19,332.5,333.1,332.5
29,400.0,7620,-16.5,-49.5,4,0.10,335,19,333.5,333.9,333.5
30,375.0,8091,-19.5,-52.2,4,0.08,330,14,335.7,336.1,335.8
31,361.0,8369,-21.2,-53.9,4,0.07,295,10,337.1,337.4,337.1
32,347.0,8658,-23.0,-55.5,3,0.06,305,8,338.4,338.7,338.5
33,333.0,8958,-24.9,-57.3,3,0.05,340,6,339.9,340.1,339.9
34,319.0,9272,-26.9,-59.1,3,0.04,290,4,341.3,341.5,341.3
35,305.0,9599,-28.9,-61.0,3,0.03,200,2,342.9,343.0,342.9
36,300.0,9720,-29.7,-61.7,3,0.03,190,2,343.4,343.6,343.4
37,292.0,9911,-31.0,-58.2,5,0.05,175,4,344.3,344.5,344.3
38,285.0,10083,-32.1,-55.1,8,0.08,178,4,345.0,345.4,345.1
39,267.0,10535,-36.4,-54.4,14,0.09,185,6,345.3,345.7,345.3
40,256.0,10827,-39.1,-54.0,19,0.10,235,2,345.4,345.8,345.4
41,253.0,10909,-39.9,-53.9,21,0.10,297,1,345.4,345.9,345.4
42,250.0,10990,-40.3,-55.3,19,0.08,0,0,346.0,346.4,346.0
43,244.0,11155,-41.5,-61.6,9,0.04,20,2,346.6,346.8,346.6
44,243.0,11183,-41.7,-62.7,8,0.03,16,2,346.7,346.9,346.7
45,233.0,11465,-44.0,-58.9,18,0.06,335,2,347.4,347.6,347.4
46,227.0,11640,-45.5,-56.5,28,0.08,278,4,347.7,348.1,347.8
47,220.0,11846,-47.3,-58.8,26,0.06,210,6,348.1,348.3,348.1
48,200.0,12470,-52.9,-65.9,19,0.03,185,8,348.8,349.0,348.8
49,195.0,12633,-54.5,-67.5,19,0.02,221,7,348.8,348.9,348.8
50,189.0,12833,-56.1,-67.0,24,0.02,265,6,349.4,349.5,349.4
51,184.0,13004,-57.5,-66.5,31,0.03,247,6,349.8,349.9,349.8
52,163.0,13762,-62.7,-76.7,14,0.01,166,6,353.4,353.4,353.4
53,150.0,14270,-67.3,-77.3,23,0.01,110,6,354.0,354.0,354.0
54,136.0,14855,-71.5,-77.5,40,0.01,122,6,356.6,356.6,356.6
55,109.0,16126,-83.1,-86.0,61,0.00,150,8,358.0,358.0,358.0
56,101.0,16554,-80.1,-84.5,48,0.00,22,8,371.7,371.7,371.7
57,100.0,16610,-80.5,-84.9,48,0.00,5,8,371.9,372.0,371.9
58,95.0,16896,-82.0,-85.5,55,0.00,0,12,374.4,374.5,374.4
59,90.0,17197,-83.6,-86.2,64,0.00,35,6,377.1,377.1,377.1
60,88.0,17323,-84.3,-86.5,68,0.00,35,4,378.2,378.2,378.2
61,87.9,17329,-84.3,-86.5,68,0.00,35,4,378.3,378.3,378.3
62,85.0,17517,-83.2,-86.0,62,0.00,25,2,384.2,384.2,384.2
63,80.0,17858,-81.2,-85.1,52,0.00,15,10,395.0,395.0,395.0
64,71.0,18529,-77.3,-83.3,38,0.01,205,10,417.0,417.0,417.0
65,70.0,18610,-77.7,-83.7,38,0.01,215,10,417.8,417.9,417.8
66,65.1,19024,-79.3,-85.3,37,0.00,294,10,423.1,423.1,423.1
67,63.0,19213,-76.4,-83.3,33,0.01,330,10,433.5,433.5,433.5
68,60.7,19428,-73.1,-81.1,29,0.01,304,11,445.4,445.5,445.4
69,59.0,19594,-73.2,-81.7,27,0.01,285,12,449.0,449.0,449.0
70,56.0,19900,-73.2,-82.7,23,0.01,315,12,455.5,455.6,455.5
71,54.2,20092,-73.3,-83.3,21,0.01,317,14,459.6,459.7,459.6
72,52.0,20337,-70.7,-81.8,18,0.01,320,17,471.1,471.2,471.1
73,50.0,20570,-68.3,-80.3,16,0.01,335,16,482.1,482.2,482.1
74,49.0,20692,-67.5,-80.4,15,0.01,340,16,486.7,486.8,486.7
75,46.0,21075,-65.2,-80.6,10,0.01,340,12,501.2,501.3,501.2
76,44.2,21317,-63.7,-80.7,8,0.01,313,10,510.6,510.7,510.6
77,44.0,21345,-63.6,-80.8,8,0.01,310,10,511.6,511.7,511.6
78,39.0,22090,-60.6,-82.2,4,0.01,330,10,537.0,537.1,537.0
79,38.5,22169,-60.3,-82.3,4,0.01,326,9,539.8,539.9,539.8
80,34.0,22940,-61.7,-83.7,4,0.01,290,2,555.6,555.7,555.6
81,33.4,23051,-61.9,-83.9,4,0.01,246,2,557.9,558.0,557.9
82,32.0,23318,-60.3,-83.1,4,0.01,140,2,569.1,569.2,569.1
83,30.0,23720,-57.9,-81.9,3,0.02,285,16,586.2,586.4,586.2
84,29.0,23937,-56.7,-81.5,3,0.02,305,12,595.2,595.4,595.2
85,27.0,24393,-54.2,-80.5,3,0.02,285,14,614.5,614.7,614.5
86,25.0,24885,-51.5,-79.5,2,0.03,300,14,635.9,636.2,635.9
87,24.0,25149,-51.6,-79.6,2,0.03,295,17,643.1,643.3,643.1
88,22.0,25713,-51.8,-79.8,2,0.03,305,8,658.5,658.9,658.6
89,20.0,26330,-52.1,-80.1,2,0.03,255,12,675.9,676.3,676.0
90,19.0,26663,-51.4,-79.4,2,0.04,230,16,688.2,688.6,688.2
91,17.6,27161,-50.3,-78.3,2,0.05,,,706.8,707.3,706.8
