recorded_time,pm25,pm10,station,is_published
2020-08-22 12:00:00,9.29,28.0,14,1
2020-08-22 13:00:00,7.8,24.0,14,1
2020-08-22 14:00:00,6.59,22.0,14,1
2020-08-22 15:00:00,6.73,25.0,14,1
2020-08-22 16:00:00,7.01,28.0,14,1
2020-08-22 17:00:00,6.97,27.0,14,1
2020-08-22 18:00:00,9.39,25.0,14,1
2020-08-22 19:00:00,9.22,23.0,14,1
2020-08-22 20:00:00,6.58,22.0,14,1
2020-08-22 21:00:00,6.16,22.0,14,1
2020-08-22 22:00:00,6.19,21.0,14,1
2020-08-22 23:00:00,7.18,25.0,14,1
2020-08-23 00:00:00,7.68,25.0,14,1
2020-08-23 01:00:00,7.47,18.0,14,1
2020-08-23 02:00:00,6.98,16.0,14,1
2020-08-23 03:00:00,7.41,15.0,14,1
2020-08-23 04:00:00,10.16,20.0,14,1
2020-08-23 05:00:00,12.28,23.0,14,1
2020-08-23 06:00:00,11.92,22.0,14,1
2020-08-23 07:00:00,10.93,22.0,14,1
2020-08-23 08:00:00,10.37,26.0,14,1
2020-08-23 09:00:00,9.82,27.0,14,1
2020-08-23 10:00:00,9.07,24.0,14,1
2020-08-23 11:00:00,8.9,23.0,14,1
2020-08-23 12:00:00,8.39,22.0,14,1
2020-08-23 13:00:00,7.47,19.0,14,1
2020-08-23 14:00:00,6.57,19.0,14,1
2020-08-23 15:00:00,5.12,20.0,14,1
2020-08-23 16:00:00,4.56,19.0,14,1
2020-08-23 17:00:00,4.74,18.0,14,1
2020-08-23 18:00:00,4.99,19.0,14,1
2020-08-23 19:00:00,5.5,19.0,14,1
2020-08-23 20:00:00,5.77,19.0,14,1
2020-08-23 21:00:00,5.25,18.0,14,1
2020-08-23 22:00:00,5.72,17.0,14,1
2020-08-23 23:00:00,8.72,20.0,14,1
2020-08-24 00:00:00,10.43,21.0,14,1
2020-08-24 01:00:00,9.84,20.0,14,1
2020-08-24 02:00:00,9.06,20.0,14,1
2020-08-24 03:00:00,10.91,30.0,14,1
2020-08-24 04:00:00,12.95,34.0,14,1
2020-08-24 05:00:00,12.5,27.0,14,1
2020-08-24 06:00:00,14.03,30.0,14,1
2020-08-24 07:00:00,15.38,34.0,14,1
2020-08-24 08:00:00,11.89,32.0,14,1
2020-08-24 09:00:00,8.22,30.0,14,1
2020-08-24 10:00:00,7.72,30.0,14,1
2020-08-24 11:00:00,7.29,26.0,14,1
2020-08-24 12:00:00,6.07,24.0,14,1
2020-08-24 13:00:00,5.75,27.0,14,1
2020-08-24 14:00:00,6.44,31.0,14,1
2020-08-24 15:00:00,6.15,30.0,14,1
2020-08-24 16:00:00,5.98,29.0,14,1
2020-08-24 17:00:00,6.36,32.0,14,1
2020-08-24 18:00:00,6.97,34.0,14,1
2020-08-24 19:00:00,7.08,30.0,14,1
2020-08-24 20:00:00,6.1,24.0,14,1
2020-08-24 21:00:00,5.34,20.0,14,1
2020-08-24 22:00:00,5.69,20.0,14,1
2020-08-24 23:00:00,5.86,21.0,14,1
2020-08-25 00:00:00,5.62,20.0,14,1
2020-08-25 01:00:00,6.03,24.0,14,1
2020-08-25 02:00:00,6.61,29.0,14,1
2020-08-25 03:00:00,6.9,28.0,14,1
2020-08-25 04:00:00,6.59,26.0,14,1
2020-08-25 05:00:00,6.09,26.0,14,1
2020-08-25 06:00:00,6.35,30.0,14,1
2020-08-25 07:00:00,7.52,32.0,14,1
2020-08-25 08:00:00,7.98,32.0,14,1
2020-08-25 09:00:00,6.89,31.0,14,1
2020-08-25 10:00:00,6.63,33.0,14,1
2020-08-25 11:00:00,6.99,35.0,14,1
2020-08-25 12:00:00,6.33,32.0,14,1
2020-08-25 13:00:00,5.83,30.0,14,1
2020-08-25 14:00:00,5.96,29.0,14,1
2020-08-25 15:00:00,5.88,30.0,14,1
2020-08-25 16:00:00,6.0,30.0,14,1
2020-08-25 17:00:00,6.0,28.0,14,1
2020-08-25 18:00:00,6.14,26.0,14,1
2020-08-25 19:00:00,5.99,24.0,14,1
2020-08-25 20:00:00,5.59,22.0,14,1
2020-08-25 21:00:00,6.09,21.0,14,1
2020-08-25 22:00:00,6.36,21.0,14,1
2020-08-25 23:00:00,6.76,22.0,14,1
2020-08-26 00:00:00,7.45,25.0,14,1
2020-08-26 01:00:00,7.09,28.0,14,1
2020-08-26 02:00:00,7.06,32.0,14,1
2020-08-26 03:00:00,6.92,27.0,14,1
2020-08-26 04:00:00,7.22,24.0,14,1
2020-08-26 05:00:00,7.09,24.0,14,1
2020-08-26 06:00:00,6.87,23.0,14,1
2020-08-26 07:00:00,7.53,29.0,14,1
2020-08-26 08:00:00,6.91,31.0,14,1
2020-08-26 09:00:00,6.33,33.0,14,1
2020-08-26 10:00:00,7.31,37.0,14,1
2020-08-26 11:00:00,7.4,34.0,14,1
2020-08-26 12:00:00,6.33,33.0,14,1
2020-08-26 13:00:00,6.05,33.0,14,1
2020-08-26 14:00:00,5.99,32.0,14,1
2020-08-26 15:00:00,6.37,36.0,14,1
2020-08-26 16:00:00,6.95,37.0,14,1
2020-08-26 17:00:00,7.2,34.0,14,1
2020-08-26 18:00:00,7.11,32.0,14,1
2020-08-26 19:00:00,6.95,28.0,14,1
2020-08-26 20:00:00,6.49,23.0,14,1
2020-08-26 21:00:00,6.33,22.0,14,1
2020-08-26 22:00:00,6.51,22.0,14,1
2020-08-26 23:00:00,6.48,21.0,14,1
2020-08-27 00:00:00,6.18,22.0,14,1
2020-08-27 01:00:00,6.42,25.0,14,1
2020-08-27 02:00:00,6.49,25.0,14,1
2020-08-27 03:00:00,7.46,23.0,14,1
2020-08-27 04:00:00,11.96,28.0,14,1
2020-08-27 05:00:00,16.34,34.0,14,1
2020-08-27 06:00:00,16.87,36.0,14,1
2020-08-27 07:00:00,15.48,38.0,14,1
2020-08-27 08:00:00,12.36,36.0,14,1
2020-08-27 09:00:00,8.12,29.0,14,1
2020-08-27 10:00:00,6.46,23.0,14,1
2020-08-27 11:00:00,6.53,22.0,14,1
2020-08-27 12:00:00,6.36,21.0,14,1
2020-08-27 13:00:00,6.02,23.0,14,1
2020-08-27 14:00:00,5.92,26.0,14,1
2020-08-27 15:00:00,6.13,27.0,14,1
2020-08-27 16:00:00,6.61,30.0,14,1
2020-08-27 17:00:00,7.25,30.0,14,1
2020-08-27 18:00:00,7.83,29.0,14,1
2020-08-27 19:00:00,8.59,27.0,14,1
2020-08-27 20:00:00,8.61,27.0,14,1
2020-08-27 21:00:00,7.66,26.0,14,1
2020-08-27 22:00:00,7.32,22.0,14,1
2020-08-27 23:00:00,7.73,19.0,14,1
2020-08-28 00:00:00,7.98,20.0,14,1
2020-08-28 01:00:00,8.4,26.0,14,1
2020-08-28 02:00:00,8.31,26.0,14,1
2020-08-28 03:00:00,8.62,25.0,14,1
2020-08-28 04:00:00,9.19,30.0,14,1
2020-08-28 05:00:00,8.66,27.0,14,1
2020-08-28 06:00:00,11.04,29.0,14,1
2020-08-28 07:00:00,13.02,33.0,14,1
2020-08-28 08:00:00,11.41,30.0,14,1
2020-08-28 09:00:00,10.91,36.0,14,1
2020-08-28 10:00:00,11.48,35.0,14,1
2020-08-28 11:00:00,12.24,30.0,14,1
2020-08-28 12:00:00,12.3,33.0,14,1
2020-08-28 13:00:00,9.81,29.0,14,1
2020-08-28 14:00:00,8.38,28.0,14,1
2020-08-28 15:00:00,9.17,32.0,14,1
2020-08-28 16:00:00,9.88,31.0,14,1
2020-08-28 17:00:00,9.72,32.0,14,1
2020-08-28 18:00:00,9.23,32.0,14,1
2020-08-28 19:00:00,9.53,29.0,14,1
2020-08-28 20:00:00,9.75,28.0,14,1
2020-08-28 21:00:00,10.05,31.0,14,1
2020-08-28 22:00:00,9.1,30.0,14,1
2020-08-28 23:00:00,8.23,30.0,14,1
2020-08-29 00:00:00,8.6,29.0,14,1
2020-08-29 01:00:00,7.98,26.0,14,1
2020-08-29 02:00:00,6.97,25.0,14,1
2020-08-29 03:00:00,7.56,24.0,14,1
2020-08-29 04:00:00,8.14,29.0,14,1
2020-08-29 05:00:00,8.04,33.0,14,1
2020-08-29 06:00:00,9.06,36.0,14,1
2020-08-29 07:00:00,9.22,32.0,14,1
2020-08-29 08:00:00,8.77,24.0,14,1
2020-08-29 09:00:00,9.18,26.0,14,1
2020-08-29 10:00:00,9.9,27.0,14,1
2020-08-29 11:00:00,10.12,24.0,14,1
2020-08-29 12:00:00,10.13,26.0,14,1
2020-08-29 13:00:00,10.15,29.0,14,1
2020-08-29 14:00:00,11.74,57.0,14,1
2020-08-29 15:00:00,11.37,57.0,14,1
2020-08-29 16:00:00,12.27,33.0,14,1
2020-08-29 17:00:00,17.24,43.0,14,1
2020-08-29 18:00:00,22.68,55.0,14,1
2020-08-29 19:00:00,19.67,48.0,14,1
2020-08-29 20:00:00,13.63,35.0,14,1
2020-08-29 21:00:00,13.17,35.0,14,1
2020-08-29 22:00:00,14.28,35.0,14,1
2020-08-29 23:00:00,21.4,45.0,14,1
2020-08-30 00:00:00,24.46,51.0,14,1
2020-08-30 01:00:00,22.74,48.0,14,1
2020-08-30 02:00:00,23.97,48.0,14,1
2020-08-30 03:00:00,23.74,46.0,14,1
2020-08-30 04:00:00,22.11,45.0,14,1
2020-08-30 05:00:00,18.63,40.0,14,1
2020-08-30 06:00:00,13.78,34.0,14,1
2020-08-30 07:00:00,12.65,35.0,14,1
2020-08-30 08:00:00,12.25,34.0,14,1
2020-08-30 09:00:00,10.35,30.0,14,1
2020-08-30 10:00:00,8.93,27.0,14,1
2020-08-30 11:00:00,8.53,30.0,14,1
2020-08-30 12:00:00,8.49,35.0,14,1
2020-08-30 13:00:00,7.73,30.0,14,1
2020-08-30 14:00:00,6.96,23.0,14,1
2020-08-30 15:00:00,7.11,24.0,14,1
2020-08-30 16:00:00,8.42,29.0,14,1
2020-08-30 17:00:00,9.26,27.0,14,1
2020-08-30 18:00:00,9.21,21.0,14,1
2020-08-30 19:00:00,9.68,21.0,14,1
2020-08-30 20:00:00,9.8,21.0,14,1
2020-08-30 21:00:00,7.69,19.0,14,1
2020-08-30 22:00:00,6.58,17.0,14,1
2020-08-30 23:00:00,7.69,18.0,14,1
2020-08-31 00:00:00,7.37,16.0,14,1
2020-08-31 01:00:00,6.72,14.0,14,1
2020-08-31 02:00:00,7.1,16.0,14,1
2020-08-31 03:00:00,7.45,16.0,14,1
2020-08-31 04:00:00,9.64,19.0,14,1
2020-08-31 05:00:00,13.28,25.0,14,1
2020-08-31 06:00:00,14.99,28.0,14,1
2020-08-31 07:00:00,14.66,30.0,14,1
2020-08-31 08:00:00,13.13,30.0,14,1
2020-08-31 09:00:00,10.74,26.0,14,1
2020-08-31 10:00:00,9.83,23.0,14,1
2020-08-31 11:00:00,9.97,23.0,14,1
2020-08-31 12:00:00,8.65,23.0,14,1
2020-08-31 13:00:00,7.01,23.0,14,1
2020-08-31 14:00:00,6.03,22.0,14,1
2020-08-31 15:00:00,5.93,23.0,14,1
2020-08-31 16:00:00,6.58,29.0,14,1
2020-08-31 17:00:00,7.11,29.0,14,1
2020-08-31 18:00:00,7.73,28.0,14,1
2020-08-31 19:00:00,7.04,25.0,14,1
2020-08-31 20:00:00,6.29,19.0,14,1
2020-08-31 21:00:00,6.23,17.0,14,1
2020-08-31 22:00:00,6.09,17.0,14,1
2020-08-31 23:00:00,6.39,18.0,14,1
2020-01-09 00:00:00,6.78,18.0,14,1
2020-01-09 01:00:00,6.82,18.0,14,1
2020-01-09 02:00:00,6.65,18.0,14,1
2020-01-09 03:00:00,6.68,19.0,14,1
2020-01-09 04:00:00,6.41,17.0,14,1
2020-01-09 05:00:00,6.39,17.0,14,1
2020-01-09 06:00:00,6.7,20.0,14,1
2020-01-09 07:00:00,7.89,37.0,14,1
2020-01-09 08:00:00,10.31,43.0,14,1
2020-01-09 09:00:00,11.5,32.0,14,1
2020-01-09 10:00:00,9.35,29.0,14,1
2020-01-09 11:00:00,7.4,29.0,14,1
2020-01-09 12:00:00,7.02,29.0,14,1
2020-01-09 13:00:00,9.73,42.0,14,1
2020-01-09 14:00:00,10.22,46.0,14,1
2020-01-09 15:00:00,9.2,53.0,14,1
2020-01-09 16:00:00,9.49,54.0,14,1
2020-01-09 17:00:00,8.78,37.0,14,1
2020-01-09 18:00:00,9.32,37.0,14,1
2020-01-09 19:00:00,8.46,31.0,14,1
2020-01-09 20:00:00,7.45,24.0,14,1
2020-01-09 21:00:00,7.6,26.0,14,1
2020-01-09 22:00:00,8.56,29.0,14,1
2020-01-09 23:00:00,8.96,26.0,14,1
2020-02-09 00:00:00,8.41,24.0,14,1
2020-02-09 01:00:00,7.79,24.0,14,1
2020-02-09 02:00:00,9.03,31.0,14,1
2020-02-09 03:00:00,13.71,38.0,14,1
2020-02-09 04:00:00,16.26,37.0,14,1
2020-02-09 05:00:00,15.1,35.0,14,1
2020-02-09 06:00:00,16.21,37.0,14,1
2020-02-09 07:00:00,15.9,36.0,14,1
2020-02-09 08:00:00,10.71,23.0,14,1
2020-02-09 09:00:00,8.48,20.0,14,1
2020-02-09 10:00:00,8.6,28.0,14,1
2020-02-09 11:00:00,8.43,32.0,14,1
2020-02-09 12:00:00,8.57,32.0,14,1
2020-02-09 13:00:00,7.33,27.0,14,1
2020-02-09 14:00:00,6.34,26.0,14,1
2020-02-09 15:00:00,6.31,27.0,14,1
2020-02-09 16:00:00,6.32,26.0,14,1
2020-02-09 17:00:00,6.75,28.0,14,1
2020-02-09 18:00:00,7.29,30.0,14,1
2020-02-09 19:00:00,7.42,30.0,14,1
2020-02-09 20:00:00,6.93,26.0,14,1
2020-02-09 21:00:00,6.71,24.0,14,1
2020-02-09 22:00:00,7.69,27.0,14,1
2020-02-09 23:00:00,8.35,29.0,14,1
2020-03-09 00:00:00,8.17,27.0,14,1
2020-03-09 01:00:00,8.79,31.0,14,1
2020-03-09 02:00:00,11.44,44.0,14,1
2020-03-09 03:00:00,15.35,49.0,14,1
2020-03-09 04:00:00,19.1,44.0,14,1
2020-03-09 05:00:00,19.1,39.0,14,1
2020-03-09 06:00:00,17.77,37.0,14,1
2020-03-09 07:00:00,16.72,35.0,14,1
2020-03-09 08:00:00,17.39,41.0,14,1
2020-03-09 09:00:00,24.15,64.0,14,1
2020-03-09 10:00:00,26.56,70.0,14,1
2020-03-09 11:00:00,27.61,66.0,14,1
2020-03-09 12:00:00,27.14,58.0,14,1
2020-03-09 13:00:00,17.77,39.0,14,1
2020-03-09 14:00:00,12.39,35.0,14,1
2020-03-09 15:00:00,13.28,41.0,14,1
2020-03-09 16:00:00,12.84,43.0,14,1
2020-03-09 17:00:00,10.15,38.0,14,1
2020-03-09 18:00:00,7.96,31.0,14,1
2020-03-09 19:00:00,7.95,30.0,14,1
2020-03-09 20:00:00,10.58,29.0,14,1
2020-03-09 21:00:00,12.65,24.0,14,1
2020-03-09 22:00:00,11.98,18.0,14,1
2020-03-09 23:00:00,15.25,41.0,14,1
2020-04-09 00:00:00,19.08,60.0,14,1
2020-04-09 01:00:00,21.24,60.0,14,1
2020-04-09 02:00:00,22.3,54.0,14,1
2020-04-09 03:00:00,20.04,40.0,14,1
2020-04-09 04:00:00,19.54,39.0,14,1
2020-04-09 05:00:00,19.1,38.0,14,1
2020-04-09 06:00:00,19.35,39.0,14,1
2020-04-09 07:00:00,20.38,41.0,14,1
2020-04-09 08:00:00,19.12,42.0,14,1
2020-04-09 09:00:00,19.55,57.0,14,1
2020-04-09 10:00:00,22.24,67.0,14,1
2020-04-09 11:00:00,26.23,84.0,14,1
2020-04-09 12:00:00,28.53,87.0,14,1
2020-04-09 13:00:00,25.67,61.0,14,1
2020-04-09 14:00:00,23.07,55.0,14,1
2020-04-09 15:00:00,19.57,50.0,14,1
2020-04-09 16:00:00,15.99,42.0,14,1
2020-04-09 17:00:00,15.25,42.0,14,1
2020-04-09 18:00:00,13.95,41.0,14,1
2020-04-09 19:00:00,14.09,41.0,14,1
2020-04-09 20:00:00,14.39,36.0,14,1
2020-04-09 21:00:00,11.31,25.0,14,1
2020-04-09 22:00:00,10.68,22.0,14,1
2020-04-09 23:00:00,14.3,33.0,14,1
2020-05-09 00:00:00,14.57,34.0,14,1
2020-05-09 01:00:00,13.44,29.0,14,1
2020-05-09 02:00:00,13.54,32.0,14,1
2020-05-09 03:00:00,13.72,35.0,14,1
2020-05-09 04:00:00,13.22,36.0,14,1
2020-05-09 05:00:00,13.21,33.0,14,1
2020-05-09 06:00:00,15.13,31.0,14,1
2020-05-09 07:00:00,16.78,34.0,14,1
2020-05-09 08:00:00,17.75,39.0,14,1
2020-05-09 09:00:00,18.78,47.0,14,1
2020-05-09 10:00:00,19.09,47.0,14,1
2020-05-09 11:00:00,19.95,44.0,14,1
2020-05-09 12:00:00,20.71,43.0,14,1
2020-05-09 13:00:00,18.39,39.0,14,1
2020-05-09 14:00:00,14.66,35.0,14,1
2020-05-09 15:00:00,9.98,30.0,14,1
2020-05-09 16:00:00,7.22,26.0,14,1
2020-05-09 17:00:00,7.02,28.0,14,1
2020-05-09 18:00:00,7.8,27.0,14,1
2020-05-09 19:00:00,9.15,25.0,14,1
2020-05-09 20:00:00,8.93,26.0,14,1
2020-05-09 21:00:00,12.15,28.0,14,1
2020-05-09 22:00:00,16.89,33.0,14,1
2020-05-09 23:00:00,15.18,29.0,14,1
2020-06-09 00:00:00,12.26,25.0,14,1
2020-06-09 01:00:00,11.67,23.0,14,1
2020-06-09 02:00:00,11.64,22.0,14,1
2020-06-09 03:00:00,11.66,22.0,14,1
2020-06-09 04:00:00,11.38,22.0,14,1
2020-06-09 05:00:00,9.96,21.0,14,1
2020-06-09 06:00:00,8.82,20.0,14,1
2020-06-09 07:00:00,10.61,23.0,14,1
2020-06-09 08:00:00,14.69,31.0,14,1
2020-06-09 09:00:00,17.43,35.0,14,1
2020-06-09 10:00:00,17.13,32.0,14,1
2020-06-09 11:00:00,16.96,32.0,14,1
2020-06-09 12:00:00,13.86,29.0,14,1
2020-06-09 13:00:00,8.39,25.0,14,1
2020-06-09 14:00:00,7.59,23.0,14,1
2020-06-09 15:00:00,7.03,20.0,14,1
2020-06-09 16:00:00,5.51,18.0,14,1
2020-06-09 17:00:00,5.41,18.0,14,1
2020-06-09 18:00:00,5.88,19.0,14,1
2020-06-09 19:00:00,6.66,22.0,14,1
2020-06-09 20:00:00,6.62,20.0,14,1
2020-06-09 21:00:00,6.38,16.0,14,1
2020-06-09 22:00:00,5.85,15.0,14,1
2020-06-09 23:00:00,5.78,14.0,14,1
2020-07-09 00:00:00,6.54,13.0,14,1
2020-07-09 01:00:00,6.17,12.0,14,1
2020-07-09 02:00:00,5.57,14.0,14,1
2020-07-09 03:00:00,5.14,14.0,14,1
2020-07-09 04:00:00,5.11,14.0,14,1
2020-07-09 05:00:00,6.0,15.0,14,1
2020-07-09 06:00:00,7.75,18.0,14,1
2020-07-09 07:00:00,9.14,23.0,14,1
2020-07-09 08:00:00,11.01,29.0,14,1
2020-07-09 09:00:00,12.71,35.0,14,1
2020-07-09 10:00:00,11.15,35.0,14,1
2020-07-09 11:00:00,9.69,33.0,14,1
2020-07-09 12:00:00,20.04,37.0,14,1
2020-07-09 13:00:00,25.62,40.0,14,1
2020-07-09 14:00:00,20.58,35.0,14,1
2020-07-09 15:00:00,13.3,29.0,14,1
2020-07-09 16:00:00,8.49,23.0,14,1
2020-07-09 17:00:00,10.49,23.0,14,1
2020-07-09 18:00:00,12.22,24.0,14,1
2020-07-09 19:00:00,15.93,26.0,14,1
2020-07-09 20:00:00,19.05,30.0,14,1
2020-07-09 21:00:00,21.53,36.0,14,1
2020-07-09 22:00:00,20.52,38.0,14,1
2020-07-09 23:00:00,19.25,39.0,14,1
2020-08-09 00:00:00,20.82,41.0,14,1
2020-08-09 01:00:00,19.5,38.0,14,1
2020-08-09 02:00:00,16.56,32.0,14,1
2020-08-09 03:00:00,16.14,35.0,14,1
2020-08-09 04:00:00,20.73,51.0,14,1
2020-08-09 05:00:00,24.46,58.0,14,1
2020-08-09 06:00:00,22.53,49.0,14,1
2020-08-09 07:00:00,21.37,46.0,14,1
2020-08-09 08:00:00,23.71,62.0,14,1
2020-08-09 09:00:00,26.27,76.0,14,1
2020-08-09 10:00:00,28.71,78.0,14,1
2020-08-09 11:00:00,21.6,54.0,14,1
2020-08-09 12:00:00,11.82,24.0,14,1
2020-08-09 13:00:00,15.15,32.0,14,1
2020-08-09 14:00:00,15.78,34.0,14,1
2020-08-09 15:00:00,11.32,25.0,14,1
2020-08-09 16:00:00,10.52,23.0,14,1
2020-08-09 17:00:00,10.76,23.0,14,1
2020-08-09 18:00:00,15.1,30.0,14,1
2020-08-09 19:00:00,22.69,41.0,14,1
2020-08-09 20:00:00,23.21,41.0,14,1
2020-08-09 21:00:00,19.95,36.0,14,1
2020-08-09 22:00:00,20.25,41.0,14,1
2020-08-09 23:00:00,19.1,40.0,14,1
2020-09-09 00:00:00,19.65,39.0,14,1
2020-09-09 01:00:00,23.59,51.0,14,1
2020-09-09 02:00:00,20.39,47.0,14,1
2020-09-09 03:00:00,16.53,39.0,14,1
2020-09-09 04:00:00,17.76,42.0,14,1
2020-09-09 05:00:00,20.14,44.0,14,1
2020-09-09 06:00:00,24.2,51.0,14,1
2020-09-09 07:00:00,24.37,53.0,14,1
2020-09-09 08:00:00,23.53,71.0,14,1
2020-09-09 09:00:00,21.64,79.0,14,1
2020-09-09 10:00:00,18.58,64.0,14,1
2020-09-09 11:00:00,19.54,56.0,14,1
2020-09-09 12:00:00,20.15,47.0,14,1
2020-09-09 13:00:00,17.52,37.0,14,1
2020-09-09 14:00:00,14.25,28.0,14,1
2020-09-09 15:00:00,15.75,35.0,14,1
2020-09-09 16:00:00,14.08,40.0,14,1
2020-09-09 17:00:00,10.67,34.0,14,1
2020-09-09 18:00:00,12.16,30.0,14,1
2020-09-09 19:00:00,18.9,38.0,14,1
2020-09-09 20:00:00,25.94,51.0,14,1
2020-09-09 21:00:00,25.62,50.0,14,1
2020-09-09 22:00:00,25.5,50.0,14,1
2020-09-09 23:00:00,22.59,46.0,14,1
2020-10-09 00:00:00,20.92,42.0,14,1
2020-10-09 01:00:00,24.39,51.0,14,1
2020-10-09 02:00:00,20.03,42.0,14,1
2020-10-09 03:00:00,14.63,33.0,14,1
2020-10-09 04:00:00,13.71,35.0,14,1
2020-10-09 05:00:00,14.52,37.0,14,1
2020-10-09 06:00:00,19.35,48.0,14,1
2020-10-09 07:00:00,23.3,59.0,14,1
2020-10-09 08:00:00,21.36,59.0,14,1
2020-10-09 09:00:00,16.82,48.0,14,1
2020-10-09 10:00:00,15.1,47.0,14,1
2020-10-09 11:00:00,15.63,50.0,14,1
2020-10-09 12:00:00,15.51,46.0,14,1
2020-10-09 13:00:00,18.36,43.0,14,1
2020-10-09 14:00:00,20.44,45.0,14,1
2020-10-09 15:00:00,20.35,44.0,14,1
2020-10-09 16:00:00,19.84,36.0,14,1
2020-10-09 17:00:00,17.07,31.0,14,1
2020-10-09 18:00:00,17.86,36.0,14,1
2020-10-09 19:00:00,20.93,41.0,14,1
2020-10-09 20:00:00,16.62,33.0,14,1
2020-10-09 21:00:00,10.42,23.0,14,1
2020-10-09 22:00:00,17.13,36.0,14,1
2020-10-09 23:00:00,26.19,52.0,14,1
2020-11-09 00:00:00,25.41,51.0,14,1
2020-11-09 01:00:00,21.62,43.0,14,1
2020-11-09 02:00:00,20.74,40.0,14,1
2020-11-09 03:00:00,23.37,45.0,14,1
2020-11-09 04:00:00,19.25,39.0,14,1
2020-11-09 05:00:00,12.69,28.0,14,1
2020-11-09 06:00:00,12.48,30.0,14,1
2020-11-09 07:00:00,13.42,32.0,14,1
2020-11-09 08:00:00,14.57,37.0,14,1
2020-11-09 09:00:00,15.79,42.0,14,1
2020-11-09 10:00:00,17.1,47.0,14,1
2020-11-09 11:00:00,19.19,52.0,14,1
2020-11-09 12:00:00,19.79,52.0,14,1
2020-11-09 13:00:00,18.8,48.0,14,1
2020-11-09 14:00:00,12.74,35.0,14,1
2020-11-09 15:00:00,7.92,23.0,14,1
2020-11-09 16:00:00,10.38,29.0,14,1
2020-11-09 17:00:00,15.12,44.0,14,1
2020-11-09 18:00:00,21.8,58.0,14,1
2020-11-09 19:00:00,25.82,62.0,14,1
2020-11-09 20:00:00,30.26,63.0,14,1
2020-11-09 21:00:00,38.78,77.0,14,1
2020-11-09 22:00:00,41.14,83.0,14,1
2020-11-09 23:00:00,25.6,59.0,14,1
2020-12-09 00:00:00,10.7,31.0,14,1
2020-12-09 01:00:00,9.69,25.0,14,1
2020-12-09 02:00:00,9.97,25.0,14,1
2020-12-09 03:00:00,10.45,25.0,14,1
2020-12-09 04:00:00,11.59,27.0,14,1
2020-12-09 05:00:00,13.3,31.0,14,1
2020-12-09 06:00:00,16.13,36.0,14,1
2020-12-09 07:00:00,23.02,45.0,14,1
2020-12-09 08:00:00,24.91,50.0,14,1
2020-12-09 09:00:00,21.52,46.0,14,1
2020-12-09 10:00:00,21.19,41.0,14,1
2020-12-09 11:00:00,17.39,32.0,14,1
2020-12-09 12:00:00,12.94,28.0,14,1
2020-12-09 13:00:00,9.27,23.0,14,1
2020-12-09 14:00:00,6.19,19.0,14,1
2020-12-09 15:00:00,6.14,20.0,14,1
2020-12-09 16:00:00,6.92,21.0,14,1
2020-12-09 17:00:00,8.49,23.0,14,1
2020-12-09 18:00:00,11.39,27.0,14,1
2020-12-09 19:00:00,17.74,35.0,14,1
2020-12-09 20:00:00,22.3,42.0,14,1
2020-12-09 21:00:00,21.1,39.0,14,1
2020-12-09 22:00:00,21.55,40.0,14,1
2020-12-09 23:00:00,24.02,47.0,14,1
2020-09-13 00:00:00,22.35,49.0,14,1
2020-09-13 01:00:00,18.4,49.0,14,1
2020-09-13 02:00:00,16.03,44.0,14,1
2020-09-13 03:00:00,15.3,33.0,14,1
2020-09-13 04:00:00,14.61,29.0,14,1
2020-09-13 05:00:00,14.68,29.0,14,1
2020-09-13 06:00:00,15.63,30.0,14,1
2020-09-13 07:00:00,17.18,33.0,14,1
2020-09-13 08:00:00,18.06,34.0,14,1
2020-09-13 09:00:00,20.07,40.0,14,1
2020-09-13 10:00:00,24.25,48.0,14,1
2020-09-13 11:00:00,25.7,46.0,14,1
2020-09-13 12:00:00,25.0,42.0,14,1
2020-09-13 13:00:00,25.04,44.0,14,1
2020-09-13 14:00:00,24.87,46.0,14,1
2020-09-13 15:00:00,23.63,42.0,14,1
2020-09-13 16:00:00,23.49,41.0,14,1
2020-09-13 17:00:00,15.12,28.0,14,1
2020-09-13 18:00:00,7.43,17.0,14,1
2020-09-13 19:00:00,8.5,19.0,14,1
2020-09-13 20:00:00,10.81,22.0,14,1
2020-09-13 21:00:00,15.88,30.0,14,1
2020-09-13 22:00:00,15.2,29.0,14,1
2020-09-13 23:00:00,9.46,21.0,14,1
2020-09-14 00:00:00,6.64,16.0,14,1
2020-09-14 01:00:00,8.13,17.0,14,1
2020-09-14 02:00:00,14.38,26.0,14,1
2020-09-14 03:00:00,16.15,29.0,14,1
2020-09-14 04:00:00,14.44,29.0,14,1
2020-09-14 05:00:00,11.73,28.0,14,1
2020-09-14 06:00:00,11.34,29.0,14,1
2020-09-14 07:00:00,17.04,37.0,14,1
2020-09-14 08:00:00,19.58,41.0,14,1
2020-09-14 09:00:00,21.85,54.0,14,1
2020-09-14 10:00:00,24.79,64.0,14,1
2020-09-14 11:00:00,25.1,59.0,14,1
2020-09-14 12:00:00,26.53,57.0,14,1
2020-09-14 13:00:00,22.67,48.0,14,1
2020-09-14 14:00:00,15.87,32.0,14,1
2020-09-14 15:00:00,13.8,26.0,14,1
2020-09-14 16:00:00,15.37,33.0,14,1
2020-09-14 17:00:00,20.68,45.0,14,1
2020-09-14 18:00:00,27.2,57.0,14,1
